Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_SSMO	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
3081	1	-7156.514	-7441.713	285.1993	0.2036788	853026	0.000820262	0.00135741	0.00361588	0.00122185	0.000362635	0.00105762	0.000336255	0.000889989	0.000598927	0.000527982	0.00105124	0.0011828	0.00025225	0.000414996	0.00105204	0.00124566	0.00130951	0.000816109	0.000554649	0.000668389	0.0016545	0.000287445	0.00116496	0.000402444	0.00074612	0.00178139	0.000668493	0.000200799	0.000913583	0.000466155	0.000983941	0.000741877	0.000658612	0.00116722	0.00076799	0.0013164	0.000472844	0.000364638	0.00118407	0.000392874	0.000766229	0.000637074	0.00226304	0.000867044	0.00198187	0.00124616	0.00053115	0.00087853	0.000811397	0.000802799	0.00063206	0.00110719	0.00100111	0.000767506	0.0007534702	0.04948005	0.150249	0.0675429	0.113315	0.282974	0.244481	0.141438	0.06780858	-7.190821	0.998624	0.999648	1.00035	1.00138	0.371282	0.148231	0.150208	0.330279	0.1172886	0.5781343
3082	0	-7148.657	-7435.03	286.3727	0.3075598	716545.4	0.000461651	0.00519488	0.000663651	0.000350208	0.000258221	0.000473083	0.000350614	0.000244876	0.000916042	0.000294932	0.000333477	0.000787409	0.000729081	0.000795455	0.000667674	0.000521022	0.000789903	0.00093275	0.000363907	0.000489238	0.000257021	0.000666155	0.000607056	0.000774194	0.00037095	0.000320003	0.000512174	0.000700141	0.000478907	0.000785759	0.00156994	0.000856666	0.000629153	0.000422249	0.000299742	0.00194588	0.000407841	0.00167953	0.00102602	0.000489631	0.000256897	0.000132306	0.0002393	0.00135409	0.00051102	0.000756532	0.00562609	0.000487836	0.00129012	0.000531469	0.0013493	0.000752739	0.00120378	0.000472495	0.0006057167	-0.1145063	0.286485	0.108555	0.108743	0.186911	0.168691	0.140616	0.1147461	-7.409098	0.998499	0.999616	1.00038	1.0015	0.348161	0.15037	0.156657	0.344811	0.0002397827	478.5421
3083	1	-7151.063	-7431.525	280.4617	0.1316011	311999.2	0.000490798	0.00131544	0.00414214	0.00117564	0.000684291	0.000980993	0.000363778	0.000421372	0.000574229	0.000394436	0.00037956	0.000772482	0.000775238	0.000760821	0.000656521	0.00156073	0.000257998	0.00209529	0.000304905	0.00079471	0.000417507	0.00167107	0.00111285	0.000804802	0.00115717	0.00179169	0.000822414	0.000718427	0.000462482	0.00125798	0.00087635	0.00154864	0.000534941	0.00166599	0.000419123	0.000697476	0.000677816	0.000709365	0.000460674	0.00121823	0.00065528	0.000393978	0.0006972	0.00266392	0.00161124	0.000655322	0.000538709	0.000958571	0.00040154	0.000858052	0.00111435	0.000862819	0.00198536	0.00257463	0.0007764507	-0.1495434	0.129342	0.186167	0.0732386	0.27894	0.15539	0.176923	0.1717293	-7.160777	0.997725	0.999418	1.00058	1.00228	0.355793	0.150744	0.157583	0.33588	0.02218589	7.740472
3084	0	-7150.817	-7439.033	288.2155	0.3025472	887490	0.000188986	0.00301372	0.000431439	0.000492243	0.000488123	0.00163517	0.000744	0.000517221	0.000832246	0.000657259	0.000652491	0.000944624	0.000634972	0.000604894	0.00106982	0.000619702	0.000113554	0.000320149	0.000221204	0.0017471	0.000324568	0.000511945	0.000219101	0.000389231	0.00071677	0.000314075	0.000644541	0.000842755	0.000689552	0.00139538	0.000318611	0.000472421	0.000496991	0.000447668	0.000546835	0.00092526	0.00149148	0.00179496	0.00044043	0.000373484	0.000940881	0.000459079	0.000399969	0.000981902	0.000494437	0.000747209	0.000881749	0.000186339	0.00120073	0.000561847	0.00125067	0.000821399	0.00107168	0.000421763	0.0005552456	0.01580988	0.295333	0.187074	0.06069	0.0628913	0.200703	0.19331	0.3414573	-7.4961	0.998651	0.999655	1.00034	1.00135	0.35033	0.144646	0.165685	0.339339	0.3572672	0.9557477
3085	1	-7147.759	-7429.497	281.7382	0.1635128	845956.5	0.000841026	0.000517605	0.0034985	0.00101799	0.000845515	0.00078885	0.000563882	0.000891427	0.000684356	0.000724424	0.00174057	0.000369911	0.000422976	0.000800467	0.000594896	0.000395983	0.000429549	0.000841948	0.000425797	0.00138382	0.002699	0.000388289	0.00060366	0.000333737	0.00051465	0.000303387	0.000998373	0.000764871	0.0012579	0.000403805	0.000468945	0.000796497	0.000268356	0.000279743	0.000724432	0.00156994	0.00111586	0.000272358	0.00126587	0.000507484	0.00167217	0.00241085	0.00116566	0.000539873	0.000954892	0.000823626	0.00117912	0.000604413	0.00110056	0.000801904	0.00101853	0.00130402	0.00277564	0.000682204	0.0007612893	-0.5964912	0.148622	0.225316	0.115028	0.160651	0.131435	0.218948	0.6111813	-7.180497	0.998618	0.999647	1.00035	1.00138	0.3478	0.147358	0.154043	0.350799	0.01469005	41.60511
3086	0	-7146.034	-7431.862	285.8282	0.3060038	906046	0.000274663	0.00408831	0.000410368	0.000763965	0.000360319	0.000947416	0.000917713	0.00043668	0.000665068	0.00127145	0.000287855	0.000791601	0.000605116	0.000486495	0.00107032	0.000690362	0.000559784	0.000671322	0.00117637	0.000262414	0.000679807	0.000596808	0.00164296	0.0028866	0.000851855	0.000634186	0.00103347	0.000791999	0.000249067	0.000302947	0.000393223	0.000467224	0.000695486	0.000256164	0.000427769	0.000646373	0.000566849	0.00237511	0.00116731	0.000408054	0.000180955	0.00106483	0.000267655	0.000693135	0.000855521	0.000250205	0.00211543	0.00079262	0.000527324	0.00132176	0.00033307	0.000422667	0.000765134	0.000439935	0.000712507	-0.3877589	0.0910137	0.204965	0.0763516	0.10343	0.230876	0.293364	0.4501789	-7.246721	0.998665	0.999659	1.00034	1.00134	0.361085	0.147709	0.154059	0.337147	0.06242001	7.212093
3087	1	-7165.159	-7432.931	267.7721	0.4564869	454352.8	0.00174749	0.000404594	0.00521705	0.000710539	0.000630594	0.00105355	0.000522525	0.000944878	0.00304023	0.00148639	0.0011691	0.00109184	0.0019841	0.000727831	0.00189234	0.000540354	0.00033907	0.00118867	0.000823756	0.00160115	0.00175563	0.00226351	0.00185356	0.000750546	0.000317544	0.000428149	0.00111148	0.000392158	0.000262465	0.000704227	0.00192234	0.000902063	0.000614163	0.00134838	0.000535999	0.00156748	0.00168072	0.00121769	0.00255317	0.000764361	0.000293013	0.000695061	0.000976493	0.00202758	0.00121198	0.00136507	0.000420039	0.00088408	0.00105216	0.000943438	0.000794308	0.000939089	0.00217307	0.00138022	0.0009917581	-0.07877445	0.0738538	0.189835	0.114622	0.239347	0.169053	0.213289	0.0976551	-6.916031	0.998115	0.999518	1.00048	1.00189	0.347485	0.151564	0.152236	0.348715	0.01888064	5.172233
3088	0	-7162.101	-7441.359	279.2577	0.2331153	940554	0.0010393	0.00217567	0.000544072	0.000959404	0.000462697	0.000371357	0.000508107	0.000288828	0.00106321	0.000580384	0.000463176	0.000365373	0.000686773	0.000544791	0.00116602	0.000830882	0.000397914	0.00150924	0.000700879	0.00183852	0.000916922	0.000596755	0.000645063	0.00248466	0.00111962	0.00162147	0.000367911	0.000973624	0.000917944	0.000373904	0.000763424	0.000282789	0.00121776	0.000969007	0.000934315	0.000237776	0.000462222	0.00246348	0.00082252	0.00256222	0.000549799	0.000450679	0.000496694	0.000317992	0.000505547	0.00168551	0.00114397	0.00115807	0.000348031	0.00122844	0.00054647	0.000382125	0.00191378	0.000627182	0.0009541055	0.08670294	0.155987	0.316267	0.0599773	0.0776484	0.154344	0.235777	0.0454919	-6.954736	0.99869	0.999665	1.00033	1.00131	0.357643	0.147359	0.156834	0.338164	0.1321948	0.3441276
3089	1	-7150.393	-7433.065	282.6716	0.2817598	547176.1	0.00075157	0.000408077	0.00210437	0.00129498	0.000905101	0.00188639	0.000955286	0.000313599	0.000592685	0.00046656	0.000526338	0.00112245	0.000325094	0.000890529	0.000723266	0.000447635	0.000441604	0.000523837	0.000231576	0.000818441	0.00239237	0.00036655	0.00121696	0.00127687	0.00146043	0.00190869	0.000719927	0.000674067	0.000528656	0.00102512	0.00147779	0.000757266	0.00107975	0.000775451	0.00116315	0.000950101	0.00108482	0.00128577	0.00221535	0.000605785	0.000499188	0.000530876	0.000837682	0.00182172	0.000639142	0.00045474	0.000563247	0.00104353	0.00135463	0.00164276	0.000615454	0.000422146	0.00180807	0.00153992	0.0008154535	-0.1908963	0.183594	0.141571	0.0886603	0.13569	0.202002	0.248482	0.2559072	-7.111766	0.998282	0.999561	1.00044	1.00172	0.353988	0.152371	0.153352	0.340289	0.06501084	3.936377
3090	0	-7148.489	-7433.473	284.9842	0.5095239	799060.5	0.000356325	0.00433987	0.00104033	0.00113927	0.000360543	0.000817798	0.000675825	0.00125159	0.0018496	0.000974591	0.000731767	0.000745946	0.000480941	0.000287151	0.000346516	0.000665328	0.000458122	0.00119715	0.000713753	0.000408471	0.000505922	0.000141747	0.000315766	0.00109398	0.000261925	0.000365944	0.000636797	0.000696459	0.000541834	0.000755054	0.000504657	0.000951924	0.000761848	0.00066553	0.000425843	0.00142106	0.000582444	0.00168302	0.000677999	0.000454285	0.000737024	0.00135341	0.00148065	0.000478226	0.000730984	0.00143829	0.00325555	0.00129154	0.000685294	0.000280101	0.000645628	0.000599858	0.000940641	0.00144159	0.0006250224	-0.02558939	0.15619	0.212813	0.137604	0.162731	0.0757697	0.254892	0.04900275	-7.377723	0.998578	0.999636	1.00036	1.00142	0.349188	0.152074	0.153063	0.345675	0.02341336	2.092939
3091	1	-7161.797	-7437.671	275.8735	0.4815722	825491	0.000403352	0.000346427	0.00331816	0.000708972	0.00125932	0.00135889	0.000807197	0.000840618	0.00182521	0.00153024	0.0016868	0.000695038	0.00120173	0.000914475	0.000677986	0.00228961	0.000410898	0.00177363	0.00085128	0.000249689	0.00120868	0.000403794	0.00053327	0.00041703	0.000263869	0.00100759	0.00125121	0.000928854	0.00108916	0.000933266	0.0013856	0.000502442	0.00136276	0.000555167	0.000788204	0.0015829	0.000344587	0.00212523	0.00122103	0.00137073	0.00113616	0.000482686	0.000634898	0.000985605	0.00160178	0.000475271	0.000682152	0.000264118	0.000820866	0.000556578	0.00177797	0.00202171	0.00236104	0.000417879	0.0008613582	-0.09602007	0.234495	0.316673	0.104279	0.0508374	0.12796	0.165756	0.1010943	-7.057	0.998601	0.999642	1.00036	1.0014	0.350475	0.149081	0.163531	0.336913	0.005074191	19.92323
3092	0	-7162.008	-7437.042	275.0334	0.3625798	155972.7	0.00115344	0.00145394	0.000623213	0.00117083	0.0014072	0.000870313	0.000313615	0.00197266	0.00129436	0.0010474	0.00097284	0.000533244	0.000683156	0.000492685	0.00218094	0.000563078	0.000332318	0.000403404	0.00120124	0.000320576	0.00052191	0.0007177	0.00117103	0.00123122	0.000569791	0.00026559	0.00512326	0.00129237	0.000616399	0.0010787	0.001577	0.00201152	0.00148648	0.00116079	0.000638456	0.000562663	0.00146098	0.00184473	0.00167913	0.000448976	0.000940574	0.000583016	0.000375507	0.00074654	0.000778185	0.000320473	0.00168198	0.000294045	0.00216415	0.000574685	0.000903581	0.00038725	0.00102852	0.000293241	0.0008319306	0.04678162	0.182236	0.120612	0.136139	0.157356	0.15148	0.252178	0.06369353	-7.091762	0.996783	0.999176	1.00082	1.00322	0.360092	0.146317	0.15192	0.341672	0.1104751	0.5765417
3093	1	-7146.864	-7432.919	286.0555	0.4840507	75381.99	0.000614348	0.000505303	0.00209808	0.000577571	0.00105403	0.000964748	0.000263541	0.00100117	0.000499994	0.0011307	0.00342305	0.000428009	0.00125938	0.00112516	0.00128981	0.000333521	0.000467102	0.000780284	0.000521985	0.00128518	0.00113628	0.000284578	0.00100862	0.000741297	0.000811604	0.000279923	0.000219891	0.000599512	0.000538206	0.000450591	0.000255269	0.000393397	0.000939058	0.000483427	0.000548918	0.00139551	0.00147019	0.000552561	0.000500049	0.000267658	0.000462791	0.000483287	0.000991758	0.00221803	0.00113248	0.000830744	0.000330958	0.000426943	0.000361013	0.00065814	0.000735063	0.000577973	0.00225178	0.000145893	0.0007739926	-0.1104273	0.144997	0.195811	0.0644798	0.164428	0.0740982	0.356186	0.15723	-7.163948	0.995374	0.998814	1.00118	1.00463	0.350475	0.149081	0.163531	0.336913	0.04680269	3.359421
3094	0	-7168.281	-7432.931	264.6503	0.2301943	672298.6	0.000718285	0.00341092	0.00103802	0.00116845	0.0011269	0.000550523	0.000937536	0.000752345	0.00132464	0.0012801	0.000228375	0.000644244	0.00198119	0.000200518	0.00196878	0.000800146	0.00100683	0.000605975	0.000674935	0.000247767	0.000792391	0.000919572	0.000944739	0.000361458	0.000424998	0.000318588	0.00308281	0.00105172	0.000320261	0.000825064	0.00125314	0.000940302	0.000518419	0.000626986	0.000843799	0.00116629	0.0041611	0.00207208	0.000515122	0.00299152	0.000625483	0.00082962	0.000924858	0.000408475	0.00115958	0.00163789	0.00194764	0.00382512	0.00193189	0.000374151	0.000486373	0.000826384	0.00119776	0.000919256	0.0009734347	-0.09591426	0.096197	0.0922529	0.116176	0.353492	0.157474	0.184408	0.1847187	-6.93468	0.99845	0.999604	1.0004	1.00155	0.35271	0.149765	0.151991	0.345535	0.08880443	2.080062
3095	1	-7164.057	-7430.034	265.9772	0.1838857	279006.6	0.00204736	0.00156463	0.00247531	0.00180879	0.00117794	0.00170092	0.000607988	0.000551424	0.00187731	0.00162733	0.00141462	0.00189657	0.0034156	0.000910547	0.00070474	0.000286875	0.000739634	0.000915322	0.000737498	0.00107923	0.00145802	0.000462699	0.000437292	0.000571545	0.000193256	0.000696592	0.000740966	0.00039812	0.00038079	0.000188429	0.00112463	0.000532335	0.000863459	0.000306531	0.000741078	0.0012535	0.000737774	0.000506885	0.000518868	0.000940336	0.00048409	0.000754432	0.00143849	0.000860276	0.00103448	0.00072328	0.00100257	0.00147101	0.00256765	0.00119534	0.000970895	0.0016857	0.0039327	0.00039147	0.001047342	0.02139078	0.204548	0.196638	0.125852	0.124111	0.163199	0.185651	0.1527176	-6.861499	0.997595	0.999384	1.00061	1.00241	0.352724	0.150334	0.151844	0.345099	0.1741084	0.877141
3096	0	-7156.778	-7433.478	276.6999	0.3924818	515996.4	0.00034773	0.00378184	0.000428386	0.00107914	0.000535592	0.000974071	0.000432588	0.000766867	0.000650872	0.000683322	0.00039802	0.00159698	0.000205212	0.000443452	0.00117067	0.000747811	0.00145565	0.00112388	0.000713682	0.000286663	0.00066207	0.000776865	0.000554973	0.00034065	0.000309708	0.00193579	0.000552625	0.00139844	0.00101385	0.000961158	0.00116063	0.00107273	0.000961658	0.00128107	0.00114322	0.00111913	0.00111636	0.00214048	0.00080697	0.000817316	0.000484301	0.000321117	0.000754173	0.000628328	0.000293785	0.00143293	0.0015055	0.000582614	0.0050233	0.000260422	0.00101977	0.000408475	0.00144714	0.00147869	0.0007615023	-0.1533471	0.306133	0.128925	0.0696628	0.179572	0.117698	0.19801	0.2063295	-7.180217	0.998231	0.999547	1.00045	1.00177	0.360448	0.148715	0.159985	0.330852	0.05298236	3.894306
3097	1	-7155.623	-7434.541	278.9187	0.2153903	541191.1	0.0022015	0.000576744	0.00168547	0.00102477	0.000271746	0.00231334	0.000616028	0.000833339	0.000251946	0.00205161	0.000551969	0.000142061	0.000587509	0.000929506	0.00044397	0.000571797	0.00147821	0.00147272	0.00101488	0.000756549	0.00113488	0.000560813	0.000258411	0.00144079	0.000923235	0.00115358	0.000306005	0.000669399	0.00109607	0.000685581	0.000704258	0.000794043	0.000402135	0.000354358	0.00120192	0.00206007	0.00105074	0.000383301	0.00073955	0.000686676	0.000244966	0.00106407	0.00136249	0.000494781	0.00142737	0.00138947	0.000112212	0.000329892	0.000777054	0.000745083	0.000746153	0.000803559	0.00242746	0.000563361	0.0007279611	-0.1532374	0.131864	0.237093	0.127412	0.198986	0.185275	0.11937	0.1611199	-7.225263	0.998273	0.999558	1.00044	1.00173	0.355913	0.152785	0.158404	0.332898	0.007882501	20.4402
3098	0	-7149.866	-7432.916	283.0504	0.3559791	675663	0.000319296	0.00397551	0.000697451	0.000674079	0.000667346	0.00249582	0.00171402	0.000308132	0.000496756	0.000816493	0.000489659	0.000525973	0.00141216	0.000364522	0.000419564	0.00109799	0.000668149	0.00143766	0.000800853	0.00156546	0.000621347	0.00119529	0.000440639	0.000586051	0.000707376	0.00033204	0.000478019	0.000644257	0.000616059	0.000589714	0.001188	0.000699269	0.000891797	0.00106154	0.00057513	0.000758413	0.000321512	0.00333716	0.000940795	0.000720983	0.000617805	0.000566062	0.00133291	0.000458587	0.00128261	0.000549062	0.00262447	0.000678076	0.00198167	0.001706	0.000520189	0.000258832	0.00098732	0.000755186	0.0007854806	-0.05401713	0.246006	0.0940306	0.158473	0.185518	0.111405	0.204567	0.07061844	-7.149215	0.998454	0.999605	1.00039	1.00155	0.358932	0.152927	0.153182	0.334958	0.01660131	4.253787
3099	1	-7153.849	-7434.659	280.8105	0.1868462	300465.5	0.000779624	0.000834829	0.00358793	0.000695956	0.000654804	0.00106767	0.00089221	0.000485337	0.00207356	0.000514533	0.000401355	0.00107129	0.00235674	0.000683275	0.000618964	0.000701346	0.00038658	0.000820274	0.000559408	0.000591265	0.000950002	0.000537238	0.000991849	0.00105318	0.0021284	0.000856809	0.000474169	0.000378694	0.000449302	0.0010527	0.000603785	0.000460257	0.00133953	0.000559299	0.000162059	0.00105984	0.000829212	0.000637455	0.000380327	0.00122235	0.00179268	0.00030802	0.00071337	0.000899347	0.000631475	0.000617258	0.000964517	0.00142281	0.00268391	0.000771776	0.000989441	0.000918955	0.00439748	0.00103105	0.0008494645	-0.1179795	0.197029	0.255209	0.0977066	0.129234	0.0959545	0.224866	0.1308743	-7.070904	0.997682	0.999407	1.00059	1.00232	0.354566	0.150476	0.151291	0.343667	0.0128948	10.14938
3100	0	-7139.69	-7430.321	290.6311	0.4366509	781785.9	0.000350032	0.0029022	0.000485269	0.000739357	0.000720598	0.000412733	0.00134934	0.000373721	0.000414416	0.000518726	0.00062827	0.000577518	0.000255704	0.0002873	0.000513212	0.000395031	0.00062103	0.00104655	0.000581334	0.0013738	0.000740252	9.90259e-05	0.000193769	0.00140647	0.000528265	0.000362895	0.000403154	0.000610781	0.000373466	0.000731458	0.000690897	0.000435956	0.000262851	0.000819395	0.000200111	0.00074615	0.00159946	0.00153229	0.000827827	0.000510168	0.000543049	0.000658232	0.000304554	0.00089469	0.000454355	0.000830614	0.00298509	0.000519774	0.000630906	0.000339586	0.000516633	0.00123893	0.000489426	0.00168968	0.0006506272	-0.1082165	0.219904	0.145336	0.141658	0.152544	0.125505	0.215053	0.2911219	-7.337574	0.998563	0.999632	1.00037	1.00144	0.350388	0.145875	0.157622	0.346115	0.1829053	1.591653
3101	1	-7166.723	-7428.477	261.7534	0.1099861	416984.9	0.00032912	0.000976431	0.00281972	0.00107297	0.00265105	0.00128093	0.000467908	0.000710998	0.00241969	0.000110025	0.00101363	0.000568169	0.000708097	0.000404132	0.00103707	0.00103072	0.000922394	0.000986263	0.00412072	0.0010687	0.000690734	0.000601135	0.000792336	0.00359527	0.000899734	0.00160638	0.000578064	0.000980868	0.000343848	0.00124036	0.00147977	0.0010765	0.000546022	0.000927691	0.00027738	0.00304076	0.00109303	0.00120099	0.000681141	0.000690259	0.000122071	0.000390622	0.00200955	0.00100647	0.000777794	0.00226694	0.00169403	0.000526449	0.00258156	0.00109833	0.000570463	0.000996845	0.000886887	0.000488492	0.0008130528	-0.07825343	0.168015	0.136063	0.11763	0.127118	0.201395	0.249779	0.08397522	-7.114715	0.998032	0.999497	1.0005	1.00197	0.345642	0.151086	0.153769	0.349502	0.005721792	14.67638
3102	0	-7150.632	-7427.463	276.8308	0.1837098	832730.1	0.000256135	0.00266281	0.000653981	0.000949032	0.000602734	0.000545919	0.000519872	0.00124854	0.000431164	0.00064626	0.00108248	0.00129491	0.000903005	0.00158824	0.000622975	0.00119087	0.00129596	0.000866536	0.000682234	0.000970886	0.000748718	0.00181374	0.0010035	0.00052562	0.000929742	0.000715714	0.00108801	0.000850755	0.000882159	0.000294481	0.000824714	0.000259934	0.00146004	0.000329103	0.000439024	0.00101346	0.000780394	0.00155619	0.000585326	0.00124169	0.000512947	0.000427614	0.00113153	0.000539616	0.00107351	0.000755796	0.0021222	0.000386688	0.00536832	0.000628667	0.00176556	0.000667208	0.00209872	0.000550774	0.0008163506	-0.1576475	0.149856	0.155215	0.135631	0.166549	0.124353	0.268396	0.3960046	-7.110667	0.998607	0.999644	1.00036	1.00139	0.349195	0.157797	0.14807	0.344937	0.2383571	1.661392
3103	1	-7161.335	-7431.764	270.4292	0.3708069	111317.3	0.000955869	0.00120014	0.00491477	0.000723285	0.000622875	0.00117671	0.00150892	0.00178009	0.00319753	0.00127166	0.000352968	0.00041603	0.00104763	0.000879209	0.000810126	0.000998428	0.000517224	0.00114794	0.000925674	0.00093407	0.000779137	0.000793363	0.00145104	0.000546094	0.000961207	0.000723958	0.000449859	0.00224964	0.00055578	0.00119929	0.000708839	0.000415994	0.00102772	0.00102852	0.00111164	0.0024493	0.00061877	0.000404214	0.000137866	0.0014587	0.00108812	0.00127199	0.0010888	0.000830982	0.00083081	0.00135436	0.00125026	0.0010871	0.00138612	0.000840134	0.000532542	0.000305718	0.0042999	0.000949572	0.0009265178	-0.5932026	0.204337	0.0923112	0.149395	0.127143	0.161593	0.265221	0.6036657	-6.984077	0.996193	0.999024	1.00097	1.00381	0.353009	0.153044	0.156972	0.336974	0.0104631	57.69474
3104	0	-7160.819	-7434.853	274.0338	0.2730995	948691.9	0.000493446	0.00260289	0.000439364	0.000610747	0.000318281	0.000478244	0.000826539	0.000493554	0.00215177	0.00044944	0.000265528	0.00121648	0.000914848	0.000496159	0.00281629	0.00102253	0.000393409	0.000754584	0.000714776	0.000284332	0.00111321	0.00021074	0.000255073	0.000866281	0.000552085	0.000892881	0.000366668	0.000283887	0.00074624	0.00056411	0.000912187	0.00109308	0.000444492	0.0013818	0.000703868	0.00156353	0.000748743	0.00298802	0.00284039	0.00104784	0.00125233	0.0030937	0.000278548	0.000849242	0.000879903	0.000655174	0.00160607	0.00119239	0.000268976	0.000506467	0.000720329	0.00104194	0.00267627	0.00147937	0.0007644705	-0.1001059	0.224531	0.121605	0.106263	0.235504	0.0807014	0.231395	0.1079758	-7.176327	0.998695	0.999666	1.00033	1.00131	0.355036	0.147003	0.154331	0.34363	0.007869915	13.72008
