Iteration	Posterior	Likelihood	Prior	age_SSMO	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
11910	-7161.178	-7434.663	273.4847	0.2176945	48639.89	0.00100549	0.000989714	0.0039933	0.000409734	0.00171025	0.00128814	0.000941143	0.00145356	0.000593988	0.00185551	0.000749368	0.000344128	0.00104654	0.000461021	0.000672418	0.000380097	0.00102122	0.000285374	0.000489872	0.000846973	0.000607285	0.000874427	0.00135266	0.000543459	0.000647027	0.000689145	0.00151219	0.000703337	0.000636273	0.000516439	0.000301714	0.000761843	0.00148698	0.000584957	0.000533012	0.000419028	0.000626864	0.000323043	0.00120188	0.000505214	0.000390009	0.00114103	0.00121493	0.000995011	0.00351516	0.000720798	0.00120976	0.000653951	0.00170018	0.00180474	0.000543348	0.00099448	0.00148049	0.00670889	0.0009075636	-0.4762702	0.123459	0.161613	0.152099	0.167422	0.166562	0.228846	0.4898485	-7.004747	0.994242	0.998522	1.00147	1.00577	0.361796	0.148572	0.14396	0.345672	0.0135783	36.07583
11920	-7159.819	-7431.67	271.8515	0.3137585	636555.7	0.00147429	0.00048713	0.00418198	0.000445182	0.000519371	0.000995597	0.00066546	0.000544342	0.000939915	0.000422494	0.000758976	0.000837055	0.000632853	0.000522394	0.000670422	0.00171676	0.000929366	0.000800658	0.00174514	0.0017369	0.00133684	0.00116836	0.000762381	0.00125941	0.00121986	0.00129324	0.000320849	0.00127452	0.00106632	0.00188079	0.00111145	0.00106551	0.000925839	0.000998779	0.000720925	0.000325294	0.000723402	0.000974807	0.00102435	0.00129449	0.000457007	0.000570085	0.00159076	0.00135588	0.00162674	0.00117352	0.000992579	0.00057665	0.0014328	0.000812604	0.00047476	0.00216243	0.00266663	0.0018641	0.0009322135	-0.5664884	0.137968	0.137787	0.150515	0.144002	0.0990074	0.33072	0.8428415	-6.977949	0.998407	0.999593	1.00041	1.00159	0.342326	0.161697	0.154835	0.341142	0.2763531	3.049871
11930	-7174.509	-7430.913	256.4035	0.191867	296295.4	0.000682655	0.00246811	0.00333616	0.000796527	0.00105507	0.00206597	0.00031589	0.00115021	0.00105489	0.00143551	0.00289282	0.00144468	0.000634269	0.000793244	0.000573129	0.000518231	0.0025692	0.00568367	0.000588619	0.00179854	0.000896247	0.000636065	0.00058655	0.0019952	0.00148134	0.000742213	0.000281151	0.00147458	0.00254244	0.000553371	0.000502883	0.000777042	0.000229951	0.000904755	0.000904064	0.000942413	0.000329863	0.00131896	0.00102293	0.0010821	0.000532873	0.00153421	0.00104204	0.000431336	0.000657327	0.00201591	0.00178337	0.000561281	0.000991398	0.00125738	0.000801734	0.000908482	0.00286817	0.00760704	0.001006537	0.007094559	0.244577	0.20822	0.0872549	0.111826	0.138735	0.209387	0.05280243	-6.90124	0.997666	0.999403	1.0006	1.00234	0.354979	0.146586	0.155602	0.342833	0.05989699	0.881554
11940	-7155.485	-7438.795	283.3108	0.3547425	815098.1	0.000674253	0.00117306	0.00396031	0.00114226	0.00020883	0.00129628	0.000487885	0.000959848	0.001235	0.000712311	0.000865049	0.000832388	0.000522213	0.000287771	0.000542396	0.00113272	0.000415706	0.00168323	0.000787664	0.00106862	0.000590102	0.000527096	0.000656587	0.0015824	0.000217006	0.0010477	0.00256932	0.000469255	0.00103408	0.000499678	0.00137126	0.0010076	0.000349195	0.00037228	0.000750098	0.00099862	0.00115977	0.00046538	0.000724818	0.000534105	0.000658424	0.000763697	0.00108439	0.000910612	0.00155313	0.000507706	0.000502535	0.000389095	0.000593365	0.00118851	0.00118194	0.00199353	0.002211	0.0013459	0.0007936407	0.03131318	0.1904	0.205421	0.0614372	0.169039	0.118783	0.25492	0.005219086	-7.13888	0.998592	0.99964	1.00036	1.00141	0.341212	0.158966	0.151541	0.348281	0.03653227	0.1428624
11950	-7171.64	-7429.935	258.2945	0.2043723	10027.86	0.000576647	0.000437683	0.00437965	0.00107675	0.00152708	0.00107287	0.000695197	0.0028404	0.000553685	0.00125241	0.00201046	0.000218438	0.00187473	0.000474062	0.00070668	0.0010581	0.00315865	0.00324708	0.00106565	0.00143826	0.000798717	0.00064104	0.000531818	0.00148542	0.00130888	0.000997735	0.000920737	0.000391951	0.00108271	0.000631681	0.000801388	0.000475953	0.000801935	0.000808654	0.000656354	0.00174974	0.00127008	0.000362063	0.0026142	0.000953321	0.00108929	0.000622713	0.000699882	0.000636588	0.0028862	0.00094373	0.00585146	0.0012709	0.000817435	0.000574903	0.00235364	0.000859204	0.00205309	0.00161195	0.0008312343	-0.172182	0.107893	0.129315	0.0878604	0.21254	0.095543	0.366849	0.1799397	-7.092599	0.987335	0.996729	1.00321	1.01272	0.365956	0.154347	0.143866	0.335832	0.007757722	23.19492
11960	-7146.916	-7427.614	280.6979	0.3220328	152233	0.000626555	0.000314646	0.00267013	0.000424946	0.00197623	0.0017571	0.000435462	0.000807359	0.000277996	0.00071862	0.00227038	0.00128117	0.000702171	0.00101074	0.000735666	0.00109274	0.000652077	0.000535387	0.000832327	0.000917392	0.00079682	0.00019657	0.00124452	0.000517668	0.000842356	0.000822974	0.000317029	0.000734139	0.000401044	0.000351975	0.000769674	0.000501834	0.00116965	0.00104511	0.000814291	0.00045449	0.000672532	0.000661932	0.000544486	0.00154985	0.00079368	0.000638076	0.00118031	0.000692923	0.00162633	0.000629455	0.00240761	0.00205176	0.000351976	0.000999029	0.000382123	0.000554218	0.00334049	0.00209582	0.0007806867	-0.06813909	0.248095	0.125555	0.138885	0.0882355	0.172367	0.226862	0.1202739	-7.155337	0.996744	0.999166	1.00083	1.00326	0.346821	0.154998	0.153288	0.344894	0.05213476	2.30698
11970	-7162.033	-7431.366	269.333	0.25053	93546.5	0.000736068	0.00135058	0.00284751	0.00029949	0.000496139	0.00226654	0.000393369	0.00100572	0.000380507	0.00102421	0.0015723	0.000336587	0.00138948	0.000560801	0.000537799	0.00056387	0.000199297	0.00048104	0.00185895	0.000384702	0.00145163	0.000725034	0.000481972	0.000932481	0.000331663	0.000773457	0.00121873	0.0011329	0.000937765	0.000476728	0.00138951	0.000413465	0.000601893	0.000684059	0.00131985	0.000270718	0.00104356	0.000473314	0.000520975	0.00156842	0.00141452	0.000546113	0.000780479	0.00239725	0.00161367	0.00185685	0.00234078	0.0013123	0.0025847	0.000670814	0.000684545	0.00192615	0.00189715	0.00139859	0.0009703395	0.009590842	0.157021	0.198658	0.14277	0.0945383	0.177189	0.229822	0.1630177	-6.937865	0.995847	0.998935	1.00106	1.00416	0.357263	0.15444	0.153812	0.334485	0.1726085	0.9444359
11980	-7142.957	-7425.99	283.0331	0.3972228	440727.6	0.001048	0.000966648	0.0032983	0.000552355	0.000158497	0.00107059	0.000412795	0.000492009	0.000259981	0.000505829	0.000821651	0.000731303	0.000374603	0.000289987	0.000903141	0.000206578	0.000884222	0.00062697	0.000466157	0.000420066	0.000950243	0.000724513	0.000447756	0.000664663	0.000595415	0.000838616	0.00057854	0.000586205	0.00149985	0.00125129	0.00112137	0.000331563	0.000425103	0.0026556	0.000232466	0.000177166	0.000463369	0.000688608	0.000801415	0.00113265	0.000796647	0.000338368	0.000918625	0.000329571	0.00171392	0.00134959	0.000737272	0.00106694	0.000887035	0.000679154	0.00036094	0.000384443	0.0031083	0.00209332	0.0006048522	-0.1299157	0.189758	0.249306	0.0909419	0.0524679	0.154112	0.263414	0.2124907	-7.410526	0.998086	0.99951	1.00049	1.00192	0.357971	0.150017	0.156863	0.335148	0.08257502	2.573305
11990	-7153.483	-7428.748	275.2655	0.3045706	160481.6	0.00112715	0.000511193	0.00339925	0.000662114	0.000168208	0.00059119	0.000620198	0.000678826	0.000439445	0.000179767	0.000439679	0.00188504	0.000633886	0.000346614	0.00108012	0.000835905	0.00042302	0.000659803	0.000515889	0.00017617	0.000263933	0.000500998	0.000732062	0.000451959	0.000988862	0.00117874	0.00144704	0.00199258	0.000565006	0.00034715	0.000561447	0.000614962	0.000463511	0.000980686	0.000458793	0.00158434	0.000815592	0.00110119	0.000390093	0.000475449	0.00261427	0.000402186	0.00157913	0.00162857	0.00237178	0.00224707	0.000549747	0.00171096	0.000428298	0.00119954	0.000479412	0.000177544	0.00153173	0.00151369	0.0007701037	0.04895114	0.199789	0.18839	0.0957493	0.152361	0.0615945	0.302116	0.03840286	-7.168985	0.996829	0.999188	1.00081	1.00317	0.35388	0.150586	0.152102	0.343432	0.08735399	0.4396234
12000	-7154.733	-7432.718	277.9848	0.2981728	964134.3	0.000929955	0.00132261	0.00275315	0.000578267	0.000519034	0.00229301	0.000362904	0.00127323	0.00135724	0.00161555	0.00267156	0.00152929	0.000364817	0.00032088	0.00151046	0.000530505	0.000722952	0.00146923	0.000311716	0.000968331	0.00117485	0.000332264	0.000358301	0.00129538	0.00122732	0.0015807	0.000273575	0.00101107	0.00178373	0.00105546	0.000677051	0.000713068	0.000763901	0.00120067	0.00074163	0.000910621	0.000329673	0.0018241	0.00167491	0.00115673	0.000565178	0.000529659	0.000857612	0.000936631	0.0013839	0.000734467	0.000976864	0.000462317	0.000816894	0.00109477	0.000867712	0.000695183	0.00163532	0.000828212	0.0008853945	-0.4503979	0.110315	0.221846	0.0587659	0.110112	0.310368	0.188593	0.4538767	-7.029477	0.998706	0.999669	1.00033	1.00129	0.35517	0.14911	0.155655	0.340065	0.003478869	130.4668
12010	-7145.036	-7428.752	283.7157	0.4199245	835330.7	0.00111852	0.000859337	0.0030082	0.00038194	0.00146749	0.00121661	0.000581559	0.000250768	0.000615252	0.00174838	0.000768517	0.000863021	0.00112065	0.000702397	0.000569445	0.00173275	0.000550849	0.00155091	0.00093143	0.000497683	0.000849651	0.000499015	0.00108918	0.000680586	0.000244513	0.000315748	0.000363219	0.000584619	0.00183416	0.000590978	0.000849363	0.000622852	0.000338747	0.00179562	0.000834531	0.000468408	0.000383282	0.00066562	0.00117731	0.000697664	0.000955972	0.000279591	0.000921501	0.000344966	0.00147509	0.000670215	0.000210447	0.000763985	0.000440481	0.00231303	0.000983965	0.00043241	0.00102763	0.00172361	0.0007047797	-0.3748378	0.145268	0.212784	0.0563653	0.158709	0.232891	0.193982	0.4532343	-7.257625	0.99861	0.999644	1.00035	1.00139	0.357691	0.144235	0.154892	0.343182	0.07839653	5.781305
12020	-7141.699	-7437.927	296.2278	0.2076048	880653.6	0.000752959	0.000930722	0.0016648	0.000594007	0.000271675	0.000582703	0.0004939	0.000914651	0.00126903	0.000299027	0.0016792	0.000681539	0.00129013	0.000602667	0.000313405	0.000358088	0.0004982	0.00136269	0.000818236	0.000821685	0.00154151	0.000336943	0.00123727	0.000452296	0.000691829	0.00113986	0.00118691	0.000520301	0.000384204	0.000350894	0.000510247	0.000486894	0.000456924	0.00118383	0.000573247	0.000578916	0.00107119	0.00117006	0.000403353	0.00120443	0.00024493	0.000709848	0.00148543	0.000706831	0.000946276	0.000376981	0.000867026	0.000341768	0.000669304	0.000403242	0.000428389	0.00041327	0.000919909	0.0025951	0.0006895035	-0.02961776	0.193253	0.124516	0.121787	0.132635	0.190984	0.236825	0.04607023	-7.279539	0.998646	0.999654	1.00035	1.00135	0.350525	0.139206	0.160365	0.349904	0.01645247	2.800201
12030	-7147.101	-7435.009	287.9079	0.4446404	906938.3	0.000443869	0.000274829	0.00222508	0.000536602	0.000250095	0.00146317	0.000547417	0.000560885	0.000317276	0.000764476	0.00161956	0.00109917	0.000366401	0.00067944	0.000446676	0.000534398	0.000634675	0.00119243	0.000813982	0.000343747	0.00115833	0.00103477	0.000878712	0.000389966	0.000313235	0.000546727	0.000666495	0.000600528	0.000192803	0.00111691	0.000162302	0.000205883	0.000314971	0.00207264	0.000394979	0.000928807	0.00141666	0.000772418	0.000671653	0.000837786	0.000852493	0.00037752	0.000887813	0.00044246	0.000341086	0.000876012	0.000258629	0.000407019	0.000275905	0.000274352	0.000548461	0.000256965	0.00312269	0.00269742	0.0006655627	-0.3107617	0.137847	0.237162	0.119012	0.115291	0.123659	0.267029	0.3191172	-7.314878	0.998666	0.999659	1.00034	1.00134	0.364953	0.154519	0.145977	0.334551	0.008355462	38.19264
12040	-7142.73	-7429.467	286.7372	0.1086575	649514.7	0.000558681	0.00081806	0.00406982	0.00145848	0.00033148	0.000627805	0.000330459	0.00160824	0.000365542	0.000354006	0.000286125	0.000506024	0.0002224	0.00108071	0.000817394	0.000748268	0.000411403	0.00188564	0.000520432	0.000753648	0.000780603	0.00128234	0.00102413	0.00180641	0.000222839	0.000371529	0.000451458	0.000592357	0.000883738	0.000508485	0.000763327	0.000380861	0.000190948	0.00105803	0.000667541	0.000540098	0.00116272	0.00154194	0.000625207	0.00106886	0.000661805	0.000365298	0.000550388	0.000477515	0.00105149	0.000613648	0.00124731	0.000525241	0.00108918	0.000608045	0.00100532	0.000820727	0.00202467	0.00140394	0.000688354	-0.3058803	0.128506	0.162651	0.106239	0.217182	0.25937	0.126054	0.3603633	-7.281207	0.998423	0.999597	1.0004	1.00158	0.365499	0.149897	0.158191	0.326413	0.05448302	6.614231
12050	-7154.444	-7436.477	282.0324	0.3723482	178144.6	0.000722642	0.000517203	0.00383055	0.000577505	0.000736511	0.00134004	0.00081333	0.00106766	0.000160143	0.000237813	0.00110013	0.00181494	0.000720248	0.000671578	0.00317909	0.000502336	0.000501497	0.00053578	0.000421612	0.00135231	0.000371884	0.000482608	0.00218001	0.000549711	0.000694748	0.00044732	0.000575595	0.000501201	0.000418148	0.000795124	0.000969124	0.00121522	0.000851064	0.000924489	0.000531317	0.000335743	0.000327825	0.00147341	0.000348924	0.0013007	0.000916494	0.000669183	0.000844096	0.000411449	0.00273874	0.000787875	0.000579453	0.000821937	0.000534322	0.000467755	0.000628953	0.00105924	0.00333262	0.000854547	0.0007490025	-0.09618959	0.181767	0.190218	0.144442	0.0674026	0.194786	0.221384	0.1227823	-7.196768	0.99699	0.999229	1.00077	1.00301	0.352289	0.144753	0.164801	0.338157	0.02659269	4.617144
12060	-7152.774	-7430.929	278.1549	0.1346809	572713.1	0.00292102	0.00115395	0.00340875	0.000933907	0.00115684	0.00204844	0.000553723	0.00132351	0.000356148	0.00142616	0.00180111	0.000973668	0.000348618	0.000679099	0.00138215	0.000589663	0.000912396	0.00136232	0.00260896	0.000809006	0.000837577	0.000771658	0.000541698	0.000456344	0.00101221	0.000449842	0.000936536	0.00130394	0.000384803	0.0015355	0.000361383	0.000608384	0.00041029	0.000501649	0.000581484	0.000457349	0.00110541	0.000676221	0.000613757	0.00133593	0.000364459	0.000327411	0.000572359	0.000402302	0.00105736	0.000720409	0.00181321	0.00100829	0.000773224	0.000686777	0.00112802	0.000590587	0.0020403	0.000811965	0.0008658332	-0.5035656	0.181378	0.169052	0.166613	0.110985	0.212325	0.159647	0.6285636	-7.051818	0.998321	0.99957	1.00043	1.00168	0.353358	0.147886	0.152506	0.34625	0.124998	5.02859
12070	-7154.108	-7427.963	273.8547	0.288117	847856.5	0.000782289	0.000934756	0.00428785	0.00125239	0.000691746	0.000904287	0.000493704	0.000421943	0.000500753	0.00161638	0.000682488	0.00037551	0.00119081	0.000689087	0.000211872	0.000613624	0.00117239	0.000688731	0.000259958	0.000483229	0.000804089	0.00276811	0.00134293	0.000474377	0.00109564	0.000693053	0.000288425	0.000888282	0.00079205	0.00127836	0.000389571	0.00097197	0.000698578	0.00102505	0.000274479	0.000461743	0.000300513	0.00104492	0.00130973	0.000329545	0.00108917	0.000382307	0.00118443	0.00130052	0.000979602	0.00159879	0.000809927	0.00167378	0.00080776	0.00164285	0.000655917	0.000854434	0.00293053	0.00293634	0.001011797	-0.08836169	0.194014	0.18397	0.0636975	0.121926	0.119141	0.317252	0.09238614	-6.896028	0.99862	0.999647	1.00035	1.00138	0.359611	0.154498	0.153246	0.332645	0.004024457	22.95618
12080	-7139.553	-7434.984	295.4309	0.4648289	59835.34	0.00128155	0.000502238	0.00395157	0.000788995	0.00083724	0.0010609	0.000363606	0.000811643	0.00106373	0.000584485	0.000502907	0.000393818	0.000501531	0.000693175	0.000497407	0.000414716	0.00040305	0.00087661	0.00078999	0.000951322	0.000881861	0.00055688	0.000767055	0.000417311	0.00082931	0.000793786	0.000684694	0.00106381	0.000138312	0.000446701	0.000844662	0.000319738	0.00020929	0.000226717	0.000864052	0.000619745	0.00106781	0.000425966	0.000267032	0.00030036	0.000659301	0.000641891	0.000425286	0.000436467	0.00167045	0.000647455	0.000521318	0.000473639	0.00056888	0.00105076	0.000326899	0.000237115	0.00244658	0.000847937	0.0006126928	0.001909473	0.137027	0.188918	0.126363	0.221696	0.115314	0.210682	0.1633071	-7.397647	0.994808	0.998668	1.00132	1.0052	0.362933	0.145451	0.153032	0.338584	0.1652166	0.9884426
12090	-7157.465	-7442.172	284.7068	0.4024188	250659.5	0.000794739	0.000358669	0.00232248	0.000417723	0.000854786	0.000615366	0.000166366	0.000778589	0.000481267	0.000577488	0.000947017	0.00128713	0.000356502	0.000645154	0.000532123	0.00067735	0.000426318	0.00133161	0.00027377	0.000897746	0.00124591	0.000522641	0.000162427	0.000356955	0.000262468	0.000767937	0.000282656	0.00108471	0.000131012	0.00192286	0.000988768	0.000400169	0.000962225	0.000524914	0.00104122	0.000547954	0.000887225	0.00103075	0.00110802	0.00183655	0.000307239	0.00118406	0.00138401	0.000788919	0.0004692	0.000436789	0.000603684	0.000352445	0.000203335	0.000576162	0.000135725	0.000351992	0.00117005	0.00297285	0.0005780148	-0.2281216	0.205525	0.145045	0.0451229	0.139034	0.149275	0.315998	0.2668034	-7.455911	0.997462	0.99935	1.00065	1.00254	0.364271	0.149759	0.151275	0.334695	0.0386818	6.897389
12100	-7143.855	-7428.3	284.4447	0.2398257	261487.1	0.00059793	0.000657162	0.00283028	0.000415313	0.000237398	0.000742043	0.000744544	0.00105514	0.00017551	0.000921016	0.00118576	0.00158969	0.000288396	0.000274457	0.000301603	0.000368141	0.00126473	0.00167278	0.00018291	0.000873362	0.000782525	0.000827307	0.000544823	0.000557906	0.000414022	0.000444649	0.000613727	0.000367155	0.00181893	0.000691701	0.000659165	0.00119185	0.000425655	0.00114991	0.000882535	0.000483525	0.000327045	0.00137324	0.000676807	0.00127885	0.000577443	0.000324338	0.00141544	0.000267056	0.00174456	0.000944752	0.0011981	0.000407453	0.000271659	0.000530391	0.000291259	0.000227951	0.00200887	0.00188231	0.0006428845	-0.2580607	0.141214	0.129244	0.0904595	0.166613	0.164299	0.308171	0.2808675	-7.349545	0.997515	0.999364	1.00063	1.00249	0.361073	0.155264	0.151906	0.331757	0.02280679	12.31508
12110	-7148.66	-7444.213	295.5529	0.2005655	270540.1	0.000463717	0.000801212	0.00266597	0.000307854	0.000512392	0.00104113	0.00109712	0.000702505	0.000597258	0.00112026	0.00151802	0.000534576	0.000463517	0.00072351	0.000697408	0.000485381	0.00153571	0.000269558	0.00081234	0.000519792	0.000752928	0.000682316	0.000375538	0.000512058	0.000883081	0.000624743	0.000322494	0.000637296	0.000221789	0.000933721	0.00075091	0.000584427	0.00048821	0.000781075	0.000561702	0.000385073	0.000371106	0.000917633	0.000382289	0.000529819	0.000653813	0.000499295	0.000673484	0.000761327	0.000605191	0.00166005	0.000593318	0.000796804	0.000507996	0.000227841	0.000226728	0.000535638	0.00311035	0.00112253	0.0005746192	0.3143586	0.134842	0.115571	0.15951	0.208893	0.105615	0.27557	0.008006817	-7.461803	0.997557	0.999375	1.00062	1.00244	0.345856	0.15042	0.158576	0.345147	0.3223654	0.0248377
12120	-7136.154	-7433.633	297.479	0.4148515	251467.1	0.000775156	0.000479397	0.00198056	0.000426677	0.000438395	0.001022	0.000217517	0.000363754	0.00113357	0.000813135	0.00053024	0.000586397	0.000456335	0.00111243	0.000476679	0.000223302	0.000489178	0.000946121	0.000293086	0.000623069	0.000667195	0.000699759	0.00067494	0.000566313	0.000563997	0.000412197	0.000961337	0.000776615	0.000322075	0.000600392	0.000271634	0.000736964	0.00122852	0.000435027	0.000250458	0.000409715	0.000418268	0.00100326	0.000603682	0.00109511	0.00110051	0.000523004	0.00118556	0.00070571	0.000482604	0.000514147	0.000915307	0.000728859	0.000172488	0.00149828	0.00024753	0.000883345	0.00187471	0.00127124	0.0005786132	-0.5421919	0.146493	0.275563	0.108143	0.0860057	0.182382	0.201413	0.6406788	-7.454876	0.997466	0.999351	1.00065	1.00254	0.366392	0.141737	0.151385	0.340486	0.09848685	6.505222
12130	-7142.35	-7433.183	290.8331	0.3702926	255065.4	0.000499862	0.000471608	0.00211228	0.00263803	0.000571061	0.00123727	0.00162193	0.000509874	0.000471083	0.000697258	0.00108715	0.000595207	0.000900506	0.000336569	0.000449017	0.000813238	0.00075209	0.000515754	0.00088927	0.000383371	0.000653757	0.0013513	0.000551166	0.000589494	0.00133765	0.000298819	0.000908805	0.00151367	0.000780445	0.00121419	0.000312244	0.000438605	0.000189683	0.000430696	0.000673971	0.000354339	0.00100509	0.00239011	0.000919007	0.00109248	0.000617272	0.000524589	0.000927803	0.000880092	0.00180769	0.000586089	0.00039848	0.000738316	0.000468863	0.000782033	0.000497783	0.00143247	0.000523765	0.00104166	0.0006261615	-0.08121095	0.172866	0.173864	0.0804944	0.125503	0.135071	0.312202	0.08699895	-7.375902	0.997484	0.999356	1.00064	1.00252	0.351513	0.147207	0.153556	0.347724	0.005787997	15.03092
12140	-7134.304	-7440.215	305.9116	0.4467864	740382.1	0.000526138	0.000649216	0.00214965	0.000283372	0.000210583	0.000849531	0.00027978	0.000853099	0.00054872	0.000608254	0.000706648	0.000564941	0.00122914	0.000308861	0.000314496	0.000330016	0.000894274	0.00142367	0.000373887	0.00101677	0.000295365	0.000372027	0.000436064	0.000231717	0.000241347	0.00108055	0.000496233	0.000359673	0.000424145	0.000607012	0.000300151	0.000425513	0.000336064	0.000674346	0.0015323	0.00114248	0.000564077	0.000218646	0.000296749	0.000420227	0.000867723	0.000646779	0.000580638	0.000481022	0.000966656	0.00041146	0.000772436	0.000257659	0.000640779	0.000495541	0.000275823	0.000216772	0.00110391	0.00167902	0.0005334321	-0.004711476	0.146061	0.1645	0.0782751	0.185314	0.199442	0.226408	0.08858475	-7.536179	0.998523	0.999622	1.00038	1.00148	0.361961	0.160835	0.14012	0.337084	0.08387328	1.056174
12150	-7148.223	-7429.469	281.2457	0.5464818	565864.8	0.000677448	0.000875967	0.00391299	0.000713655	0.00059749	0.00133042	0.000263605	0.000354764	0.000280856	0.000678797	0.00132853	0.00122204	0.00129733	0.000179675	0.00167357	0.00111363	0.000409787	0.00105639	0.00218889	0.000911098	0.00101754	0.000173709	0.000552232	0.000883317	0.000625066	0.00110163	0.00027819	0.000558463	0.000355409	0.00055048	0.00148852	0.000959647	0.000735327	0.000246649	0.00104392	0.000945648	0.00033921	0.00089624	0.000669298	0.000809595	0.000353725	0.000472188	0.000599303	0.000415901	0.00099046	0.000897451	0.00055006	0.000841426	0.0020141	0.000459302	0.000442441	0.000562055	0.00217206	0.00194258	0.000630175	0.08352384	0.139628	0.153374	0.102593	0.238537	0.179889	0.18598	0.003738261	-7.369513	0.998311	0.999568	1.00043	1.00169	0.357732	0.16245	0.149865	0.329953	0.0872621	0.04283946
