Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_occidentalis	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
20	0	-7142.093	-7429.217	287.1244	0.3841854	0.2055769	0.00111476	0.000823173	0.000514232	0.000728124	0.000867765	0.00284306	0.00075794	0.000728532	0.000512534	0.000721361	0.000891249	0.0017276	0.000858638	0.00124143	0.000808109	0.000286399	0.000291402	9.89013e-05	0.000898187	0.00059936	0.00138336	0.000520004	0.000466382	0.00237374	0.000484624	0.000851609	0.000493307	0.000830123	0.000552632	0.000602261	0.000748591	0.00110481	0.000418458	0.00149564	0.00103933	0.00181715	0.00042877	0.000462114	0.00112083	0.00128243	0.000309643	0.000356635	0.00138993	0.000487506	0.000644688	0.000392259	0.000315777	0.000475247	0.000672891	0.000484305	0.000746493	0.0016241	0.000902341	0.00118289	0.0007001158	-0.4714398	0.168689	0.146239	0.119092	0.26677	0.1084	0.190811	0.4717104	-7.264265	0.000640618	0.0370535	0.398056	3.56425	0.349311	0.155143	0.154376	0.34117	0.0002706679	1742.764
21	1	-7135.103	-7435.873	300.7698	0.5057424	1.027235	0.000841711	0.0002397	0.0010786	0.000740691	0.0010768	0.00097083	0.000494636	0.000946343	0.00049477	0.00161723	0.00227447	0.000711589	0.000456426	0.000750321	0.000340355	0.000236307	0.000601895	0.000363396	0.00076439	0.00161039	0.000771229	0.000635673	0.000877773	0.000382073	0.000620714	0.000415575	0.000886885	0.000592007	0.000708364	0.00054742	0.000329022	0.000958116	0.000484064	0.000238612	0.000698364	0.00121721	0.000620408	0.000802314	0.000570531	0.000522278	0.000841262	0.000418339	0.000668912	0.000321168	0.000471685	0.00101731	0.000352418	0.00136761	0.00100264	0.000898401	0.000749373	0.00152098	0.000482517	0.000350175	0.0005681061	-0.06586243	0.131458	0.20228	0.15609	0.16922	0.174776	0.166176	0.06823277	-7.473202	0.142356	0.484788	1.00437	2.36849	0.354649	0.152785	0.15607	0.336496	0.002370339	28.78608
22	0	-7149.254	-7434.357	285.1038	0.323009	0.3612196	0.000793044	0.0012585	0.000565761	0.000749475	0.000830867	0.00323659	0.000751586	0.000489567	0.000877744	0.00135115	0.000792509	0.000608353	0.000864351	0.00106696	0.000285643	0.000877399	0.000296523	0.00026769	0.000612921	0.000768701	0.000825534	0.00125071	0.000758631	0.00147934	0.000192932	0.000592192	0.000171011	0.000520425	0.000193354	0.000450797	0.00282828	0.00169841	0.000689751	0.00109332	0.000900929	0.00208018	0.000534636	0.000782341	0.000697654	0.000468331	0.000653615	0.000749631	0.000877273	0.000728169	0.000734404	0.000432873	0.00114763	0.000750876	0.00037036	0.00111419	0.00112715	0.000648051	0.00202364	0.00044539	0.0007906442	-0.311831	0.197591	0.139099	0.10955	0.175767	0.131244	0.246748	0.3120579	-7.142663	0.0115401	0.152253	0.685659	3.15055	0.355515	0.150489	0.154607	0.33939	0.0002269001	1375.31
23	1	-7145.308	-7438.932	293.6243	0.3614755	1.012979	0.000542187	0.000263924	0.000520474	0.000303818	0.000795928	0.000315174	0.000498675	0.000539831	0.00125304	0.000511456	0.0032377	0.000355847	0.000491011	0.00100999	0.00196297	0.000432283	0.00182816	0.000480435	0.000482787	0.000742716	0.000508753	0.000603354	0.000206269	0.00150903	0.000481689	0.00100446	0.000105527	0.000421643	0.000240846	0.000284688	0.000354868	0.00102046	0.000334509	0.000220328	0.000915177	0.000416425	0.000920239	0.000607771	0.000670303	0.000433142	0.00194734	0.000349953	0.000365962	0.000672315	0.000538886	0.000342452	0.000656873	0.000123835	0.000505288	0.000575195	0.00100351	0.00172502	0.000756438	0.00106907	0.0005052177	-0.09460388	0.238123	0.202996	0.109244	0.196788	0.183106	0.069744	0.09794998	-7.590521	0.139536	0.480619	1.00212	2.37773	0.354046	0.152525	0.157506	0.335923	0.003346104	29.27285
24	0	-7144.05	-7447.34	303.2894	0.5278673	0.2371679	0.000408887	0.000597657	0.000817204	0.00109727	0.000517978	0.00154524	0.000696631	0.00037775	0.000581526	0.00059574	0.000732867	0.000538577	0.000934836	0.000972942	0.00015121	0.000675836	0.000285431	0.000374054	0.00097717	0.000369696	0.000645699	0.000446179	0.000597573	0.00112604	0.000330869	0.00109862	0.000520856	0.000206306	0.00038044	0.000450201	0.000158785	0.00155363	0.000552027	0.00100967	0.00102364	0.001783	0.000198834	0.00049633	0.000486275	0.000525084	0.000212981	0.000912929	0.000758138	0.000453271	0.000670176	0.000188092	0.000885529	0.000643708	0.000248286	0.000353596	0.000516068	0.000373743	0.00146312	0.000606226	0.0005074835	-0.08232479	0.238332	0.241679	0.11749	0.119809	0.0975273	0.185163	0.08249841	-7.586046	0.00156669	0.0575923	0.473632	3.46721	0.353808	0.154816	0.153616	0.33776	0.0001736228	475.1589
25	1	-7141.847	-7436.903	295.0563	0.2437159	1.272562	0.000380192	0.000526635	0.000682027	0.000426225	0.00102552	0.000606333	0.000976975	0.00113069	0.000983282	0.000450993	0.00398404	0.000426057	0.000388713	0.00100181	0.000616816	0.000706744	0.000313689	0.000539316	0.00043753	0.000983086	0.00036076	0.000717451	0.000624981	0.000781975	0.00158982	0.000553122	0.00066763	0.000940931	0.000527625	0.000479251	0.000156317	0.000291468	0.000674513	0.000510419	0.00170278	0.00211963	0.000878847	0.000198184	0.000667329	0.000682176	0.00087778	0.00120173	0.000500696	0.000435426	0.000206042	0.000832082	0.000972901	0.000393025	0.00058319	0.00123542	0.000526302	0.00155009	0.000511205	0.000488302	0.0006190091	-0.2342717	0.185391	0.169915	0.0962288	0.191216	0.223362	0.133887	0.2349555	-7.387391	0.187957	0.545732	1.03372	2.2326	0.35518	0.147988	0.141013	0.355818	0.0006837812	343.612
26	0	-7143.359	-7437.957	294.598	0.2824708	0.215454	0.000553653	0.000747585	0.000553279	0.00117489	0.000861178	0.00251567	0.000788197	0.000389528	0.000594484	0.00193582	0.000575184	0.000566108	0.000381248	0.000788927	0.000213633	0.000461	0.000729582	0.00135077	0.000955579	0.00120555	0.000358943	0.000311072	0.000578235	0.00111097	0.000280649	0.000593306	0.000849924	0.000197108	0.000862375	0.000827524	0.00035264	0.00125728	0.00068829	0.00112365	0.000615712	0.00170342	0.000632997	0.00166409	0.000368714	0.000294072	0.000424224	0.000488662	0.000450055	0.000788472	0.000253221	0.00126156	0.000383766	0.00101283	0.00107425	0.000712219	0.000315665	0.000631926	0.00128195	0.00129897	0.0006897072	-0.07223401	0.178985	0.21231	0.11671	0.149303	0.0822956	0.260397	0.07248554	-7.279243	0.000871567	0.0431395	0.422776	3.53321	0.350279	0.150623	0.158491	0.340607	0.0002515302	288.1783
27	1	-7142.959	-7424.585	281.626	0.183898	0.4102925	0.000935992	0.000322561	0.000346085	0.000995559	0.00168826	0.00131421	0.00111978	0.000981923	0.000826764	0.000589556	0.00492172	0.00113155	0.000471029	0.000646503	0.000731696	0.000538965	0.000752557	0.000721861	0.00105336	0.000614051	0.000804514	0.000872499	0.000847267	0.000597587	0.000825789	0.00138396	0.000887459	0.00139164	0.00109435	0.000955462	0.000696601	0.000587155	0.000551158	0.000850113	0.00166993	0.0020063	0.00038439	0.000920431	0.000873719	0.00118458	0.000493054	0.00070013	0.00042022	0.00138811	0.00109222	0.000584081	0.0024937	0.000584659	0.000779494	0.00359674	0.00100543	0.00195388	0.000446391	0.00116503	0.0009271147	-0.4943255	0.198683	0.148576	0.118687	0.0943728	0.224082	0.2156	0.4951566	-6.983433	0.0182269	0.189402	0.742182	3.05019	0.358571	0.147754	0.159897	0.333778	0.0008310864	595.7944
28	0	-7152.036	-7439.873	287.8371	0.5833263	0.2154388	0.000854955	0.000906707	0.00114837	0.00039404	0.000966107	0.00310395	0.000403934	0.000841461	0.000594431	0.00175479	0.00100872	0.00161309	0.000723461	0.00108563	0.000592726	0.000389918	0.000759725	0.000951046	0.000600399	0.000706603	0.000371342	0.000549898	0.000923076	0.00138565	0.000362045	0.000850753	0.000899532	0.000347528	0.00100294	0.00157049	0.000339909	0.000477108	0.00111541	0.00032036	0.0017364	0.0016714	0.000424866	0.000775299	0.000977822	0.00046205	0.000387025	0.00129169	0.000418208	0.000306535	0.000788371	0.000660917	0.000471145	0.00137956	0.000747449	0.000404678	0.000460335	0.000185204	0.00166646	0.00213511	0.0007904108	-0.1136172	0.273136	0.137911	0.135693	0.171047	0.112863	0.169349	0.1138985	-7.142958	0.000871172	0.0431298	0.422739	3.53326	0.352722	0.143985	0.156492	0.346802	0.0002812668	404.9482
29	1	-7150.443	-7432.618	282.1745	0.1660245	0.6310548	0.000777037	0.000970471	0.00120465	0.000718279	0.00068997	0.000639477	0.00125683	0.00103052	0.000971328	0.00111128	0.0033142	0.00172187	0.000399272	0.000642743	0.000449491	0.00168385	0.000655113	0.00104916	0.000939058	0.0013001	0.000843405	0.000464816	0.00113754	0.00098193	0.000619773	0.000404246	0.000797382	0.00239407	0.00141266	0.0012461	0.00278869	0.00029772	0.000989532	0.000444944	0.00143243	0.00301755	0.000495844	0.000864485	0.00109676	0.00137141	0.0010125	0.000489862	0.000783545	0.00056066	0.000944766	0.000653552	0.00136337	0.00100957	0.000743994	0.000653999	0.000818163	0.000969966	0.000770734	0.000914852	0.000921973	-0.5461707	0.174894	0.133506	0.105419	0.187551	0.186504	0.212126	0.5472231	-6.988995	0.0595697	0.3291	0.896371	2.71496	0.352924	0.149055	0.161305	0.336716	0.001052479	519.9375
30	0	-7141.903	-7439.667	297.7641	0.4885523	0.4581481	0.000340954	0.000354675	0.00110766	0.000407365	0.000596802	0.00348629	0.000872423	0.000437328	0.000387048	0.0014192	0.00063163	0.000781689	0.000672805	0.000438433	0.00233544	0.000483356	0.000444699	0.00070464	0.000965556	0.000538703	0.000369009	0.000235455	0.000869765	0.00113141	0.000388894	0.000511971	0.00048707	0.000579631	0.000762859	0.000659664	0.000197228	0.000588472	0.0008156	0.000255727	0.000767726	0.000524453	0.00037785	0.000562831	0.000996682	0.00111996	0.000531447	0.000442285	0.000720946	0.0010658	0.000539989	0.000720695	0.000519249	0.00068291	0.000616296	0.000607244	0.000247412	0.000682596	0.00327096	0.00116902	0.0006324662	-0.128758	0.140258	0.19485	0.133006	0.1774	0.201046	0.153439	0.128856	-7.365884	0.0259184	0.223718	0.787254	2.96311	0.353925	0.144476	0.157627	0.343973	9.802405e-05	1314.535
31	1	-7159.873	-7440.847	280.9739	0.07728558	0.5378268	0.00139723	0.00127939	0.00110699	0.000742974	0.000945004	0.000823968	0.00123786	0.000884107	0.00126014	0.000804539	0.00305447	0.000899782	0.000745702	0.00101816	0.000357076	0.00171539	0.000392413	0.000937073	0.00292665	0.000334716	0.000896377	0.000625105	0.000477748	0.000929962	0.00121683	0.000428045	0.00172762	0.000880997	0.000848148	0.000979061	0.000675558	0.00129982	0.000501981	0.000906318	0.00222346	0.000735429	0.00135233	0.000991813	0.000316994	0.00113072	0.000385372	0.000720763	0.000641748	0.000427064	0.00143175	0.00119388	0.000862437	0.00114298	0.000278501	0.00106055	0.00079172	0.0013092	0.00157827	0.00107936	0.0008649295	-0.6393187	0.135984	0.268214	0.115313	0.185352	0.161567	0.133571	0.6403423	-7.052863	0.0405951	0.275895	0.845954	2.83756	0.35651	0.15057	0.152782	0.340138	0.00102363	625.5604
32	0	-7149.721	-7433.487	283.7665	0.5113026	0.2571324	0.00039282	0.000689577	0.00127956	0.00113324	0.000494805	0.00433378	0.000386872	0.000335629	0.000318014	0.00146749	0.000890597	0.000685597	0.000486781	0.000448714	0.000553073	0.00057252	0.000384128	0.000441914	0.00114296	0.000488137	0.00179461	0.000306768	0.00106148	0.00143661	0.000242156	0.000612514	0.000388896	0.000824567	0.000321151	0.00033669	0.000452066	0.000442073	0.000278682	0.00127363	0.00167034	0.00103653	0.00039152	0.000232209	0.00214477	0.000743638	0.000281288	0.000632102	0.00115025	0.0013509	0.000604193	0.000481048	0.00126735	0.0010493	0.000234998	0.000246207	0.000629408	0.00134838	0.00262598	0.00139284	0.0006135231	-0.1014801	0.169329	0.133845	0.101348	0.247553	0.158827	0.189098	0.1015813	-7.396293	0.00246096	0.071887	0.516287	3.40936	0.351658	0.154509	0.152064	0.34177	0.0001012294	1003.477
33	1	-7161.966	-7434.07	272.1046	0.428426	0.2438494	0.00104487	0.00203782	0.000824996	0.00132352	0.00104346	0.00139386	0.00287135	0.00069876	0.00076002	0.00108837	0.00343504	0.000399682	0.00171442	0.00105581	0.000993328	0.00098466	0.000331587	0.000799036	0.00206777	0.000453516	0.000664273	0.000910929	0.000605257	0.00169923	0.000944984	0.00053188	0.00105303	0.0015951	0.00168414	0.00221484	0.000499266	0.000477717	0.0003458	0.000495992	0.0023429	0.00154943	0.000882034	0.00198594	0.00129932	0.00196833	0.000508924	0.00140589	0.000271116	0.000804375	0.00163432	0.00168304	0.00103787	0.00034778	0.000810184	0.000682817	0.00077297	0.00200608	0.000880888	0.00109212	0.0009867649	-0.1816639	0.272373	0.121182	0.149637	0.136299	0.181448	0.139062	0.1824271	-6.921079	0.00183739	0.0622855	0.488334	3.44754	0.352866	0.144117	0.155911	0.347105	0.0007631991	239.0295
34	0	-7161	-7445.056	284.0563	0.3909124	0.3573785	0.000260103	0.000367508	0.00116904	0.00142006	0.000673888	0.00243013	0.000492117	0.0011289	0.000343045	0.000622553	0.00188366	0.000297384	0.000610587	0.00035539	0.00189327	0.000522936	0.000976312	0.00026004	0.00120059	0.000721062	0.000404949	0.000700791	0.000195978	0.000824879	0.000170367	0.000738673	0.000511916	0.000405219	0.000334437	0.00113315	0.000121215	0.000877714	0.000243275	0.00117473	0.00171296	0.00119252	0.000501539	0.000435124	0.00038055	0.000513904	0.000744485	0.00148299	0.000664883	0.000927386	0.0028213	0.000443921	0.000761168	0.00148187	0.000487606	0.000441619	0.000490125	0.000383264	0.00112492	0.00134038	0.0007082907	-0.2938391	0.0835658	0.170776	0.141977	0.208546	0.239443	0.155692	0.2939031	-7.252656	0.011076	0.149282	0.680711	3.15893	0.352344	0.151866	0.153352	0.342437	6.405241e-05	4588.479
35	1	-7168.384	-7429.234	260.8493	0.4357517	0.2669146	0.0013424	0.000249812	0.000943447	0.000256252	0.000573531	0.000426709	0.00119246	0.000535533	0.001963	0.000933222	0.00261717	0.000983884	0.000655757	0.000457986	0.00297183	0.00264299	0.00106919	0.00059177	0.00197684	0.00174304	0.000545954	0.00134039	0.00108207	0.00124157	0.000984231	0.00127244	0.00120735	0.00103836	0.000179126	0.00100669	0.00150151	0.00102014	0.000533289	0.000146463	0.00323733	0.00178754	0.000932342	0.0013223	0.000704517	0.00027893	0.000866115	0.000639694	0.00118002	0.000729948	0.000861326	0.00173954	0.000713333	0.0019736	0.00120137	0.000648504	0.000776456	0.00382212	0.00313949	0.000936949	0.0009414249	-0.4460169	0.267937	0.109478	0.124476	0.0489424	0.148321	0.300846	0.447202	-6.968116	0.00299552	0.0791489	0.535825	3.38203	0.348711	0.154196	0.154075	0.343018	0.001185099	377.3541
36	0	-7151.457	-7435.617	284.1592	0.4082629	0.4338977	0.000600768	0.000720493	0.000903119	0.00112502	0.000727594	0.00420703	0.000575436	0.000524171	0.00048267	0.00105934	0.000747759	0.00116968	0.0012591	0.000247637	0.00126535	0.000726192	0.000480862	0.000452377	0.000759765	0.000240625	0.000688943	0.000613403	0.000516084	0.00137114	0.000372759	0.000603205	0.00040071	0.000197879	0.000331733	0.00105725	0.000310333	0.0012494	0.00059674	0.000978831	0.00110078	0.00176482	0.00160776	0.000655911	0.000910489	0.000581956	0.000828366	0.000231337	0.00146132	0.000386054	0.00154577	0.00069156	0.000943915	0.000428886	0.00261799	0.000609941	0.00102338	0.000274341	0.00205849	0.00123208	0.0006782908	-0.08566105	0.134854	0.316522	0.103004	0.200119	0.109481	0.136019	0.08581774	-7.295935	0.0218929	0.206593	0.765503	3.00601	0.349201	0.15617	0.151984	0.342645	0.0001566891	547.6944
37	1	-7140.611	-7428.152	287.5408	0.7354176	0.4911536	0.00050508	0.000149231	0.000818311	0.000375515	0.000413827	0.000476484	0.000655116	0.000607337	0.000819811	0.000472761	0.00356948	0.000412532	0.000870052	0.000749327	0.000973512	0.000651403	0.000316023	0.000411971	0.000827767	0.00107635	0.00131369	0.00112989	0.000515911	0.00135005	0.000791002	0.000387999	0.00123467	0.000558844	0.000555825	0.00036199	0.00035373	0.000631351	0.00214227	0.00131653	0.00193058	0.00167936	0.000272988	0.000854643	0.000579914	0.000310134	0.000749961	0.000270797	0.000358857	0.000742156	0.000258544	0.0012752	0.000731052	0.000433747	0.000907521	0.000536262	0.00053779	0.0041112	0.000580792	0.000661103	0.0006591518	-0.286327	0.222262	0.18397	0.0838092	0.159028	0.0968838	0.254046	0.2884896	-7.324557	0.03176	0.246101	0.813723	2.90842	0.348711	0.154196	0.154075	0.343018	0.002162534	133.4035
38	0	-7158.721	-7432.711	273.9904	0.2913947	0.6945276	0.000914045	0.000623123	0.000710456	0.00100997	0.00161681	0.00287353	0.00110979	0.000633891	0.00155718	0.00105783	0.000646523	0.000809472	0.0027355	0.000163241	0.0018358	0.00085688	0.000597938	0.000420892	0.000808179	0.00121945	0.00113564	0.000683907	0.00168552	0.001219	0.000261411	0.000868738	0.000786926	0.000309754	0.00110889	0.00163318	0.000479543	0.00125358	0.00218833	0.000591297	0.00148761	0.00251279	0.000414785	0.00205717	0.000689923	0.000637125	0.000966373	0.000247658	0.000511884	0.000416179	0.000469493	0.000483103	0.000778562	0.00143902	0.000766755	0.000501271	0.000335637	0.00109126	0.0035818	0.000919679	0.0007920817	-0.06596123	0.260634	0.165939	0.0660738	0.155831	0.164983	0.18654	0.06603167	-7.140846	0.0730198	0.360937	0.922823	2.64322	0.351279	0.15174	0.152706	0.344274	7.044697e-05	937.3245
39	1	-7128.494	-7427.79	299.2956	0.5509691	0.2543814	0.000388805	0.000233265	0.000410461	0.000267957	0.000248406	0.000425536	0.00046122	0.00037492	0.000548218	0.000426041	0.00401969	0.000581538	0.000234537	0.000257182	0.000243148	0.000397956	0.000137367	0.000570832	0.000898322	0.00093029	0.000241447	0.000501459	0.000507495	0.000559409	0.000875666	0.000221209	0.000272439	0.000922124	0.00062172	0.000339566	0.00122841	0.000675765	0.00061593	0.000244219	0.000768189	0.00129438	0.000499394	0.000882815	0.00141583	0.000595709	0.000382219	0.000699359	0.00209708	0.000297807	0.000450975	0.00110979	0.000598953	0.000741307	0.000578911	0.000368055	0.000774974	0.00175221	0.000787867	0.000347408	0.0004826003	-0.215319	0.146514	0.153536	0.112977	0.271331	0.154707	0.160935	0.2168972	-7.636322	0.00232228	0.0698719	0.510635	3.41717	0.348711	0.154196	0.154075	0.343018	0.001578198	137.4334
40	0	-7159.721	-7443.041	283.3205	0.3471935	1.294339	0.000473733	0.000266212	0.000786229	0.000362293	0.00121543	0.00134043	0.000863816	0.00191618	0.000658707	0.00054743	0.00058385	0.000552958	0.00327447	0.00034093	0.0018138	0.000853291	0.000491016	0.000370414	0.000951582	0.000875787	0.00173708	0.000782168	0.000455687	0.000711624	0.000388919	0.00194685	0.000878995	0.000545575	0.000317861	0.00108426	0.000748819	0.000768003	0.00133984	0.00089925	0.000609768	0.000742389	0.00219859	0.000890739	0.00061724	0.000975839	0.000591992	0.000977875	0.00120477	0.000227836	0.000913666	0.000835569	0.000938768	0.000308504	0.000545707	0.000674463	0.000249035	0.00222707	0.00211766	0.000606352	0.0009091903	-0.04933223	0.238731	0.185986	0.0677471	0.182633	0.158229	0.166673	0.04968454	-7.002956	0.191734	0.550314	1.03566	2.2223	0.354407	0.153091	0.154066	0.338435	0.0003523074	141.0261
41	1	-7147.714	-7427.016	279.3013	0.4732371	0.4441218	0.000758078	0.000235689	0.000232877	0.000629815	0.000567874	0.00062481	0.000797426	0.000123089	0.00068044	0.000886156	0.00278022	0.000597262	0.000210994	0.000619693	0.000442616	0.000807073	0.000235271	0.000225227	0.000458774	0.00266203	0.000177822	0.000774126	0.000772076	0.000861474	0.00155996	0.000369387	0.000361101	0.00104968	0.000798504	0.000337641	0.000624094	0.000350912	0.00168852	0.000655931	0.000804136	0.00184207	0.000898888	0.000383473	0.000192477	0.000551264	0.00264226	0.000168865	0.000171242	0.000195962	0.000239876	0.0002438	0.00146611	0.00034227	0.000675216	0.000352651	0.00076351	0.00498985	0.000494313	0.000264627	0.0005192493	-0.1527704	0.260184	0.157146	0.113177	0.1412	0.0979192	0.230374	0.1567328	-7.563126	0.02356	0.213882	0.77493	2.98763	0.351746	0.155524	0.152723	0.340006	0.003962391	39.55512
42	0	-7173.211	-7440.755	267.5434	0.2119278	0.5128458	0.000509985	0.00125689	0.000539843	0.00177587	0.00182364	0.00287503	0.00124961	0.000486577	0.000688885	0.000816576	0.00107181	0.000770506	0.00357567	0.000674012	0.00260819	0.000931646	0.000529166	0.00107278	0.00112464	0.00221893	0.00454374	0.000511366	0.000395127	0.00182957	0.00110079	0.000927366	0.0011196	0.000281726	0.000478951	0.000732021	0.000649849	0.00107657	0.00110195	0.00225044	0.000677447	0.00113657	0.000258082	0.000734171	0.0016024	0.00177145	0.000418557	0.00119947	0.000856933	0.00116129	0.000921447	0.000651366	0.000965372	0.00032655	0.00161245	0.000637279	0.00112337	0.00208125	0.00331469	0.000841996	0.001068065	-0.05084253	0.152755	0.169698	0.120249	0.164544	0.170162	0.222592	0.05102062	-6.841907	0.0357926	0.260219	0.829395	2.87459	0.355614	0.147587	0.154591	0.342207	0.0001780889	286.4897
43	1	-7146.315	-7437.923	291.6072	0.3879475	0.2431566	0.000959543	0.000145919	0.000191139	0.000967945	0.000317497	0.000873497	0.002582	0.000232048	0.000490989	0.000649069	0.00307922	0.000722266	0.000293743	0.00126643	0.00095348	0.000400949	0.00131098	0.000520041	0.000646691	0.00141829	0.000392144	0.00028797	0.000581008	0.000809817	0.000472381	0.000559956	0.000481477	0.000602735	0.000290377	0.00068556	0.000604058	0.00069056	0.000382373	0.00088728	0.000811785	0.000655485	0.000359036	0.000470733	0.000452126	0.00038155	0.000441148	0.000234444	0.00057875	0.000380565	0.000894613	0.000643	0.000931391	0.000774622	0.00132166	0.000265877	0.000969044	0.00430445	0.000455397	0.00111834	0.0006103218	-0.1858218	0.152749	0.133137	0.134496	0.217961	0.184633	0.177024	0.1883829	-7.401524	0.00180801	0.0617942	0.48683	3.44957	0.362319	0.148266	0.145596	0.343819	0.002561046	73.55699
44	0	-7159.258	-7436.435	277.1768	0.245111	0.2484798	0.000824523	0.00147361	0.000882268	0.000848704	0.00246231	0.00394123	0.00208915	0.000602467	0.0015402	0.00102395	0.000937909	0.000794862	0.00199715	0.000906312	0.00179574	0.000917057	0.000566955	0.000596111	0.00125369	0.00083014	0.000394812	0.000687536	0.000276505	0.000731884	0.000934409	0.000466534	0.0014294	0.000804698	0.000752022	0.00074995	0.00072142	0.000661305	0.000591428	0.000750857	0.000583005	0.00325741	0.00087774	0.000975301	0.000397961	0.0011399	0.000206779	0.00156124	0.00153119	0.0010202	0.00146126	0.000668624	0.00045838	0.000594491	0.000618179	0.000584596	0.00116996	0.000844997	0.00371016	0.000445487	0.0008757446	-0.1347301	0.209915	0.220714	0.0924207	0.122263	0.145405	0.209282	0.1358027	-7.040436	0.00204166	0.0655943	0.498269	3.4341	0.360441	0.147788	0.149098	0.342673	0.001072566	126.6147
45	1	-7152.254	-7441.004	288.7503	0.4295691	0.1455791	0.000167847	0.000166217	0.000605735	0.00104378	0.000404815	0.000614838	0.00214743	0.000544654	0.00133385	0.000590621	0.00109975	0.00108945	0.00112193	0.000365451	0.000626644	0.00100438	0.000808169	0.000555912	0.00166905	0.000714865	0.000840649	0.000282887	0.000336599	0.00070445	0.00061617	0.00123326	0.000503281	0.00158177	0.000225055	0.000516847	0.000377024	0.00131349	0.00056601	0.00081449	0.00164283	0.00132181	0.000824754	0.000449248	0.000388659	0.000814883	0.000224975	0.000264434	0.000587511	0.000909069	0.000486341	0.000908716	0.000598446	0.00095242	0.00208768	0.000751822	0.000581451	0.0031021	0.000574421	0.000276848	0.0006616649	-0.04311127	0.228621	0.0915169	0.111524	0.2395	0.162241	0.166597	0.04762554	-7.320751	4.01161e-05	0.00936234	0.228453	3.76214	0.351882	0.15151	0.152926	0.343682	0.00451427	10.55
46	0	-7155.655	-7431.942	276.2873	0.1893928	2.138368	0.000834297	0.0012521	0.000420792	0.000401329	0.000343505	0.00183196	0.000140502	0.000648145	0.000270199	0.000289913	0.000768485	0.00101373	0.000798868	0.000903589	0.000900531	0.00064482	0.000546505	0.00092692	0.000379285	0.000215669	0.000734059	0.000173778	0.000564646	0.000616077	0.00174054	0.000215102	0.000477115	0.00217008	0.000604265	0.00037789	0.000199369	0.000625108	0.000436611	0.000288064	0.00167735	0.00255327	0.000759253	0.00166834	0.000812127	0.000273641	0.000622341	0.00176465	0.000421418	0.000835235	0.000867783	0.000418942	0.0012319	0.000857042	0.00119614	0.000436027	0.000197408	0.000363127	0.00377727	0.00315839	0.000752171	-0.05446971	0.162976	0.164004	0.142117	0.211156	0.168396	0.151351	0.06118113	-7.192547	0.309251	0.668965	1.0731	1.94869	0.357767	0.15411	0.147992	0.340131	0.006711416	9.115979
47	1	-7151.853	-7435.01	283.1572	0.693691	0.2153398	0.000395484	0.000622997	0.000410697	0.000458595	0.000330772	0.000587995	0.000161268	0.000200023	0.00147129	0.00165966	0.00178585	0.000376798	0.00125427	0.000755979	0.00103349	0.000904472	0.000767602	0.000942117	0.000673924	0.00123855	0.00139447	0.000544693	0.000985473	0.000998515	0.00101225	0.000752159	0.00030318	0.00039128	0.00192945	0.000769612	0.000425745	0.00037397	0.00151863	0.000650137	0.00108068	0.00146759	0.000314584	0.000246651	0.000225152	0.00211987	0.000746282	0.000266528	0.000664832	0.000796889	0.000564727	0.00107424	0.000501305	0.000865214	0.000458627	0.000681194	0.00342425	0.00191088	0.00114743	0.000319329	0.0007315752	-0.07023331	0.150334	0.156075	0.100664	0.247918	0.101083	0.243926	0.09076503	-7.220311	0.000868609	0.0430671	0.422496	3.53357	0.346678	0.149362	0.152775	0.351185	0.02053173	4.420721
