Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
2305	1	-3722.616	-3709.429	-13.18687	0.6420274	0.1799336	1.27088	0.602082	0.173098	0.461823	0.0858366	0.100358	0.301731	0.123381	0.41412	0.0571571	0.0343618	0.0344921	0.0361942	0.0546868	0.173329	0.0188852	1.09515	0.302195	0.1792021	-0.01775387	0.0107742	0.440123	0.00948634	0.000946086	0.531561	0.00710952	0.07147907	0.000245892	0.02306	0.329302	3.64739	0.307291	0.277934	0.145951	0.268825	0.0537252	1.330457
2306	0	-3718.117	-3714.602	-3.514802	0.6701812	0.1873247	0.602741	0.0476004	0.197382	0.225046	0.120455	0.148927	0.430107	0.085504	0.304241	0.181076	0.0123909	0.0843073	0.0557629	0.171454	0.0686481	0.212307	0.337762	0.417465	0.1646929	-0.003407147	0.0114238	0.456084	0.00762273	0.0109933	0.507356	0.00652013	0.02344279	0.000332902	0.026798	0.349776	3.62309	0.30622	0.310887	0.135966	0.246927	0.02003565	1.170054
2307	1	-3723.627	-3710.15	-13.47742	0.6226164	0.1697171	0.504687	0.424756	0.452305	1.01065	0.110616	0.164558	0.612259	0.115489	0.240071	0.0595012	0.263209	0.053603	0.364571	0.0526064	0.139322	0.0312588	0.25424	0.42915	0.3094224	-0.3057201	0.00779149	0.572888	0.00479415	0.00409378	0.401633	0.00879932	0.3117802	0.000154867	0.0183308	0.300195	3.68132	0.275058	0.310853	0.140846	0.273243	0.006060078	51.44821
2308	0	-3713.949	-3709.406	-4.542499	0.7055837	0.1434552	0.601489	0.026735	0.190949	0.207363	0.0997953	0.126562	0.207427	0.17467	0.402828	0.205234	0.00935566	0.0430445	0.0623229	0.212647	0.0835563	0.177683	0.251202	0.746189	0.2000043	0.05018946	0.0077717	0.531834	0.00623276	0.00965347	0.438932	0.00557625	0.0236335	3.48523e-05	0.00872896	0.222006	3.76923	0.284822	0.322146	0.130328	0.262703	0.07382296	0.3201376
2309	1	-3719.998	-3716.433	-3.565902	0.6464954	0.1488382	0.672209	0.505472	0.249249	0.308614	0.0445249	0.0632308	0.355736	0.130167	0.0959477	0.0694293	0.398206	0.0657669	0.0906699	0.091632	0.176846	0.0262749	0.220448	0.173423	0.170375	-0.01137359	0.0051645	0.537701	0.0115678	0.00257429	0.433016	0.00997549	0.02538588	4.93929e-05	0.010384	0.238319	3.75125	0.297271	0.292155	0.12222	0.288353	0.01401229	1.811687
2310	0	-3715.744	-3710.055	-5.688994	0.7278244	0.2353657	0.404271	0.0392706	0.16873	0.159101	0.118424	0.102717	0.038503	0.0238412	0.437116	0.548537	0.290665	0.134567	0.275757	0.156682	0.110739	0.38755	0.0709339	0.506538	0.1927753	-0.1202664	0.0132092	0.546397	0.00841817	0.00935875	0.419475	0.0031421	0.1273318	0.00149843	0.0563442	0.469591	3.47257	0.302501	0.293031	0.128459	0.276009	0.007065417	18.02184
2311	1	-3715.412	-3711.008	-4.403809	0.5201668	0.1728067	0.205882	0.315396	0.216346	0.25108	0.0213653	0.0711207	0.163471	0.142231	0.155886	0.0618172	0.373421	0.375362	0.114957	0.1603	0.0658511	0.113706	0.181717	0.784829	0.1675235	0.0667316	0.0107342	0.531884	0.0114426	0.00981219	0.428332	0.00779476	0.01686637	0.000179139	0.0197053	0.309091	3.67102	0.306693	0.298707	0.127462	0.267138	0.08359796	0.2017557
2312	0	-3718.288	-3711.837	-6.451035	0.7288208	0.17361	0.861945	0.0695279	0.118021	0.202861	0.106574	0.108265	0.12143	0.0633846	0.238383	0.193151	0.462353	0.0862448	0.109723	0.0981645	0.199934	0.396596	0.20344	0.643462	0.1919419	0.006673229	0.0104808	0.564826	0.00357336	0.00639564	0.413634	0.00108989	0.02155219	0.000185892	0.0200708	0.311391	3.66835	0.29263	0.327477	0.127844	0.25205	0.02822542	0.7635738
2313	1	-3714.314	-3712.318	-1.995387	0.4798963	0.2149184	0.427747	0.172636	0.207937	0.273423	0.0148294	0.0674839	0.229007	0.164697	0.271718	0.0623593	0.0114397	0.0746929	0.263257	0.210344	0.205599	0.0289316	0.108323	0.636428	0.1523805	-0.008989765	0.0101596	0.556245	0.0126689	0.00602599	0.397641	0.0172599	0.02642334	0.000857759	0.0428007	0.421461	3.53488	0.285912	0.313371	0.124357	0.27636	0.01743357	1.515658
2314	0	-3722.427	-3708.442	-13.98539	0.6487309	0.1716515	0.913502	0.0252126	0.144806	0.329097	0.113908	0.134481	0.0882338	0.0601767	0.515543	0.471711	0.291772	0.0882269	0.0914042	0.225937	0.463843	0.0775879	0.248981	1.17679	0.356029	0.129825	0.0105406	0.476443	0.00837657	0.00431352	0.498543	0.00178346	0.04356802	0.000169752	0.0191856	0.305774	3.67487	0.303314	0.314611	0.132512	0.249563	0.173393	0.2512675
2315	1	-3714.336	-3709.458	-4.878586	0.5302773	0.2220749	0.467168	0.508823	0.167482	0.524006	0.0431008	0.108905	0.310199	0.140201	0.37984	0.0346856	0.0674008	0.0290914	0.197392	0.0823779	0.0996036	0.102628	0.178311	0.235156	0.1907878	0.1252959	0.0118078	0.488932	0.0122169	0.0125014	0.472143	0.00239955	0.05138458	0.00105499	0.0474018	0.438789	3.51275	0.295038	0.297348	0.141622	0.265992	0.1766805	0.2908334
2316	0	-3714.481	-3709.851	-4.629497	0.6314908	0.2100086	0.542396	0.022275	0.200408	0.269689	0.207095	0.139952	0.0809718	0.0425844	0.422839	0.193269	0.119096	0.107093	0.170518	0.253607	0.0496244	0.267611	0.197901	0.329033	0.1834045	0.187906	0.0110023	0.571653	0.00976893	0.00494021	0.398765	0.00387105	0.01650422	0.000738157	0.0397417	0.409271	3.55025	0.283182	0.302597	0.130715	0.283506	0.2044102	0.08074066
2317	1	-3717.733	-3713.593	-4.140444	0.7699494	0.1777489	0.711255	0.231423	0.194653	0.25205	0.05101	0.111818	0.298419	0.1195	0.165169	0.0614665	0.00211137	0.03094	0.419526	0.0384832	0.088136	0.0889827	0.545754	0.425419	0.1710645	0.00449621	0.0157891	0.475958	0.00728699	0.00850643	0.489076	0.00338295	0.01721435	0.000223745	0.0220049	0.323154	3.65462	0.296699	0.299022	0.14242	0.261859	0.02171056	0.7929021
2318	0	-3719.878	-3714.592	-5.286568	0.6985818	0.2043082	0.670677	0.0609787	0.384971	0.39361	0.259253	0.120201	0.0575546	0.0225257	0.304964	0.106538	0.139306	0.0691485	0.0722951	0.0241166	0.425439	0.145594	0.61204	0.0441293	0.1915928	0.07385266	0.0118919	0.550041	0.0157328	0.00202804	0.412791	0.0075148	0.02985818	0.000614447	0.0362973	0.394808	3.56828	0.308252	0.275735	0.143947	0.272066	0.1037108	0.2878983
2319	1	-3723.511	-3713.315	-10.19511	0.5358671	0.1802491	0.569579	0.190436	0.238453	0.377931	0.0332596	0.0341042	0.284313	0.148499	0.0772213	0.0721537	0.0777576	0.341229	0.0514508	0.712917	0.0717929	0.00152982	1.14272	0.205452	0.2076892	0.103751	0.0169336	0.473197	0.00791141	0.0138614	0.48624	0.00185651	0.08617264	0.00024922	0.0232143	0.330186	3.64635	0.297471	0.297538	0.131978	0.273013	0.1899236	0.4537225
2320	0	-3715.42	-3711.352	-4.067703	0.7152165	0.1683955	0.670322	0.0405092	0.141727	0.312814	0.142492	0.0866123	0.0707589	0.178771	0.666425	0.250439	0.506609	0.0668388	0.0771007	0.0487441	0.0660913	0.0819506	0.141357	0.234609	0.1829378	0.05621385	0.00828723	0.546672	0.00822857	0.00673461	0.418691	0.0113857	0.007928293	0.000145279	0.0177579	0.296366	3.68573	0.291766	0.306984	0.125686	0.275563	0.06414215	0.123605
2321	1	-3713.604	-3712.725	-0.8783886	0.6580511	0.1906281	0.444262	0.112279	0.160893	0.277355	0.0337621	0.116519	0.237866	0.0779246	0.144514	0.0255449	0.379291	0.0881743	0.094171	0.0378147	0.195677	0.236642	0.276555	0.0689098	0.2049299	-0.04106415	0.0179966	0.485229	0.015481	0.0088187	0.471678	0.000795964	0.0849057	0.00037828	0.0285498	0.358759	3.61231	0.312848	0.307696	0.137022	0.242434	0.04384155	1.936649
2322	0	-3716.294	-3710.006	-6.287884	0.6014578	0.1889547	0.625443	0.0161061	0.300615	0.268299	0.141754	0.117739	0.156142	0.0810184	0.156124	0.168056	0.0819702	0.0440004	0.139638	0.169142	0.0665419	0.0495383	0.298229	0.848837	0.1882438	-0.2901981	0.00892259	0.560365	0.00668232	0.00837769	0.406342	0.00931018	0.3082254	0.000354768	0.0276563	0.354221	3.61777	0.314788	0.296816	0.131791	0.256605	0.0180273	17.0977
2323	1	-3717.481	-3710.757	-6.724221	0.9724216	0.2159748	0.975731	0.364741	0.107179	0.384576	0.0652432	0.139185	0.303969	0.106905	0.27245	0.039201	0.326124	0.0186852	0.0724991	0.041027	0.0433541	0.443489	0.596333	0.0239246	0.2107403	0.03986644	0.0168336	0.537882	0.0106521	0.0105612	0.423705	0.000365686	0.01663473	0.000885135	0.0434696	0.424052	3.53159	0.305422	0.303101	0.112356	0.279121	0.05650117	0.2944138
2324	0	-3718.016	-3707.46	-10.55618	0.4553753	0.1513168	0.772201	0.0197877	0.405425	0.510072	0.26921	0.127152	0.164568	0.0723531	0.222434	0.134014	0.315238	0.0664593	0.800241	0.0758546	0.234116	0.106865	0.394341	0.534523	0.2134039	0.01397618	0.00951291	0.537772	0.00508064	0.0137932	0.431253	0.00258761	0.01137983	5.75127e-05	0.0112012	0.245795	3.74295	0.295885	0.294277	0.130618	0.279219	0.02535601	0.4488022
2325	1	-3720.474	-3709.136	-11.33884	0.8149229	0.2072994	0.854895	0.486003	0.138306	0.417269	0.046596	0.161305	0.274328	0.119217	0.421653	0.0305098	0.265085	0.0900648	0.170858	0.0390271	0.0470813	0.0351966	0.276782	0.147552	0.179742	0.5018764	0.0148506	0.474518	0.00631874	0.0170946	0.486471	0.000747875	0.08729923	0.000677384	0.0380898	0.402438	3.55879	0.30443	0.317088	0.121747	0.256735	0.5891757	0.1481718
2326	0	-3714.764	-3707.847	-6.917602	0.668116	0.2104656	0.51017	0.0479432	0.234436	0.341382	0.231045	0.12075	0.0829757	0.0299545	0.178251	0.164328	0.206518	0.0605801	0.247064	0.200806	0.0592512	0.0331399	0.631824	0.671084	0.2853763	-0.03148751	0.0118151	0.515053	0.00495194	0.0108551	0.448663	0.00866129	0.06893157	0.000748767	0.0400228	0.410416	3.54881	0.296267	0.294657	0.130898	0.278178	0.03744407	1.840921
2327	1	-3712.266	-3706.335	-5.930903	0.577727	0.214889	0.507298	0.177454	0.175609	0.325915	0.356379	0.400094	0.186635	0.0915501	0.124276	0.0442467	0.157314	0.194701	0.051013	0.0502155	0.195118	0.266031	0.432556	0.133368	0.2729638	-0.05752323	0.00983397	0.550951	0.00758556	0.0173886	0.411092	0.00314912	0.08063377	0.000857006	0.0427822	0.421389	3.53497	0.295556	0.304259	0.121935	0.27825	0.02311054	3.489048
2328	0	-3722.503	-3713.595	-8.908266	0.5884885	0.1993096	0.599782	0.0455664	0.181767	0.338799	0.168537	0.111875	0.0434644	0.0245696	0.151384	0.288075	0.0575269	0.135191	0.588782	0.131268	0.253227	0.12688	0.464149	0.396368	0.1562128	0.2508605	0.0127272	0.504084	0.00864074	0.0100567	0.439108	0.0253827	0.0246961	0.000518644	0.0333781	0.381854	3.58425	0.303607	0.316268	0.118685	0.26144	0.2755566	0.0896226
2329	1	-3718.2	-3711.925	-6.275042	0.4066387	0.1769078	0.351726	0.271236	0.209117	0.48231	0.14721	0.0900529	0.425319	0.207458	0.131889	0.0364961	0.131899	0.0454996	0.142738	0.155131	0.2481	0.220515	0.488582	0.340112	0.2380576	-0.03011854	0.00864088	0.551055	0.00938107	0.0173919	0.411169	0.00236211	0.07065027	0.000215626	0.0216049	0.320776	3.6574	0.297252	0.310737	0.127151	0.26486	0.04053173	1.743085
2330	0	-3718.436	-3717.729	-0.7068954	0.5754397	0.218107	0.362468	0.0637799	0.212752	0.33469	0.150678	0.15065	0.0162528	0.0553231	0.200855	0.169931	0.247129	0.130929	0.0643158	0.150592	0.0738681	0.020258	0.346065	0.149352	0.1578064	0.1760588	0.0106568	0.512995	0.0035731	0.0091621	0.448781	0.0148317	0.03969972	0.0009422	0.0448307	0.429246	3.52498	0.303409	0.308098	0.127225	0.261269	0.2157585	0.1840007
2331	1	-3726.023	-3713.011	-13.01223	0.4334195	0.1805499	0.615554	0.317772	0.275585	0.472476	0.168511	0.704499	0.290946	0.270628	0.40981	0.103992	0.501423	0.10812	0.576406	0.0574287	0.0375462	0.0155841	0.0824575	0.528404	0.3110533	-0.04621975	0.0079133	0.601363	0.00924879	0.00175879	0.37691	0.00280683	0.1177838	0.000252424	0.0233618	0.331029	3.64536	0.281921	0.335677	0.119899	0.262504	0.07156407	1.645851
2332	0	-3718.284	-3710.788	-7.496036	0.5600558	0.1805788	0.743242	0.0520354	0.155256	0.257851	0.154186	0.127342	0.0780794	0.0542672	0.326161	0.351661	0.120592	0.0318771	0.416183	0.205424	0.171652	0.0855494	0.175194	0.48782	0.2933649	0.04973719	0.00564933	0.527031	0.00740508	0.0109387	0.43942	0.00955629	0.06032811	0.000252733	0.023376	0.331109	3.64526	0.29125	0.298161	0.12041	0.290179	0.1100653	0.548112
2333	1	-3716.956	-3707.119	-9.836909	0.449552	0.1638552	0.534107	0.689602	0.213423	0.295482	0.0504197	0.135185	0.213853	0.123533	0.438845	0.0978724	0.0542253	0.0987436	0.446084	0.0749979	0.223289	0.475114	0.367519	0.368591	0.2861772	0.01173173	0.00757995	0.559957	0.00873013	0.00863516	0.414291	0.000807493	0.04860748	0.000115723	0.01586	0.283111	3.70091	0.299289	0.317241	0.113314	0.270156	0.06033921	0.8055703
2334	0	-3719.21	-3714.93	-4.279742	0.7557234	0.1739072	0.653614	0.0497675	0.228626	0.409686	0.173715	0.118162	0.0918355	0.0185627	0.309921	0.335254	0.369322	0.0300918	0.301348	0.147577	0.0732847	0.0109873	0.233946	0.0758916	0.1756381	-0.1024128	0.0134433	0.486861	0.00751378	0.0121127	0.462135	0.0179342	0.1440404	0.000188438	0.0202068	0.312241	3.66736	0.297806	0.297595	0.131712	0.272887	0.04162757	3.460216
2335	1	-3716.557	-3709.79	-6.767611	0.43235	0.2116662	0.570604	0.286695	0.317649	0.484163	0.0920788	0.11677	0.345947	0.197032	0.140063	0.066362	0.0630014	0.188794	0.156627	0.0728717	0.311889	0.0209211	0.311318	0.618556	0.2148374	-0.06666559	0.010056	0.596342	0.00666252	0.00571753	0.380837	0.000384892	0.066905	0.000777151	0.0407651	0.413414	3.54504	0.286317	0.31676	0.116767	0.280155	0.0002394081	279.4601
2336	0	-3721.468	-3711.613	-9.855036	0.7747576	0.1807769	0.448379	0.0261267	0.256245	0.468932	0.208316	0.12483	0.251732	0.0466955	0.163858	0.0996716	0.506385	0.019601	0.389152	0.113931	0.0896834	0.215931	0.428342	0.347442	0.3885302	0.06739215	0.015238	0.52195	0.0034006	0.0105904	0.442544	0.00627625	0.00451868	0.000254861	0.0234735	0.331664	3.64461	0.292973	0.307393	0.131007	0.268628	0.07191083	0.06283726
2337	1	-3720.649	-3713.183	-7.46571	0.5301623	0.1755345	0.628763	0.219069	0.138712	0.360064	0.058699	0.245338	0.385425	0.112723	0.127465	0.0456839	0.0466225	0.243913	0.0627588	0.0641926	0.446408	0.356934	0.290032	0.427201	0.2390833	0.01402698	0.00997127	0.577204	0.0039854	0.0070618	0.401143	0.000634639	0.07510205	0.000202844	0.0209595	0.316879	3.66196	0.339513	0.288712	0.113121	0.258653	0.08912903	0.8426217
2338	0	-3717.991	-3710.079	-7.91251	0.8384692	0.1890379	0.914858	0.0270914	0.169508	0.136278	0.150551	0.0683626	0.0659506	0.0459079	0.522996	0.249018	0.226682	0.0405792	0.00546265	0.105449	0.105088	0.20351	0.344889	0.0122438	0.1427085	0.131952	0.0152897	0.523722	0.00375466	0.0061873	0.447585	0.00346148	0.2315807	0.000355911	0.0277004	0.354448	3.6175	0.305962	0.29106	0.125237	0.277741	0.3635327	0.6370286
2339	1	-3716.765	-3711.012	-5.752342	0.5738688	0.1706613	0.51278	0.301595	0.176285	0.452894	0.105341	0.150287	0.217556	0.128491	0.0689484	0.0248794	0.211763	0.083619	0.135226	0.05179	0.18853	0.101681	0.25782	0.922334	0.2240487	-0.004032453	0.0127343	0.498732	0.0158497	0.00818968	0.463726	0.00076889	0.04091342	0.000162004	0.0187456	0.302922	3.67817	0.310981	0.297688	0.119583	0.271748	0.03688096	1.109337
2340	0	-3723.603	-3715.428	-8.175476	0.7987188	0.1984572	0.530512	0.0513264	0.157685	0.282905	0.0798357	0.199835	0.108455	0.293204	0.603476	0.566308	0.215219	0.108234	0.0690489	0.23949	0.0263506	0.601567	0.353825	0.0623798	0.2008315	-0.03851857	0.0158555	0.511918	0.00315835	0.00244266	0.459041	0.00758503	0.06946025	0.000503437	0.0328902	0.379619	3.58699	0.294121	0.296608	0.134344	0.274927	0.03094168	2.244877
2341	1	-3713.133	-3712.246	-0.8871955	0.6178665	0.2294081	0.365301	0.299758	0.218437	0.403787	0.0410143	0.0316475	0.245421	0.126826	0.274145	0.0439565	0.0321077	0.0636211	0.0740448	0.0669021	0.151627	0.23433	0.17384	0.23689	0.1533446	0.1364486	0.0096944	0.497768	0.0116977	0.0104739	0.469153	0.00121328	0.01212252	0.00128682	0.0522763	0.456004	3.49043	0.301643	0.289192	0.132972	0.276194	0.1485711	0.08159408
2342	0	-3712.25	-3712.383	0.1324196	0.7006659	0.2339879	0.404525	0.0314288	0.092635	0.161949	0.108766	0.103335	0.10055	0.0565541	0.434796	0.162871	0.270278	0.0713955	0.122567	0.220253	0.0713757	0.081064	0.211057	0.244842	0.1950443	-0.06873279	0.0174372	0.507622	0.0149358	0.00266608	0.455189	0.00214911	0.07409844	0.00144759	0.0553953	0.46648	3.47668	0.282791	0.309909	0.12884	0.27846	0.005365648	13.80978
2343	1	-3719.952	-3710.056	-9.896291	0.4792943	0.1757004	0.546479	0.101048	0.296449	0.750527	0.0581278	0.0377827	0.391626	0.205383	0.189775	0.0597348	0.120247	0.105287	0.224173	0.227728	0.10225	0.0714642	0.642819	0.415669	0.2118973	0.09197879	0.0142071	0.494253	0.0131797	0.00430176	0.473207	0.000851019	0.1011792	0.000204358	0.021037	0.317351	3.66141	0.295655	0.315967	0.122975	0.265403	0.193158	0.5238158
2344	0	-3715.438	-3711.644	-3.794251	0.6979743	0.2374495	0.557011	0.0621423	0.180043	0.227553	0.0919022	0.134505	0.0457698	0.0614178	0.195071	0.200766	0.291803	0.0789482	0.0857768	0.296187	0.176526	0.0210705	0.494259	0.141195	0.2801019	-0.04769219	0.0112311	0.588	0.00948847	0.00519343	0.377183	0.00890405	0.05162451	0.00157753	0.0577881	0.474261	3.46637	0.271224	0.308245	0.128099	0.292432	0.003932315	13.12827
2345	1	-3720.829	-3711.293	-9.536373	0.473456	0.179764	0.513908	0.424066	0.397624	0.277964	0.0288472	0.0360817	0.26735	0.271472	0.383287	0.0490344	0.261683	0.00251704	0.254796	0.33528	0.258056	0.0238139	0.0833454	0.424226	0.2965895	0.2472063	0.0133084	0.519499	0.0125107	0.00275352	0.442563	0.00936524	0.009410445	0.000244118	0.0229773	0.328826	3.64795	0.287574	0.317641	0.136017	0.258767	0.2566167	0.03667121
2346	0	-3717.967	-3705.844	-12.12279	0.7812163	0.186629	0.68371	0.0461174	0.479461	0.669232	0.434706	0.335395	0.366463	0.281604	0.26973	0.254262	0.429104	0.0419745	0.444678	0.172432	0.0136988	0.295287	0.234245	0.0235069	0.2346635	-0.1213334	0.0101938	0.550732	0.00861215	0.00414084	0.422369	0.00395147	0.1227237	0.000323876	0.0264354	0.347871	3.62537	0.292542	0.31298	0.116174	0.278304	0.001390387	88.26592
2347	1	-3716.658	-3711.198	-5.460091	0.6207175	0.2133355	0.468703	0.173084	0.16407	0.588386	0.0329317	0.0300873	0.332268	0.13014	0.169179	0.0663169	0.661377	0.00776047	0.113767	0.0803048	0.0600687	0.0707654	0.28394	0.365978	0.2078922	0.146152	0.0166062	0.542534	0.00505273	0.00437222	0.424604	0.00683175	0.02432232	0.00081784	0.0418055	0.417558	3.53982	0.282979	0.318212	0.136532	0.262276	0.1704743	0.1426744
2348	0	-3721.547	-3714.176	-7.371548	0.4946643	0.2194802	0.602541	0.0872236	0.27446	0.309917	0.199261	0.182556	0.08774	0.142886	0.313448	0.304406	0.531447	0.144776	0.50121	0.072118	0.225656	0.242853	0.159181	0.00106066	0.1973147	0.01408097	0.00921617	0.525837	0.0113387	0.00602658	0.438522	0.00905937	0.04748285	0.000980254	0.0457149	0.432567	3.52074	0.288092	0.320436	0.121466	0.270006	0.06156383	0.7712785
2349	1	-3719.666	-3713.613	-6.052682	0.4407746	0.1568247	0.49596	0.45188	0.194621	0.447065	0.0592883	0.140969	0.348123	0.123987	0.337652	0.0753903	0.0317201	0.186308	0.0546586	0.0532759	0.272945	0.11293	0.0854463	0.525903	0.2291693	-0.1062555	0.0186911	0.539187	0.00792921	0.00254067	0.421984	0.009668	0.1325257	7.92773e-05	0.0131407	0.262302	3.72448	0.280099	0.33173	0.128563	0.259607	0.02627014	5.044726
2350	0	-3710.501	-3708.138	-2.362265	0.7551039	0.1646307	0.657673	0.0440973	0.239594	0.232179	0.206388	0.133683	0.0460004	0.0281859	0.291767	0.278359	0.371448	0.0644371	0.0554056	0.102411	0.0737738	0.113222	0.297064	0.0718745	0.1580978	0.09850569	0.0108143	0.534523	0.0060062	0.00623467	0.43596	0.00646166	0.03346587	0.000120415	0.0161764	0.285386	3.69832	0.309849	0.318212	0.129008	0.242931	0.1319716	0.2535839
2351	1	-3717.029	-3708.555	-8.474813	0.5053114	0.1996261	0.741253	0.227621	0.257156	0.379926	0.0443692	0.160528	0.227132	0.207989	0.339748	0.0774608	0.0488273	0.155377	0.147583	0.0844329	0.338561	0.18329	0.352856	0.32675	0.1521468	-0.05303641	0.0131533	0.46945	0.00416226	0.000963326	0.500219	0.012052	0.0902511	0.000524373	0.0335601	0.382681	3.58323	0.298534	0.310121	0.134642	0.256702	0.03721469	2.425147
2352	0	-3723.162	-3713.456	-9.705673	0.4058545	0.1682127	0.74192	0.062985	0.660948	0.515102	0.231613	0.106164	0.0317923	0.0248702	0.397885	0.170876	0.230424	0.346844	0.0747867	0.05995	0.327179	0.0159849	0.221731	0.269179	0.1817602	-0.06877117	0.0116568	0.494471	0.00889642	0.00808616	0.469925	0.00696508	0.1680241	0.000143989	0.0176794	0.295836	3.68634	0.299614	0.314937	0.121087	0.264363	0.09925289	1.692888
2353	1	-3715.387	-3709.448	-5.939154	0.6725994	0.1917189	0.562201	0.377624	0.169904	0.311922	0.0181049	0.0278114	0.194065	0.114921	0.440317	0.0365617	0.207462	0.0688474	0.419826	0.149305	0.0908505	0.178165	0.117345	0.334021	0.2079568	0.1083575	0.0159604	0.598701	0.00264736	0.00318669	0.364135	0.0153702	0.06557666	0.000394202	0.0291389	0.361702	3.60877	0.306276	0.296414	0.116469	0.280841	0.1739342	0.37702
2354	0	-3710.777	-3708.922	-1.854707	0.508809	0.2064009	0.633809	0.0438495	0.239156	0.36244	0.16973	0.139621	0.0952416	0.0777642	0.269083	0.120229	0.244319	0.0790746	0.117066	0.110752	0.0647211	0.0539775	0.348889	0.138844	0.2079278	0.02687044	0.0138502	0.569594	0.0131519	0.00221057	0.394183	0.00700968	0.02591297	0.000658027	0.0375479	0.400156	3.56164	0.285959	0.303054	0.122001	0.288985	0.05278341	0.4909303
2355	1	-3717.497	-3714.717	-2.779996	0.5401376	0.1999223	0.586547	0.226567	0.180036	0.287606	0.0396432	0.1478	0.289744	0.165937	0.387757	0.0790743	0.124561	0.398164	0.0461902	0.0657791	0.210742	0.00883159	0.204215	0.176323	0.1981211	-0.006326491	0.0161118	0.450537	0.00304244	0.010966	0.510183	0.00916011	0.01590824	0.000529776	0.0337307	0.383455	3.58228	0.321789	0.287542	0.129739	0.26093	0.009581745	1.660265
2356	0	-3716.034	-3712.595	-3.43853	0.6964913	0.1785322	0.589615	0.0405496	0.155997	0.227298	0.182375	0.119935	0.0230921	0.0161906	0.25897	0.227209	0.322434	0.0989426	0.0462517	0.218798	0.02955	0.198976	0.130748	0.23621	0.1600455	-0.1793506	0.0125572	0.534716	0.00815509	0.00190191	0.438575	0.00409537	0.2772188	0.000231508	0.0223805	0.325363	3.65202	0.309123	0.303371	0.122705	0.264802	0.09786818	2.832574
2357	1	-3712.526	-3711.689	-0.8371195	0.6820879	0.1955141	0.484091	0.270354	0.128921	0.338719	0.0275281	0.0370705	0.198057	0.0985785	0.214074	0.0496402	0.219322	0.00771176	0.0533649	0.18851	0.173872	0.223088	0.237868	0.0826729	0.1548634	0.05150189	0.01183	0.601382	0.00413474	0.0119437	0.360886	0.00982392	0.06448678	0.000453369	0.0312283	0.371849	3.59647	0.303196	0.301148	0.126801	0.268855	0.1159887	0.5559749
