Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
310	-3785.321	-3710.093	-75.22858	5.601864	0.2082021	0.02475	0.0314291	0.0353887	0.0115712	0.00362095	0.0486722	0.056087	0.0140873	0.0325396	0.0133745	0.0325311	0.0167662	0.0477944	0.00800581	0.0164125	0.079859	0.0026075	0.0358945	0.00830091	0.00302877	0.00462864	0.023094	0.032367	0.0217358	0.00399795	0.000794847	0.00616753	0.00195362	0.0297472	0.00943947	0.010263	0.0270731	2.21098e-05	5.37626e-07	0.00351262	0.00603015	0.00910621	0.0204931	0.0155764	0.00915533	0.00282654	0.0125355	0.02225265	0.01390047	0.00894871	0.494044	0.0067859	0.00346493	0.472049	0.0147075	16.90264	0.1344856	8	38.55964	0.4973869	0.000697231	0.0386373	0.404723	3.55594	0.312271	0.301243	0.129206	0.257281	0.1483861	0.9063223
320	-3795.665	-3710.89	-84.77477	5.601864	0.2288275	0.0285748	0.0158711	0.0418034	0.0169078	0.00418741	0.0440274	0.0248584	0.022442	0.0343417	0.0111311	0.0201697	0.0253597	0.0494713	0.0158954	0.0329743	0.067875	0.000717392	0.0385705	0.00189358	0.0111696	0.0208615	0.0570538	0.168824	0.0147157	0.0134744	0.00210207	0.00985267	0.00233105	0.0349844	0.0075897	0.0135788	0.00960797	4.14294e-05	1.58058e-06	0.00180798	0.0126309	0.0132107	0.0285874	0.0345585	0.00250917	0.00186104	0.0106697	0.02131508	0.02320594	0.0154838	0.523825	0.00830889	0.00803672	0.436605	0.00774032	14.52257	0.1177762	8	38.20286	0.5193998	0.00126733	0.0518849	0.454661	3.49219	0.300601	0.310627	0.136369	0.252403	0.1409821	0.835398
330	-3793.282	-3713.798	-79.48396	5.601864	0.193387	0.0264667	0.0108832	0.00618461	0.0025047	0.00282409	0.0385296	0.0124031	0.0110958	0.0188024	0.0141738	0.0226171	0.0123965	0.0441553	0.0128662	0.0140121	0.0534056	0.000408335	0.036854	0.0115178	0.0101985	0.019367	0.0351128	0.0875258	0.0284012	0.0146461	0.00321276	0.0306688	0.000557764	0.0179714	0.00625353	0.00547048	0.0266458	2.80111e-05	1.12791e-06	0.00514347	0.00708552	0.024013	0.0129944	0.016782	0.00370437	0.00221942	0.0135727	0.01962673	0.01685849	0.0218084	0.461649	0.00434624	0.0140826	0.489838	0.0082753	15.45342	0.09836113	7	38.44958	0.3941716	0.000419476	0.0300497	0.366179	3.60335	0.297739	0.307032	0.132389	0.262839	0.1152196	0.8536838
340	-3797.99	-3708.698	-89.29267	7.372422	0.189599	0.0213173	0.0378788	0.00581641	0.00478822	0.0178563	0.0351002	0.0372438	0.00372849	0.0176315	0.00539283	0.01718	0.0129267	0.041136	0.0275437	0.0185244	0.0658949	0.000295998	0.0454469	0.0248455	0.0109612	0.0373829	0.0562098	0.0736334	0.016583	0.0185156	0.00245669	0.00291909	0.00122346	0.020873	0.0143887	0.0220923	0.00315555	0.000856704	9.29391e-07	0.00442869	0.038044	0.00919267	0.0235594	0.0159123	0.00204695	0.00404386	0.0249673	0.02238919	0.01385258	0.0189934	0.539309	0.00283546	0.00691681	0.428566	0.00337928	12.87572	0.09743825	6	38.17374	0.3083262	0.000363691	0.0279988	0.355971	3.61567	0.303874	0.296154	0.138883	0.261088	0.1112908	0.8755281
350	-3792.524	-3707.529	-84.9948	7.372422	0.2179328	0.0226623	0.014702	0.00332999	0.00320521	0.0170536	0.0290249	0.0141727	0.00685404	0.0197333	0.00375874	0.0222715	0.0142413	0.0264604	0.0155774	0.0187286	0.0464034	4.42568e-05	0.0337091	0.0156535	0.0368949	0.025406	0.0175121	0.0774375	0.0205318	0.00428801	0.00235873	0.0347265	0.00099612	0.0262182	0.0101331	0.028706	0.00114097	0.00110262	2.64802e-07	0.00729763	0.0360591	0.00259953	0.038832	0.0103927	0.00734701	0.00151635	0.0252889	0.01419686	0.01385258	0.0176696	0.502789	0.00499195	0.00760635	0.462835	0.00410867	12.87572	0.09743825	6	38.17374	0.3083262	0.000937448	0.044719	0.428824	3.52552	0.301962	0.300692	0.139503	0.257843	0.1112908	0.8755281
360	-3799.498	-3711.921	-87.57666	7.372422	0.1893648	0.0187013	0.00460393	0.00606199	0.00782179	0.0325972	0.0393869	0.0703434	0.0135049	0.0153806	0.00432261	0.0330839	0.0105757	0.055118	0.0132124	0.0240715	0.0594951	3.49751e-05	0.0537169	0.0405501	0.0116494	0.01982	0.0108254	0.053127	0.0337054	0.0250401	0.00370935	0.0312125	0.00110957	0.00808451	0.0102452	0.0322791	0.0154698	0.000693811	4.36764e-07	0.00982049	0.0288385	0.00149988	0.0222594	0.0299037	0.0030195	0.00185657	0.0231418	0.0212425	0.0263936	0.0111759	0.510842	0.00662296	0.010804	0.456381	0.00417448	12.87572	0.09490006	6	38.40388	0.3128945	0.000360429	0.0278741	0.355336	3.61643	0.319387	0.292568	0.136034	0.252011	0.1212937	0.7823992
370	-3799.863	-3715.866	-83.99762	7.372422	0.2303036	0.0410307	0.00552282	0.00126	0.0191872	0.0219927	0.036943	0.0520497	0.014239	0.0169408	0.00848918	0.0226247	0.00986747	0.0312614	0.00975807	0.0288513	0.0934981	3.61127e-05	0.0594187	0.0197865	0.0342536	0.00693748	0.00606089	0.0597641	0.0147596	0.0300896	0.00305699	0.0212755	0.00054006	0.00843671	0.00659713	0.0418852	0.0126542	0.00122616	2.40568e-06	0.0185355	0.0333423	0.00103536	0.0171103	0.045371	0.000358088	0.00404541	0.0304132	0.0229612	0.0042982	0.0113992	0.482194	0.0117355	0.00568691	0.482095	0.00688926	10.2586	0.1255891	6	37.77022	0.3626514	0.00131727	0.0528818	0.458069	3.48773	0.297397	0.298215	0.147513	0.256876	0.1298873	0.9669082
380	-3815.072	-3713.917	-101.1552	6.724006	0.2230598	0.0561245	0.0098699	0.00785833	0.1443	0.0983132	0.0461423	0.0546228	0.0120377	0.0198356	0.00830309	0.0391646	0.0139674	0.018028	0.0403624	0.039253	0.111911	8.0432e-05	0.0381367	0.0468499	0.0897192	0.0171267	0.00867453	0.278749	0.0297622	0.0251111	0.00487741	0.0515852	0.000321783	0.0198836	0.0154301	0.0164202	0.00728046	0.000785718	1.97024e-06	0.035169	0.0562515	0.00209796	0.0319114	0.0250095	0.000385568	0.010646	0.0158655	0.03845465	0.02288511	0.00823745	0.519074	0.00960082	0.00971069	0.448249	0.00512759	10.2586	0.1327528	6	37.93474	0.3626514	0.00108434	0.0480475	0.441133	3.50974	0.303618	0.302518	0.117599	0.276265	0.1556379	0.8529593
390	-3803.365	-3714.425	-88.94075	6.724006	0.1636416	0.0338817	0.0071245	0.0179353	0.0602131	0.0199353	0.0301288	0.0250212	0.0115337	0.0200995	0.00854585	0.0427204	0.0154149	0.0175973	0.0139751	0.0593007	0.127798	4.6249e-05	0.0808765	0.0271817	0.0287461	0.0317344	0.0192702	0.113064	0.0273975	0.0372288	0.00204378	0.0555658	0.000290503	0.036711	0.00980442	0.03072	0.00460797	0.00100298	7.38624e-07	0.0153473	0.0114455	0.00397583	0.033061	0.0140205	0.000184836	0.00583448	0.0170998	0.03526057	0.02288511	0.00732409	0.548855	0.0107744	0.00164567	0.423695	0.00770609	10.2586	0.1327528	6	37.93474	0.3626514	0.000114456	0.0157734	0.282483	3.70163	0.300832	0.2984	0.127038	0.27373	0.1556379	0.8529593
400	-3808.393	-3719.65	-88.74268	5.791125	0.167319	0.0231618	0.00975802	0.0198122	0.0107585	0.0333353	0.0267408	0.0577942	0.0142564	0.0109669	0.0157481	0.0300782	0.0125759	0.0270886	0.0141413	0.0255911	0.161645	4.68064e-05	0.0582702	0.0230911	0.0107397	0.0654605	0.052985	0.0806224	0.0959793	0.0298832	0.00159724	0.0303086	0.00106708	0.0464237	0.00900813	0.0343399	0.00948214	0.00170519	5.39275e-07	0.0266518	0.0124842	0.00526313	0.0692641	0.0059438	0.000108104	0.0122646	0.0233654	0.02701304	0.03441646	0.00754256	0.503892	0.0120684	0.00647799	0.460256	0.00976326	9.813901	0.1359185	7	37.94047	0.3626514	0.000137806	0.0172981	0.293238	3.68933	0.299148	0.322008	0.123051	0.255793	0.1703349	0.7979483
410	-3803.657	-3713.425	-90.23148	7.059548	0.2044685	0.0358356	0.00343965	0.0586514	0.0110734	0.080348	0.052439	0.00708687	0.0146368	0.0223329	0.0126358	0.0389789	0.0154099	0.0412508	0.050448	0.00307233	0.13951	9.47808e-05	0.0539225	0.021328	0.0133444	0.0302166	0.0475142	0.0769427	0.0399343	0.0415897	0.00263529	0.0060731	0.00455696	0.0257849	0.0111132	0.00990157	0.0161972	0.005824	1.72267e-06	0.00697229	0.0248016	0.00505087	0.0354098	0.0025546	0.000941121	0.0530379	0.0184892	0.02373187	0.05774808	0.00631931	0.51145	0.0128644	0.014112	0.450652	0.00460284	9.808965	0.1192739	6	37.83134	0.4509923	0.000617713	0.0363925	0.395219	3.56777	0.322321	0.3152	0.117251	0.245228	0.177022	0.6737803
420	-3798.502	-3715.232	-83.27015	6.928717	0.2297216	0.0297545	0.000471988	0.00842617	0.0102479	0.0283033	0.0347634	0.00571201	0.0175458	0.0273513	0.00949603	0.028715	0.0154437	0.00187602	0.0151861	0.00189771	0.0814686	3.20056e-05	0.0700331	0.0376755	0.0426673	0.0133185	0.0397165	0.0434931	0.0399677	0.015778	0.00204544	0.00175378	0.0115362	0.0341953	0.0062844	0.00733238	0.0360881	0.00355494	8.82753e-06	0.00647482	0.014195	0.00952987	0.0261187	0.00252	0.00111085	0.0196111	0.0357993	0.02925028	0.04685462	0.0162113	0.415424	0.0108593	0.0034061	0.545408	0.00869157	8.787186	0.1302276	5	37.84765	0.4372814	0.00129743	0.0524881	0.456728	3.48949	0.28782	0.300097	0.142789	0.269295	0.1770823	0.7354076
430	-3800.834	-3714.243	-86.59182	6.928717	0.1903616	0.0595097	0.00038009	0.00300476	0.0613329	0.00717859	0.026287	0.0521224	0.0139424	0.0168829	0.00451817	0.0223036	0.0164869	0.00188828	0.0138146	0.0468786	0.141902	8.2368e-05	0.0518975	0.0354857	0.00814049	0.0056669	0.00283638	0.0430248	0.0377026	0.0289358	0.00104379	0.00243907	0.0197858	0.0282108	0.00418592	0.0221294	0.0457104	0.00191632	7.76321e-05	0.00664809	0.0186886	0.00834057	0.0745851	0.000644228	0.00152352	0.00454234	0.0143887	0.02655561	0.04685462	0.00528771	0.475875	0.016901	0.00271267	0.489248	0.00997513	8.787186	0.1302276	5	37.84765	0.4372814	0.000374462	0.0284067	0.358038	3.61318	0.30044	0.308156	0.131664	0.25974	0.1770823	0.7354076
440	-3796.765	-3705.215	-91.54989	6.928717	0.1999407	0.0869103	0.0029822	0.00159342	0.019139	0.0861713	0.0423534	0.0656273	0.0285194	0.0181089	0.00431104	0.0304021	0.0140753	0.00699659	0.0932416	0.00625386	0.111853	0.000242124	0.0941404	0.0230671	0.0070892	0.0135771	0.00702282	0.00480005	0.0418076	0.0282129	0.00135205	0.00137511	0.0123643	0.0270172	0.00666169	0.00875903	0.018975	0.00602547	0.000500986	0.00307271	0.045739	0.113443	0.0163278	0.00068563	0.000900276	0.0293995	0.0135402	0.03050055	0.06333028	0.0107748	0.504765	0.00909373	0.00421458	0.458832	0.0123193	8.787186	0.1339904	6	37.59821	0.3942656	0.000530113	0.0337413	0.383503	3.58223	0.295728	0.305495	0.121929	0.276848	0.1973207	0.679049
450	-3803.821	-3713.816	-90.0053	6.928717	0.1932044	0.0595455	0.00252473	0.00321007	0.0990694	0.0786498	0.0394149	0.0277898	0.0191962	0.020678	0.0218479	0.0241867	0.018431	0.00152927	0.0210681	0.0121696	0.119172	0.00247396	0.111737	0.00344296	0.0103747	0.0476489	0.0420094	0.00116079	0.0387374	0.0385411	0.000449851	0.00424938	0.0401375	0.0260105	0.00367752	0.0170031	0.0341503	0.00594184	4.50132e-05	0.00592857	0.045971	0.0289482	0.00636932	0.000879087	0.00107894	0.0238453	0.0190053	0.03091029	0.06517166	0.0105282	0.650666	0.00701012	0.00683077	0.310043	0.0149217	8.787186	0.132149	6	37.50228	0.3942656	0.000416654	0.0299494	0.36569	3.60394	0.293625	0.309174	0.121447	0.275754	0.1973207	0.6697171
460	-3793.899	-3710.889	-83.01012	6.928717	0.1718681	0.0628914	0.00197493	0.0207771	0.0116987	0.0159947	0.0338502	0.00501862	0.014505	0.0213359	0.0154557	0.0322568	0.0180997	0.0245559	0.0669376	0.0105346	0.104508	0.000973856	0.0919423	0.00478833	0.0104069	0.0268073	0.0301001	0.00129181	0.0259096	0.0404167	0.00119093	0.0832429	0.0227781	0.0204018	0.00520469	0.0165624	0.0140712	0.00364636	0.000163099	0.00422932	0.0135957	0.0174107	0.0373849	0.00093787	0.000661934	0.0165598	0.0148696	0.02254581	0.06517166	0.00676551	0.566119	0.00323675	0.0186062	0.39419	0.0110823	8.787186	0.132149	6	37.50228	0.3942656	0.000171483	0.0192826	0.306397	3.67415	0.296801	0.312518	0.119494	0.271187	0.1973207	0.6697171
470	-3798.984	-3710.318	-88.66532	6.683742	0.1654126	0.083169	0.0384077	0.0245813	0.0557498	0.0210346	0.0539544	0.00610244	0.0127627	0.0271425	0.0250273	0.0404403	0.0149015	0.00783418	0.00741603	0.0462192	0.143468	0.000558558	0.0839406	0.0357388	0.043641	0.0757778	0.0143228	0.000788912	0.0293406	0.0370277	0.00204734	0.0711544	0.0256878	0.00758546	0.0101141	0.0209293	0.0168044	0.00362723	0.000150647	0.0135967	0.00427838	0.00559424	0.0367756	0.000761064	0.000855345	0.0123081	0.0082077	0.024967	0.06069998	0.00640669	0.53149	0.00958091	0.00696123	0.438844	0.00671777	8.787186	0.1230538	7	37.63293	0.3942656	0.00012529	0.0164987	0.287675	3.6957	0.293059	0.320427	0.12522	0.261294	0.1837537	0.6696667
480	-3795.422	-3716.448	-78.97398	5.702737	0.2002842	0.0243269	0.0568295	0.0410938	0.0252976	0.0146676	0.0549515	0.0134804	0.0138205	0.0302747	0.00525289	0.0486014	0.0232099	0.0105055	0.00703669	0.0200244	0.0924937	0.00334316	0.0703061	0.0083038	0.0320155	0.0334559	0.0112734	0.000158133	0.0355129	0.0341422	0.00464973	0.0315484	0.0121915	0.0435214	0.00379606	0.0217716	0.0114223	0.02109	4.24755e-05	0.0116658	0.0483676	0.00573639	0.0399165	0.000354362	0.00124176	0.0308094	0.00392836	0.02768026	0.07178072	0.010544	0.537591	0.0125525	0.0172877	0.418425	0.00359931	8.787186	0.1139996	7	37.64519	0.403849	0.000536428	0.0339396	0.384399	3.58112	0.32004	0.29162	0.11814	0.270199	0.1857803	0.6136258
490	-3801.297	-3718.966	-82.33077	5.702737	0.2009935	0.0459833	0.00489757	0.0152578	0.0200164	0.00802407	0.0626801	0.0117241	0.0409018	0.0220912	0.00244464	0.0557186	0.0307116	0.0476574	0.0228867	0.0311701	0.0820456	0.000870681	0.0902608	0.0254823	0.0191872	0.00734893	0.0128103	0.000220166	0.0182121	0.0390869	0.0034269	0.0626317	0.0512824	0.0365663	0.00385467	0.0255422	0.016067	0.0187315	2.69291e-05	0.00625747	0.0405459	0.0322993	0.0511432	0.00371707	0.000590898	0.00904541	0.00612524	0.02991794	0.07178072	0.0174982	0.538777	0.00499414	0.0131693	0.419348	0.00621344	8.787186	0.1139996	7	37.64519	0.403849	0.000549641	0.0343506	0.386246	3.57885	0.308827	0.301456	0.128984	0.260732	0.1857803	0.6136258
500	-3797.016	-3711.963	-85.05347	5.702737	0.1889042	0.031288	0.0380391	0.0236947	0.035236	0.0170692	0.0919324	0.0395155	0.0254318	0.0320543	0.00750419	0.0368279	0.0226164	0.0195407	0.00217395	0.0278434	0.0887731	0.00424176	0.168789	0.0211405	0.0488897	0.0251163	0.0127382	0.000384817	0.055863	0.0385139	0.00386134	0.0191142	0.0217584	0.0332884	0.00644766	0.0111368	0.0110314	0.00413607	2.10792e-05	0.00581684	0.0632824	0.0128541	0.0222185	0.0107499	0.000618994	0.0221982	0.00528406	0.02622732	0.07178072	0.0130419	0.511612	0.00282437	0.00882086	0.458963	0.00473768	8.787186	0.1139996	7	37.64519	0.403849	0.000354076	0.0276296	0.354084	3.61793	0.291251	0.320029	0.124392	0.264327	0.1857803	0.6136258
510	-3798.335	-3713.5	-84.83526	5.702737	0.1787078	0.0861626	0.0367801	0.00798912	0.034026	0.00862696	0.0383615	0.0868567	0.0196991	0.0400085	0.0130021	0.0483103	0.0324937	0.020571	0.000408737	0.021635	0.135063	0.00435758	0.0615058	0.0228386	0.0762652	0.00669198	0.00164777	0.000801525	0.0492819	0.0258377	0.00439295	0.0192338	0.0240353	0.0606409	0.00489128	0.00401922	0.0110082	0.00326513	0.00215245	0.0145896	0.00940385	0.00766337	0.0117723	0.0156086	0.000697836	0.0416443	0.0204596	0.03400859	0.07178072	0.0138106	0.523725	0.00243015	0.00834505	0.447983	0.00370614	8.787186	0.1139996	7	37.64519	0.403849	0.000233276	0.0224651	0.325858	3.65144	0.285676	0.313903	0.128327	0.272093	0.1857803	0.6136258
520	-3804.306	-3714.753	-89.55341	5.702737	0.1481253	0.0854665	0.0783248	0.145864	0.00658665	0.0437787	0.0728552	0.020872	0.0248952	0.0343369	0.0143999	0.045396	0.0229925	0.0148041	0.00192955	0.0876031	0.116523	0.00370881	0.0765606	0.054392	0.011282	0.00554314	0.0298715	0.000233071	0.0269111	0.041604	0.00589706	0.0148081	0.00768911	0.012845	0.00641393	0.00391243	0.00966153	0.000522108	0.0016593	0.00420378	0.0267124	0.0114259	0.0104951	0.030849	0.000200798	0.0396573	0.045022	0.02857616	0.07178072	0.0172715	0.438718	0.00493605	0.00781598	0.526809	0.00444966	8.787186	0.1139996	7	37.64519	0.403849	4.72327e-05	0.0101554	0.236164	3.75363	0.298966	0.287334	0.150833	0.262866	0.1857803	0.6136258
530	-3815.305	-3716.956	-98.34894	5.702737	0.1895129	0.0585106	0.0092806	0.0575424	0.0161705	0.0344917	0.0644546	0.051695	0.0287062	0.0379987	0.00171923	0.0431513	0.0312495	0.017249	0.000460211	0.0897196	0.14867	0.00119368	0.0959516	0.0100049	0.102492	0.00149025	0.0528983	0.000201761	0.0834546	0.0400322	0.00678601	0.0162887	0.0124515	0.0356608	0.00656883	0.00432595	0.00669276	0.00383743	0.00776862	0.00283836	0.0835741	0.0551587	0.00436245	0.00190413	0.000134896	0.168822	0.0949307	0.03332694	0.07178072	0.0110578	0.408321	0.00361869	0.0112897	0.556927	0.00878536	8.787186	0.1139996	7	37.64519	0.403849	0.000362489	0.027953	0.355738	3.61595	0.3022	0.290443	0.132421	0.274936	0.1857803	0.6136258
540	-3807.542	-3708.56	-98.98233	7.650119	0.2293921	0.0619197	0.0547074	0.0715211	0.0142151	0.00238437	0.0664392	0.0770458	0.0245885	0.0385371	0.006598	0.0392215	0.0214867	0.107068	0.00517534	0.134938	0.0632148	0.00140692	0.0728215	0.0177213	0.0537084	0.00171188	0.0509173	0.00210852	0.0218336	0.0325284	0.00352505	0.0199209	0.0939544	0.0460771	0.00831411	0.00411629	0.0157527	0.00182017	0.013329	0.00604765	0.0433571	0.025275	0.0285022	0.000632279	0.00110548	0.0558244	0.0308311	0.04180648	0.04214264	0.0126995	0.495147	0.00650691	0.00540872	0.472036	0.00820216	8.787186	0.1249573	6	37.35007	0.4135346	0.00128628	0.0522655	0.455967	3.49048	0.284772	0.314771	0.131027	0.269431	0.1671	0.7477998
550	-3798.082	-3711.998	-86.08458	7.650119	0.2004681	0.0350069	0.0510373	0.0288519	0.0385016	0.0138281	0.0610017	0.0486543	0.015713	0.0293639	0.0169276	0.0400941	0.0202223	0.0405371	0.0015048	0.0140822	0.0713451	0.00106997	0.0795451	0.0626292	0.0226689	0.00198303	0.0655222	0.00227818	0.0317112	0.040156	0.00180158	0.00882495	0.0235238	0.0591031	0.00430713	0.0136592	0.0167464	0.000578303	0.00686207	0.00336792	0.0278385	0.0419575	0.0255483	0.000646167	0.003089	0.00834895	0.00395513	0.02589553	0.04214264	0.0131401	0.515367	0.0152256	0.0058735	0.44203	0.00836364	8.787186	0.1249573	6	37.35007	0.4135346	0.000539832	0.0340459	0.384879	3.58054	0.319577	0.305404	0.124348	0.250671	0.1671	0.7477998
560	-3809.52	-3710.913	-98.60736	5.527303	0.2125563	0.0861945	0.242253	0.0217559	0.0913019	0.0502559	0.0800315	0.022878	0.0172514	0.0214415	0.0110111	0.0405422	0.0297617	0.081304	0.002898	0.0416126	0.0957392	0.000476682	0.125428	0.022622	0.0331057	0.00242327	0.0220081	0.000388594	0.0190142	0.0447096	0.00132006	0.00727271	0.00264362	0.0216972	0.00831341	0.0263874	0.017765	0.000316719	0.0128015	0.0016361	0.0334565	0.0667401	0.0444603	0.00255687	0.00226792	0.0225495	0.0147997	0.03503431	0.04214264	0.00941338	0.52184	0.00915884	0.00493976	0.44701	0.00763749	8.787186	0.1249573	6	37.50163	0.4345449	0.000798669	0.0413187	0.415627	3.54226	0.285744	0.314408	0.141787	0.258062	0.1671	0.7477998
570	-3796.554	-3708.309	-88.24553	5.898668	0.1643227	0.0296443	0.094743	0.00868043	0.0186554	0.0378223	0.0566289	0.0022049	0.0167775	0.013191	0.00775781	0.0526773	0.0202319	0.0184014	0.00643608	0.0783703	0.0883828	0.00236964	0.100997	0.00299267	0.00742848	0.00370351	0.00793743	5.75439e-05	0.019877	0.0536262	0.00269057	0.0076566	0.00092663	0.0244473	0.00843141	0.0661193	0.0111003	0.000272574	0.00628791	0.00214864	0.00628702	0.0280716	0.0490063	0.0244786	0.00173235	0.0545009	0.0302805	0.02080967	0.03992589	0.00862304	0.510878	0.00668811	0.00711653	0.459224	0.00747059	8.787186	0.1350342	6	37.50163	0.4345449	0.000118534	0.0160504	0.284483	3.69935	0.303528	0.312875	0.120931	0.262667	0.1749601	0.7718
580	-3789.533	-3704.675	-84.85837	6.146747	0.170502	0.0407878	0.0346634	0.0560882	0.00637617	0.0823522	0.0569109	0.0041304	0.00865801	0.020774	0.0106211	0.0432182	0.0193964	0.0176282	0.0144588	0.0340731	0.103242	0.00329862	0.0772434	0.00130706	0.0504633	0.0738002	0.0312108	0.00100312	0.0217626	0.0433101	0.00216521	0.00138635	0.00264469	0.0128924	0.0103868	0.0146909	0.0157099	0.000165723	0.0020873	0.0260295	0.00628257	0.0500653	0.0106723	0.0239797	0.000405825	0.00961858	0.0435978	0.02907056	0.02388976	0.00758255	0.576037	0.00844003	0.0104733	0.393727	0.00374039	9.219916	0.1443607	6	37.39061	0.4434913	0.000160783	0.0186753	0.302463	3.6787	0.315328	0.294393	0.117399	0.272879	0.1682504	0.8580107
590	-3785.37	-3712.332	-73.03823	6.146747	0.2290611	0.0337154	0.0206862	0.0176488	0.00203484	0.0226318	0.0591622	0.00966126	0.0137202	0.026171	0.0099047	0.0493642	0.0205512	0.0301386	0.00284749	0.0225061	0.0457669	0.000973715	0.0604605	0.0119501	0.00654431	0.0113185	0.0651625	0.00147288	0.0189962	0.0384189	0.00417992	0.00198172	0.00335051	0.00446842	0.00912973	0.0131947	0.0124664	0.00323543	0.000269488	0.00990062	0.0215835	0.0186886	0.0410714	0.03819	0.000883965	0.0136978	0.0298838	0.01856271	0.02388976	0.0155091	0.538109	0.00676006	0.0102791	0.427315	0.00202834	9.219916	0.1443607	6	37.39061	0.4434913	0.00127515	0.0520423	0.455202	3.49148	0.294492	0.311519	0.118516	0.275474	0.1682504	0.8580107
600	-3784.365	-3710.193	-74.17174	6.146747	0.2292351	0.0440805	0.0202062	0.0227266	0.000961313	0.0094492	0.0548114	0.00647978	0.0188468	0.0233737	0.00617061	0.0564062	0.0208482	0.0156309	0.0122884	0.00242626	0.055597	8.26243e-05	0.0924148	0.00912684	0.0241193	0.00937802	0.0469821	0.00169055	0.027131	0.0188894	0.0045419	0.00207368	0.00212616	0.00511173	0.0100365	0.00863412	0.0292947	0.0140765	0.000189513	0.0220225	0.0468313	0.0571522	0.015113	0.00728802	0.000249727	0.00663245	0.00697268	0.01671929	0.02388976	0.015949	0.513183	0.0068818	0.0118217	0.445835	0.00632934	9.219916	0.1443607	6	37.39061	0.4434913	0.00128099	0.0521596	0.455604	3.49096	0.299149	0.293462	0.135983	0.271407	0.1682504	0.8580107
610	-3801.335	-3709.592	-91.7436	6.146747	0.1986366	0.0584303	0.0191624	0.00975985	0.00603124	0.0118593	0.0643284	0.201412	0.0136185	0.0288621	0.011992	0.0545915	0.0175777	0.0686468	0.00311896	0.0281178	0.0920812	0.000287087	0.0788284	0.0267978	0.0152744	0.0301327	0.00773057	0.00258066	0.0200113	0.0392938	0.00193208	0.00201417	0.0250803	0.0224866	0.0110277	0.0124448	0.0207913	0.0191686	4.3451e-05	0.0245688	0.0169414	0.0292138	0.0574597	0.0301417	0.00204799	0.0924437	0.0128419	0.0302996	0.02388976	0.0142165	0.513558	0.00723746	0.010211	0.451137	0.00363982	9.219916	0.1443607	6	37.39061	0.4434913	0.00050661	0.0329926	0.38009	3.58641	0.304317	0.298532	0.143172	0.253979	0.1682504	0.8580107
620	-3803.645	-3706.363	-97.28249	6.146747	0.1634029	0.0705963	0.00144539	0.0651012	0.000578939	0.104219	0.0542142	0.140662	0.012936	0.0175255	0.0111332	0.0420558	0.0127583	0.0288764	0.0142028	0.126203	0.113759	0.00638773	0.0720924	0.02371	0.078136	0.00534381	0.0816182	0.00219517	0.0204504	0.0412173	0.00195551	0.00191626	0.00136069	0.0101284	0.00793353	0.0273256	0.0129975	0.00210779	6.54913e-05	0.0488889	0.0795011	0.0358907	0.0312703	0.00701893	0.000242664	0.00879524	0.0144883	0.04226429	0.02388976	0.0135364	0.541367	0.00585881	0.00465455	0.429736	0.00484673	9.219916	0.1443607	6	37.39061	0.4434913	0.000113052	0.015677	0.281782	3.70243	0.29928	0.298712	0.122713	0.279295	0.1682504	0.8580107
