Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
18430	-3720.796	-3713.375	-7.42143	0.8365876	0.1769959	0.645658	0.444466	0.150288	0.144187	0.0281107	0.0365471	0.140566	0.115503	0.315241	0.0499312	0.109108	0.0145804	0.0721892	0.117568	0.0159985	0.0338589	0.470995	0.0434123	0.2146691	0.2771722	0.0127984	0.482157	0.00917473	0.000592734	0.486271	0.00900634	0.2215417	0.000216467	0.0216467	0.321025	3.65711	0.318138	0.287895	0.135127	0.25884	0.4987138	0.444226
18440	-3714.551	-3707.546	-7.004452	0.7999396	0.1910743	0.655606	0.396922	0.137171	0.220642	0.0463119	0.0689369	0.174857	0.103488	0.330831	0.0502055	0.251909	0.0989576	0.143862	0.0316258	0.0452556	0.0254624	0.597798	0.0529916	0.2381475	-0.1423578	0.0141527	0.552711	0.00908787	0.00600146	0.409974	0.0080733	0.2882622	0.000384736	0.0287902	0.359964	3.61086	0.314707	0.29707	0.13778	0.250442	0.1459044	1.975693
18450	-3723.353	-3711.744	-11.60882	0.8769994	0.2103686	0.939118	0.532652	0.097012	0.240826	0.00783929	0.0867794	0.176928	0.0727375	0.547615	0.0465242	0.529279	0.0556061	0.0212647	0.0520751	0.251578	0.786738	0.124998	0.540006	0.2279261	-0.1410547	0.0113192	0.541484	0.00890328	0.00277354	0.428803	0.00671683	0.174711	0.000746507	0.0399631	0.410173	3.54912	0.297493	0.302603	0.139633	0.26027	0.0336563	5.191033
18460	-3713.694	-3710.533	-3.160756	0.9456274	0.1813853	0.388844	0.193052	0.126143	0.295118	0.0258197	0.0573841	0.222359	0.0541535	0.0954575	0.0459627	0.63304	0.0902675	0.0426069	0.0460476	0.345159	0.0785962	0.247536	0.295869	0.1125739	0.01968345	0.0122811	0.499978	0.00614653	0.00291064	0.468886	0.00979806	0.02504908	0.000261479	0.0237738	0.333363	3.6426	0.30041	0.284031	0.138753	0.276805	0.04473252	0.5599746
18470	-3709.262	-3706.139	-3.122244	0.8673541	0.1818952	0.674596	0.216566	0.109458	0.179135	0.0170339	0.0574624	0.130213	0.0681506	0.236649	0.0271207	0.495831	0.140394	0.128798	0.0729168	0.0590471	0.0344551	0.291805	0.161657	0.1590754	0.131933	0.0115304	0.522653	0.00712061	0.00637176	0.440222	0.0121021	0.1027136	0.000267123	0.024027	0.334785	3.64092	0.299563	0.30802	0.124536	0.26788	0.2346466	0.4377375
18480	-3717.511	-3715.156	-2.355244	0.9431063	0.2098305	0.585384	0.554924	0.124082	0.323596	0.0938356	0.206843	0.128704	0.0523424	0.162731	0.0275553	0.233537	0.129299	0.0556107	0.0364112	0.0517142	0.0534209	0.192438	0.364644	0.2000404	-0.08979977	0.0169854	0.555458	0.00490982	0.00550626	0.409617	0.00752456	0.09423388	0.000734049	0.0396323	0.408824	3.55081	0.268368	0.306751	0.142481	0.282401	0.004434105	21.25206
18490	-3714.361	-3712.579	-1.782061	0.7254757	0.2273584	0.498947	0.238691	0.135717	0.448467	0.199193	0.0988988	0.429014	0.096205	0.151973	0.0463003	0.262975	0.0334687	0.0199863	0.0582505	0.0752373	0.0272021	0.378584	0.135781	0.2138492	0.03631259	0.0169722	0.553245	0.00567005	0.0108576	0.407985	0.0052702	0.003000202	0.0012189	0.0508985	0.451247	3.49664	0.306803	0.288912	0.137204	0.26708	0.03931279	0.07631618
18500	-3726.537	-3715.309	-11.22768	0.6992328	0.2654474	0.393432	0.657675	0.1139	0.197256	0.659248	0.718311	0.109981	0.0787165	0.872864	0.0454438	0.182498	0.161267	0.2737	0.053242	0.330298	0.232787	0.357913	0.0484274	0.2470999	-0.00769514	0.0182369	0.458181	0.00723742	0.0116667	0.499303	0.0053757	0.01949356	0.00291119	0.0780509	0.53295	3.38609	0.300155	0.293344	0.145121	0.26138	0.01179842	1.652218
18510	-3716.256	-3716.58	0.3234454	0.8235436	0.1848771	0.434856	0.190011	0.097602	0.184704	0.0506875	0.138896	0.115783	0.110779	0.14878	0.0172178	0.537843	0.105206	0.0598455	0.041645	0.0440324	0.112215	0.502272	0.173724	0.1445579	0.01455496	0.0125669	0.527056	0.00540921	0.00796545	0.444046	0.00295666	0.0133972	0.000301935	0.0255319	0.343052	3.63111	0.30596	0.296195	0.153854	0.243992	0.02795216	0.4792904
18520	-3722.525	-3710.137	-12.3871	0.6152357	0.1945907	0.81872	0.438591	0.220964	0.477297	0.048361	0.250715	0.209475	0.138821	0.0571917	0.0508554	0.751632	0.355447	0.0710929	0.0708086	0.186664	0.22584	0.340387	0.00741512	0.1667231	0.19725	0.0121217	0.510781	0.00806841	0.00969733	0.457567	0.00176419	0.06903785	0.000438423	0.0307143	0.369393	3.59945	0.322198	0.282538	0.132149	0.263114	0.2662878	0.2592603
18530	-3717.596	-3710.376	-7.22026	0.3343258	0.1928848	0.497389	0.421703	0.20154	0.412993	0.0593637	0.124941	0.180655	0.169222	0.628351	0.076879	0.204419	0.562377	0.231217	0.192546	0.197798	0.0303067	0.340722	0.000712196	0.242244	-0.02324012	0.00668736	0.520038	0.0115831	0.0174292	0.443016	0.00124606	0.02409212	0.000411747	0.0297742	0.364834	3.60498	0.32169	0.284657	0.133091	0.260563	0.0008520005	28.27713
18540	-3719.525	-3711.795	-7.729789	0.616457	0.1739271	0.538991	0.131491	0.377265	0.387094	0.0183657	0.0432131	0.459783	0.172941	0.19854	0.0373715	0.438831	0.0771637	0.246624	0.125122	0.0414632	0.0931614	0.256872	0.0210397	0.2415532	0.3151561	0.0107295	0.516253	0.0117803	0.0100416	0.450557	0.000638231	0.05936022	0.000188609	0.0202159	0.312297	3.6673	0.289759	0.305679	0.122085	0.282477	0.3745164	0.1584983
18550	-3715.909	-3709.588	-6.321121	0.5076596	0.1991388	0.459034	0.352362	0.250475	0.551924	0.0430207	0.0768034	0.432476	0.143286	0.381515	0.101596	0.223137	0.0826611	0.208182	0.0957663	0.0752581	0.0637073	0.190988	0.0646113	0.2644841	0.1706591	0.0148685	0.554479	0.0117088	0.00343072	0.415136	0.000377553	0.01794098	0.000515571	0.0332801	0.381406	3.5848	0.282144	0.322469	0.132729	0.262658	0.1886001	0.0951271
18560	-3712.639	-3709.245	-3.393151	0.7379711	0.201677	0.652062	0.197465	0.133083	0.254143	0.00639958	0.0349753	0.159681	0.106534	0.0814365	0.0421509	0.575565	0.0632321	0.242703	0.118295	0.0797324	0.560094	0.299531	0.0838452	0.1640654	0.02312828	0.00672632	0.522932	0.0200865	0.00421402	0.442175	0.00386628	0.007078965	0.000562588	0.0347485	0.38802	3.57667	0.312478	0.290089	0.119545	0.277889	0.03020724	0.2343466
18570	-3719.094	-3711.128	-7.966484	0.6772982	0.18184	0.463672	0.588806	0.0832017	0.183782	0.0542436	0.0814061	0.151395	0.0930089	0.338748	0.0693757	0.261842	0.083405	0.295309	0.0525971	0.318768	0.00470605	0.493271	0.223355	0.1265749	0.09326704	0.0136816	0.606723	0.00883357	0.00214262	0.357836	0.0107831	0.05684417	0.000266507	0.0239995	0.334632	3.6411	0.275006	0.306841	0.119298	0.298855	0.1501112	0.3786804
18580	-3711.855	-3709.221	-2.633696	0.880576	0.1863124	0.415775	0.257692	0.12957	0.305056	0.146537	0.145757	0.220042	0.0755742	0.25267	0.0410734	0.223465	0.221723	0.0877309	0.0323348	0.09288	0.00412127	0.85335	0.065041	0.2061496	0.01977515	0.0150029	0.572358	0.00458248	0.00340093	0.392393	0.0122625	0.003892847	0.000319827	0.026271	0.347002	3.62641	0.309305	0.304236	0.129858	0.256601	0.023668	0.1644772
18590	-3712.34	-3708.591	-3.74846	0.6515084	0.1851657	0.639313	0.199418	0.156615	0.300119	0.17086	0.385498	0.236795	0.108445	0.0853372	0.0553377	0.549738	0.058616	0.0926728	0.0375641	0.204269	0.147012	0.205585	0.17811	0.1854501	-0.02390647	0.00900031	0.537596	0.00613107	0.00303435	0.430134	0.0141047	0.0258829	0.000305473	0.0256798	0.343848	3.63017	0.298752	0.302626	0.151357	0.247265	0.001976438	13.09573
18600	-3720.966	-3714.692	-6.274699	0.7781502	0.1700764	0.772494	0.130656	0.0819537	0.26473	0.06133	0.613586	0.143303	0.106744	0.301418	0.0600642	0.422365	0.00678071	0.2409	0.0297533	0.114605	0.0458626	0.166231	0.428765	0.251158	0.02913814	0.0098258	0.484524	0.00922702	0.00894332	0.483662	0.00381812	0.05162337	0.000157555	0.0184881	0.301234	3.68012	0.302039	0.286525	0.144459	0.266976	0.08076151	0.6392076
18610	-3722.618	-3710.466	-12.15174	0.683754	0.1824407	1.12909	0.401716	0.23653	0.772322	0.0171211	0.0290338	0.809391	0.11896	0.182104	0.0589795	0.630411	0.0686011	0.069774	0.178062	0.148407	0.0850472	0.137854	0.308932	0.2451389	-0.03678241	0.0144501	0.451627	0.00472019	0.00646828	0.51678	0.00595497	0.1011232	0.000273259	0.0242992	0.336304	3.63912	0.304636	0.310537	0.13064	0.254188	0.06434081	1.571681
18620	-3722.121	-3711.447	-10.67432	0.3400364	0.1697607	0.820762	0.401097	0.329073	0.524569	0.0484159	0.125741	0.559375	0.309312	0.145571	0.0511414	0.403367	0.269203	0.438908	0.119944	0.0930709	0.00172766	0.200167	0.169698	0.2317561	-0.01445657	0.01237	0.496014	0.00450043	0.00460963	0.469099	0.0134067	0.1012737	0.000155192	0.0183499	0.300321	3.68117	0.329675	0.302666	0.130277	0.237382	0.08681711	1.166517
18630	-3723.976	-3713.806	-10.16987	0.4816964	0.1774153	0.931925	0.66528	0.338476	0.491822	0.201292	0.348195	0.259584	0.137	0.148575	0.0793255	0.273127	0.0931989	0.125864	0.043534	0.109564	0.105881	0.148501	0.167245	0.2507298	-0.03705743	0.00720367	0.500423	0.00714573	0.00526931	0.473269	0.00668959	0.160473	0.000220499	0.0218458	0.322211	3.65572	0.293096	0.319236	0.13729	0.250378	0.1234156	1.300265
18640	-3717.43	-3708.591	-8.838827	0.4102623	0.2302839	0.530998	0.215884	0.297939	0.570576	0.273129	0.271882	0.350876	0.190698	0.0939052	0.0713334	0.658303	0.348059	0.205042	0.0854818	0.0754565	0.00520791	0.129212	0.117274	0.3099949	0.005726862	0.0107616	0.492438	0.0155373	0.0049464	0.465717	0.0105994	0.05003383	0.0013166	0.0528685	0.458023	3.48779	0.295753	0.310332	0.135357	0.258558	0.05576069	0.8972957
18650	-3715.471	-3706.93	-8.541752	0.4931718	0.1948731	0.496062	0.355267	0.290439	0.570492	0.12607	0.256762	0.34706	0.113152	0.300961	0.0693956	0.139464	0.342657	0.062963	0.0488933	0.252111	0.0775159	0.453765	0.0340369	0.2727618	-0.1887814	0.0188321	0.570044	0.00656541	0.00844621	0.388632	0.00748042	0.1993001	0.000442956	0.0308711	0.370145	3.59854	0.284481	0.305498	0.1396	0.270421	0.01051866	18.94729
18660	-3715.797	-3709.266	-6.531643	0.5939036	0.1519269	0.709703	0.712057	0.155746	0.25078	0.0996083	0.100901	0.148078	0.110878	0.180795	0.0387105	0.313602	0.583938	0.0793545	0.0448151	0.124933	0.183612	0.154405	0.130669	0.2410569	0.009000164	0.00799755	0.497573	0.0091765	0.00918492	0.466569	0.00949948	0.06059682	5.96625e-05	0.0114077	0.247631	3.7409	0.28598	0.311425	0.126235	0.27636	0.06959699	0.8706817
18670	-3722.063	-3716.81	-5.253373	0.6266941	0.1476211	0.480264	0.881297	0.161204	0.423667	0.0725798	0.101219	0.234222	0.170288	0.327298	0.0550225	0.225445	0.0132366	0.123985	0.0816399	0.00141977	0.0785724	0.0323914	0.228139	0.2551916	-0.1364146	0.0100556	0.52489	0.011604	0.00312275	0.439906	0.0104222	0.1438224	4.57501e-05	0.00999543	0.234639	3.75532	0.329715	0.301324	0.132195	0.236766	0.007407758	19.4151
18680	-3726.362	-3720.318	-6.044269	0.5475225	0.1739309	0.737698	0.310666	0.139182	0.148002	0.00924494	0.0489405	0.151905	0.159374	0.107272	0.0236242	0.29367	0.167354	0.22649	0.161745	0.2469	0.223803	0.695054	0.0688648	0.2313581	-0.1599727	0.0129082	0.563263	0.00469666	0.00141676	0.407252	0.0104632	0.1663879	0.000188642	0.0202176	0.312308	3.66729	0.272052	0.345102	0.129506	0.25334	0.006415256	25.93629
18690	-3722.96	-3719.658	-3.30213	0.6654272	0.1810665	0.814068	0.307023	0.21098	0.30853	0.0605916	0.0778858	0.19716	0.180557	0.150392	0.0729633	0.0604828	0.0164123	0.0292944	0.0821211	0.082659	0.127524	0.311675	0.0595956	0.2258165	0.2116367	0.0108357	0.572077	0.00592537	0.00725237	0.395938	0.00797172	0.02496242	0.000257996	0.0236162	0.332473	3.64365	0.292356	0.301872	0.141056	0.264715	0.2365991	0.1055051
18700	-3713.22	-3706.892	-6.328121	0.7515303	0.1983023	0.662595	0.138493	0.124799	0.441665	0.00975737	0.0298781	0.262604	0.0863091	0.179555	0.0456807	0.461141	0.107034	0.051799	0.133708	0.134582	0.0262133	0.312296	0.342286	0.1961085	0.1827291	0.00818003	0.567458	0.00388448	0.00266104	0.410393	0.0074233	0.1010472	0.000500708	0.0328019	0.379213	3.58748	0.292565	0.306961	0.133318	0.267155	0.2837763	0.3560805
18710	-3715.504	-3716.35	0.8453354	0.8939928	0.1805618	0.68636	0.241207	0.0948844	0.166519	0.0102912	0.0292633	0.0888616	0.0603922	0.174266	0.0321771	0.409022	0.160556	0.031317	0.0904551	0.0454949	0.0448365	0.254188	0.103818	0.1542754	-0.1426401	0.0134562	0.5274	0.00598383	0.0201447	0.420746	0.0122697	0.1667142	0.00025255	0.0233676	0.331062	3.64532	0.325281	0.287232	0.123745	0.263741	0.02407408	6.925047
18720	-3712.449	-3709.59	-2.858974	0.8051327	0.2125056	0.484975	0.203714	0.137352	0.310107	0.0618458	0.079095	0.138958	0.151376	0.0883196	0.0235262	0.242023	0.146321	0.233046	0.0428734	0.0260474	0.186989	0.715078	0.173121	0.1492424	0.08415869	0.0093317	0.533788	0.00649117	0.0131703	0.428855	0.00836415	0.01193256	0.000797433	0.0412871	0.415502	3.54241	0.291698	0.301134	0.1284	0.278768	0.09609125	0.1241795
18730	-3717.798	-3713.434	-4.36445	0.7473445	0.1553067	0.662674	0.232239	0.161687	0.391021	0.0282277	0.0628551	0.242685	0.163981	0.310842	0.0736567	0.228545	0.0845868	0.229671	0.085462	0.0745615	0.105228	0.637931	0.0364993	0.163482	-0.05859192	0.0136316	0.473875	0.00561465	0.0018249	0.496264	0.00878996	0.05993904	7.27311e-05	0.0125893	0.257768	3.72957	0.315645	0.317592	0.120532	0.246231	0.001347124	44.49409
18740	-3721.26	-3711.165	-10.09478	0.6368929	0.2192641	0.369912	0.302948	0.110584	0.24161	0.0815455	0.0863112	0.13482	0.122949	0.213629	0.0205507	0.276269	0.123365	0.70583	0.0608542	0.336653	0.172008	1.01494	0.254079	0.2155983	-0.1085646	0.013973	0.452892	0.014591	0.00174028	0.510288	0.00651474	0.1814146	0.000974199	0.0455754	0.432046	3.5214	0.305831	0.287957	0.141029	0.265183	0.07284999	2.490249
18750	-3716.601	-3712.014	-4.586823	0.6504489	0.1918451	0.391463	0.283734	0.107771	0.210808	0.0179693	0.0456684	0.21617	0.104534	0.339069	0.0459773	0.225144	0.220217	0.0610559	0.102022	0.186603	0.0057935	0.636977	0.011042	0.1059606	0.09677674	0.0107457	0.505393	0.0191837	0.00202766	0.457459	0.0051913	0.05452095	0.000396073	0.0292073	0.362041	3.60836	0.289092	0.317023	0.12827	0.265615	0.1512977	0.3603555
18760	-3707.831	-3705.27	-2.560465	0.8130394	0.18544	0.58624	0.38469	0.141322	0.422767	0.0180358	0.0288563	0.203994	0.0895948	0.0981053	0.0437053	0.278751	0.0320166	0.153412	0.0958923	0.127956	0.0231941	0.598965	0.0323733	0.1910359	-0.007388152	0.013799	0.529355	0.0081147	0.00294429	0.445128	0.000659304	0.0718603	0.000308863	0.0258206	0.344604	3.62927	0.290787	0.313506	0.135541	0.260166	0.06447215	1.114594
18770	-3719.136	-3709.361	-9.775129	0.799679	0.1694973	1.0108	0.600463	0.147052	0.315669	0.0151487	0.0167351	0.196519	0.0843951	0.162066	0.0630787	0.284851	0.137234	0.0479408	0.449298	0.399479	0.167685	0.322819	0.172241	0.2745302	0.1090705	0.00999554	0.602375	0.00616879	0.00212043	0.37831	0.00103028	0.04555479	0.00015324	0.0182349	0.299559	3.68205	0.296436	0.306982	0.132952	0.263631	0.1546253	0.294614
18780	-3718.365	-3709.69	-8.67488	0.9128489	0.1971101	1.03399	0.215466	0.0972062	0.306987	0.0499494	0.166162	0.215716	0.0817246	0.224458	0.0165097	0.639417	0.0331786	0.0541038	0.0546406	0.408343	0.287126	0.482923	0.101448	0.2871709	0.003289738	0.0110395	0.595982	0.00589904	0.00369126	0.376066	0.00732264	0.06022812	0.000480055	0.0321251	0.376074	3.59132	0.311764	0.311758	0.122551	0.253927	0.06351785	0.9482077
18790	-3712.541	-3707.568	-4.972974	0.8335559	0.1655539	0.766589	0.173056	0.0931435	0.110857	0.0171103	0.0329885	0.0801384	0.0978895	0.199148	0.0470506	0.491465	0.365731	0.123485	0.0618525	0.2485	0.0619483	0.439069	0.151193	0.1469455	-0.0150377	0.0129967	0.503935	0.00485618	0.00252838	0.47253	0.00315339	0.1108493	0.000126187	0.0165573	0.288088	3.69523	0.3001	0.301405	0.119843	0.278652	0.0958116	1.156951
18800	-3720.161	-3714.556	-5.604695	0.6829306	0.1615711	0.442801	0.584735	0.116831	0.194347	0.00970167	0.202475	0.111252	0.0908244	0.370448	0.0259283	0.094063	0.129509	0.278302	0.04047	0.0512755	0.0407576	0.666955	0.0436774	0.2493275	0.2594408	0.0143499	0.556407	0.00455578	0.00431156	0.412972	0.00740316	0.002128536	0.000102712	0.014947	0.276386	3.70856	0.288015	0.299633	0.146246	0.266105	0.2615693	0.008137559
18810	-3724.396	-3717.78	-6.615987	0.5168514	0.203925	0.51705	0.173534	0.321906	0.381111	0.0639548	0.0843465	0.242237	0.114247	0.0882645	0.0276432	0.635447	0.115433	0.0195666	0.176776	0.551431	0.120993	0.0260389	0.117463	0.2256318	-0.03380928	0.00871821	0.4819	0.00799468	0.0037342	0.495248	0.00240479	0.173462	0.000606695	0.0360701	0.393824	3.5695	0.297562	0.306467	0.132611	0.26336	0.1396527	1.242095
18820	-3728.665	-3722.092	-6.573042	0.4232449	0.1800862	0.541344	0.247369	0.456414	0.335293	0.16266	0.155358	0.317016	0.140431	0.15269	0.0947703	0.238381	0.19474	0.156346	0.122088	0.097933	0.326595	0.171175	0.0881748	0.1362496	-0.004259981	0.00899951	0.524663	0.00106857	0.00829522	0.438642	0.0183314	0.02110368	0.000247498	0.0231345	0.32973	3.64689	0.304299	0.275501	0.127884	0.292316	0.0168437	1.252912
18830	-3727.451	-3721.257	-6.193835	0.7646723	0.2054667	0.54978	0.29046	0.222671	0.232668	0.0254329	0.0261695	0.249674	0.127706	0.205323	0.0221342	0.128635	0.303158	0.0358944	0.0693416	0.0181483	0.195243	0.712849	0.456363	0.2135447	-0.04163222	0.0141155	0.522017	0.00137174	0.00782783	0.436429	0.018239	0.1329031	0.000638315	0.0369876	0.397774	3.5646	0.301608	0.272409	0.136253	0.289731	0.09127092	1.456139
18840	-3722.686	-3709.838	-12.84861	0.9779129	0.1752838	0.984209	0.910252	0.307295	0.42973	0.0801834	0.0905609	0.296346	0.0623602	0.704921	0.0434924	0.352696	0.0546135	0.135481	0.0248184	0.17586	0.0140032	0.672094	0.0422263	0.3009942	-0.06949928	0.0151753	0.431981	0.00431254	0.00310964	0.542446	0.00297598	0.1412237	0.000200573	0.0208426	0.316166	3.66279	0.295731	0.292547	0.134597	0.277125	0.07172446	1.968976
18850	-3723.705	-3715.754	-7.951167	0.9447829	0.1852653	0.616668	0.395084	0.144441	0.441867	0.100241	0.309233	0.162431	0.141928	0.240944	0.037512	0.57265	0.0858377	0.0307487	0.0173958	0.0844587	0.0713989	0.366438	0.433446	0.2224875	-0.03398121	0.0135492	0.557364	0.00817374	0.000643169	0.417334	0.00293647	0.1273331	0.000306701	0.0257309	0.344123	3.62984	0.290453	0.317844	0.119916	0.271787	0.09335186	1.364012
18860	-3723.287	-3714.411	-8.875843	0.9945104	0.1885051	0.650493	0.252811	0.334331	0.451885	0.141828	0.213961	0.406657	0.0569358	0.287696	0.0190071	0.330171	0.0307593	0.311272	0.0222157	0.100448	0.00815451	0.199437	0.178168	0.2648151	-0.08791237	0.0150015	0.512095	0.00801214	0.00106147	0.451318	0.012512	0.2243505	0.000348635	0.0274184	0.352998	3.61924	0.300217	0.29385	0.141526	0.264407	0.1364381	1.644339
18870	-3721.759	-3715.027	-6.731671	0.9303891	0.1885051	0.508022	0.186646	0.258961	0.520199	0.0168699	0.0234421	0.440082	0.0973196	0.125979	0.00970092	0.597908	0.050876	0.0744387	0.18792	0.0401818	0.0797394	0.571813	0.312128	0.2352689	-0.0172416	0.0131328	0.563479	0.000684395	0.00153046	0.395098	0.0260753	0.08071269	0.000348635	0.0274184	0.352998	3.61924	0.309059	0.301581	0.118792	0.270568	0.06347109	1.271645
18880	-3719.777	-3710.634	-9.143313	0.8432111	0.1567583	0.934742	0.697227	0.2067	0.495023	0.0293726	0.0412475	0.349093	0.121456	0.388369	0.0190327	0.110345	0.116479	0.116252	0.0424343	0.035745	0.282531	0.502064	0.0257174	0.1525068	0.006487188	0.0103194	0.491299	0.00305476	0.00457339	0.482458	0.00829459	0.02110167	7.89816e-05	0.0131163	0.262103	3.7247	0.322019	0.290415	0.129413	0.258154	0.02758886	0.764862
18890	-3718.298	-3713.73	-4.56806	0.5231478	0.1966747	0.719255	0.22911	0.145347	0.32844	0.0676924	0.156625	0.202835	0.10133	0.28121	0.0463534	0.175219	0.0343947	0.241897	0.0591739	0.281543	0.130856	0.292683	0.122489	0.2612067	-0.08581994	0.00932633	0.484701	0.0119126	0.0166345	0.467831	0.00959547	0.09088102	0.000472667	0.0318794	0.374924	3.59272	0.285768	0.303724	0.130266	0.280242	0.005061073	17.95687
18900	-3716.954	-3712.281	-4.673389	0.6098983	0.2279079	0.604738	0.374837	0.211869	0.356068	0.0220624	0.0413976	0.21427	0.144234	0.286013	0.0486427	0.198128	0.112381	0.169088	0.0884625	0.0936123	0.467391	0.248164	0.209413	0.1749507	-0.03509023	0.0136553	0.471585	0.0115903	0.0161844	0.477649	0.00933583	0.05134836	0.00123686	0.0512667	0.452526	3.49497	0.310976	0.286144	0.139452	0.263429	0.01625814	3.158318
18910	-3714.352	-3710.188	-4.164255	0.5105843	0.1546146	0.77371	0.447546	0.162066	0.364053	0.070627	0.105377	0.183345	0.128263	0.157114	0.0811143	0.258101	0.149397	0.0776157	0.113547	0.235244	0.0969504	0.0101922	0.321177	0.2097311	0.05206234	0.00217989	0.538578	0.0104919	0.00732938	0.432386	0.00903545	0.02588523	6.98899e-05	0.0123421	0.255697	3.73189	0.304339	0.295549	0.135332	0.26478	0.07794757	0.3320852
18920	-3716.085	-3710.496	-5.589577	0.5574776	0.1658804	0.522909	0.371039	0.211668	0.318617	0.0791433	0.115847	0.180347	0.131287	0.205306	0.0503793	0.231127	0.161636	0.165383	0.0730269	0.0642137	0.106995	0.415072	0.434782	0.2360231	0.09054968	0.0028383	0.495401	0.00844238	0.014503	0.464809	0.0140063	0.03377701	0.000128278	0.016693	0.289043	3.69414	0.316846	0.301101	0.121528	0.260525	0.1243267	0.2716795
18930	-3719.61	-3715.772	-3.838528	0.6590006	0.196137	0.444879	0.429907	0.0988264	0.200097	0.0572529	0.0304314	0.110388	0.103968	0.277563	0.0673085	0.122489	0.0507886	0.170392	0.0867784	0.236887	0.0056135	0.133351	0.449409	0.21407	0.2623436	0.00695467	0.500339	0.0105719	0.00804772	0.464997	0.00908973	0.04798338	0.000463655	0.0315771	0.373501	3.59446	0.319267	0.305659	0.110605	0.264469	0.3103269	0.154622
18940	-3711.987	-3711.087	-0.9004958	0.6845247	0.195341	0.377818	0.172048	0.128273	0.236397	0.159312	0.111535	0.121994	0.131436	0.0812016	0.0419069	0.291089	0.15971	0.175268	0.030309	0.0567495	0.133846	0.00985711	0.531377	0.2285578	-0.05160461	0.0120797	0.497398	0.0084178	0.00935697	0.468275	0.00447169	0.06726861	0.00045054	0.0311317	0.371389	3.59703	0.311017	0.288591	0.13568	0.264712	0.015664	4.294473
18950	-3717.452	-3714.429	-3.022687	0.7024145	0.1918788	0.387875	0.423483	0.170581	0.340113	0.026593	0.0569823	0.185486	0.0881329	0.352351	0.0270941	0.106732	0.0705319	0.181662	0.0953578	0.0690353	0.298121	0.0133657	0.391634	0.1466198	-0.2128112	0.0141705	0.563419	0.0104286	0.00665346	0.392679	0.0126498	0.2195605	0.000396575	0.0292256	0.362132	3.60825	0.275032	0.326965	0.116619	0.281384	0.006749272	32.53099
18960	-3714.958	-3709.628	-5.330811	0.6281194	0.1757704	0.453276	0.150818	0.168015	0.266306	0.0529611	0.100686	0.195252	0.151851	0.257618	0.0238592	0.235156	0.0967986	0.111451	0.068789	0.0446495	0.223943	0.257188	0.485313	0.2732353	-0.1948487	0.00763324	0.468639	0.00880909	0.0032874	0.507132	0.00449961	0.2094612	0.000204999	0.0210697	0.31755	3.66118	0.311392	0.29904	0.135971	0.253598	0.01461257	14.33432
18970	-3713.08	-3708.388	-4.692405	0.511575	0.2013005	0.739639	0.261291	0.21233	0.352722	0.0594774	0.149587	0.315273	0.167848	0.128728	0.0732704	0.148878	0.151434	0.0541242	0.0777428	0.250829	0.19794	0.0323281	0.351759	0.181524	0.01430289	0.0162189	0.540351	0.00476008	0.0027964	0.431387	0.00448628	0.08201277	0.00055543	0.0345291	0.387044	3.57787	0.318591	0.298071	0.130562	0.252776	0.09631566	0.8514998
18980	-3713.988	-3709.048	-4.93997	0.670047	0.217439	0.329903	0.232695	0.126047	0.482968	0.0223356	0.0212478	0.413006	0.107019	0.0912737	0.0323197	0.247643	0.102947	0.0324568	0.0856413	0.0523593	0.182497	0.297147	0.771416	0.1548433	0.07115965	0.0121353	0.548264	0.00464158	0.00745908	0.415732	0.0117679	0.06590111	0.000924062	0.0444027	0.427624	3.52705	0.303399	0.301483	0.131903	0.263216	0.1370608	0.4808167
18990	-3710.606	-3705.062	-5.544362	0.6601436	0.1867649	0.648553	0.346183	0.139014	0.267186	0.0354107	0.0646356	0.141217	0.100193	0.213039	0.0627433	0.21318	0.120049	0.0161245	0.0989605	0.227824	0.0917067	0.437537	0.325301	0.2891934	-0.07214572	0.0115209	0.520504	0.00522636	0.00263821	0.454684	0.00542721	0.09964288	0.000325624	0.026506	0.348243	3.62493	0.304884	0.290009	0.139136	0.265971	0.02749715	3.623753
19000	-3710.838	-3703.884	-6.953509	0.5612679	0.184263	0.687384	0.244814	0.279399	0.482327	0.0721624	0.233041	0.316594	0.161701	0.189927	0.0599204	0.350353	0.196623	0.0136697	0.0502171	0.0658249	0.150893	0.263817	0.305399	0.1773011	-0.1610345	0.0114217	0.523321	0.00518136	0.0032695	0.450769	0.00603732	0.1679405	0.000294509	0.0252186	0.341357	3.63313	0.298008	0.306318	0.13329	0.262385	0.006906007	24.31803
