Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
1190	-3800.422	-3710.538	-89.88379	6.872897	0.2057369	0.00586488	0.0882799	0.0336531	0.023897	0.0269666	0.00190476	0.00659971	0.0176762	0.090267	0.047683	0.0184398	0.0144778	0.0323923	0.000718418	0.00229899	0.0222191	0.00081325	0.00383592	0.0363516	0.0309903	0.00446367	0.0275542	0.0500357	0.0382236	0.037357	0.0492681	0.0133724	0.0350208	0.014146	0.0356622	0.00307397	0.00535404	0.00282442	0.0188898	0.0200651	0.0361967	0.0500385	0.0147267	0.00391777	0.0259717	0.0235613	0.00656359	0.02029793	0.01586714	0.0138034	0.520273	0.00607104	0.00487686	0.43634	0.0186364	17.40205	0.1682263	4	37.79573	0.4067086	0.000643972	0.0371493	0.398464	3.56374	0.308055	0.316303	0.124002	0.25164	0.1840934	0.9138093
1200	-3792.489	-3706.439	-86.05007	6.872897	0.1912165	0.00439905	0.0566498	0.0340461	0.0307181	0.0221751	0.00360574	0.0102359	0.0152537	0.0170469	0.0197453	0.00467125	0.00512448	0.0309627	0.00159699	0.0139418	0.024176	0.002128	0.00841729	0.00471387	0.0326606	0.0395945	0.00877292	0.0770764	0.0655164	0.0148136	0.0282768	0.0131259	0.0189885	0.00486108	0.0407658	0.00875682	0.0172842	0.0220696	0.0016532	0.0354861	0.0337675	0.0313944	0.0132196	0.00746775	0.0165001	0.0149735	0.0345571	0.03067013	0.01586714	0.0135287	0.509921	0.00559211	0.00747168	0.446298	0.0171879	17.40205	0.1682263	4	37.79573	0.4067086	0.00038681	0.0288669	0.360348	3.6104	0.309446	0.292088	0.131371	0.267094	0.1840934	0.9138093
1210	-3798.283	-3710.566	-87.71744	6.872897	0.174568	0.00412107	0.0525551	0.0200965	0.0412888	0.0278773	0.00452646	0.00239845	0.0569152	0.0552561	0.0129495	0.0322112	0.0126777	0.028299	0.0546098	0.0230876	0.0208637	0.00178687	0.000279768	0.0216709	0.00165646	0.034241	0.0017326	0.0392632	0.0170954	0.00867059	0.00613954	0.0155952	0.0104777	0.0774573	0.0315909	0.00239426	0.00286905	0.0170772	0.0136935	0.0229578	0.0392184	0.0192453	0.00963453	0.0067468	0.00325595	0.0122408	0.0377144	0.01966389	0.01586714	0.009532	0.536193	0.0068282	0.0109535	0.424557	0.0119359	17.40205	0.1682263	5	37.79573	0.4054845	0.000194192	0.0205108	0.314127	3.66517	0.313275	0.294876	0.131444	0.260405	0.1840934	0.9138093
1220	-3796.936	-3708.548	-88.38779	6.213716	0.1492459	0.00717797	0.067975	0.0396026	0.0285101	0.0335772	0.00177487	0.000469037	0.0273997	0.00371037	0.0236879	0.00709358	0.0819296	0.0363994	0.00726473	0.000264125	0.018864	0.00360245	0.0112407	0.00936049	0.0325962	0.0253954	0.0114911	0.00194542	0.0207433	0.00428778	0.0111639	0.0119502	0.0508429	0.0158556	0.0341011	0.0446696	0.0353696	0.0208443	0.0169476	0.0341895	0.0317329	0.0366092	0.0110257	0.0040783	0.00479918	0.0159957	0.0052193	0.02828348	0.01516708	0.00923414	0.599201	0.00842644	0.00599911	0.364491	0.0126492	20.02116	0.1685901	5	37.79994	0.406427	5.06625e-05	0.010516	0.23955	3.74988	0.289917	0.31442	0.132678	0.262986	0.1837572	0.9174613
1230	-3796.017	-3707.826	-88.19053	6.213716	0.1933599	0.00767756	0.0667722	0.0524314	0.0326221	0.0277107	0.0012355	0.00818317	0.0122052	0.0329205	0.0617432	0.0155492	0.0141918	0.0334804	0.00349641	0.000264488	0.0158862	0.00486798	0.0116803	0.0608868	0.0310383	0.0109945	0.0110204	0.0086596	0.00422927	0.000257165	0.00113543	0.00469842	0.0147584	0.030065	0.0532536	0.0547994	0.00801634	0.0210364	0.026876	0.0319357	0.0214106	0.0343685	0.0120155	0.00627478	0.000652223	0.0166975	0.0546488	0.0223153	0.01516708	0.0117572	0.629625	0.00405634	0.00125569	0.345796	0.0075099	20.02116	0.1685901	5	37.79994	0.406427	0.000419056	0.0300348	0.366107	3.60344	0.302063	0.30251	0.118406	0.277021	0.1837572	0.9174613
1240	-3789.903	-3711.492	-78.41113	6.213716	0.1737571	0.00904057	0.0378927	0.0412098	0.028336	0.0181138	0.00161161	0.00482274	0.00451285	0.025157	0.00038442	0.0135147	0.0331417	0.0347649	0.0153816	0.00127182	0.0212049	0.0032354	0.00292302	0.000543957	0.00382214	0.0316651	0.00288823	0.0250974	0.0391012	0.0251744	0.0300157	0.0125224	0.00180419	0.00845693	0.0172367	0.00624551	0.0440305	0.0111175	0.00939282	0.0364352	0.0383155	0.0347483	0.0166778	0.0102021	0.00107064	0.0156339	0.00113788	0.02059561	0.01516708	0.0162111	0.525234	0.00578355	0.00553425	0.438818	0.00841918	20.02116	0.1685901	5	37.79994	0.406427	0.000187149	0.020138	0.311812	3.66786	0.29254	0.320152	0.125476	0.261831	0.1837572	0.9174613
1250	-3801.674	-3709.504	-92.16959	6.213716	0.207153	0.00482202	0.0745404	0.0651647	0.0235703	0.023017	0.00432087	0.038304	0.00480544	0.0234805	0.029762	0.0416188	0.00364192	0.0260743	0.0330546	0.00395698	0.0333823	0.00632378	0.032518	0.0225213	0.101418	0.0349815	0.0192039	0.00911731	0.0260071	0.000745273	0.023578	0.0293959	0.00643734	0.0365154	0.0423942	0.0210922	0.0119083	0.00155195	0.0525505	0.038544	0.0230489	0.0124665	0.0112804	0.00201003	0.00136475	0.00844097	0.00494176	0.02443099	0.01516708	0.0158767	0.546636	0.00498343	0.00404345	0.422239	0.00622142	20.02116	0.1685901	5	37.79994	0.406427	0.000674204	0.0380013	0.402067	3.55926	0.305257	0.298928	0.12895	0.266865	0.1837572	0.9174613
1260	-3790.742	-3709.394	-81.34772	6.213716	0.1991185	0.00678545	0.0733441	0.036921	0.0316185	0.0211923	0.00215503	0.00880105	0.00228591	0.0289291	0.0245454	0.0387399	0.0272369	0.0262554	0.000475657	0.00400863	0.0387326	0.00246549	0.00340161	0.00604223	0.00601343	0.0321756	0.00905862	0.0425306	0.0252594	0.0344656	0.0674817	0.0110275	0.00863622	0.00766078	0.0401482	0.00635043	0.00424765	0.00381247	0.0419185	0.0627417	0.0333992	0.0290579	0.00862795	0.00803765	0.0037049	0.0423559	0.00309932	0.01880563	0.01516708	0.0157106	0.540919	0.0115672	0.00335026	0.417823	0.0106299	17.02431	0.1685901	5	37.80269	0.406427	0.000515208	0.0332685	0.381354	3.58486	0.284154	0.321163	0.127846	0.266837	0.1837572	0.9174613
1270	-3787.475	-3711.666	-75.80949	6.213716	0.1485872	0.00655326	0.0619323	0.0572614	0.0282642	0.023727	0.00223795	0.0039735	0.00527382	0.0105598	0.0268555	0.00724924	0.0079503	0.0261609	0.0269561	0.0103358	0.0260013	0.00440621	0.0744016	0.00501493	0.00158227	0.0195461	0.000534272	0.000130721	0.0266552	0.00777957	0.023214	0.00979586	0.015578	0.00426589	0.0374885	0.0045335	0.0344634	0.00593301	0.0537774	0.0373389	0.023193	0.0179856	0.0169558	0.00157941	0.000573445	0.0143166	0.0394693	0.01919149	0.01516708	0.00930587	0.497383	0.0124605	0.00875624	0.463152	0.00894186	17.02431	0.1685901	5	37.80269	0.406427	4.86236e-05	0.0103032	0.237561	3.75209	0.324851	0.306989	0.120938	0.247222	0.1837572	0.9174613
1280	-3792.789	-3709.015	-83.77372	6.213716	0.16025	0.00663064	0.0644665	0.0583111	0.0337745	0.0249232	0.005921	0.0348606	0.00106286	0.0108841	0.00569117	0.0171501	0.0397244	0.0195698	0.0390007	0.0052248	0.0356908	0.00541476	0.00797476	0.00557239	0.0104535	0.000303999	0.0054908	0.0688233	0.0276522	0.00542567	0.0274226	0.057994	0.0368392	0.0112166	0.0975016	0.0256575	0.00119301	0.00154826	0.0292663	0.0475768	0.00936889	0.0317856	0.00646575	0.000413459	0.00343269	0.0234881	0.00526282	0.02851325	0.01516708	0.00890439	0.512343	0.0138423	0.00687732	0.454848	0.00318433	17.02431	0.1685901	5	37.80269	0.406427	9.57166e-05	0.0144318	0.27248	3.71299	0.301894	0.312338	0.130537	0.255232	0.1837572	0.9174613
1290	-3783.792	-3709.92	-73.8715	6.213716	0.1735334	0.00405232	0.0576054	0.0560116	0.0248151	0.0234141	0.00328312	0.00121227	0.0266821	0.000883125	0.0403248	0.00669385	0.035867	0.0250819	0.0013187	0.00433351	0.0411352	0.00294062	0.0176539	0.00478121	0.00478088	0.0031033	0.0148724	0.00533626	0.0242246	0.0110498	0.0479857	0.0301248	0.00357058	0.00154997	0.0536189	0.0210693	0.0151242	0.0108351	0.00089002	0.0148089	0.00990366	0.0275681	0.0145551	0.000103815	0.0134162	0.0465593	0.00715036	0.02211187	0.01516708	0.00567408	0.53905	0.00959276	0.00574502	0.436881	0.00305773	17.02431	0.1685901	5	37.80269	0.406427	0.00018524	0.0200358	0.311172	3.66861	0.296509	0.313218	0.136754	0.253518	0.1837572	0.9174613
1300	-3814.867	-3709.665	-105.2026	6.144827	0.1794551	0.00741644	0.0572656	0.033615	0.0277088	0.0349906	0.00252127	0.151641	0.0686749	0.042778	0.0262562	0.0504164	0.0404246	0.0300703	0.0233304	0.00637268	0.0175753	0.0060191	0.0279413	0.046209	0.109943	0.0839786	0.000421122	0.0178137	0.0277669	0.0201865	0.00765518	0.0235735	0.0706607	0.0587538	0.0716953	0.0321091	0.00676981	0.0118664	0.120967	0.0208438	0.0139117	0.0486479	0.0141985	0.000910771	0.00626294	0.00389389	0.159891	0.05769219	0.01516708	0.00890189	0.471821	0.00796819	0.00865076	0.499758	0.0028998	17.02431	0.1685901	5	37.80269	0.406427	0.000240909	0.0228269	0.327959	3.64897	0.303281	0.296155	0.139	0.261564	0.1837572	0.9174613
1310	-3799.454	-3710.97	-88.48415	6.144827	0.196326	0.00960434	0.0864166	0.0255997	0.0437145	0.0288248	0.00249369	0.063403	0.0348662	0.00915706	0.0386737	0.0125173	0.00539934	0.0394037	0.0874281	0.00360815	0.0302521	0.0046593	0.0828566	0.00485051	0.00175907	0.0655365	0.00419943	0.0259833	0.00954063	0.0165367	0.0324687	0.0397641	0.0573724	0.00397703	0.0700685	0.00937726	0.00927262	0.00473341	0.0157468	0.0650713	0.0245892	0.0358306	0.00761075	0.000408742	0.00186207	0.0399658	0.0321578	0.02784169	0.01516708	0.0132162	0.481703	0.00685766	0.00865597	0.483825	0.0057426	17.02431	0.1685901	5	37.80269	0.406427	0.000466809	0.0316832	0.374001	3.59385	0.282351	0.307372	0.135718	0.274559	0.1837572	0.9174613
1320	-3808.925	-3713.588	-95.33732	6.144827	0.1749689	0.00604818	0.053986	0.0533981	0.0372064	0.0371777	0.00210499	0.109162	0.0760478	0.0309662	0.0666941	0.0841615	0.035892	0.0447281	0.0555277	0.0186558	0.0387386	0.00372498	0.0024588	0.0796725	0.068859	0.0218734	0.0190571	0.0179093	0.0464152	0.0151906	0.0375598	0.0256409	0.0233359	0.00703818	0.0677663	0.043953	0.05132	0.00120238	0.0125891	0.0160049	0.0141238	0.0287299	0.00684178	0.00270894	0.00979095	0.0231761	0.0277062	0.03146769	0.01571646	0.00814632	0.482899	0.00759841	0.00624054	0.485027	0.0100892	17.02431	0.1680407	5	37.79998	0.4056706	0.000197747	0.0206963	0.315269	3.66384	0.285022	0.318997	0.129912	0.266069	0.1837572	0.9144716
1330	-3796.879	-3714.857	-82.02105	6.201236	0.2027055	0.00585884	0.0563342	0.0399554	0.0208746	0.0254822	0.00314501	0.010948	0.0107784	0.107724	0.0615516	0.0136712	4.22317e-05	0.0347557	0.0144279	0.00834045	0.0348201	0.00245771	0.0171096	0.0267802	0.00219415	0.0640387	0.0122846	0.0397693	0.0077026	0.00126337	0.0846448	0.0459433	0.0109584	0.0355164	0.0305039	2.70255e-05	0.0550131	0.0121094	0.0812702	0.0311042	0.0159261	0.0300563	0.0160049	0.00366617	0.00556985	0.017886	0.0134343	0.02659114	0.01676255	0.0169501	0.509399	0.00813064	0.0151324	0.448471	0.00191747	17.02431	0.1669946	6	37.79341	0.4056706	0.000582476	0.0353507	0.390682	3.57338	0.285122	0.308697	0.147028	0.259153	0.1837572	0.9087788
1340	-3792.434	-3710.938	-81.49689	6.201236	0.1775807	0.00674117	0.0750572	0.0432861	0.0287748	0.0340377	0.00257749	0.0174223	0.000765933	0.00264722	0.0540156	0.0201557	0.00379048	0.0364412	0.0380569	0.0285359	0.0199528	0.00119985	0.0110919	0.0124951	0.000891554	0.00525859	0.0423594	0.0714736	0.0260541	0.00222254	0.00703741	0.0116575	0.0297326	0.0768922	0.103885	0.0195642	0.0204671	0.0196827	0.0284138	0.0314522	0.0451197	0.0489315	0.00930135	0.00108739	0.0187352	0.0202091	0.00693414	0.03021628	0.01676255	0.0127975	0.507759	0.0128012	0.00523262	0.460668	0.000741149	17.02431	0.1669946	6	37.79341	0.4056706	0.000222105	0.0219247	0.322679	3.65517	0.280945	0.325759	0.149014	0.244282	0.1837572	0.9087788
1350	-3782.867	-3708.416	-74.45066	6.201236	0.1826772	0.00702801	0.0616793	0.0403156	0.0334691	0.0256055	0.00321072	0.0373546	0.0320645	0.0238295	0.0515756	0.00355826	0.00149049	0.0203274	0.000923894	0.027824	0.0235143	0.00286621	0.00472774	0.0601044	0.0340838	0.0731	0.0177289	0.00457726	0.00399351	0.00352747	0.0113944	0.0146796	0.0141806	0.0243227	0.0602505	0.0107492	0.0231315	0.0136906	0.0318226	0.0418351	0.0136111	0.00566737	0.0112404	0.000296044	0.00266296	0.0424607	0.00390693	0.02437268	0.01676255	0.0128785	0.510973	0.00742817	0.00412423	0.463583	0.00101324	17.02431	0.1669946	6	37.79341	0.4056706	0.00027595	0.0244176	0.336961	3.63835	0.318348	0.293182	0.139822	0.248649	0.1837572	0.9087788
1360	-3782.957	-3707.271	-75.68654	6.201236	0.1876955	0.00634024	0.0640396	0.0286998	0.0338128	0.0308969	0.00329971	0.0629769	0.00272072	0.0114629	0.00737443	0.0394767	0.0558972	0.0424366	0.0498349	3.02659e-05	0.0243771	0.00477749	0.017404	0.0196308	0.00215501	0.0237025	0.0106297	0.0152925	0.0434232	0.00116263	0.0316591	0.00519446	0.0296068	0.000354395	0.0445575	0.0365626	0.0218411	0.0184023	0.0134257	0.0418722	0.0365171	0.00916847	0.0153515	0.000503875	0.00230186	0.00376544	0.00137938	0.02975596	0.01676255	0.0109989	0.470847	0.0115235	0.00947722	0.493457	0.00369579	17.02431	0.1669946	6	37.79341	0.4056706	0.000337787	0.0269922	0.350789	3.62188	0.30256	0.290428	0.138243	0.268769	0.1837572	0.9087788
1370	-3794.683	-3709.178	-85.50491	6.201236	0.2106685	0.00863694	0.0578874	0.0499809	0.0230435	0.0251091	0.00224857	0.00706558	0.229871	0.00740807	0.0496158	0.0154073	0.02856	0.0262536	0.0021883	0.00453481	0.0399363	0.00135914	0.0897575	0.0184515	0.0131458	0.00401917	0.039528	0.038461	0.0311488	0.0106979	0.000897762	0.0208109	0.0112072	0.00600042	0.0787086	0.00378029	0.0110817	0.0197084	0.0191074	0.0535082	0.0227521	0.0451385	0.00855347	0.00218854	0.0107585	0.00489247	0.0629629	0.02731903	0.01676255	0.0111129	0.475726	0.00835121	0.00397096	0.49857	0.00226906	17.02431	0.1669946	6	37.79341	0.4056706	0.000753514	0.040148	0.410924	3.54817	0.300735	0.301455	0.126101	0.27171	0.1837572	0.9087788
1380	-3789.791	-3706.942	-82.84878	6.201236	0.1780058	0.00608953	0.0795345	0.0478767	0.0438918	0.0258361	0.00282518	0.0183713	0.00261771	0.0631439	0.00286074	0.029826	0.0252876	0.0303308	0.0452102	0.0144071	0.0323108	0.00343544	0.0299496	0.00122372	0.00782467	0.131653	0.0309168	0.00765958	0.030513	0.00807572	0.0232455	0.0232615	0.012004	0.0143073	0.091997	0.0150364	0.0413455	0.0119138	0.00248629	0.0438658	0.0517389	0.0409119	0.00492917	0.0017713	0.00227936	0.0075799	0.0204107	0.02483101	0.01676255	0.00981362	0.4838	0.00922346	0.000784862	0.494258	0.00212015	17.02431	0.1669946	6	37.79341	0.4056706	0.00022627	0.0221277	0.323879	3.65377	0.309906	0.30994	0.128	0.252154	0.1837572	0.9087788
1390	-3774.882	-3710.622	-64.26022	6.201236	0.1880805	0.00837609	0.0591738	0.0285581	0.0265473	0.0194814	0.00191614	0.0179742	0.0303783	0.00255185	0.00135299	0.0127431	0.0143593	0.0259977	0.028586	0.0056829	0.0201274	0.000549696	0.0210682	0.0080435	0.00717505	0.00380104	0.0221313	0.0267001	0.0251984	0.00879325	0.00130017	0.0233433	0.00219373	0.00265904	0.0611037	0.021223	0.00859732	0.0198203	0.00765345	0.0334712	0.0297029	0.0221772	0.00973654	0.00891833	0.00690819	0.000125199	0.0346116	0.01462831	0.01676255	0.013395	0.490753	0.0128887	0.00229291	0.472784	0.00788665	17.02431	0.1669946	6	37.79341	0.4056706	0.000342915	0.0271945	0.35184	3.62062	0.29125	0.318252	0.127331	0.263167	0.1837572	0.9087788
1400	-3787.511	-3716.432	-71.07917	6.201236	0.1569576	0.00549386	0.0471623	0.0351065	0.037789	0.0248974	0.00152832	0.022374	0.00939261	0.0305932	0.00244714	0.0141918	0.000286623	0.0177869	0.00711605	0.0534352	0.0354184	0.00121556	0.0191585	0.0074232	0.00893138	0.0210045	0.00597467	0.0509573	0.00870089	0.0180812	0.000715315	0.0347116	0.0158646	0.0160762	0.0558284	0.000787907	0.000428151	0.0261745	0.0209564	0.023058	0.0573918	0.0152555	0.00601459	0.0108749	0.00368524	0.0390839	0.0262597	0.02469604	0.01676255	0.00596427	0.519546	0.00818883	0.00238908	0.460697	0.00321478	17.02431	0.1669946	6	37.79341	0.4056706	7.98712e-05	0.0131896	0.262698	3.72403	0.303332	0.282073	0.131645	0.28295	0.1837572	0.9087788
1410	-3798.612	-3724.143	-74.46917	6.201236	0.2049764	0.00541173	0.0861364	0.0277734	0.0345963	0.0242847	0.00542805	0.0110043	0.0021234	0.0360002	0.032932	0.0636813	0.00581168	0.0265144	0.0252135	0.0290172	0.052371	0.000537907	0.0158655	0.0031596	0.016652	0.00354137	0.00583725	0.0177725	0.0200395	0.000335648	0.0120302	0.0140569	0.00296835	0.00644366	0.0570201	0.0190331	0.00232286	0.0173951	0.0283801	0.0431036	0.0184597	0.0189345	0.0127521	0.0149936	0.00784999	0.0305756	0.0406255	0.02793223	0.01676255	0.00483072	0.582463	0.0102429	0.000830451	0.397418	0.00421542	17.02431	0.1669946	6	37.79341	0.4056706	0.000628135	0.0366948	0.39652	3.56616	0.282962	0.324932	0.140344	0.251762	0.1837572	0.9087788
1420	-3781.509	-3712.933	-68.57513	6.201236	0.1877906	0.00368478	0.0424901	0.051707	0.0233238	0.0225969	0.00161987	0.0097915	0.015137	0.0197613	0.0193343	0.00726166	0.000395632	0.0185619	0.00557689	0.00645053	0.0241995	0.00395582	0.0149298	0.0103226	0.00651314	0.00117182	0.00904046	0.000707795	0.0325431	0.0087774	0.0361101	0.0345261	0.0203345	0.0148186	0.0880004	0.0689375	0.0234382	0.0186468	0.0114203	0.0356932	0.0396837	0.0243517	0.0162446	0.0025211	0.00385862	0.000190033	0.00792458	0.02059499	0.01676255	0.0120599	0.56483	0.0121025	0.000735988	0.406473	0.00379796	17.02431	0.1669946	6	37.79341	0.4056706	0.00033905	0.0270421	0.351049	3.62157	0.288472	0.310493	0.12643	0.274605	0.1837572	0.9087788
1430	-3784.059	-3711.301	-72.75819	6.201236	0.1777334	0.0074863	0.0780734	0.0338584	0.0353693	0.0243107	0.00370801	0.0224536	0.0196556	0.00184151	0.00554596	0.0333509	0.0412419	0.0454939	0.000906467	0.0369603	0.0309799	0.00355229	0.0137345	0.00210019	0.00726877	0.0023135	0.0322825	0.000685357	0.0433129	0.00834774	0.00860732	0.00222282	0.0799386	0.00551489	0.0399613	0.00336804	0.027937	0.0214011	0.0226637	0.0169772	0.0248471	0.0140601	0.014328	9.83135e-05	0.0103302	5.73001e-05	0.0323837	0.02719027	0.01676255	0.00857515	0.509548	0.00917993	0.00531162	0.461485	0.00590113	17.02431	0.1669946	6	37.79341	0.4056706	0.000223594	0.0219975	0.32311	3.65467	0.292833	0.295168	0.14693	0.265069	0.1837572	0.9087788
1440	-3781.487	-3706.753	-74.73461	6.201236	0.1799999	0.00700442	0.056715	0.0566279	0.0267452	0.0260512	0.00245733	0.0270025	0.0769593	0.0128906	0.00581306	0.0153501	0.0207906	0.0171725	0.00133202	0.0419304	0.0353438	0.00317578	0.0582733	0.00788825	0.00888374	0.00557501	0.0041119	0.0141248	0.0136095	0.00902556	0.033124	0.00511194	0.020283	0.0350772	0.0744234	0.00797217	0.0501081	0.00538861	0.0222817	0.0237894	0.0127842	0.0230072	0.0175643	0.00473733	0.00228363	8.23942e-07	0.0427482	0.02271353	0.01676255	0.0146133	0.54777	0.0113748	0.00421885	0.418123	0.0038997	17.02431	0.1669946	6	37.79341	0.4056706	0.00024659	0.0230924	0.329488	3.64717	0.308165	0.297723	0.136539	0.257573	0.1837572	0.9087788
1450	-3795.557	-3711.622	-83.93542	6.201236	0.1990855	0.00893423	0.0582132	0.0291698	0.0234319	0.0227998	0.00395355	0.0340054	0.00368425	0.0365604	0.0419471	0.072056	0.0525959	0.0334176	0.0095553	0.0312388	0.0246221	0.00219321	0.0415171	0.00278751	0.087744	0.0486959	0.0388964	0.0109819	0.0226787	0.0137407	0.0516673	0.00554921	0.00500218	0.00878811	0.05846	0.0119321	0.00135883	0.00502495	0.00403874	0.0230746	0.0350913	0.0721634	0.0272531	0.00146054	0.0102454	0.000172285	0.0121444	0.03791245	0.01676255	0.00868723	0.520642	0.0121075	0.0037405	0.445056	0.00976607	17.02431	0.1669946	6	37.79341	0.4056706	0.000514615	0.0332496	0.381267	3.58497	0.311477	0.300922	0.126031	0.26157	0.1837572	0.9087788
1460	-3797.891	-3710.124	-87.7671	6.201236	0.1755444	0.00871219	0.0756412	0.0573104	0.0308457	0.026307	0.00240535	0.0165461	0.0147657	0.0311136	0.0151807	0.0151223	0.0892429	0.0417573	0.0602619	0.0464843	0.0213812	0.00133837	0.0415353	0.0353616	0.0198328	0.0229755	0.00831544	0.0248922	0.0323613	0.0581214	0.0630868	0.0101682	0.0186679	0.0239691	0.0721636	0.0113897	0.0367154	0.00122584	0.0364894	0.0613612	0.0216331	0.0133953	0.0324142	0.00934501	0.0060432	0.0144696	0.0222928	0.02480179	0.01676255	0.0104206	0.520437	0.0121027	0.00428489	0.444881	0.00787293	17.02431	0.1669946	6	37.79341	0.4056706	0.000202934	0.0209641	0.316907	3.66193	0.281191	0.315843	0.13086	0.272106	0.1837572	0.9087788
1470	-3784.344	-3707.952	-76.39206	6.201236	0.1878598	0.00596992	0.0511461	0.0404175	0.0355684	0.0260071	0.00343439	0.0127847	0.0342355	0.00173673	0.0183514	0.00423434	0.062337	0.0273695	0.0102971	0.0388758	0.0360398	0.00486433	0.0422622	0.00524294	0.03457	0.0044363	0.0178756	0.0102127	0.00568184	0.00614461	0.0602752	0.0097685	0.0217546	0.0721601	0.0414488	0.00516334	0.00293534	0.013054	0.0302436	0.0298157	0.0311772	0.0330328	0.013886	0.00685918	0.000283211	0.0183742	1.41785e-05	0.03020046	0.01676255	0.010394	0.56754	0.00339333	0.00783712	0.406121	0.00471445	17.02431	0.1669946	6	37.79341	0.4056706	0.000339969	0.0270784	0.351238	3.62134	0.306254	0.301655	0.124727	0.267364	0.1837572	0.9087788
1480	-3794.974	-3708.732	-86.2428	6.201236	0.1641389	0.00349064	0.0449165	0.0423828	0.0338236	0.0260673	0.00877651	0.0589288	0.109855	0.0159311	0.00361675	0.032317	0.0011898	0.0461913	0.0167117	0.0369688	0.0129843	0.0021276	0.030064	0.0475085	0.0328742	0.0629718	0.00271571	0.0850412	0.0252317	0.00120815	0.0242132	0.0149382	0.00153934	0.0164029	0.0885985	0.0197791	0.0394289	0.016241	0.0507584	0.0384073	0.0261891	0.0277711	0.0149957	0.00381808	0.00418002	0.0018615	0.0106623	0.03724223	0.01676255	0.00713762	0.497183	0.00797681	0.00461829	0.480599	0.00248567	17.02431	0.1669946	6	37.79341	0.4056706	0.000117423	0.0159754	0.283944	3.69996	0.303095	0.309011	0.131974	0.255919	0.1837572	0.9087788
1490	-3789.485	-3708.542	-80.94302	6.201236	0.1871705	0.00658523	0.0671587	0.0272424	0.0338641	0.0222779	0.00329475	0.0485688	0.0115004	0.0100218	0.0128664	0.0461825	0.0197087	0.0393522	0.0224147	0.00118263	0.0353313	0.00257305	0.0199561	0.124078	0.00132319	0.0120008	0.0232891	0.00115568	0.00272314	0.0147546	0.00883218	0.0192021	0.0100075	0.0347648	0.0684685	0.0840676	0.0046525	0.018357	0.011816	0.0308931	0.0473592	0.0150247	0.0310301	0.002638	0.00642277	0.021321	0.0535668	0.02297246	0.01676255	0.00904468	0.537895	0.00432649	0.0127722	0.432634	0.00332774	17.02431	0.1669946	6	37.79341	0.4056706	0.000330887	0.0267175	0.349354	3.6236	0.288137	0.316639	0.128538	0.266687	0.1837572	0.9087788
1500	-3800.748	-3715.072	-85.67589	6.201236	0.2016245	0.00649249	0.0598683	0.043322	0.0372295	0.0325209	0.00508002	0.00198557	0.0201359	0.0705328	0.0288146	0.0238967	0.0200729	0.0277889	0.00217831	0.0114799	0.0238738	0.000783544	0.0131288	0.0698374	0.0477656	0.0103843	0.0159084	0.0319106	0.00340135	0.0591697	0.0231102	0.00991405	0.00407478	0.0128999	0.0748045	0.0815183	0.0514578	0.0102775	0.0257486	0.0286374	0.035392	0.0710915	0.00913491	0.00232395	0.0140508	0.0407483	0.0415303	0.0320463	0.01676255	0.00644304	0.437559	0.00651443	0.00641978	0.540282	0.0027812	17.02431	0.1669946	6	37.79341	0.4056706	0.000561587	0.0347179	0.387885	3.57684	0.305205	0.31907	0.128721	0.247003	0.1837572	0.9087788
