Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
15350	-3708.763	-3707.024	-1.73879	0.6867371	0.177893	0.267802	0.201508	0.539047	0.0941895	0.220315	0.173565	0.0750905	0.193948	0.288194	0.0658954	0.0433936	0.277952	0.14205	0.0456443	0.389522	0.173269	0.119342	0.300878	0.1981968	-0.003531129	0.0142825	0.510425	0.00717047	0.0092192	0.446058	0.0128449	0.02053881	-1.618495	0.000225159	0.0220738	0.323561	3.65414	0.299233	0.291938	0.13409	0.274739	0.01700769	1.20762
15360	-3712.614	-3716.698	4.08399	0.6704363	0.2003117	0.221051	0.129038	0.364682	0.132332	0.22376	0.120445	0.0893477	0.184918	0.126013	0.067508	0.0532726	0.0496002	0.127074	0.277045	0.27752	0.22779	0.246142	0.210803	0.139792	0.1502685	0.0126575	0.522456	0.0145001	0.00743197	0.433661	0.00929333	0.007081479	-1.967599	0.000536937	0.0339555	0.384471	3.58104	0.292298	0.312122	0.120419	0.275161	0.1573499	0.04500465
15370	-3713.073	-3717.209	4.136601	0.6384949	0.1916867	0.250927	0.168711	0.465126	0.114992	0.278642	0.152001	0.138699	0.0463769	0.059293	0.0701223	0.102593	0.140989	0.116768	0.310501	0.215215	0.225568	0.0685744	0.192645	0.1504882	-0.1146332	0.0119533	0.577808	0.01392	0.00715958	0.382463	0.00669595	0.1156933	-1.893871	0.000393725	0.0291214	0.361615	3.60887	0.309875	0.313622	0.1056	0.270903	0.001060038	109.1407
15380	-3723.745	-3719.735	-4.009897	0.4437725	0.1905599	0.330391	0.40975	0.728488	0.219431	0.312951	0.195054	0.143669	0.124061	0.507971	0.0688698	0.0932987	0.340389	0.0797522	0.130395	0.289782	0.277707	0.295325	0.164357	0.2243867	-0.02127827	0.013077	0.598933	0.00358727	0.00228556	0.37483	0.00728778	0.03779414	-1.494384	0.000377301	0.0285132	0.358574	3.61254	0.295952	0.323814	0.109227	0.271007	0.01651587	2.288353
15390	-3714.268	-3711.691	-2.577538	0.4222184	0.2191277	0.135052	0.212262	0.434867	0.160616	0.337424	0.211129	0.143376	0.0356294	0.157508	0.0911412	0.129505	0.449774	0.17705	0.161865	0.0683594	0.212356	0.391594	0.201909	0.1229592	0.01011934	0.00907015	0.537975	0.00871303	0.000636494	0.429951	0.0136536	0.06310136	-2.095903	0.000970388	0.0454874	0.431716	3.52183	0.298773	0.313531	0.114844	0.272852	0.0732207	0.8617968
15400	-3714.03	-3715.293	1.262904	0.4079799	0.2070639	0.179028	0.143149	0.451113	0.204024	0.251076	0.153785	0.213912	0.0665797	0.104691	0.107305	0.163641	0.101608	0.196971	0.336028	0.441323	0.242929	0.0994578	0.300383	0.1993043	-0.09458612	0.0164395	0.474722	0.0147823	0.00159786	0.48371	0.00874884	0.1392163	-1.612923	0.000672271	0.0379475	0.401841	3.55954	0.31213	0.286981	0.126404	0.274484	0.04463014	3.119333
15410	-3712.54	-3710.348	-2.192409	0.4955048	0.2111882	0.337826	0.353733	0.49798	0.148206	0.355994	0.225478	0.203227	0.133762	0.317006	0.0751396	0.0744344	0.125061	0.0596184	0.208207	0.245931	0.131016	0.236041	0.23967	0.2215795	0.1782902	0.00977486	0.587797	0.00313224	0.000917175	0.375384	0.0229947	0.02212488	-1.506974	0.000765764	0.040469	0.412222	3.54654	0.299887	0.297649	0.119035	0.283429	0.2004151	0.1103953
15420	-3711.531	-3712.293	0.761659	0.4684279	0.1574157	0.277186	0.151018	0.476502	0.148673	0.240775	0.213217	0.157209	0.0931447	0.410288	0.067702	0.0836853	0.0995695	0.288279	0.246185	0.0832596	0.16289	0.187049	0.279507	0.1678242	0.08843002	0.0103878	0.624656	0.00813517	0.00273376	0.336574	0.0175129	0.09100649	-1.784838	8.19449e-05	0.0133589	0.264063	3.7225	0.317643	0.304907	0.120676	0.256774	0.1794365	0.5071793
15430	-3704.51	-3711.264	6.754034	0.482425	0.1951212	0.267788	0.215681	0.484254	0.137197	0.258673	0.133303	0.110786	0.0452529	0.106983	0.100573	0.0926962	0.0736236	0.230708	0.136955	0.11516	0.131288	0.223827	0.171662	0.1508515	-0.05663769	0.00911248	0.53015	0.00696136	0.00254296	0.435077	0.0161559	0.05679123	-1.891459	0.000446966	0.0310092	0.370805	3.59774	0.308289	0.294649	0.136703	0.260359	0.0001535499	369.8553
15440	-3711.352	-3716.705	5.35261	0.5858234	0.1706427	0.188669	0.143276	0.416833	0.17235	0.244479	0.177496	0.15563	0.0990842	0.168908	0.0433465	0.067261	0.0983284	0.120405	0.16606	0.115016	0.311179	0.201961	0.0400851	0.1468327	-0.1048336	0.00585656	0.557416	0.0194969	0.00249192	0.406435	0.0083038	0.1094029	-1.918461	0.000161861	0.0187374	0.302868	3.67823	0.297302	0.318927	0.136452	0.247319	0.004569342	23.94281
15450	-3706.091	-3709.787	3.696013	0.543637	0.1795254	0.317585	0.157825	0.467967	0.155804	0.209041	0.171774	0.129155	0.0496467	0.0697907	0.0670893	0.098207	0.265888	0.195736	0.169505	0.159301	0.153107	0.198725	0.213828	0.132799	-0.1052776	0.00678898	0.557312	0.019305	0.00646187	0.406359	0.0037735	0.1327363	-2.018919	0.000241637	0.0228611	0.328156	3.64874	0.313449	0.305837	0.1177	0.263013	0.02745872	4.834033
15460	-3708.768	-3711.272	2.504568	0.5633986	0.181163	0.234858	0.165305	0.594716	0.125154	0.194121	0.199974	0.0918212	0.0567168	0.120953	0.067958	0.059885	0.109653	0.095875	0.459801	0.279163	0.25063	0.132342	0.188035	0.1443368	0.01123632	0.0174498	0.563488	0.00600954	0.00129556	0.410863	0.000894193	0.03124402	-1.935606	0.000259047	0.0236639	0.332743	3.64333	0.287174	0.305904	0.142394	0.264528	0.04248034	0.7354936
15470	-3701.907	-3705.887	3.980298	0.5669872	0.2031465	0.270115	0.198167	0.399108	0.147045	0.257138	0.162744	0.0998356	0.110023	0.142498	0.0495276	0.0623374	0.138987	0.388553	0.222657	0.232214	0.222436	0.0819608	0.167338	0.1711254	-0.001442117	0.0191737	0.548573	0.0104382	0.000712043	0.419955	0.00114825	0.028329	-1.765359	0.000591155	0.0356102	0.39182	3.57198	0.297193	0.309045	0.139785	0.253977	0.02688688	1.053636
15480	-3708.102	-3710.682	2.579391	0.566695	0.2411719	0.225732	0.124238	0.434375	0.173474	0.259641	0.169907	0.183962	0.121234	0.0988492	0.0720032	0.0898125	0.12044	0.0741667	0.457733	0.223068	0.269932	0.0765686	0.268862	0.1779382	-0.08245815	0.0183758	0.504358	0.00745816	0.00110096	0.465918	0.00278944	0.1149115	-1.726319	0.00172554	0.0603927	0.482495	3.45539	0.284176	0.303109	0.142809	0.269906	0.03245331	3.540824
15490	-3709.311	-3710.448	1.137331	0.6817507	0.175605	0.237373	0.349069	0.393851	0.112229	0.190541	0.160883	0.144851	0.0939884	0.330927	0.0627894	0.0531957	0.0529941	0.243463	0.107507	0.153809	0.27903	0.377536	0.203976	0.1493954	0.01848914	0.0176397	0.52432	0.00716907	0.00228472	0.447255	0.00133171	0.02556724	-1.901159	0.000203486	0.0209924	0.31708	3.66172	0.301781	0.290382	0.140563	0.267275	0.04405638	0.58033
15500	-3722.005	-3717.32	-4.684212	0.6000946	0.199264	0.0969324	0.202586	0.860473	0.180211	0.347703	0.235423	0.124346	0.0515188	0.134225	0.0369501	0.0890971	0.0518726	0.215456	0.0710065	0.0981022	0.250191	0.286298	0.154797	0.1556611	-0.2261873	0.020665	0.535559	0.0106502	0.00236494	0.427011	0.00374967	0.3447302	-1.860074	0.000517823	0.033352	0.381734	3.5844	0.291141	0.285676	0.125246	0.297937	0.118543	2.908062
15510	-3713.471	-3707.86	-5.610922	0.5881112	0.1767052	0.226248	0.208937	0.743691	0.184999	0.28589	0.238793	0.125848	0.361633	0.414334	0.0835069	0.0437435	0.0823392	0.233289	0.0631114	0.120189	0.174361	0.179976	0.282091	0.1221232	0.05508409	0.0109015	0.471586	0.00622738	0.00515064	0.501021	0.00511375	0.01227961	-2.102725	0.000213704	0.0215091	0.320202	3.65808	0.307334	0.289456	0.125631	0.27758	0.0673637	0.1822883
15520	-3716.673	-3713.31	-3.36302	0.564792	0.1948085	0.127145	0.143694	0.481935	0.141823	0.317216	0.197274	0.109631	0.0796536	0.387129	0.0583552	0.0626788	0.238476	0.0544171	0.147789	0.0333836	0.269021	0.148217	0.431135	0.1376061	0.1189485	0.0104293	0.58883	0.0150438	0.00479258	0.376099	0.00480461	0.1117362	-1.98336	0.000441916	0.0308352	0.369973	3.59875	0.296169	0.282819	0.133416	0.287596	0.2306847	0.4843676
15530	-3708.155	-3711.606	3.451077	0.5154545	0.1827134	0.113046	0.162102	0.430896	0.144724	0.344409	0.159929	0.121599	0.0591922	0.110079	0.0782538	0.0794606	0.218719	0.0923196	0.094255	0.0957686	0.126661	0.40866	0.369814	0.1451943	0.05577522	0.00885165	0.505473	0.013697	0.00544732	0.464834	0.00169624	0.07218758	-1.929683	0.000276364	0.0244357	0.337062	3.63823	0.315908	0.295983	0.117865	0.270244	0.1279628	0.5641294
15540	-3704.892	-3709.344	4.452054	0.6274465	0.1803192	0.232367	0.206716	0.443413	0.117371	0.236374	0.186439	0.132702	0.110233	0.146226	0.0398657	0.0867171	0.0740658	0.136526	0.140976	0.211789	0.158225	0.162796	0.412188	0.1532768	0.0471819	0.00884526	0.505109	0.0105339	0.00425405	0.464499	0.00675943	0.03153995	-1.87551	0.000249964	0.0232486	0.330383	3.64612	0.299894	0.308382	0.141569	0.250155	0.07872186	0.4006505
15550	-3710.495	-3712.675	2.180312	0.5714561	0.1942511	0.22991	0.108844	0.54572	0.122641	0.275588	0.185884	0.151671	0.202213	0.234278	0.0562531	0.0815561	0.124792	0.163327	0.223073	0.164188	0.121782	0.125831	0.397088	0.1989374	0.07497251	0.0157667	0.423283	0.0092724	0.00499903	0.545843	0.000836179	0.0390713	-1.614765	0.000433017	0.0305262	0.368488	3.60055	0.290355	0.292175	0.13013	0.287341	0.1140438	0.3425991
15560	-3706.816	-3711.039	4.223067	0.5991372	0.2191233	0.20637	0.223413	0.643673	0.174303	0.233802	0.151069	0.133795	0.0709311	0.0738847	0.0655259	0.0656062	0.124873	0.105037	0.141599	0.0951248	0.224838	0.104859	0.198227	0.1790326	-0.009451302	0.0141363	0.522523	0.00315103	0.0205122	0.438464	0.00121337	0.06353325	-1.720188	0.000970267	0.0454846	0.431706	3.52184	0.307557	0.284739	0.128604	0.2791	0.05408195	1.174759
15570	-3708.095	-3713.978	5.882704	0.5167158	0.2236347	0.293797	0.12341	0.417222	0.0881608	0.251783	0.212663	0.129026	0.0647493	0.145481	0.0661455	0.0675587	0.175511	0.140554	0.173917	0.0376991	0.140247	0.258713	0.111561	0.1233058	0.006149392	0.0147357	0.506571	0.00618082	0.02111	0.451242	0.000160735	0.04203626	-2.093087	0.00110173	0.0484257	0.442496	3.50798	0.299642	0.296358	0.124741	0.279258	0.04818565	0.8723813
15580	-3710.759	-3707.429	-3.330705	0.572641	0.1950713	0.22171	0.0741907	0.428832	0.273863	0.433869	0.236376	0.128614	0.105996	0.183696	0.0481327	0.052613	0.199412	0.150561	0.0785376	0.476694	0.357263	0.191331	0.339217	0.1815458	0.1274237	0.014387	0.511372	0.00819716	0.0104924	0.45552	3.14248e-05	0.008468268	-1.706247	0.000446157	0.0309814	0.370672	3.5979	0.319744	0.289137	0.136242	0.254878	0.135892	0.06231616
15590	-3717.306	-3713.649	-3.657498	0.608332	0.1722559	0.172498	0.142033	0.397597	0.256249	0.353565	0.219318	0.12244	0.249067	0.26183	0.0602605	0.061521	0.0625884	0.198658	0.080194	0.0939061	0.272889	0.266361	0.701361	0.2100775	-0.08368416	0.00991344	0.522303	0.00644925	0.00725847	0.454035	4.08027e-05	0.1152901	-1.560279	0.000174616	0.0194567	0.307511	3.67286	0.27609	0.290811	0.152922	0.280177	0.03160596	3.647733
15600	-3710.292	-3712.366	2.074237	0.5940245	0.1817401	0.204342	0.190053	0.39166	0.108617	0.155481	0.146605	0.108517	0.147244	0.259455	0.0859035	0.0709263	0.390082	0.171886	0.0695227	0.283294	0.112063	0.187397	0.303154	0.1658066	0.1891902	0.00710443	0.510468	0.0125257	0.00947645	0.460264	0.000161279	0.067608	-1.796933	0.000265396	0.0239498	0.334353	3.64143	0.293306	0.290611	0.127819	0.288264	0.2567982	0.2632729
15610	-3707.142	-3711.509	4.366933	0.4732873	0.2367113	0.145161	0.115795	0.440739	0.14033	0.38981	0.206373	0.108607	0.0909486	0.162363	0.0630583	0.0819678	0.249232	0.153162	0.192815	0.108995	0.232931	0.213518	0.298544	0.1388816	-0.02539033	0.0090336	0.599082	0.0108741	0.0120497	0.368937	2.31576e-05	0.04398817	-1.974133	0.00154921	0.0572753	0.472611	3.46856	0.29314	0.286375	0.125682	0.294803	0.01859784	2.36523
15620	-3704.97	-3712.056	7.086085	0.579795	0.2124506	0.117096	0.119229	0.381834	0.107105	0.220208	0.199147	0.129166	0.0545372	0.0782505	0.0598036	0.0651787	0.204349	0.108625	0.080228	0.184558	0.253082	0.0732277	0.228649	0.1201544	-0.2204787	0.00745139	0.597963	0.00837488	0.0178531	0.368248	0.000110056	0.2314775	-2.118978	0.000796092	0.0412528	0.415365	3.54259	0.29511	0.317927	0.122865	0.264097	0.01099885	21.04562
15630	-3721.309	-3713.532	-7.776402	0.719974	0.1653368	0.276922	0.105513	0.796382	0.172546	0.223197	0.211751	0.0986857	0.272319	0.168993	0.0380291	0.0800123	0.110016	0.192755	0.0853037	0.249064	0.254102	0.0862068	1.14858	0.1953293	-0.1024715	0.00997586	0.564864	0.0078811	0.0145658	0.402281	0.000432569	0.1424832	-1.633069	0.000124811	0.0164673	0.287453	3.69595	0.282667	0.314158	0.126502	0.276674	0.04001169	3.561039
15640	-3711.34	-3708.803	-2.536764	0.7767428	0.1824145	0.185841	0.142988	0.760259	0.09549	0.230075	0.215932	0.0761933	0.126592	0.147021	0.0413499	0.0624149	0.147545	0.13502	0.177152	0.129355	0.520601	0.308039	0.470495	0.1537904	-0.05039936	0.0120827	0.606682	0.00580441	0.00572895	0.369027	0.000675245	0.07090998	-1.872165	0.000272961	0.024286	0.336231	3.63921	0.279158	0.319266	0.118764	0.282813	0.02051063	3.457232
15650	-3715.001	-3716.768	1.76704	0.6818396	0.1572892	0.33994	0.233466	0.435843	0.109297	0.165021	0.24451	0.117596	0.158942	0.0601707	0.0712266	0.0598595	0.0956807	0.171522	0.161863	0.143406	0.182434	0.0819083	0.53179	0.1385969	-0.09781688	0.0131251	0.607618	0.00695942	0.00169871	0.369596	0.00100323	0.1480824	-1.976186	8.13681e-05	0.013312	0.263686	3.72292	0.272375	0.319967	0.121653	0.286004	0.05026556	2.946002
15660	-3713.679	-3716.193	2.514209	0.4730592	0.2187472	0.305399	0.155465	0.36796	0.106065	0.327579	0.266267	0.137134	0.122996	0.0677175	0.0747101	0.119225	0.180568	0.229081	0.250158	0.151129	0.232086	0.125783	0.304509	0.1968108	-0.08330393	0.0130878	0.605892	0.00725456	0.00145406	0.368546	0.00376563	0.137751	-1.625512	0.000959814	0.0452422	0.430797	3.523	0.277282	0.30369	0.128094	0.290934	0.05444706	2.529999
15670	-3707.309	-3709.855	2.546141	0.4018178	0.2131231	0.170183	0.187111	0.344732	0.178375	0.317282	0.188243	0.162391	0.141449	0.110523	0.0964328	0.115827	0.366992	0.095617	0.354487	0.212052	0.17609	0.54696	0.134633	0.2058479	0.03998768	0.0205901	0.535384	0.01174	0.008201	0.422975	0.00111011	0.005718593	-1.580618	0.000812585	0.0416726	0.417033	3.54048	0.306411	0.29266	0.123815	0.277114	0.04570627	0.1251162
15680	-3711.297	-3710.191	-1.106354	0.3932922	0.1748135	0.243743	0.232143	0.355774	0.134155	0.326696	0.304078	0.138665	0.126413	0.100645	0.0690039	0.123391	0.544445	0.182911	0.194059	0.106634	0.144088	0.324011	0.313663	0.2024146	-0.07390464	0.0120563	0.557869	0.00723932	0.00301726	0.413826	0.00599201	0.2026494	-1.597437	0.000196364	0.0206243	0.314827	3.66435	0.291452	0.318208	0.111614	0.278726	0.1287448	1.57404
15690	-3719.125	-3713.409	-5.716681	0.4782905	0.2088464	0.0845614	0.123489	0.46233	0.240861	0.45946	0.27928	0.181244	0.185794	0.172627	0.0745804	0.10936	0.152505	0.282763	0.157713	0.196032	0.309689	0.531909	0.409117	0.2464116	-0.3465848	0.0157167	0.497747	0.00658921	0.00143297	0.466233	0.0122812	0.3769861	-1.400752	0.000711639	0.0390298	0.406349	3.55391	0.295316	0.312522	0.127475	0.264687	0.03040131	12.40032
15700	-3714.291	-3712.633	-1.657796	0.3819347	0.1665936	0.158518	0.117479	0.58096	0.224305	0.654334	0.254768	0.216563	0.143528	0.270361	0.0745157	0.203855	0.069406	0.204349	0.165014	0.113864	0.378117	0.268964	0.150991	0.2041308	-0.07182364	0.0153763	0.576164	0.00543186	0.00189715	0.397332	0.0037983	0.1158738	-1.588994	0.000132936	0.0169916	0.291124	3.69175	0.289904	0.306796	0.143462	0.259837	0.04405015	2.630497
15710	-3717.057	-3715.423	-1.634198	0.6217179	0.2171766	0.321415	0.179162	0.337833	0.16799	0.545994	0.258656	0.189189	0.12745	0.201129	0.0682631	0.0790349	0.0546229	0.0683002	0.209009	0.22954	0.12638	0.322063	0.194348	0.1485911	-0.1501205	0.0081831	0.547237	0.0130898	0.00164536	0.418369	0.0114756	0.2416872	-1.906557	0.000917	0.044235	0.426985	3.52786	0.286947	0.314322	0.133424	0.265306	0.09156666	2.639467
15720	-3708.838	-3705.083	-3.75461	0.4770931	0.1907263	0.283592	0.288092	0.479797	0.205749	0.258738	0.250574	0.152321	0.111098	0.309718	0.0875014	0.0789963	0.128498	0.191208	0.209002	0.161939	0.373394	0.193143	0.681569	0.1888509	-0.2967893	0.0092125	0.489986	0.00693181	0.00319769	0.483428	0.00724371	0.3234576	-1.666797	0.000379694	0.0286026	0.359024	3.61199	0.289139	0.314389	0.132771	0.263702	0.02666829	12.12892
15730	-3727.07	-3715.614	-11.45631	0.5139768	0.1995168	0.20315	0.303856	0.585616	0.0997256	0.573693	0.408476	0.213611	0.123092	0.712252	0.0674145	0.0584798	0.213429	0.142275	0.166736	0.393659	0.0993658	0.341585	0.441391	0.2407417	0.3486941	0.0069377	0.50924	0.0113412	0.00507191	0.458879	0.00852962	0.006196083	-1.424031	0.00052239	0.0334972	0.382396	3.58358	0.300159	0.312375	0.122864	0.264602	0.3548901	0.01745916
15740	-3713.654	-3713.62	-0.03445896	0.4444432	0.187269	0.207618	0.149117	0.477509	0.191108	0.546677	0.254335	0.173409	0.0578872	0.144585	0.0632337	0.103177	0.177191	0.288991	0.186455	0.145276	0.172501	0.311291	0.294062	0.1527224	0.0253752	0.00661524	0.551692	0.0108815	0.00772142	0.416908	0.00618204	0.02248274	-1.879133	0.000332173	0.0267689	0.349624	3.62328	0.301535	0.324849	0.11409	0.259527	0.04785794	0.4697808
15750	-3714.189	-3720.411	6.222329	0.3869947	0.192288	0.3588	0.106844	0.323144	0.16493	0.351852	0.218465	0.130842	0.0600333	0.124214	0.054724	0.10237	0.0779546	0.20356	0.0902862	0.164067	0.120385	0.0816003	0.146165	0.1537741	-0.1340074	0.00601299	0.545309	0.00625421	0.0243309	0.414752	0.00334049	0.1450756	-1.87227	0.000402697	0.0294482	0.363232	3.60692	0.297811	0.312761	0.11812	0.271307	0.0110682	13.10742
15760	-3714.032	-3710.747	-3.285464	0.2985023	0.2013798	0.273038	0.192056	0.484033	0.225577	0.327632	0.294879	0.16708	0.373037	0.399868	0.131232	0.115347	0.319636	0.827479	0.280468	0.146324	0.245672	0.23645	0.161728	0.2271952	0.02929159	0.0087351	0.545835	0.0114344	0.011669	0.415152	0.00717427	0.03502111	-1.481946	0.000556933	0.0345753	0.38725	3.57762	0.292014	0.310815	0.114753	0.282418	0.0643127	0.5445442
15770	-3711.736	-3710.829	-0.9069096	0.3075829	0.1784725	0.280655	0.179441	0.390029	0.248627	0.644936	0.220089	0.196352	0.0481862	0.103003	0.107355	0.13263	0.264996	0.261406	0.260894	0.168526	0.22053	0.254951	0.125728	0.2306112	-0.01524079	0.00988184	0.54882	0.00756654	0.0090947	0.417423	0.00721351	0.05285459	-1.467022	0.000230911	0.0223518	0.325195	3.65222	0.276293	0.310915	0.132059	0.280733	0.03761381	1.405191
15780	-3714.326	-3711.493	-2.833486	0.2872652	0.1992473	0.528611	0.288785	0.282349	0.324243	0.336264	0.289385	0.243439	0.0848879	0.15876	0.092036	0.0967705	0.279573	0.0928798	0.316645	0.119505	0.305984	0.220469	0.17789	0.2141983	0.1595515	0.0124863	0.588945	0.0079665	0.00891766	0.375218	0.00646692	0.1050687	-1.540853	0.000517521	0.0333423	0.381691	3.58445	0.299598	0.303306	0.127222	0.269874	0.2646202	0.3970546
15790	-3716.428	-3713.724	-2.703948	0.3099769	0.2012217	0.265366	0.219546	0.470949	0.336069	0.579484	0.333387	0.217197	0.254841	0.419429	0.139303	0.112318	0.120318	0.222759	0.0746733	0.186992	0.212515	0.284576	0.112822	0.1852118	0.01137448	0.00913389	0.554382	0.0100341	0.0107316	0.407909	0.00780976	0.07553087	-1.686255	0.000553941	0.0344833	0.386839	3.57812	0.294319	0.28808	0.134897	0.282704	0.08690535	0.8691165
15800	-3712.812	-3707.435	-5.376433	0.2996025	0.180526	0.388812	0.303116	0.366213	0.277389	0.485794	0.213642	0.247141	0.103591	0.217898	0.133732	0.139569	0.222383	0.569285	0.217112	0.210436	0.216891	0.317232	0.33223	0.2642343	-0.07443292	0.0091643	0.556228	0.00888747	0.00977429	0.406054	0.0098918	0.2878129	-1.330919	0.000252168	0.0233501	0.330962	3.64544	0.305192	0.277508	0.129139	0.288161	0.21338	1.348828
15810	-3716.254	-3711.974	-4.280501	0.3037589	0.2214017	0.158077	0.141158	0.564199	0.383886	0.37699	0.224306	0.214829	0.200388	0.475964	0.11407	0.108218	0.0577111	0.439958	0.31374	0.203377	0.179323	0.290059	0.192249	0.1994834	0.2450824	0.014498	0.558037	0.00521198	0.00806551	0.407375	0.00681237	0.002481518	-1.612024	0.00103524	0.0469622	0.437181	3.51482	0.29954	0.313194	0.120784	0.266482	0.247564	0.01002375
15820	-3722.109	-3711.229	-10.88022	0.3314114	0.1580478	0.221456	0.11034	0.514291	0.255196	0.649805	0.6615	0.135803	0.230047	0.251648	0.0552692	0.0853129	0.211004	0.417256	0.214416	0.188376	0.173808	0.0242854	0.313485	0.2010578	0.1730323	0.0114916	0.597814	0.00464376	0.00746741	0.376618	0.00196506	0.03970049	-1.604163	8.48748e-05	0.0135943	0.265944	3.72038	0.293988	0.31677	0.116861	0.272381	0.2127328	0.1866214
15830	-3717.346	-3713.318	-4.028331	0.3777306	0.2075096	0.300762	0.236508	0.458941	0.313787	0.401963	0.402537	0.214018	0.263191	0.375434	0.126848	0.101846	0.193238	0.352034	0.286976	0.0637238	0.319321	0.403616	0.153904	0.2485362	-0.08521054	0.0102547	0.459191	0.00688586	0.00939772	0.499977	0.0142942	0.1125556	-1.392167	0.00068197	0.038217	0.402971	3.55813	0.316083	0.281027	0.143125	0.259765	0.02734503	4.116125
15840	-3717.114	-3713.205	-3.909148	0.4419676	0.2110871	0.401515	0.273927	0.415044	0.474681	0.400621	0.278145	0.154657	0.116304	0.111293	0.0812521	0.106384	0.533087	0.152791	0.147621	0.246801	0.143569	0.356665	0.446347	0.2353576	-0.01283931	0.00891202	0.507875	0.0112852	0.0116844	0.450779	0.0094647	0.04099651	-1.446649	0.000763368	0.0404065	0.41197	3.54686	0.273719	0.318831	0.133825	0.273624	0.02815721	1.455986
15850	-3717.092	-3713.162	-3.929748	0.3638012	0.2034125	0.199424	0.110748	0.411908	0.238115	0.520946	0.460733	0.208182	0.0506249	0.076219	0.13476	0.128816	0.154166	0.0600543	0.2994	0.40735	0.12076	0.484838	0.146345	0.1776525	0.01150282	0.008694	0.515982	0.0106762	0.0018173	0.457974	0.00485631	0.05593928	-1.727926	0.000596432	0.0357671	0.392505	3.57113	0.263809	0.307287	0.14946	0.279444	0.06744211	0.8294415
15860	-3721.233	-3714.93	-6.303605	0.4341259	0.1810889	0.20197	0.0973161	0.602364	0.307803	0.364264	0.282529	0.177833	0.157063	0.153152	0.115887	0.103529	0.240399	1.2099	0.122844	0.11469	0.583023	0.245411	0.20602	0.2000622	0.01987107	0.00868564	0.515486	0.0150433	0.00180516	0.457534	0.00144583	0.02886633	-1.609127	0.000258239	0.0236272	0.332536	3.64358	0.314864	0.314164	0.124943	0.246029	0.04873741	0.5922829
15870	-3717.125	-3707.891	-9.233257	0.5006513	0.1508675	0.331441	0.171686	1.05643	0.134755	0.321083	0.160005	0.159563	0.151108	0.292848	0.0916211	0.074555	0.584392	0.129473	0.263543	0.128771	0.394704	0.152999	0.203312	0.2622149	-0.2961298	0.0097343	0.513267	0.00407415	0.00538776	0.465516	0.0020214	0.3777787	-1.338591	5.59683e-05	0.0110505	0.244442	3.74445	0.316182	0.279462	0.134978	0.269379	0.08164886	4.626871
15880	-3711.286	-3710.95	-0.3357283	0.4727405	0.2110585	0.242395	0.204567	0.463094	0.204576	0.376138	0.208624	0.224407	0.0732939	0.0389989	0.0836675	0.0947417	0.129287	0.0546647	0.273184	0.0473852	0.310781	0.051661	0.266748	0.1334752	-0.01699717	0.00813875	0.505487	0.0138176	0.0184771	0.451607	0.00247256	0.02336501	-2.01384	0.000762693	0.0403888	0.411898	3.54695	0.291474	0.301246	0.133848	0.273432	0.00636784	3.669221
15890	-3715.265	-3716.933	1.668195	0.5184499	0.1672041	0.320156	0.190732	0.53845	0.130874	0.269015	0.177164	0.151479	0.251824	0.0918136	0.0444435	0.10682	0.140788	0.245373	0.222943	0.171931	0.327082	0.0940104	0.194233	0.1435568	-0.02063243	0.00526745	0.562107	0.0134086	0.0163273	0.399063	0.00382612	0.03957996	-1.941024	0.000137026	0.0172493	0.292903	3.68971	0.287958	0.297465	0.127566	0.287011	0.01894753	2.088924
15900	-3705.151	-3707.95	2.799361	0.5377986	0.190615	0.14351	0.211088	0.730707	0.121251	0.343727	0.144252	0.152303	0.069809	0.157015	0.0559058	0.102843	0.22992	0.142242	0.1037	0.0715643	0.286197	0.092946	0.241986	0.1497743	-0.1120179	0.011752	0.568305	0.00509494	0.00205779	0.403464	0.00932592	0.1245736	-1.898626	0.000378092	0.0285428	0.358723	3.61236	0.280342	0.311411	0.128842	0.279404	0.01255577	9.921624
15910	-3713.639	-3709.652	-3.986881	0.5227967	0.1839909	0.185004	0.11898	0.432018	0.178841	0.181032	0.176101	0.147695	0.0679071	0.0842993	0.0312444	0.0747756	0.161018	0.152079	0.68244	0.138384	0.354196	0.428289	0.118012	0.1666415	0.2816852	0.00944184	0.539845	0.00512286	0.00102822	0.419874	0.0246881	0.0289587	-1.791911	0.000291262	0.0250803	0.340604	3.63402	0.294896	0.304756	0.126609	0.27374	0.3106439	0.09322155
