Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
3879	1	-3707.339	-3707.681	0.3417639	0.3223906	0.1805548	0.210843	0.263119	0.333038	0.142361	0.0779055	0.226716	0.253599	0.511981	0.143317	0.276426	0.42237	0.198341	0.139623	0.251801	0.139316	0.206905	0.130974	0.163756	0.2379906	0.181007	0.0101479	0.545836	0.00894403	0.0069989	0.422095	0.00597898	0.001552513	-1.435524	0.000252476	0.0233642	0.331042	3.64534	0.31164	0.301344	0.125106	0.26191	0.1825595	0.008504144
3880	0	-3708.68	-3709.465	0.7844193	0.3796697	0.1803232	0.240135	0.175066	0.355659	0.197863	0.26365	0.19023	0.166714	0.204489	0.245242	0.0767869	0.107024	0.0519935	0.311989	0.431513	0.0977194	0.239931	0.0633052	0.29352	0.171514	0.1249518	0.0143365	0.487097	0.00614091	0.0136948	0.470911	0.00781942	0.00486169	-1.76309	0.000250006	0.0232505	0.330394	3.64611	0.289818	0.303291	0.137183	0.269709	0.1298135	0.03745133
3881	1	-3704.976	-3703.094	-1.882633	0.2838286	0.173028	0.172317	0.259328	0.547808	0.125585	0.143621	0.229582	0.289863	0.589772	0.268791	0.473759	0.258353	0.304719	0.108425	0.237764	0.128851	0.179372	0.134472	0.260346	0.2185799	-0.08402142	0.0102373	0.550647	0.00414796	0.00326396	0.425815	0.00588846	0.1225151	-1.520604	0.000180981	0.0198057	0.309725	3.67029	0.29942	0.295072	0.128826	0.276681	0.03849363	3.182736
3882	0	-3724.546	-3714.035	-10.51111	0.3883124	0.2080274	0.150829	0.201098	0.37473	0.231223	0.330572	0.167269	0.259577	0.386854	0.855315	0.0975167	0.12658	0.115747	0.353084	0.327047	0.866823	0.20744	0.331743	0.13907	0.2382985	0.3999282	0.0143964	0.526469	0.00892663	0.00998252	0.438436	0.00178935	0.06786682	-1.434231	0.000693357	0.038531	0.404282	3.55649	0.307131	0.306649	0.135243	0.250977	0.467795	0.1450781
3883	1	-3715.669	-3710.763	-4.905726	0.3102859	0.1505613	0.16479	0.563822	0.405048	0.163687	0.157142	0.229167	0.28159	0.554717	0.225345	0.422959	0.22083	0.246272	0.103475	0.132096	0.213907	0.111936	0.142875	0.256846	0.2866615	0.07886123	0.0142845	0.591625	0.00143505	0.00951894	0.374933	0.00820372	0.1148079	-1.249453	5.49346e-05	0.0109485	0.243519	3.74548	0.298552	0.311573	0.12505	0.264825	0.1936691	0.5928043
3884	0	-3703.512	-3708.007	4.495403	0.4524425	0.1893769	0.127056	0.141108	0.446781	0.171789	0.239948	0.166443	0.196384	0.107339	0.206523	0.0806379	0.0561963	0.0939142	0.180738	0.303254	0.118738	0.152383	0.370664	0.255102	0.1508899	0.01935401	0.0144657	0.544344	0.00564431	0.00150841	0.431252	0.00278508	0.02612726	-1.891205	0.000360597	0.0278806	0.355369	3.61639	0.306236	0.301553	0.122662	0.269549	0.04548128	0.574462
3885	1	-3715.496	-3708.243	-7.253481	0.2768152	0.1770481	0.365517	0.249374	0.442408	0.0940807	0.170986	0.190448	0.263099	0.742955	0.276199	0.589711	0.168972	0.178142	0.15353	0.344272	0.203349	0.192577	0.227654	0.145979	0.2255807	-0.2053264	0.0180373	0.525238	0.00402336	0.00150435	0.442353	0.00884427	0.4110874	-1.489077	0.000216965	0.0216714	0.321173	3.65694	0.289721	0.302357	0.139652	0.268269	0.205761	1.997888
3886	0	-3712.082	-3715.799	3.717233	0.5171646	0.2070714	0.235893	0.175051	0.416074	0.164373	0.304196	0.1873	0.165041	0.0923886	0.0961419	0.0929396	0.107792	0.126977	0.154302	0.102179	0.128268	0.0962027	0.136053	0.606121	0.1922945	0.09676207	0.0142659	0.536823	0.00512091	0.00435553	0.42897	0.0104647	0.00538297	-1.648727	0.000672434	0.037952	0.40186	3.55952	0.320376	0.259527	0.13008	0.290018	0.102145	0.05269928
3887	1	-3715.087	-3711.565	-3.521622	0.3413531	0.2353687	0.253286	0.244284	0.384631	0.119557	0.126596	0.17752	0.364699	0.656004	0.274634	0.466807	0.21819	0.302306	0.110147	0.296572	0.0763504	0.177263	0.194612	0.166456	0.226651	-0.1581935	0.0141787	0.565989	0.00684807	0.000926083	0.394873	0.0171849	0.2262179	-1.484344	0.00149854	0.0563463	0.469598	3.47256	0.283986	0.296175	0.126859	0.29298	0.06802437	3.325542
3888	0	-3729.794	-3718.452	-11.34202	0.4771254	0.1921138	0.234111	0.120077	0.45348	0.0986879	0.199528	0.172926	0.177039	0.401272	0.275951	0.0237656	0.0696362	0.212378	0.239923	0.160276	0.5625	0.267701	0.29639	0.61221	0.1738446	-0.2813001	0.0106725	0.553274	0.00529563	0.00114494	0.425548	0.00406464	0.3701369	-1.749594	0.000400083	0.0293534	0.362764	3.60748	0.309519	0.267114	0.124871	0.298496	0.08883682	4.166481
3889	1	-3718.654	-3706.827	-11.82672	0.3184262	0.1711596	0.463975	0.69127	0.519074	0.0903241	0.136569	0.144989	0.198661	0.602291	0.281707	0.291824	0.24553	0.348242	0.104976	0.269943	0.089431	0.128949	0.139768	0.309615	0.1795808	0.6090745	0.0159593	0.488601	0.0069297	0.0020636	0.478335	0.00811104	0.03743103	-1.71713	0.000165869	0.0189664	0.304358	3.67651	0.308072	0.299824	0.124139	0.267966	0.6465056	0.05789746
3890	0	-3712.785	-3711.826	-0.9589521	0.7357886	0.2048402	0.336491	0.166112	0.439343	0.134186	0.27149	0.156378	0.100582	0.163674	0.203619	0.0484261	0.0785728	0.2069	0.0957384	0.141693	0.285496	0.262117	0.360866	0.224299	0.1427281	0.06778553	0.020286	0.538882	0.00661018	0.00264154	0.428827	0.00275355	0.1100769	-1.946814	0.000625329	0.0366137	0.396172	3.56659	0.270948	0.328273	0.131373	0.269406	0.1778624	0.6188878
3891	1	-3716.077	-3710.658	-5.419261	0.3333754	0.2017093	0.241036	0.273174	0.427706	0.0870384	0.0945945	0.345048	0.315794	0.499309	0.187833	0.249874	0.454164	0.437661	0.12056	0.775714	0.211818	0.0980015	0.226494	0.192976	0.248449	-0.008641743	0.00789087	0.445547	0.00862301	0.00703638	0.525961	0.00494238	0.02905575	-1.392518	0.000563206	0.0347674	0.388104	3.57657	0.283146	0.318708	0.137437	0.26071	0.02041401	1.423324
3892	0	-3712.378	-3714.56	2.182596	0.6564426	0.2108681	0.211452	0.220415	0.330386	0.187008	0.268112	0.164319	0.109091	0.160291	0.103204	0.0330282	0.0677791	0.13297	0.253151	0.0394555	0.0834625	0.285542	0.0825062	0.320079	0.1564902	-0.00754212	0.0197486	0.536838	0.0123392	0.00554837	0.424704	0.000822523	0.06091566	-1.854762	0.000758202	0.0402711	0.411423	3.54755	0.29175	0.306027	0.141458	0.260765	0.05337354	1.141308
3893	1	-3718.711	-3713.152	-5.55869	0.3545026	0.1825144	0.0910418	0.203212	0.466424	0.0544433	0.202752	0.445736	0.276155	0.601014	0.209071	0.308064	0.375632	0.199742	0.137494	0.184023	0.0992112	0.270503	0.377683	0.154493	0.2313227	0.2465968	0.0129119	0.507984	0.00430989	0.0144587	0.459187	0.00114807	0.0134076	-1.463942	0.000274095	0.024336	0.336509	3.63888	0.314948	0.300207	0.12439	0.260455	0.2600044	0.05156684
3894	0	-3711.473	-3711.095	-0.3785187	0.6721994	0.2192173	0.217247	0.146847	0.467288	0.1551	0.262791	0.223669	0.166395	0.0544431	0.123043	0.0556096	0.0954409	0.0944263	0.163752	0.182294	0.14832	0.291926	0.24437	0.471476	0.1673374	-0.2257825	0.0121604	0.558192	0.0117622	0.0062572	0.409719	0.00190917	0.278458	-1.787743	0.000972889	0.0455452	0.431932	3.52155	0.284431	0.303289	0.135983	0.276298	0.05267549	5.286291
3895	1	-3709.804	-3709.078	-0.7260789	0.4866901	0.1932934	0.233428	0.277457	0.64053	0.091398	0.0890118	0.0584942	0.203975	0.438847	0.161839	0.338076	0.176125	0.126978	0.128438	0.177658	0.261437	0.309004	0.202139	0.148857	0.1753828	0.1197491	0.0141317	0.555365	0.010541	0.0107136	0.400385	0.00886341	0.02229299	-1.740784	0.000418027	0.0299982	0.365929	3.60366	0.283881	0.318195	0.121863	0.276061	0.1420421	0.1569463
3896	0	-3706.34	-3715.172	8.8316	0.596923	0.1802019	0.248683	0.0873295	0.308483	0.0954818	0.17952	0.0897376	0.112634	0.0426133	0.0525407	0.0339654	0.110053	0.193871	0.20816	0.0645531	0.104835	0.272054	0.0640647	0.156002	0.1088822	-0.04886835	0.0129815	0.530227	0.00723695	0.00624259	0.437384	0.00592769	0.06389954	-2.217489	0.00024872	0.0231911	0.330054	3.64651	0.296084	0.293156	0.130479	0.280281	0.01503119	4.25113
3897	1	-3722.501	-3719.542	-2.958645	0.4245915	0.204738	0.0997084	0.0903251	0.498547	0.100207	0.0907471	0.0608833	0.181486	0.252743	0.138337	0.208298	0.237787	0.101419	0.178719	0.340388	0.0801974	1.09401	0.165452	0.199496	0.1993887	-0.02616518	0.00419878	0.572388	0.0110044	0.0178091	0.371567	0.0230329	0.07410252	-1.612499	0.000623227	0.0365528	0.39591	3.56691	0.30233	0.301211	0.128004	0.268455	0.04793734	1.54582
3898	0	-3713.224	-3716.023	2.7989	0.5756477	0.2430396	0.104902	0.0888263	0.359317	0.132669	0.340974	0.242476	0.085551	0.116929	0.0714771	0.0745523	0.127662	0.203942	0.118596	0.05053	0.0651205	0.294275	0.464802	0.258809	0.1585735	0.00254926	0.0134836	0.550736	0.00751687	0.0202639	0.403103	0.00489579	0.04490886	-1.841537	0.00180308	0.0617113	0.486575	3.44991	0.299371	0.297903	0.127782	0.274944	0.04745812	0.946284
3899	1	-3712.662	-3709.917	-2.744629	0.5442952	0.1905392	0.262681	0.331949	0.398069	0.0793301	0.337552	0.248709	0.161752	0.373326	0.110767	0.216566	0.174004	0.0943552	0.0499005	0.500547	0.352333	0.101456	0.23047	0.268417	0.206772	0.07905661	0.00705073	0.557281	0.011965	0.00464902	0.410449	0.00860462	0.01072454	-1.576139	0.000377004	0.028502	0.358518	3.6126	0.300202	0.304971	0.120581	0.274246	0.08978115	0.119452
3900	0	-3716.253	-3717.44	1.187014	0.6387444	0.1881753	0.183074	0.132368	0.617438	0.0979801	0.199046	0.180137	0.135857	0.0891145	0.154231	0.0726567	0.11049	0.328106	0.311445	0.0906246	0.0552323	0.254104	0.0716812	0.159576	0.1543754	-0.03821778	0.00806973	0.541623	0.00789934	0.0133244	0.423614	0.00546972	0.2033574	-1.868368	0.000344187	0.0272444	0.352099	3.62031	0.292705	0.300003	0.133636	0.273656	0.1651396	1.231427
3901	1	-3727.515	-3722.007	-5.507369	0.4606487	0.2165544	0.33061	0.550281	1.03575	0.129246	0.116906	0.12772	0.121259	0.411495	0.15962	0.117708	0.544306	0.290951	0.105763	0.291624	0.230203	0.184175	0.141715	0.16969	0.2143924	0.09403251	0.00589189	0.56566	0.00820969	0.0171661	0.39389	0.00918301	0.02355803	-1.539947	0.000900408	0.0438382	0.425469	3.52979	0.321868	0.291788	0.128392	0.257952	0.1175905	0.2003395
3902	0	-3718.454	-3719.023	0.5693972	0.5434325	0.1738143	0.33337	0.224127	0.513416	0.228399	0.27542	0.174998	0.101334	0.160982	0.155096	0.102104	0.0675432	0.168284	0.116837	0.147346	0.447123	0.378504	0.131768	0.127631	0.215062	-0.04755281	0.0115407	0.48031	0.00539798	0.0146515	0.478197	0.00990348	0.0834592	-1.536829	0.000187639	0.0201642	0.311975	3.66767	0.31053	0.285088	0.129989	0.274394	0.03590639	2.324355
3903	1	-3715.088	-3715.342	0.2541397	0.4813402	0.1605931	0.124722	0.152248	0.566781	0.0742558	0.0980338	0.23971	0.226532	0.276857	0.116555	0.136672	0.193419	0.164719	0.0684808	0.401443	0.232427	0.0708195	0.321587	0.279131	0.193761	-0.04900322	0.00806849	0.562814	0.00851958	0.00488482	0.391712	0.0240007	0.1002917	-1.64113	9.74971e-05	0.0145647	0.273496	3.71184	0.307639	0.296147	0.134407	0.261806	0.0512885	1.955443
3904	0	-3705.993	-3712.819	6.825364	0.5385154	0.2168417	0.145319	0.204049	0.56955	0.143078	0.254886	0.116379	0.111796	0.0755981	0.207889	0.0788487	0.0519432	0.176277	0.112909	0.230508	0.0873126	0.0920483	0.206142	0.22022	0.1356435	0.006350934	0.0123878	0.508729	0.00484747	0.00766369	0.459286	0.00708542	0.0007455407	-1.997725	0.000908042	0.0440212	0.426169	3.5289	0.307182	0.286176	0.141655	0.264987	0.007096474	0.1050579
3905	1	-3720.815	-3717.124	-3.690955	0.4193735	0.1924987	0.119186	0.207667	0.38329	0.108001	0.27216	0.170679	0.26574	0.295164	0.193292	0.313887	0.0483503	0.128066	0.0664041	0.39047	0.0896359	0.388824	0.310511	0.311734	0.2406129	-0.03803396	0.0140705	0.580516	0.00634298	0.00426845	0.388899	0.00590305	0.08799295	-1.424566	0.000405875	0.0295631	0.363798	3.60623	0.310052	0.288773	0.135461	0.265715	0.04995899	1.761304
3906	0	-3715.332	-3718.838	3.506325	0.5147363	0.2148208	0.363178	0.238126	0.291178	0.17413	0.375282	0.168298	0.134527	0.152791	0.112861	0.109054	0.0770614	0.188263	0.214844	0.251292	0.112571	0.200486	0.292651	0.221257	0.1762663	-0.05788811	0.0121896	0.504905	0.00757676	0.00743026	0.455834	0.0120651	0.1174868	-1.73576	0.000855262	0.0427392	0.421221	3.53518	0.319121	0.263581	0.128796	0.288502	0.05959873	1.971298
3907	1	-3715.437	-3718.265	2.827831	0.5375117	0.1865394	0.115612	0.108604	0.390742	0.141942	0.178007	0.177659	0.102541	0.301599	0.108092	0.160822	0.349363	0.152378	0.0873352	0.104281	0.17017	0.244812	0.39387	0.409657	0.1532467	-0.05754549	0.00822059	0.513937	0.0144265	0.0082481	0.443443	0.0117244	0.06752937	-1.875706	0.000322725	0.0263888	0.347625	3.62566	0.284806	0.307192	0.120821	0.287181	0.009983883	6.763838
3908	0	-3711.693	-3709.997	-1.695112	0.5564335	0.1875716	0.236371	0.126736	0.891668	0.214636	0.250987	0.222236	0.132862	0.0728449	0.0725789	0.0680953	0.0758734	0.256974	0.0488216	0.250677	0.0630089	0.18684	0.113998	0.304605	0.1262839	0.09290882	0.0134182	0.514656	0.00894198	0.00676463	0.45255	0.00366878	0.05684503	-2.069223	0.00033615	0.0269273	0.350451	3.62229	0.288533	0.298789	0.135851	0.276827	0.1497539	0.3795898
3909	1	-3718.403	-3710.477	-7.925873	0.5142732	0.1863613	0.141569	0.102626	0.484343	0.038525	0.239138	0.174681	0.189677	0.538286	0.176738	0.270549	0.142494	0.196346	0.0534462	0.156485	0.213348	0.308017	0.262264	0.568001	0.1621411	0.1729417	0.00622868	0.600109	0.00938745	0.00481998	0.366231	0.0132246	0.1499066	-1.819289	0.00032045	0.0262964	0.347136	3.62625	0.3077	0.301345	0.119099	0.271856	0.3228482	0.4643252
3910	0	-3717.198	-3719.187	1.988671	0.6234877	0.1606599	0.120225	0.116664	0.422524	0.147901	0.130997	0.236299	0.0716804	0.0566267	0.321536	0.0500497	0.0477884	0.14475	0.158155	0.157334	0.0318141	0.223674	0.106416	0.357635	0.1326878	-0.1287902	0.0137385	0.497901	0.00875293	0.0136216	0.463354	0.00263131	0.1743866	-2.019756	9.78468e-05	0.0145906	0.273693	3.71162	0.288096	0.30098	0.129417	0.281507	0.04559641	3.824568
3911	1	-3709.788	-3708.572	-1.215334	0.3783804	0.2039793	0.103367	0.157708	0.415496	0.0647343	0.157509	0.105467	0.206724	0.45532	0.222414	0.23708	0.103618	0.337324	0.0974822	0.179182	0.101088	0.334187	0.2319	0.147337	0.2205641	0.03038614	0.0131351	0.527118	0.00749929	0.00343434	0.433561	0.0152521	0.1452467	-1.511567	0.000607789	0.0361022	0.393963	3.56933	0.308019	0.289026	0.127605	0.27535	0.1756328	0.8269906
3912	0	-3716.056	-3716.714	0.6577809	0.5751378	0.1953719	0.194369	0.151935	0.351583	0.226597	0.302039	0.162832	0.166557	0.184098	0.0940762	0.0601582	0.0600023	0.181778	0.16489	0.103221	0.248775	0.369722	0.125543	0.398034	0.1877452	-0.01941977	0.0180146	0.47154	0.00924853	0.0144854	0.481441	0.00527029	0.1573526	-1.67267	0.000451044	0.0311489	0.371471	3.59693	0.285507	0.324574	0.118143	0.271777	0.1379328	1.140792
3913	1	-3715.114	-3709.759	-5.354893	0.3292891	0.2077168	0.171274	0.130956	0.415241	0.0427754	0.124491	0.0826502	0.448703	0.869996	0.219687	0.456594	0.0891646	0.165679	0.133893	0.277103	0.248462	0.0994676	0.25745	0.146659	0.1992837	-0.09490733	0.0123737	0.530997	0.00344882	0.00483615	0.436751	0.0115927	0.1420923	-1.613026	0.000686512	0.0383426	0.403496	3.55747	0.310296	0.287329	0.134492	0.267884	0.04718495	3.01139
3914	0	-3716.673	-3716.701	0.02762278	0.5594814	0.2034402	0.124102	0.162037	0.578959	0.204445	0.307714	0.139675	0.140667	0.0392705	0.122124	0.0412697	0.103459	0.229702	0.111715	0.131991	0.273823	0.181562	0.46722	0.267872	0.153958	0.0008165456	0.00858766	0.482083	0.00873583	0.0030006	0.492205	0.00538812	0.03156307	-1.871075	0.000596984	0.0357834	0.392577	3.57104	0.286331	0.291258	0.16397	0.258441	0.03237961	0.9747821
3915	1	-3712.315	-3712.831	0.5158642	0.4837914	0.1844882	0.102374	0.205989	0.326455	0.100777	0.269194	0.284226	0.224216	0.243495	0.160876	0.209584	0.221071	0.175835	0.0869224	0.118493	0.152876	0.142269	0.265017	0.313592	0.1947283	0.3005396	0.0107552	0.486733	0.00804673	0.00776944	0.474478	0.0122173	0.1286759	-1.63615	0.000297217	0.0253333	0.341979	3.63239	0.305894	0.290769	0.147705	0.255633	0.4292155	0.2997933
3916	0	-3711.608	-3711.583	-0.02516656	0.5421122	0.2198318	0.203657	0.128147	0.36736	0.151436	0.315353	0.413806	0.104937	0.143125	0.358695	0.0886328	0.062085	0.156138	0.0835174	0.318878	0.121749	0.144422	0.174517	0.267044	0.1638966	0.2255844	0.0117681	0.538878	0.00494739	0.0107344	0.426592	0.00708048	0.07532593	-1.80852	0.000990164	0.0459423	0.433414	3.51965	0.293114	0.301419	0.145998	0.259468	0.3009103	0.2503269
3917	1	-3723.406	-3714.003	-9.403692	0.3299485	0.2218579	0.361199	0.366908	0.132701	0.148273	0.256237	0.24265	0.259059	0.610195	0.247296	0.498369	0.31595	0.0839104	0.124048	0.196702	0.0517632	0.553682	0.129007	0.228255	0.2453837	-0.4729441	0.0168743	0.523531	0.00848956	0.00521707	0.442586	0.0033021	0.5145119	-1.404932	0.0010486	0.0472599	0.438271	3.51342	0.307072	0.290223	0.136337	0.266368	0.04156778	12.37766
3918	0	-3715.485	-3714.665	-0.8203304	0.4899096	0.1594827	0.213199	0.172689	0.623313	0.159137	0.310768	0.314929	0.111548	0.0568486	0.088242	0.0521324	0.0722057	0.160864	0.123046	0.140867	0.102363	0.165535	0.278168	0.43337	0.1502133	0.00106586	0.00726625	0.445635	0.00391594	0.00987167	0.529573	0.00373889	0.1338046	-1.895699	9.18247e-05	0.014137	0.270206	3.71556	0.319754	0.290913	0.146545	0.242789	0.1348704	0.9920972
3919	1	-3708.8	-3704.381	-4.419782	0.3359215	0.1817896	0.301597	0.2632	0.192411	0.119837	0.187642	0.377805	0.221458	0.491267	0.156516	0.345991	0.213055	0.343912	0.119556	0.207303	0.274292	0.71673	0.274934	0.334438	0.3141788	-0.1236841	0.0168453	0.522632	0.00443631	0.00557149	0.441825	0.00868919	0.1267077	-1.157793	0.000265946	0.0239744	0.334491	3.64127	0.309976	0.298987	0.133198	0.257839	0.003023628	41.90585
3920	0	-3713.764	-3712.073	-1.691206	0.5687141	0.16841	0.277622	0.0851053	0.572408	0.216446	0.271984	0.187581	0.120233	0.0998053	0.10824	0.0552134	0.0707779	0.208973	0.220513	0.209078	0.221532	0.137155	0.290378	0.462498	0.1514396	-0.02094529	0.0122149	0.597314	0.00338278	0.0130034	0.362383	0.0117018	0.1439966	-1.887568	0.000145381	0.0177641	0.296408	3.68568	0.28996	0.303979	0.123025	0.283036	0.1230513	1.170216
3921	1	-3716.367	-3706.185	-10.18188	0.2982074	0.2127337	0.20615	0.278645	0.300052	0.106746	0.199821	0.442615	0.219119	0.508685	0.250573	0.294102	0.197826	0.371449	0.111364	0.348072	0.0524919	0.402344	0.274013	0.509326	0.2957215	-0.08274485	0.0156036	0.519009	0.0043226	0.00566751	0.446892	0.00850509	0.3087506	-1.218337	0.000803007	0.0414294	0.416068	3.5417	0.3021	0.300553	0.121235	0.276111	0.2260058	1.366118
3922	0	-3712.216	-3714.175	1.959334	0.4997134	0.1539442	0.170516	0.223017	0.337287	0.15596	0.233893	0.15799	0.102897	0.369339	0.524565	0.0636967	0.075383	0.167342	0.23791	0.147789	0.139813	0.197064	0.34448	0.197722	0.2071309	0.006256638	0.0154992	0.529433	0.00295975	0.0159946	0.419649	0.0164643	0.01465152	-1.574404	6.722e-05	0.0121052	0.253688	3.73414	0.294685	0.306032	0.131456	0.267827	0.02090816	0.7007561
3923	1	-3712.683	-3710.604	-2.078786	0.4085794	0.1770506	0.15515	0.214382	0.454406	0.0947088	0.14723	0.279505	0.189057	0.330381	0.150022	0.194871	0.262575	0.353072	0.101635	0.253278	0.18573	0.654474	0.471077	0.194906	0.2093604	-0.0460975	0.00621596	0.467268	0.00777336	0.0129526	0.490736	0.0150547	0.0975589	-1.563698	0.000216989	0.0216726	0.32118	3.65693	0.299955	0.309474	0.134213	0.256358	0.05146141	1.895768
3924	0	-3711.671	-3710.629	-1.04287	0.5182894	0.1816598	0.203667	0.127743	0.634679	0.179793	0.420134	0.251083	0.124844	0.107244	0.0745956	0.063182	0.0728215	0.161066	0.129464	0.334647	0.292216	0.132254	0.129106	0.348239	0.1815409	0.1627517	0.0130625	0.539349	0.00147871	0.0147565	0.417137	0.0142162	0.04016632	-1.706274	0.000264506	0.02391	0.334129	3.6417	0.31557	0.290457	0.134722	0.259251	0.202918	0.1979436
3925	1	-3724.933	-3721.912	-3.020651	0.3613402	0.2196889	0.255723	0.307264	0.309258	0.0963588	0.187054	0.179979	0.305114	0.428884	0.13577	0.448421	0.223928	0.202716	0.0560758	0.282409	0.152122	0.180353	0.202245	0.15811	0.2201867	-0.4657126	0.00780392	0.53393	0.00772069	0.0213382	0.414109	0.0150981	0.4832483	-1.513279	0.00098613	0.0458499	0.43307	3.52009	0.324245	0.265251	0.114797	0.295707	0.01753566	27.55804
3926	0	-3705.041	-3708.772	3.730676	0.4937395	0.1948856	0.152065	0.157361	0.439019	0.125636	0.318125	0.251037	0.137861	0.061313	0.11817	0.0672635	0.0689358	0.183821	0.116376	0.200017	0.250213	0.228713	0.17823	0.194893	0.1604712	-0.05077464	0.0154392	0.51045	0.00179525	0.0120331	0.456171	0.00411156	0.1516508	-1.829641	0.000443158	0.0308781	0.370178	3.5985	0.302669	0.311121	0.131626	0.254585	0.1008761	1.503336
3927	1	-3717.592	-3715.726	-1.865072	0.4488307	0.1861714	0.0862105	0.137725	0.677313	0.138162	0.0717296	0.0988087	0.314074	0.511028	0.229782	0.354963	0.109081	0.148187	0.0639381	0.219927	0.105682	0.0902037	0.367786	0.323879	0.1724913	0.03337419	0.00610441	0.531972	0.0069921	0.02126	0.41259	0.0210812	0.01532079	-1.757408	0.000318036	0.026198	0.346615	3.62687	0.309739	0.306029	0.127915	0.256316	0.04869499	0.3146277
3928	0	-3702.992	-3710.363	7.37106	0.4945828	0.2322725	0.169807	0.0988904	0.387913	0.136657	0.283455	0.236927	0.134753	0.0492535	0.0427624	0.067459	0.136356	0.0935828	0.17933	0.132198	0.15374	0.130185	0.10948	0.257705	0.1237625	-0.01959749	0.0204425	0.496171	0.00346988	0.00667951	0.468299	0.00493754	0.05281756	-2.089391	0.0013859	0.0542207	0.462581	3.48181	0.298373	0.282339	0.144381	0.274907	0.03322007	1.589929
3929	1	-3711.412	-3712.886	1.474245	0.4318862	0.1947092	0.0924483	0.258146	0.40592	0.0916683	0.0707497	0.104113	0.211337	0.379613	0.147781	0.21517	0.209377	0.180573	0.119645	0.286222	0.0986989	0.110514	0.10752	0.470649	0.1829185	-0.1996551	0.00628274	0.47784	0.00812101	0.00717869	0.490095	0.0104825	0.206545	-1.698714	0.00044032	0.03078	0.369709	3.59907	0.323279	0.301575	0.129856	0.24529	0.006889885	29.978
3930	0	-3707.851	-3710.704	2.852867	0.4467081	0.1729507	0.186581	0.214326	0.736586	0.233114	0.305236	0.263219	0.114819	0.095758	0.143328	0.128211	0.0795636	0.17004	0.111605	0.246641	0.107366	0.190137	0.0704719	0.179899	0.1491793	0.1541556	0.0185609	0.530074	0.00413262	0.00172903	0.440922	0.00458112	0.001088912	-1.902607	0.000180336	0.0197706	0.309504	3.67055	0.295843	0.290815	0.148528	0.264815	0.1552445	0.007014173
