Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
990	-3735.011	-3718.256	-16.75567	0.177364	0.1628003	0.4170165	0.00766088	0.00735183	0.499839	0.00967077	0.0144901	0.467429	0.00121959	0.07297297	0.000109567	0.0154348	0.28001	3.70445	0.297231	0.303612	0.12633	0.272827	0.08063385	0.9049918
1000	-3736.853	-3720.189	-16.66435	0.1782684	0.1952765	0.3550874	0.1683498	0.00814888	0.554029	0.00866938	0.0147992	0.410067	0.00428678	0.02830523	0.000449488	0.0310957	0.371218	3.59724	0.299102	0.303884	0.125039	0.271975	0.1966551	0.1439334
1010	-3734.19	-3718.596	-15.59415	0.2569221	0.201351	0.2662306	-0.1299827	0.0107134	0.553491	0.00998005	0.00889994	0.411398	0.00551766	0.157722	0.000556387	0.0345585	0.387175	3.57771	0.293049	0.306069	0.116006	0.284876	0.02773926	5.685876
1020	-3737.618	-3721.141	-16.47733	0.2356524	0.2002333	0.3121109	0.06211239	0.0125287	0.587699	0.00888447	0.00861885	0.379555	0.00271397	0.08766745	0.000535489	0.0339102	0.384267	3.58129	0.314662	0.291764	0.118168	0.275405	0.1497798	0.5853088
1030	-3733.163	-3717.929	-15.23343	0.1937233	0.1620907	0.3584458	-0.001187452	0.011282	0.510851	0.00917274	0.00735343	0.460456	0.000884693	0.01719301	0.000105569	0.0151522	0.277919	3.70682	0.305766	0.292311	0.138504	0.263419	0.01600556	1.07419
1040	-3740.387	-3722.606	-17.78113	0.1997428	0.2028319	0.3981882	0.001367062	0.0144582	0.554606	0.00315158	0.00497522	0.422216	0.000592834	0.1468479	0.000584955	0.035425	0.391008	3.57298	0.291806	0.290258	0.132396	0.28554	0.148215	0.9907765
1050	-3736.124	-3720.005	-16.11935	0.215864	0.1994643	0.371239	-0.04059007	0.0115502	0.513619	0.00782572	0.00410648	0.462445	0.000453674	0.08400119	0.000521438	0.033467	0.382258	3.58375	0.282039	0.294062	0.138251	0.285648	0.04341112	1.935016
1060	-3735.742	-3720.623	-15.11945	0.2074401	0.1830008	0.3386227	-0.03350076	0.0121866	0.512563	0.00526912	0.00739725	0.461494	0.00109049	0.0382717	0.000279666	0.0245801	0.33786	3.63728	0.299578	0.305088	0.125603	0.26973	0.00477094	8.021837
1070	-3736.666	-3721.263	-15.40318	0.1967745	0.1658021	0.3241882	0.07217551	0.0164843	0.496112	0.0101709	0.00671656	0.465841	0.00467444	0.01277949	0.000127774	0.0166604	0.288814	3.6944	0.309767	0.283049	0.129368	0.277816	0.08495501	0.1504266
1080	-3732.08	-3715.935	-16.14442	0.2111692	0.1939869	0.3459147	0.009541478	0.0118898	0.545839	0.00550492	0.00876316	0.42416	0.0038429	0.07672784	0.000428843	0.0303801	0.367783	3.60141	0.296409	0.304641	0.120576	0.278374	0.08626931	0.8893989
1090	-3739.938	-3722.837	-17.10109	0.2044809	0.203238	0.3769677	0.01074983	0.0101791	0.484764	0.00445149	0.00214705	0.490614	0.00784452	0.1159738	0.000592966	0.0356641	0.392056	3.57169	0.322183	0.26703	0.131061	0.279726	0.1267236	0.9151711
1100	-3735.481	-3719.036	-16.44432	0.1953857	0.1913506	0.4101919	0.01007728	0.0142594	0.523098	0.0085525	0.00463659	0.44311	0.00634305	0.05560803	0.000388773	0.0289394	0.360709	3.60996	0.290771	0.304853	0.13027	0.274105	0.06568531	0.8465824
1110	-3736.101	-3720.264	-15.83641	0.2079458	0.1597226	0.2928877	-0.03728019	0.0127446	0.550916	0.0107103	0.00103465	0.419162	0.0054318	0.1150011	9.30281e-05	0.0142288	0.270918	3.71476	0.300947	0.290263	0.138784	0.270007	0.0777209	1.479668
1120	-3736.596	-3721.411	-15.18504	0.2047429	0.1996345	0.3554655	-0.02937783	0.0095001	0.535017	0.0095069	0.000793066	0.441234	0.00394931	0.02970021	0.000524526	0.0335649	0.382703	3.58321	0.311931	0.308526	0.120597	0.258945	0.0003223726	92.13005
1130	-3734.605	-3719.13	-15.4754	0.2232667	0.1918139	0.3182245	-0.04647814	0.0130761	0.528031	0.0142795	0.00623142	0.435473	0.00290873	0.07883863	0.000395611	0.0291904	0.361957	3.60846	0.309049	0.291795	0.141946	0.257211	0.03236049	2.436262
1140	-3740.105	-3723.124	-16.98186	0.2295604	0.1981623	0.3029116	0.1828675	0.0162576	0.497486	0.0159291	0.00591401	0.460255	0.00415817	0.06698866	0.00049825	0.0327221	0.378845	3.58794	0.291531	0.297468	0.144706	0.266295	0.2498561	0.2681089
1150	-3738.322	-3721.031	-17.29111	0.2339012	0.2178541	0.2800441	-0.3479777	0.0163541	0.500438	0.00723539	0.00871695	0.462986	0.00426943	0.3633928	0.000935306	0.0446685	0.428633	3.52576	0.299458	0.30005	0.128377	0.272115	0.0154151	23.57382
1160	-3738.986	-3720.282	-18.70448	0.2242141	0.1910826	0.3285292	-0.1320397	0.0156835	0.478155	0.0046883	0.00883248	0.49091	0.00173105	0.3089992	0.000384856	0.0287946	0.359986	3.61083	0.281394	0.315014	0.142056	0.261537	0.1769595	1.746157
1170	-3739.507	-3721.715	-17.79187	0.2241749	0.1819004	0.297913	-0.2683337	0.0158015	0.540504	0.0109614	0.00747734	0.423221	0.00203498	0.3405566	0.00026718	0.0240296	0.3348	3.6409	0.296117	0.32807	0.125354	0.250459	0.07222294	4.715353
1180	-3738.153	-3719.756	-18.39742	0.2653469	0.2009317	0.2747118	-0.5078285	0.0101368	0.533685	0.0103443	0.0119198	0.432631	0.00128358	0.5099924	0.000548482	0.0343147	0.386085	3.57905	0.318281	0.289065	0.137215	0.25544	0.00216387	235.6853
1190	-3735.173	-3720.892	-14.28053	0.2645058	0.199976	0.2808951	0.009499936	0.0110551	0.522077	0.0108985	0.0107695	0.444941	0.000259692	8.170481e-05	0.000530759	0.0337616	0.383595	3.58211	0.298505	0.303524	0.12534	0.272631	0.009581641	0.008527225
1200	-3736.941	-3721.439	-15.50235	0.2646232	0.1795914	0.2751838	0.0102982	0.0110105	0.522781	0.00998834	0.00954697	0.445541	0.00113215	0.07590489	0.000242321	0.0228932	0.328342	3.64852	0.308771	0.313826	0.132027	0.245376	0.08620309	0.8805356
1210	-3738.177	-3722.027	-16.15021	0.2397219	0.1842381	0.2928411	0.1517067	0.00787449	0.541321	0.0104668	0.00211998	0.437552	0.000665741	0.03703939	0.000294211	0.0252059	0.341288	3.63321	0.314993	0.285858	0.140292	0.258857	0.1887461	0.1962392
1220	-3738.504	-3722.55	-15.95444	0.2552139	0.203751	0.3270505	0.01897072	0.0108509	0.456996	0.0119162	0.00338647	0.508195	0.0086552	0.07021535	0.000603197	0.0359671	0.393377	3.57005	0.291445	0.302379	0.144677	0.2615	0.08918607	0.7872906
1230	-3739.329	-3723.253	-16.07677	0.2022022	0.1596422	0.3344289	-0.02056919	0.0093009	0.461423	0.0052157	0.00498775	0.513119	0.00595332	0.09385325	9.26237e-05	0.014198	0.270679	3.71503	0.301592	0.312907	0.138335	0.247167	0.07328406	1.280678
1240	-3738.17	-3722.446	-15.72338	0.1910886	0.1650868	0.3695089	-0.003350763	0.0160233	0.541086	0.00729513	0.00442276	0.429946	0.0012269	0.04175559	0.00012324	0.016364	0.286722	3.69679	0.283356	0.285859	0.143884	0.286901	0.03840483	1.087248
1250	-3743.348	-3727.055	-16.29293	0.1906049	0.1570563	0.3400073	-0.03256048	0.00847761	0.534888	0.00752179	0.00521431	0.443305	0.000593935	0.1124635	8.03146e-05	0.013226	0.262992	3.7237	0.300977	0.315956	0.111964	0.271102	0.07990303	1.4075
1260	-3736.025	-3719.121	-16.90394	0.2051999	0.1789695	0.293303	0.1752894	0.0125959	0.543653	0.0133363	0.00715783	0.422698	0.000558913	0.0728358	0.000235929	0.0225915	0.326594	3.65058	0.297146	0.308468	0.126736	0.267651	0.2481252	0.2935445
1270	-3735.929	-3720.03	-15.89849	0.2002969	0.1925303	0.2971183	-0.02385114	0.00838915	0.54028	0.0132536	0.00711343	0.420076	0.0108873	0.1086333	0.000406354	0.0295804	0.363883	3.60613	0.305759	0.295414	0.142115	0.256711	0.08478214	1.281323
1280	-3740.681	-3724.638	-16.04285	0.2356435	0.1871644	0.2810149	0.05029112	0.00531175	0.565092	0.014008	0.00165003	0.406774	0.0071644	0.08482746	0.000330807	0.0267143	0.349337	3.62362	0.309775	0.287205	0.134104	0.268916	0.1351186	0.6278001
1290	-3736.217	-3721.592	-14.62429	0.2419218	0.2143974	0.3002664	0.0198469	0.0125743	0.561306	0.00922895	0.00738535	0.404049	0.00545589	0.00443516	0.000844476	0.0424723	0.420179	3.5365	0.299506	0.304738	0.110423	0.285332	0.02428206	0.1826517
1300	-3742.755	-3727.515	-15.24093	0.2083023	0.1717614	0.2862209	0.08979077	0.0154401	0.561542	0.00963041	0.0153789	0.394944	0.00306494	0.01592219	0.000170629	0.0192348	0.30609	3.6745	0.276339	0.307972	0.127329	0.28836	0.105713	0.1506172
1310	-3744.703	-3729.504	-15.1996	0.2598747	0.1499941	0.2416809	0.1376829	0.00731156	0.443299	0.0186847	0.00456214	0.525244	0.000899053	0.01669457	5.30594e-05	0.0107608	0.241809	3.74738	0.304611	0.294487	0.141163	0.259739	0.1543775	0.1081412
1320	-3739.924	-3725.384	-14.54046	0.2970723	0.2201969	0.2660167	-0.007880035	0.0112094	0.591721	0.0099444	0.0133868	0.368943	0.00479475	0.03325259	0.00100053	0.0461788	0.434292	3.51853	0.307393	0.299586	0.142452	0.250569	0.02537255	1.310573
1330	-3738.783	-3723.622	-15.16199	0.3025182	0.2332256	0.2455125	-0.1146797	0.0112143	0.537792	0.00998043	0.0106974	0.429903	0.000413155	0.1342228	0.00141996	0.0548724	0.464751	3.47896	0.293391	0.295195	0.131318	0.280096	0.01954316	6.868019
1340	-3741.455	-3725.584	-15.87043	0.2764961	0.2552875	0.2591439	0.1234997	0.00988925	0.532978	0.0182418	0.0123496	0.426055	0.000486782	0.04759266	0.0023674	0.0705342	0.512504	3.41459	0.277077	0.310932	0.136962	0.275029	0.1710924	0.2781694
1350	-3739.037	-3723.976	-15.06154	0.2894972	0.2010194	0.2620093	0.04644403	0.0108841	0.510779	0.0123239	0.0147932	0.450886	0.000334304	0.03734841	0.000550127	0.0343656	0.386313	3.57877	0.29364	0.281629	0.138205	0.286527	0.08379244	0.4457253
1360	-3740.487	-3725.338	-15.14919	0.3167783	0.1997495	0.2106882	-0.1327337	0.00975598	0.582927	0.00971106	0.010621	0.386432	0.000552453	0.1625344	0.000526619	0.0336311	0.383004	3.58284	0.289189	0.295483	0.133255	0.282074	0.02980077	5.454036
1370	-3748.62	-3729.759	-18.8612	0.2773904	0.186457	0.274724	0.262016	0.00956316	0.564116	0.0147344	0.0101302	0.400111	0.00134545	0.1332565	0.000321671	0.026346	0.347399	3.62593	0.28523	0.302836	0.132828	0.279105	0.3952725	0.3371256
1380	-3743.541	-3726.702	-16.83984	0.2469036	0.1883547	0.2759539	-0.03376588	0.0073283	0.566703	0.0152377	0.0176289	0.391785	0.00131746	0.1785993	0.000346602	0.027339	0.352588	3.61973	0.279516	0.309449	0.125259	0.285776	0.1448334	1.233136
1390	-3743.532	-3726.998	-16.53463	0.2699813	0.2085704	0.2860093	-0.08862734	0.00475777	0.538487	0.0156831	0.0108922	0.428851	0.00132877	0.1815756	0.000705443	0.0388615	0.405653	3.55478	0.298061	0.322057	0.123913	0.255969	0.09294828	1.953512
1400	-3745.719	-3728.97	-16.74884	0.2558677	0.2207061	0.280643	-0.1081189	0.00585021	0.579386	0.00667566	0.00797987	0.388349	0.0117594	0.2092477	0.0010151	0.0465094	0.435515	3.51696	0.288407	0.315897	0.12847	0.267226	0.1011288	2.06912
1410	-3739.915	-3724.332	-15.58359	0.2892598	0.1899553	0.2721319	-0.005553336	0.0106369	0.603539	0.00384773	0.00455808	0.370597	0.0068219	0.091221	0.000368696	0.0281891	0.356938	3.6145	0.317791	0.297632	0.126079	0.258498	0.08566766	1.064824
1420	-3737.088	-3720.956	-16.1321	0.2657903	0.2070506	0.2717471	0.03096115	0.012923	0.501287	0.00923615	0.0112484	0.450248	0.0150576	0.1040992	0.000671984	0.0379394	0.401807	3.55958	0.299449	0.293418	0.138079	0.269054	0.1350604	0.7707607
1430	-3738.191	-3721.787	-16.40376	0.2630063	0.1946183	0.2850479	0.0994668	0.0100325	0.478019	0.00773373	0.0111171	0.484363	0.00873538	0.07944649	0.000438864	0.0307296	0.369467	3.59936	0.284807	0.30282	0.137678	0.274695	0.1789133	0.4440503
1440	-3738.49	-3721.849	-16.6417	0.2875854	0.1977305	0.2452164	0.01526265	0.0115813	0.498478	0.00443427	0.0151703	0.464857	0.0054787	0.1545687	0.000490726	0.0324766	0.377709	3.58932	0.301893	0.307424	0.125315	0.265368	0.1698314	0.9101306
1450	-3742.82	-3727.876	-14.94427	0.2791453	0.2091981	0.2530024	0.008664438	0.0100232	0.481003	0.0061874	0.0106424	0.462071	0.0300728	0.05595291	0.000719593	0.0392447	0.407235	3.5528	0.32133	0.283374	0.123982	0.271314	0.06461734	0.8659116
1460	-3745.6	-3730.644	-14.95601	0.271999	0.2074693	0.2572789	-0.02748711	0.0122496	0.480821	0.00861355	0.018653	0.461368	0.018294	0.07339505	0.000681088	0.0381926	0.402869	3.55826	0.316502	0.267462	0.141097	0.274939	0.04590795	1.598744
1470	-3738.845	-3724	-14.84415	0.2876892	0.2025702	0.2530765	-0.02938819	0.013697	0.512369	0.00916287	0.00445382	0.442508	0.0178096	0.06969407	0.000579833	0.0352713	0.390333	3.57382	0.296839	0.293379	0.123691	0.286091	0.04030588	1.729129
1480	-3745.59	-3728.257	-17.33268	0.2638119	0.178595	0.3032538	0.3205077	0.0156807	0.569328	0.00364868	0.000555527	0.403068	0.0077195	0.009674337	0.00023214	0.0224108	0.32554	3.65182	0.284478	0.317007	0.114285	0.28423	0.330182	0.02930001
1490	-3737.226	-3722.582	-14.64423	0.2690302	0.2146466	0.30459	0.006096954	0.0108731	0.571262	0.0050456	0.000246713	0.404437	0.00813528	0.009591188	0.000850811	0.0426293	0.420793	3.53573	0.27744	0.301834	0.131669	0.289057	0.01568814	0.6113655
1500	-3738.733	-3723.771	-14.96141	0.2688951	0.2103232	0.3030727	0.05065642	0.0158161	0.557464	0.00418271	0.000286972	0.41259	0.00965982	0.00790705	0.000745449	0.0399351	0.410059	3.54926	0.285135	0.312476	0.126775	0.275614	0.05856347	0.1350168
1510	-3742.342	-3725.434	-16.90846	0.2479672	0.2019899	0.3021483	0.06866538	0.0126586	0.59398	0.00919152	0.000791822	0.366126	0.0172523	0.1138085	0.000568587	0.0349313	0.388831	3.57567	0.310776	0.28057	0.128749	0.279905	0.1824739	0.6236976
1520	-3739.565	-3723.744	-15.82084	0.2608544	0.2084325	0.2639941	-0.0355309	0.0105739	0.506256	0.00519662	0.00213874	0.473113	0.00272207	0.1250442	0.000702358	0.0387774	0.405305	3.55522	0.309056	0.303913	0.11623	0.270801	0.08951329	1.396934
1530	-3740.048	-3724.831	-15.21742	0.2369423	0.2053718	0.2846128	0.01054407	0.0167715	0.505841	0.0136169	0.0051758	0.457059	0.00153654	0.05470304	0.000636334	0.0369308	0.397532	3.5649	0.286218	0.285806	0.131029	0.296947	0.06524711	0.8383979
1540	-3740.712	-3723.881	-16.83023	0.2764257	0.2008719	0.293932	0.1009384	0.0159752	0.536945	0.00316002	0.00964638	0.433057	0.00121627	0.09521492	0.000547361	0.03428	0.38593	3.57924	0.304946	0.29406	0.144456	0.256537	0.1961533	0.4854107
1550	-3735.849	-3721.152	-14.69639	0.2921422	0.1967414	0.2588565	-0.03777229	0.0143609	0.549135	0.00429122	0.00907095	0.419215	0.00392673	0.06117333	0.000473793	0.031917	0.3751	3.59251	0.316485	0.307495	0.128358	0.247661	0.02340104	2.614129
1560	-3736.59	-3721.343	-15.24645	0.2770735	0.1713	0.2389815	0.0512431	0.00933143	0.531344	0.0115556	0.00630852	0.437652	0.00380844	0.06105119	0.000166971	0.0190289	0.304763	3.67604	0.281625	0.304736	0.130706	0.282933	0.1122943	0.5436714
1570	-3736.235	-3719.975	-16.26047	0.2151621	0.203057	0.3191826	-0.1674742	0.0119456	0.494253	0.0150853	0.00211854	0.472855	0.00374202	0.1878322	0.000589386	0.0355575	0.391589	3.57226	0.286746	0.306827	0.13507	0.271357	0.02035793	9.226486
1580	-3738.06	-3720.647	-17.41283	0.2091536	0.1743666	0.3011177	-0.1923544	0.0126398	0.499954	0.00526208	0.00302161	0.475376	0.00374685	0.2809962	0.000192425	0.0204179	0.313552	3.66584	0.299035	0.309796	0.143853	0.247315	0.08864182	3.170019
1590	-3738.559	-3722.4	-16.15903	0.220026	0.2084594	0.3097438	0.1716177	0.0129327	0.522651	0.0095698	0.00368457	0.43968	0.0114823	0.0154914	0.00070296	0.0387938	0.405373	3.55513	0.316076	0.288903	0.133526	0.261495	0.1871091	0.0827934
1600	-3733.001	-3717.737	-15.26378	0.2191776	0.1768692	0.3213314	-0.03503351	0.007271	0.554565	0.0118762	0.00404073	0.412954	0.00929293	0.05862014	0.000215259	0.0215867	0.320666	3.65753	0.305855	0.315996	0.12181	0.256339	0.02358663	2.485312
1610	-3740.404	-3724.512	-15.89149	0.2101828	0.1961398	0.3147179	-0.1653301	0.00596375	0.601106	0.0175139	0.00284624	0.361107	0.0114627	0.1683188	0.000463701	0.0315786	0.373508	3.59445	0.275756	0.323737	0.120417	0.280089	0.00298867	56.31896
1620	-3744.365	-3728.702	-15.6626	0.2111151	0.1791052	0.3160327	-0.1006385	0.0108686	0.503989	0.0129693	0.0143714	0.440669	0.0171327	0.1196964	0.000237312	0.0226572	0.326976	3.65013	0.303267	0.321947	0.124135	0.250652	0.01905789	6.280673
1630	-3745.542	-3729.973	-15.56942	0.2624297	0.231406	0.2267091	0.2086312	0.0118595	0.496493	0.0076677	0.00786532	0.459524	0.0165899	0.006352363	0.00135541	0.0536302	0.4606	3.48441	0.320215	0.287324	0.140605	0.251856	0.2149835	0.02954813
1640	-3739.554	-3725.217	-14.33666	0.3074887	0.2058276	0.200187	-0.09639216	0.0150809	0.575672	0.00839184	0.00352296	0.388409	0.00892292	0.1036313	0.000645879	0.0372036	0.398695	3.56346	0.321448	0.28843	0.119612	0.27051	0.007239185	14.31533
1650	-3742.29	-3726.247	-16.04304	0.3021439	0.2215561	0.2544307	-0.06748078	0.0118097	0.576301	0.00333925	0.00545414	0.392481	0.0106151	0.1558657	0.00103975	0.0470629	0.43755	3.51435	0.288634	0.313939	0.135975	0.261452	0.08838489	1.763488
1660	-3743.45	-3729.123	-14.32715	0.3132452	0.1941148	0.2165034	0.03653107	0.0177212	0.476945	0.00969216	0.00416062	0.480684	0.0107977	0.02607909	0.00043086	0.0304508	0.368124	3.60099	0.295998	0.318922	0.120959	0.264121	0.06261016	0.4165313
1670	-3740.041	-3724.524	-15.517	0.2972773	0.2449899	0.227003	0.05925988	0.0113387	0.551567	0.00981239	0.00269096	0.413824	0.0107668	0.07622479	0.00188643	0.0630964	0.4908	3.44422	0.306733	0.279791	0.134038	0.279438	0.1354847	0.5626083
1680	-3740.008	-3723.696	-16.31179	0.2057314	0.1835803	0.3216561	-0.182507	0.006688	0.543287	0.00407798	0.00794346	0.411978	0.0260258	0.1964636	0.000286411	0.0248723	0.339468	3.63537	0.309324	0.281559	0.134885	0.274233	0.01395662	14.07673
1690	-3743.629	-3728.399	-15.23066	0.2056153	0.2082954	0.3600768	-0.01720583	0.00845841	0.569713	0.00640865	0.00423445	0.390631	0.0205547	0.02363588	0.000699303	0.038694	0.404959	3.55565	0.320521	0.30817	0.137733	0.233575	0.006430047	3.675848
1700	-3740.228	-3725.06	-15.16744	0.2320916	0.1803293	0.306305	0.02458083	0.00858544	0.534751	0.0072869	0.00487124	0.437797	0.0067083	0.03194819	0.000250072	0.0232536	0.330411	3.64609	0.333905	0.276001	0.125093	0.265	0.05652902	0.5651644
1710	-3735.875	-3720.345	-15.52986	0.2197169	0.1743151	0.3082802	0.0977231	0.0145067	0.581104	0.00809341	0.00537204	0.380717	0.0102068	0.01691062	0.000191975	0.0203942	0.313405	3.66601	0.309704	0.284291	0.126111	0.279895	0.1146337	0.1475187
1720	-3734.402	-3719.593	-14.80908	0.2312266	0.1812586	0.284929	0.05580679	0.00979499	0.541585	0.00789115	0.00841707	0.423185	0.00912625	0.007662065	0.00026009	0.0237111	0.33301	3.64302	0.298732	0.303802	0.120098	0.277369	0.06346886	0.1207216
1730	-3734.694	-3718.472	-16.22177	0.2280262	0.1761282	0.3013153	-0.2033233	0.00805331	0.538957	0.0106669	0.00751674	0.430038	0.00476806	0.2142399	0.000208299	0.0212373	0.318566	3.65999	0.299979	0.316853	0.122938	0.26023	0.01091667	19.62503
1740	-3737.285	-3722.315	-14.96976	0.2228446	0.1829488	0.3086695	-0.009941035	0.0101108	0.579065	0.00601766	0.0174438	0.385511	0.0018515	0.03597168	0.000279067	0.0245539	0.337716	3.63745	0.326902	0.287731	0.117368	0.267999	0.02603064	1.381897
1750	-3739.885	-3722.861	-17.02379	0.2490695	0.1835595	0.2743179	0.1094152	0.00564036	0.522441	0.00805886	0.010515	0.449482	0.00386273	0.1194645	0.000286166	0.0248618	0.33941	3.63544	0.313375	0.304865	0.12485	0.25691	0.2288797	0.5219533
1760	-3734.666	-3719.306	-15.3596	0.24793	0.2008359	0.3203584	-0.08145771	0.00813561	0.546238	0.0107821	0.00284959	0.429481	0.00251422	0.08792896	0.000546685	0.0342591	0.385836	3.57936	0.30603	0.301597	0.128321	0.264052	0.006471251	13.58763
1770	-3735.571	-3721.066	-14.50519	0.2511726	0.2035245	0.2780987	-0.02067081	0.00949275	0.493264	0.0163418	0.0100346	0.461687	0.00917978	0.03066496	0.000598663	0.0358332	0.392794	3.57077	0.315287	0.287463	0.137171	0.260078	0.009994153	3.06829
1780	-3738.437	-3721.364	-17.07314	0.2536342	0.2173518	0.2672713	-0.1535899	0.00805625	0.550388	0.00658962	0.0101218	0.417609	0.0072349	0.254316	0.00092171	0.044347	0.427412	3.52732	0.301993	0.287626	0.141741	0.26864	0.1007261	2.524828
1790	-3741.076	-3724.466	-16.60947	0.2488733	0.2234915	0.2966096	-0.002819238	0.00690206	0.492118	0.0116047	0.0120185	0.476088	0.00126892	0.136422	0.00109738	0.0483313	0.442157	3.50841	0.288516	0.31613	0.127522	0.267832	0.1336027	1.021102
1800	-3737.547	-3721.422	-16.12449	0.2466547	0.1976351	0.2880575	0.01977677	0.00954755	0.525357	0.012694	0.0152035	0.434493	0.002705	0.1037831	0.000489073	0.0324224	0.377458	3.58963	0.30907	0.290135	0.129461	0.271334	0.1235598	0.8399418
1810	-3739.444	-3723.488	-15.95581	0.2466038	0.1778316	0.3374118	0.1063291	0.00642312	0.570095	0.0134916	0.00348387	0.403371	0.00313522	0.02002659	0.000224556	0.0220444	0.323388	3.65434	0.321517	0.302647	0.128069	0.247767	0.1263557	0.1584938
1820	-3749.151	-3732.722	-16.42948	0.2790865	0.2291107	0.2635804	0.2326386	0.00739309	0.533143	0.00978662	0.00607493	0.442085	0.00151669	0.02453531	0.00127681	0.0520757	0.455316	3.49133	0.33155	0.300378	0.11731	0.250763	0.2571739	0.09540356
1830	-3746.502	-3730.688	-15.81361	0.2888864	0.2594004	0.251632	0.09633056	0.0120393	0.548507	0.00744087	0.0061596	0.41578	0.0100738	0.06337067	0.00257912	0.0735578	0.520895	3.40297	0.295084	0.323228	0.121649	0.260039	0.1597012	0.3968076
1840	-3737.912	-3721.678	-16.23454	0.3058962	0.2082683	0.2325539	0.1081158	0.0165574	0.567902	0.00568733	0.001464	0.400023	0.00836662	0.08922855	0.0006987	0.0386775	0.40489	3.55573	0.308569	0.308437	0.120344	0.262651	0.1973443	0.4521466
1850	-3734.524	-3719.084	-15.43975	0.2515315	0.2002153	0.2603553	0.0008289261	0.016809	0.532778	0.00925943	0.000501842	0.435432	0.00521905	0.08691733	0.000535158	0.0338998	0.38422	3.58135	0.279817	0.303839	0.130725	0.285619	0.08774626	0.9905531
1860	-3737.197	-3719.955	-17.24209	0.2547974	0.2123298	0.2911027	-0.04518743	0.0132122	0.529192	0.00705142	0.000622104	0.428502	0.0214201	0.1972895	0.000793155	0.0411776	0.415065	3.54296	0.299443	0.297388	0.136878	0.266291	0.1521021	1.297086
1870	-3741.321	-3724.772	-16.54906	0.2423474	0.230908	0.3109602	-0.08363577	0.0117412	0.534273	0.00257633	0.0052452	0.417997	0.0281679	0.1636052	0.00133809	0.0532918	0.459458	3.48591	0.30174	0.29967	0.131659	0.266931	0.0799694	2.045847
