Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
520	-3712.738	-3708.7	-4.037999	0.7198441	0.2069413	0.624258	0.0349301	0.110055	0.298893	0.138424	0.105989	0.266374	0.233897	0.196602	0.213327	0.290547	0.0375113	0.175237	0.154231	0.0489035	0.238614	0.197537	0.196592	0.1615484	0.04477222	0.0146446	0.466434	0.0048162	0.0171479	0.490671	0.00628644	0.0668618	0.000669622	0.0378735	0.40153	3.55993	0.305415	0.292937	0.130531	0.271117	0.111634	0.5989375
530	-3712.255	-3706.131	-6.124245	0.7289502	0.1853431	0.734404	0.0235165	0.118759	0.176037	0.104617	0.115411	0.032156	0.0297557	0.466939	0.44511	0.127694	0.132067	0.124404	0.230611	0.143936	0.336425	0.271161	0.314105	0.2143823	0.0718389	0.0164111	0.514082	0.00564904	0.00839299	0.450789	0.00467567	0.05825539	0.000307662	0.0257708	0.344337	3.62958	0.297989	0.313881	0.135524	0.252607	0.1300943	0.4477936
540	-3713.141	-3708.645	-4.496367	0.7787584	0.1878323	0.434377	0.0510188	0.113706	0.232277	0.0890851	0.088248	0.0671343	0.0736788	0.341544	0.141796	0.199395	0.0413723	0.159671	0.0675652	0.232233	0.0380285	0.228188	0.670769	0.2741354	-0.05643579	0.0157766	0.523702	0.00962195	0.00207757	0.444102	0.00472033	0.1065484	0.000339603	0.027064	0.351163	3.62143	0.298793	0.305886	0.125058	0.270264	0.05011261	2.126179
550	-3707.188	-3708.116	0.9280156	0.8135745	0.1966532	0.52726	0.0356513	0.124511	0.269596	0.10689	0.085581	0.100567	0.0540177	0.315075	0.17965	0.179447	0.0430104	0.0747321	0.145446	0.0772043	0.0596592	0.312997	0.327137	0.1665871	-0.004211189	0.0162351	0.573104	0.0054089	0.0011234	0.398398	0.00573065	0.0094035	0.000472304	0.0318673	0.374867	3.59279	0.311362	0.288988	0.120099	0.279552	0.005192311	1.811043
560	-3725.599	-3719.774	-5.825034	0.461028	0.2112601	0.586272	0.0590791	0.345745	0.334104	0.101312	0.201052	0.100726	0.0666802	0.231948	0.225946	0.327912	0.110239	0.117434	0.219089	0.30257	0.0658752	0.184155	0.497463	0.2008708	0.07355042	0.0121872	0.620549	0.00254507	0.00103382	0.358084	0.00560098	0.01651239	0.000767469	0.0405135	0.412402	3.54632	0.304514	0.310518	0.111565	0.273404	0.0900628	0.183343
570	-3723.383	-3709.005	-14.37756	0.6026331	0.1735825	0.440456	0.0486031	0.505188	0.918298	0.36787	0.400664	0.168278	0.18454	0.267931	0.210565	0.122202	0.043946	0.0554281	0.656754	0.873454	0.0514734	0.154063	0.52839	0.217641	0.07161175	0.0142224	0.536029	0.00472937	0.00127925	0.421771	0.0219683	0.002375263	0.000185658	0.0200582	0.311312	3.66844	0.305114	0.308233	0.12477	0.261883	0.07398702	0.03210378
580	-3718.878	-3714.957	-3.921425	0.6707305	0.1879967	0.461052	0.059619	0.184271	0.254734	0.140111	0.112127	0.0879024	0.0957843	0.290863	0.120798	0.0965428	0.0363999	0.0681243	0.153571	0.371958	0.0708359	0.258709	0.715777	0.244668	0.06705949	0.0115249	0.533623	0.00418502	0.00434373	0.419878	0.0264449	0.004909304	0.000341795	0.0271504	0.351612	3.6209	0.308477	0.323337	0.122895	0.245292	0.07196879	0.06821435
590	-3725.434	-3721.013	-4.421292	0.4575827	0.1848207	0.325434	0.128294	0.523505	0.646999	0.141954	0.125883	0.0410769	0.0349836	0.153433	0.183268	0.144811	0.175041	0.177561	0.085931	0.164605	0.0527085	0.0831674	0.304527	0.2151825	0.08213696	0.0144258	0.51128	0.00326814	0.011489	0.440021	0.0195154	0.0749239	0.000301248	0.0255031	0.342897	3.6313	0.300821	0.322155	0.125647	0.251378	0.1570609	0.4770374
600	-3716.396	-3713.713	-2.682807	0.6278182	0.2199065	0.375999	0.063881	0.292723	0.36942	0.15528	0.113582	0.062776	0.173757	0.276252	0.167282	0.0911677	0.0943463	0.0430498	0.165431	0.0867123	0.0448828	0.200066	0.626955	0.1724549	0.08197599	0.0105754	0.519158	0.00432243	0.00762635	0.444647	0.0136708	0.03286971	0.000992277	0.0459907	0.433594	3.51942	0.307282	0.308427	0.127006	0.257285	0.1148457	0.2862076
610	-3719.286	-3708.995	-10.29122	0.5935798	0.2188798	0.388961	0.0830933	0.330483	0.418944	0.313572	0.165006	0.0416914	0.0475685	0.260901	0.187814	0.166033	0.109206	0.0676097	0.362283	0.13965	0.0853789	0.173471	0.381614	0.2769944	0.1769664	0.00908407	0.533128	0.00749561	0.00504519	0.421001	0.0242462	0.2036641	0.000963491	0.0453276	0.431117	3.52259	0.291017	0.301881	0.12702	0.280082	0.3806305	0.5350704
620	-3720.986	-3712.441	-8.545452	0.5267918	0.1412303	0.571662	0.0710572	0.200769	0.266152	0.123373	0.122527	0.300355	0.201596	0.120291	0.0968719	0.0554958	0.0636245	0.372788	0.0725936	0.144518	0.0143204	0.430209	0.432207	0.34464	-0.03483544	0.00904916	0.520016	0.01354	0.00277265	0.439743	0.0148796	0.1291945	2.99405e-05	0.00809287	0.215241	3.77664	0.304068	0.28859	0.118562	0.28878	0.09435911	1.369179
630	-3718.547	-3708.576	-9.971059	0.5950732	0.1614269	0.64652	0.0543857	0.279724	0.313656	0.196244	0.114671	0.332986	0.293214	0.19652	0.121978	0.0501446	0.040326	0.136327	0.0961361	0.141357	0.540073	0.287153	0.737316	0.2336067	-0.0290816	0.00927947	0.586201	0.00926013	0.0098735	0.377954	0.00743229	0.1611209	0.00010193	0.0148903	0.27596	3.70905	0.279022	0.308529	0.132505	0.279943	0.1320393	1.22025
640	-3712.207	-3714.52	2.312941	0.6829995	0.1852708	0.338161	0.0487427	0.210332	0.137513	0.0897968	0.0873923	0.219326	0.0906319	0.171853	0.117138	0.101061	0.0433843	0.166357	0.0951807	0.157317	0.0600783	0.168971	0.418578	0.1370591	0.069559	0.0115918	0.451883	0.0124709	0.0114567	0.50665	0.00594704	0.005318297	0.000306769	0.0257337	0.344138	3.62982	0.285941	0.300705	0.140839	0.272515	0.0748773	0.07102683
650	-3726.278	-3713.958	-12.31983	0.6026631	0.1631238	0.472298	0.0728769	0.305329	0.563802	0.268976	0.0898501	0.0809215	0.0278989	0.190678	0.186316	0.0414077	0.105548	0.256651	0.185505	0.035	0.236281	0.540196	0.738947	0.3286448	-0.06392222	0.0101759	0.525929	0.00606369	0.00668515	0.450472	0.000674307	0.242464	0.000111428	0.0155646	0.280961	3.70336	0.301404	0.315029	0.137628	0.245938	0.1785418	1.358024
660	-3715.301	-3708.692	-6.608707	0.5890688	0.1663686	0.582683	0.0720769	0.148587	0.287051	0.157408	0.127874	0.0827409	0.0263255	0.118163	0.203569	0.329839	0.0740858	0.114199	0.13653	0.285252	0.400346	0.168109	0.691485	0.1986647	0.134344	0.011226	0.528371	0.010751	0.00635128	0.441574	0.00172626	0.04107764	0.000131453	0.0168971	0.290468	3.6925	0.291104	0.304263	0.132925	0.271708	0.1754216	0.2341652
670	-3726.931	-3713.644	-13.28638	0.4524376	0.1696588	0.554325	0.051494	0.337296	0.293112	0.181131	0.127631	0.0340941	0.0482312	0.397514	0.410475	0.692346	0.357327	0.108334	0.347549	0.129758	0.0925019	0.0734085	0.589406	0.1927886	-0.1910565	0.00913856	0.5464	0.00686856	0.00199649	0.431237	0.00435957	0.3383122	0.000154435	0.0183053	0.300027	3.68151	0.284001	0.313763	0.141131	0.261105	0.1472557	2.297448
680	-3721.015	-3714.396	-6.618667	0.5075161	0.2231276	0.530243	0.0589297	0.216078	0.357919	0.166063	0.115542	0.0299455	0.0454518	0.218925	0.154871	0.211167	0.116379	0.14844	0.0310757	0.354782	0.34235	0.21157	0.484675	0.1803868	0.2281304	0.00853165	0.551333	0.00796699	0.00188949	0.426376	0.00390318	0.05431019	0.00108638	0.048092	0.441293	3.50953	0.286469	0.296591	0.139821	0.277119	0.2824406	0.1922889
690	-3712.616	-3709.185	-3.430396	0.4451592	0.1751626	0.462856	0.0670437	0.225695	0.481838	0.162812	0.118353	0.170062	0.0724363	0.115327	0.0705999	0.11321	0.0782246	0.0849973	0.0946794	0.424332	0.20805	0.120883	0.452919	0.2015534	0.02721967	0.00745757	0.624947	0.00968824	0.00467233	0.349819	0.00341602	0.05742056	0.000199482	0.0207863	0.315821	3.66319	0.285808	0.306779	0.123788	0.283625	0.08464023	0.6784074
700	-3718.841	-3709.521	-9.32044	0.433006	0.1676683	0.573191	0.147006	0.295534	0.464123	0.181725	0.218705	0.125325	0.104047	0.263091	0.112408	0.527452	0.0560251	0.26183	0.190866	0.324014	0.334069	0.123961	0.341347	0.3305051	0.03089411	0.00701462	0.59602	0.0108028	0.00717404	0.372512	0.00647742	0.0114669	0.000140197	0.0174466	0.294254	3.68816	0.309552	0.308161	0.124346	0.257941	0.04236101	0.2706947
710	-3718.969	-3711.378	-7.591009	0.5852222	0.2317404	0.402693	0.0719471	0.219819	0.297713	0.220933	0.153655	0.116469	0.185704	0.178678	0.122601	0.609105	0.0224201	0.0555789	0.392733	0.21711	0.220397	0.122049	0.271731	0.1864472	0.3072661	0.0119318	0.528535	0.00551265	0.0103793	0.437144	0.00649802	0.03827542	0.00136713	0.0538579	0.461365	3.48341	0.307295	0.287377	0.123471	0.281858	0.3455415	0.1107694
720	-3714.212	-3714.088	-0.1240693	0.4324952	0.1968969	0.395773	0.0502241	0.23178	0.363796	0.218288	0.147688	0.0471964	0.0590981	0.13919	0.12381	0.171785	0.0832425	0.132112	0.32322	0.0542371	0.0961715	0.139523	0.173481	0.1640486	-0.09545301	0.00918468	0.464222	0.012207	0.0147116	0.491367	0.00830798	0.1331496	0.000476427	0.0320047	0.375511	3.59201	0.296822	0.296994	0.143032	0.263152	0.0376966	3.532139
730	-3727.868	-3712.412	-15.45563	0.2761421	0.1559744	0.465943	0.115645	0.540874	0.742451	0.423942	0.254309	1.28946	0.408376	0.38222	0.186587	0.154493	0.0725886	0.283618	0.0482125	0.219522	0.122832	0.206546	0.168818	0.3780255	0.1124946	0.0076869	0.458412	0.00792193	0.0160185	0.494713	0.0152478	0.04304655	7.55566e-05	0.0128302	0.259764	3.72733	0.288049	0.32635	0.123169	0.262432	0.1555412	0.2767534
740	-3731.491	-3713.441	-18.05031	0.1976192	0.1542644	0.729616	0.0698309	0.817665	0.976954	0.579813	0.446116	0.245954	0.262832	0.0956901	0.152913	0.254151	0.0534461	0.617077	0.73642	0.196613	0.00991674	0.162276	0.473476	0.3351319	-0.1800883	0.00526211	0.466808	0.00495469	0.0122004	0.503774	0.00700093	0.2250694	6.84852e-05	0.0122181	0.254648	3.73307	0.311397	0.299285	0.136211	0.253107	0.04498108	5.003646
750	-3720.102	-3708.931	-11.1713	0.3255973	0.1731304	0.601199	0.0893433	0.364616	0.541412	0.271664	0.36103	0.109011	0.0518678	0.252283	0.135133	0.125362	0.15588	0.0135918	0.337524	0.455402	0.157616	0.122427	0.191396	0.3094084	-0.2916315	0.00795616	0.549217	0.00844556	0.0202398	0.411935	0.00220698	0.3602426	0.000181838	0.0198522	0.310018	3.66995	0.297652	0.294866	0.141248	0.266233	0.06861106	5.250504
760	-3720.803	-3709.182	-11.62148	0.3883905	0.1747434	0.712482	0.119916	0.319973	0.459196	0.337191	0.172191	0.219639	0.149065	0.142848	0.131482	0.692838	0.0957864	0.358458	0.524196	0.140118	0.0850171	0.395989	0.337525	0.2262756	0.05708428	0.00622255	0.520243	0.0080784	0.00742253	0.455067	0.00296591	0.018373	0.000195742	0.0205919	0.314627	3.66459	0.300351	0.296173	0.13827	0.265207	0.07545728	0.2434888
770	-3726.893	-3707.441	-19.45229	0.273803	0.2146087	0.880783	0.0790628	1.21005	1.54031	1.03304	0.270119	0.266551	0.147918	0.437235	0.344454	0.0919894	0.131032	0.284714	0.0222249	0.123455	0.162429	0.232613	0.194114	0.393587	-0.2342287	0.0144278	0.512339	0.00990664	0.00409133	0.456531	0.00270451	0.2441856	0.000849846	0.0426054	0.4207	3.53585	0.310008	0.305696	0.134989	0.249308	0.009956898	24.52426
780	-3724.431	-3713.246	-11.1855	0.6025899	0.1923136	0.596849	0.0537145	0.738423	0.68496	0.910918	0.305631	0.155089	0.0996661	0.192174	0.248128	0.13217	0.107585	0.0548945	0.00205593	0.144231	0.051626	0.299085	0.271549	0.2734291	0.06490607	0.0144464	0.513002	0.0104087	0.00364748	0.453532	0.0049631	0.0764616	0.000403082	0.0294622	0.363301	3.60683	0.30038	0.302063	0.129003	0.268553	0.1413677	0.5408705
790	-3714.182	-3717.06	2.878273	0.6145238	0.1711161	0.417487	0.0514898	0.186755	0.332961	0.112533	0.13666	0.0326528	0.0471583	0.114368	0.0875664	0.0709544	0.149591	0.102279	0.0197205	0.067183	0.101312	0.27264	0.22732	0.1286709	-0.1526815	0.009543	0.501678	0.00463216	0.00483179	0.47252	0.00679495	0.1581239	0.000165529	0.0189471	0.304233	3.67665	0.304492	0.288211	0.135068	0.272229	0.005442426	29.05394
800	-3718.612	-3712.043	-6.569785	0.5251064	0.2014429	0.559742	0.0468842	0.212066	0.31622	0.158999	0.156764	0.0611863	0.0554708	0.239225	0.062064	0.0899399	0.0868814	0.0687311	0.0932809	0.132726	0.133421	0.328015	0.792474	0.1512509	-0.1025854	0.00955623	0.462908	0.00992612	0.00275739	0.507642	0.00720985	0.2385977	0.00055813	0.034612	0.387413	3.57742	0.301554	0.309036	0.127084	0.262326	0.1360123	1.754236
810	-3720.524	-3715.977	-4.546772	0.5827864	0.1944608	0.505884	0.0636969	0.147427	0.17342	0.119155	0.171721	0.125273	0.0614456	0.306607	0.155815	0.0238484	0.046134	0.088536	0.149728	0.871883	0.0486807	0.280642	0.240739	0.167036	-0.08265204	0.0150239	0.505066	0.00493927	0.0145025	0.449705	0.0107633	0.1552624	0.000436349	0.0306423	0.369047	3.59987	0.300639	0.308098	0.142523	0.24874	0.07261039	2.138295
820	-3720.054	-3719.558	-0.4957503	0.6928672	0.1435982	0.522868	0.04377	0.113482	0.099252	0.0708793	0.0785783	0.346305	0.208832	0.130034	0.0668924	0.0593832	0.0355186	0.16823	0.114254	0.411248	0.0115241	0.389839	0.300275	0.1932794	-0.01800912	0.00687069	0.574233	0.00469041	0.0145524	0.392082	0.00757162	0.02487897	3.51885e-05	0.0087708	0.222441	3.76875	0.295844	0.28564	0.130164	0.288352	0.006869845	3.621474
830	-3714.957	-3709.074	-5.883291	0.6013176	0.2039638	0.43523	0.0393365	0.42084	0.516411	0.267259	0.140605	0.131143	0.0950747	0.2999	0.208586	0.141462	0.0654599	0.0562018	0.127153	0.0859758	0.551416	0.132036	0.418183	0.2389106	0.00634919	0.00986814	0.466498	0.00611726	0.0118679	0.498251	0.00739774	0.02674299	0.000607477	0.0360931	0.393924	3.56938	0.293663	0.287271	0.143121	0.275945	0.03309218	0.8081363
840	-3719.309	-3710.973	-8.33571	0.5188295	0.1697789	0.572814	0.0245461	0.182825	0.364076	0.200373	0.155787	0.055042	0.0207521	0.436022	0.283799	0.0153046	0.171335	0.0388034	1.01271	0.102226	0.0842474	0.21522	0.584294	0.22799	-0.139575	0.00784566	0.512105	0.0054621	0.00710851	0.455299	0.0121797	0.1415773	0.000155327	0.0183578	0.300374	3.68111	0.326527	0.293974	0.126596	0.252903	0.002002232	70.70972
850	-3713.617	-3712.409	-1.208284	0.6090099	0.181888	0.493706	0.031255	0.185241	0.311602	0.0983128	0.107353	0.0515806	0.028809	0.334147	0.286527	0.155513	0.101591	0.0400391	0.0647566	0.0788335	0.365637	0.172599	0.266983	0.1420189	-0.0219446	0.00766522	0.52282	0.003554	0.00240185	0.453899	0.00965962	0.06850524	0.000267041	0.0240234	0.334765	3.64094	0.315238	0.285985	0.142472	0.256305	0.04656064	1.471312
860	-3717.725	-3713.271	-4.453175	0.5072586	0.1796499	0.50125	0.0397811	0.196904	0.277635	0.0998228	0.137781	0.0854639	0.125746	0.270566	0.27053	0.178469	0.0380607	0.492036	0.236744	0.123902	0.0555321	0.163402	0.434269	0.174591	-0.1169217	0.0171936	0.528682	0.00438591	0.00510211	0.439656	0.00498022	0.1296745	0.000242929	0.0229216	0.328506	3.64833	0.283908	0.31747	0.128312	0.27031	0.01275285	10.16828
870	-3717.2	-3711.212	-5.987756	0.4770438	0.1774146	0.393484	0.054976	0.154232	0.356536	0.162318	0.139802	0.0932242	0.0603228	0.303428	0.330549	0.475049	0.125016	0.168951	0.197613	0.436466	0.0435438	0.126829	0.194482	0.2902806	0.03638157	0.0172368	0.525312	0.00210336	0.0152689	0.436854	0.00322487	0.02336322	0.000220492	0.0218455	0.322209	3.65572	0.297281	0.301621	0.133351	0.267747	0.05974479	0.3910503
880	-3734.961	-3723.043	-11.91844	0.61849	0.193148	0.475843	0.0525726	0.188482	0.276002	0.19216	0.247401	0.0535309	0.0775113	0.326223	0.244568	0.23004	0.380221	0.00846873	0.13872	0.207661	0.250099	0.343812	0.137473	0.1069077	0.2159975	0.0142478	0.586542	0.0052749	0.00607976	0.38598	0.00187595	0.08463301	0.000415784	0.0299184	0.365539	3.60413	0.312893	0.275165	0.123483	0.288459	0.3006305	0.2815184
890	-3713.256	-3712.145	-1.110997	0.8332043	0.1848834	0.399334	0.0285311	0.153275	0.279056	0.116819	0.129986	0.216519	0.0600811	0.201988	0.285328	0.434535	0.0289587	0.00685625	0.120139	0.203156	0.0795689	0.291798	0.0262221	0.1251875	-0.008508074	0.0175694	0.517101	0.00810376	0.00497922	0.447627	0.00461956	0.07165478	0.000302013	0.0255351	0.34307	3.63109	0.295674	0.305284	0.1442	0.254842	0.06314671	1.134735
900	-3715.608	-3711.524	-4.084696	0.6631082	0.1773923	0.591876	0.0363565	0.109832	0.240549	0.110103	0.111805	0.07913	0.0189797	0.302186	0.154584	0.256172	0.208859	0.0541701	0.0574241	0.633157	0.0107025	0.430845	0.168144	0.2580629	0.01111036	0.0165564	0.563137	0.00738581	0.00498029	0.403703	0.00423757	0.02461461	0.000220276	0.0218349	0.322146	3.6558	0.286731	0.306099	0.130693	0.276476	0.03572497	0.6890031
910	-3714.262	-3709.6	-4.661576	0.7215861	0.1693595	0.823038	0.0727052	0.120903	0.161744	0.10116	0.101872	0.0635315	0.0457623	0.327077	0.32011	0.542913	0.115262	0.0165483	0.121336	0.164792	0.0512002	0.172031	0.205943	0.1563081	0.1915176	0.0123294	0.578518	0.00546412	0.0144353	0.388384	0.000869154	0.02483777	0.000152227	0.0181749	0.299161	3.68251	0.281992	0.314611	0.128418	0.274978	0.2163554	0.1148008
920	-3716.004	-3711.376	-4.627929	0.7500615	0.2020269	0.63043	0.0619895	0.189106	0.234524	0.135663	0.181714	0.124478	0.0447078	0.317398	0.266735	0.307347	0.153217	0.0227639	0.217382	0.0618896	0.0156421	0.365393	0.0814887	0.1821583	0.08472161	0.0103225	0.529418	0.00576477	0.0169662	0.436709	0.000819731	0.1215108	0.0005693	0.0349529	0.388927	3.57555	0.31292	0.295188	0.131573	0.26032	0.2062324	0.5891934
930	-3715.496	-3713.199	-2.297	0.8143628	0.1908561	0.684267	0.0601981	0.179308	0.245982	0.0942553	0.103537	0.131105	0.0773758	0.0759901	0.128188	0.0704419	0.0528671	0.0319173	0.0581606	0.160491	0.1154	0.712072	0.385479	0.2064082	0.04366562	0.00503803	0.598531	0.00866837	0.0117566	0.365042	0.010964	0.02026794	0.000381569	0.0286725	0.359375	3.61157	0.307723	0.308013	0.112633	0.271631	0.06393356	0.3170157
940	-3720.238	-3715.185	-5.052565	0.5293519	0.2177523	0.385827	0.0732822	0.308044	0.547372	0.312542	0.171551	0.092914	0.0547643	0.364751	0.447974	0.235389	0.0589119	0.073237	0.0875352	0.0543953	0.176417	0.0809227	0.275332	0.1965467	0.1151248	0.0162828	0.611131	0.00482153	0.00356275	0.35539	0.00881117	0.0310404	0.000932539	0.0446033	0.428385	3.52608	0.284412	0.324446	0.110297	0.280846	0.1461652	0.2123652
950	-3717.485	-3711.696	-5.788159	0.6088727	0.1951124	0.662716	0.053796	0.27048	0.440819	0.267955	0.11038	0.197219	0.0520111	0.289361	0.230624	0.0292771	0.0405194	0.157236	0.051149	0.0637412	0.188396	0.151874	0.346871	0.1703073	0.1502589	0.0110592	0.620362	0.00676113	0.00735099	0.333502	0.020965	0.09943707	0.000446823	0.0310042	0.370782	3.59777	0.292483	0.311839	0.125746	0.269933	0.2496959	0.3982326
960	-3712.36	-3710.398	-1.961735	0.6211345	0.1705894	0.641942	0.0538415	0.15605	0.267273	0.161192	0.119964	0.0292026	0.0215174	0.154745	0.0929993	0.118884	0.104964	0.122684	0.159374	0.151126	0.0508498	0.238103	0.678815	0.1429799	0.02129553	0.0107712	0.47144	0.00675966	0.00287508	0.491686	0.0164674	0.03335628	0.000161452	0.0187139	0.302715	3.67841	0.327029	0.285213	0.118717	0.269041	0.05465181	0.6103417
970	-3714.931	-3708.429	-6.501289	0.6263005	0.194204	0.47557	0.0323333	0.258173	0.34928	0.152901	0.107373	0.0248823	0.0148145	0.209069	0.310616	0.556008	0.498925	0.0978052	0.141733	0.306089	0.236857	0.131623	0.18702	0.208724	0.1534126	0.0147776	0.568773	0.00727218	0.00174649	0.397767	0.00966324	0.002896694	0.000432271	0.0305001	0.368362	3.60071	0.306112	0.279697	0.139613	0.274578	0.1563092	0.01853181
980	-3729.469	-3720.466	-9.002399	0.6772148	0.199609	0.543376	0.0115764	0.286963	0.663563	0.271516	0.188439	0.145351	0.198378	0.243835	0.150066	0.206171	0.0825436	0.00113009	0.11356	0.031262	0.189975	0.406434	0.410883	0.2380414	0.2367736	0.0214307	0.497936	0.000646348	0.00097964	0.468014	0.0109927	0.06058836	0.000524063	0.0335502	0.382637	3.58329	0.289838	0.284882	0.14321	0.28207	0.297362	0.2037529
990	-3728.91	-3721.096	-7.813691	0.4472576	0.2272178	0.471973	0.0533022	0.441169	0.612483	0.188372	0.204556	0.219392	0.0897429	0.251908	0.0941766	0.858303	0.184743	0.116686	0.0936192	0.0301405	0.120037	0.245003	0.221061	0.2358661	-0.01275129	0.0217754	0.505945	0.00335496	0.000511304	0.461364	0.00704899	0.05911527	0.00121433	0.0508044	0.450919	3.49706	0.287139	0.319044	0.136667	0.257149	0.04636398	1.275026
1000	-3717.1	-3718.198	1.098299	0.5050552	0.2093087	0.482397	0.101842	0.172738	0.177439	0.122018	0.107257	0.160707	0.0388588	0.130515	0.118577	0.0531295	0.138623	0.0516106	0.111889	0.347703	0.0725033	0.101895	0.361171	0.1399267	0.1067806	0.0183495	0.538731	0.008758	0.000198192	0.420566	0.0133977	0.004171799	0.000722107	0.0393124	0.407513	3.55245	0.273973	0.330902	0.135572	0.259554	0.1109524	0.03759991
1010	-3724.702	-3712.459	-12.24368	0.4751863	0.1967665	0.71904	0.0913379	0.209416	0.554251	0.149125	0.187538	0.0860745	0.019959	0.104785	0.165966	0.0618584	0.18127	0.0790069	0.781314	0.261749	0.162137	0.400997	0.749821	0.1707095	0.1519044	0.0112702	0.513123	0.00274682	0.000953379	0.458345	0.0135611	0.01987707	0.000474217	0.0319311	0.375166	3.59243	0.31347	0.290807	0.12665	0.269073	0.1717815	0.1157114
1020	-3725.482	-3713.505	-11.97655	0.4648934	0.1820099	0.718461	0.0520281	0.318088	0.346344	0.128823	0.156874	0.188466	0.0657948	0.140229	0.120229	0.176347	0.0975903	0.371701	0.126902	0.350473	0.489403	0.4087	1.01208	0.3664194	0.04988766	0.0150468	0.487526	0.000201325	0.0058165	0.48141	0.0099995	0.007523992	0.000268404	0.0240841	0.335105	3.64054	0.315171	0.282698	0.136069	0.266062	0.05741166	0.1310534
1030	-3739.485	-3719.036	-20.44865	0.2619531	0.1743747	1.54676	0.0714216	0.589325	1.07128	0.529356	0.317843	0.232506	0.135805	0.395017	0.319902	0.161806	0.126199	0.162553	0.184275	0.684545	0.131321	0.32771	1.11267	0.3620008	0.06057422	0.0128208	0.448692	0.000203238	0.000872429	0.527621	0.00979099	0.0480931	0.000192496	0.0204217	0.313576	3.66581	0.299411	0.317035	0.121662	0.261893	0.1086673	0.4425719
1040	-3724.979	-3714.382	-10.59767	0.2826102	0.1762226	0.70059	0.0424818	0.576779	0.491115	0.486127	0.235075	0.187472	0.0641277	0.258733	0.157004	0.0783519	0.148167	0.789907	0.0256475	0.216308	0.160019	0.118194	0.231914	0.3218573	-0.07423459	0.0135971	0.494753	0.000189117	0.00496195	0.472893	0.0136056	0.09140991	0.000209176	0.0212817	0.318833	3.65968	0.332046	0.280221	0.129256	0.258477	0.01717532	5.322166
1050	-3726.302	-3719.876	-6.426229	0.4478494	0.1641897	0.424147	0.00690902	0.336494	0.331942	0.152145	0.178749	0.0596696	0.0381708	0.125961	0.136803	0.103918	0.238824	0.257565	0.16016	0.260395	0.149278	0.352018	0.344097	0.2406886	0.2146013	0.0130479	0.49799	0.000296574	0.00499441	0.459907	0.0237637	0.04448735	0.000117729	0.0159961	0.284093	3.69979	0.31924	0.294362	0.125035	0.261363	0.2590886	0.1717071
1060	-3724.15	-3714.064	-10.08669	0.625893	0.138782	0.804855	0.00625301	0.244607	0.395711	0.199746	0.152848	0.0550481	0.0148186	0.48498	0.352239	0.257256	0.081488	0.0876815	0.00872287	0.198428	0.198356	0.291953	0.672998	0.35443	0.08744423	0.00672093	0.479312	0.00144298	0.00946184	0.48574	0.0173222	0.0122331	2.51893e-05	0.00742535	0.207788	3.78476	0.311243	0.316516	0.129902	0.242338	0.09967733	0.122727
1070	-3728.111	-3714.831	-13.28075	0.567174	0.1892941	0.550945	0.00748937	0.306636	0.449518	0.195466	0.0879599	0.575302	0.183273	0.255689	0.119729	0.294085	0.0538838	0.462614	0.236113	0.0176126	0.0955484	0.485336	0.25489	0.2903071	-0.4355117	0.0120471	0.481651	0.0106627	0.00474029	0.461359	0.0295398	0.4898123	0.000359449	0.0278365	0.355144	3.61666	0.287848	0.308888	0.134246	0.269017	0.05430054	9.020395
1080	-3725.307	-3719.677	-5.630599	0.4082377	0.1824357	0.613565	0.0197017	0.194896	0.381136	0.164758	0.161603	0.0964668	0.121368	0.182369	0.240287	0.396609	0.059147	0.546351	0.0677701	0.270328	0.174263	0.15239	0.197528	0.2392341	0.02882862	0.0150842	0.502803	0.00264433	0.00236619	0.446266	0.030837	0.02327107	0.000273202	0.0242967	0.33629	3.63914	0.297294	0.317141	0.139303	0.246262	0.05209969	0.4466643
1090	-3720.61	-3714.867	-5.74344	0.5044214	0.2439337	0.531789	0.0342264	0.476932	0.601816	0.142066	0.160489	0.130467	0.0450703	0.162388	0.150685	0.316791	0.0981323	0.0752612	0.0826442	0.390017	0.098181	0.311039	0.214664	0.1497205	0.01035416	0.0156	0.524623	0.00274613	0.00158775	0.432898	0.0225446	0.003566608	0.00184099	0.0623453	0.488517	3.4473	0.300627	0.309401	0.112078	0.277893	0.01392077	0.2562077
