Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
2475	1	3.052791	0	3.052791	10.09727	905285.8	0.010976	0.0207918	0.00694049	0.0625823	0.0146555	0.0272532	0.0113474	0.0064666	0.0270734	0.0233901	0.0339925	0.0229371	0.0635754	0.0882862	0.00989052	0.00153156	0.00205389	0.0231282	0.03907851	-0.1108405	0.264223	0.1901	0.194097	0.0839991	0.13289	0.134691	40.98782	0.1618338	-3.242183	0.998664	0.999658	1.00034	1.00134	0.19937	0.0600846	0.736791	0.00375525	0.05099333	3.173627
2476	0	-33.61127	0	-33.61127	5.2018	31005.07	0.0354552	0.292132	0.289509	0.150433	0.518324	0.109549	0.0183844	0.0531388	0.68462	0.734936	0.318436	0.0342782	0.380198	0.477255	0.52857	0.254407	0.00975578	0.0396009	0.3444295	0.2081309	0.483442	0.0366466	0.0263064	0.252445	0.0144626	0.186698	8.49761	0.005895826	-1.065866	0.99279	0.998147	1.00183	1.00723	0.209947	0.418038	0.15103	0.220984	0.2140267	0.02754715
2477	1	15.91688	0	15.91688	11.24127	784333.9	0.00533065	0.00524604	0.00747908	0.0287186	0.0137934	0.0267115	0.00302548	0.00825538	0.0127572	0.0253004	0.0219855	0.0563594	0.0149194	0.0259984	0.0139925	0.000531759	0.0107134	0.00124866	0.01350844	-0.05038831	0.36658	0.0394812	0.0691932	0.11033	0.127348	0.287068	24.04752	0.08657046	-4.304441	0.998565	0.999633	1.00037	1.00144	0.212312	0.131523	0.651993	0.00417157	0.03618215	2.392629
2478	0	-33.28747	0	-33.28747	4.978287	64559.41	0.0517201	0.106423	0.673705	0.32194	0.71953	0.138923	0.00164921	0.0128354	0.0390361	0.189868	0.189263	0.253715	0.690828	0.0228771	0.0395756	0.393339	0.145142	0.0840277	0.2259673	0.153753	0.393689	0.125884	0.022625	0.244631	0.030494	0.182678	37.75997	0.01492842	-1.487365	0.995002	0.998718	1.00127	1.00501	0.213863	0.239745	0.231044	0.315348	0.1686814	0.08850071
2479	1	12.22236	0	12.22236	13.83148	408816	0.014687	0.00316183	0.00694933	0.0566582	0.0214742	0.0379541	0.00190995	0.0112754	0.0135973	0.014255	0.0183954	0.0104438	0.00152064	0.00450353	0.0257451	0.00829022	0.00314662	0.0583063	0.01491041	-0.09024314	0.336497	0.0331465	0.16878	0.0966002	0.171225	0.19375	38.5123	0.09647665	-4.205696	0.998013	0.999492	1.00051	1.00199	0.241993	0.367646	0.372775	0.0175858	0.006233507	15.47711
2480	0	-39.6785	0	-39.6785	24.94848	108189.6	0.0297052	0.0222812	0.0456816	0.382058	0.930637	0.0285211	0.00951919	0.0417068	0.15235	0.1049	0.270371	0.224	0.541061	0.0325615	0.284633	0.647792	0.424722	0.169433	0.2081802	0.002958731	0.259506	0.0654253	0.0267449	0.511209	0.0168482	0.120267	48.6648	0.02902469	-1.569351	0.996138	0.99901	1.00098	1.00387	0.55009	0.134798	0.17924	0.135872	0.03198342	0.9074917
2481	1	20.31789	0	20.31789	10.96627	559026.6	0.016675	0.00257033	0.00469204	0.00727213	0.0066795	0.00841395	0.00165542	0.0216682	0.0149225	0.00557522	0.0178884	0.0566786	0.00910828	0.0051091	0.022393	0.000933113	0.00941811	0.0196506	0.01424468	-0.1522179	0.259496	0.0203704	0.324734	0.0589869	0.188218	0.148196	46.57103	0.1600202	-4.251372	0.9983	0.999565	1.00043	1.0017	0.273485	0.134117	0.584941	0.00745754	0.00780229	20.50939
2482	0	-30.3789	0	-30.3789	9.993486	233125	0.014953	0.00755854	0.0304343	0.186258	0.454033	0.0256696	0.0245007	0.0140882	0.0654619	0.114627	1.2565	0.0873852	0.171268	0.0324949	0.0052541	0.0804405	0.262308	0.0886833	0.2338586	0.007254626	0.350278	0.0278107	0.00875763	0.529623	0.006756	0.0767742	27.8147	0.03199973	-1.453039	0.997369	0.999326	1.00067	1.00263	0.0808572	0.103179	0.226786	0.589178	0.03925435	0.8151893
2483	1	22.85774	0	22.85774	14.61428	828222.5	0.00703155	0.0033113	0.0102777	0.0333534	0.00619818	0.00400515	0.00174477	0.0122027	0.00771024	0.00126965	0.0193255	0.0149943	0.00394345	0.00392493	0.00774751	0.000821098	0.0392139	0.00528067	0.008001678	-0.1295806	0.151146	0.0162411	0.376191	0.10129	0.152747	0.202385	29.61936	0.1517598	-4.828104	0.998604	0.999643	1.00036	1.0014	0.489576	0.379152	0.124189	0.00708294	0.02217918	6.842444
2484	0	-44.22894	0	-44.22894	17.45807	773760.8	0.0500004	0.0615002	0.439291	0.195188	1.0229	0.0466318	0.0848901	0.101633	0.679715	0.26185	0.144268	0.324261	0.26253	0.025044	0.0473407	0.067702	0.681119	0.826052	0.166501	0.03865539	0.465879	0.0650918	0.0595636	0.149928	0.023886	0.235652	34.30869	0.02373271	-1.792754	0.998555	0.999631	1.00037	1.00145	0.109553	0.118937	0.276334	0.495177	0.0623881	0.3804044
2485	1	48.03426	0	48.03426	11.46328	597406.1	0.00330822	0.000929859	0.000107576	0.000826515	0.00327384	0.000999227	0.00115212	0.00530113	0.00169727	0.000407929	0.00482366	0.00277041	0.00541477	0.00165717	0.0135987	0.000688545	0.000912588	0.000270728	0.003199672	-0.07962228	0.388467	0.0337206	0.26157	0.0349202	0.12353	0.157791	39.90749	0.135751	-5.744707	0.998356	0.999579	1.00042	1.00165	0.688893	0.108092	0.196487	0.00652798	0.05612868	2.418567
2486	0	-27.31126	0	-27.31126	11.21678	526554.5	0.268387	0.0159076	0.124373	0.278031	0.53804	0.167855	0.0261896	0.0287523	0.0782807	0.130249	0.297291	0.0188828	0.241705	0.0451856	0.378541	0.0252041	0.085902	0.267991	0.1821236	0.01012714	0.240722	0.114543	0.216308	0.199562	0.0247454	0.20412	24.97808	0.02697547	-1.70307	0.998249	0.999552	1.00045	1.00175	0.0597731	0.077081	0.360195	0.502951	0.03710261	0.7270505
2487	1	35.07803	0	35.07803	7.933909	412961.8	0.00688688	0.013011	0.000251647	0.0271336	0.0105575	0.00243533	0.00715162	0.00329309	0.0052851	0.00370279	0.00597218	0.00475939	0.00643528	0.000233647	0.00186697	0.00987654	0.0026489	0.00563334	0.006235362	-0.1009201	0.167484	0.0450121	0.383528	0.0419356	0.156111	0.205929	34.84894	0.1464372	-5.077519	0.998023	0.999494	1.0005	1.00198	0.430393	0.065993	0.500919	0.00269474	0.04551705	3.217194
2488	0	-24.05915	0	-24.05915	27.51636	488123.3	0.192814	0.015195	0.0571221	0.130255	0.195532	0.0610104	0.0454097	0.138779	0.0640972	0.0940334	0.077987	0.0437883	0.213368	0.0369708	0.159647	0.104891	0.47556	0.157951	0.09313666	0.1132485	0.198959	0.133502	0.145692	0.115302	0.022271	0.384274	39.79538	0.02942524	-2.373687	0.998181	0.999535	1.00046	1.00182	0.147329	0.0225093	0.344159	0.486002	0.1426738	0.2062414
2489	1	45.22879	0	45.22879	5.758863	360214	0.00102759	0.00203879	0.000267748	0.00301921	0.00682789	0.000580963	0.00730794	0.00986873	0.00138652	0.0073643	0.00143859	0.00285835	0.000461661	0.00426814	0.00203529	0.00032612	0.00611484	0.012575	0.004798308	-0.07073382	0.189589	0.137549	0.162594	0.0276456	0.20073	0.281893	17.96641	0.09307884	-5.339492	0.997883	0.999458	1.00054	1.00212	0.30041	0.0416757	0.656546	0.0013686	0.02234502	4.165529
2490	0	-13.83298	0	-13.83298	12.01772	545898.8	0.0243813	0.0385759	0.0191446	0.0732733	0.0257796	0.0487689	0.159388	0.0795585	0.18695	0.0448913	0.0927315	0.00797144	0.00460096	0.0587638	0.144515	0.181389	0.0896202	0.164238	0.06447225	0.07913411	0.148673	0.110305	0.0908307	0.131209	0.0403112	0.47867	17.41146	0.08298846	-2.74152	0.99828	0.99956	1.00044	1.00172	0.335915	0.0183247	0.398182	0.247578	0.1621226	0.5118871
2491	1	18.58591	0	18.58591	12.42899	232821.1	0.00607701	0.00959856	0.000655057	0.0162496	0.0115579	0.0190115	0.01898	0.0170096	0.00869143	0.0205602	0.00200209	0.0218292	0.000398509	0.00396769	0.0422609	0.017609	0.0139455	0.0155387	0.0144527	0.01552577	0.136308	0.116711	0.223067	0.0458268	0.132169	0.345918	22.34157	0.06494137	-4.236874	0.997367	0.999326	1.00067	1.00264	0.516382	0.0384107	0.434301	0.0109057	0.08046714	0.8070546
2492	0	-14.85819	0	-14.85819	5.100607	932997.3	0.0600982	0.0526229	0.367705	0.161318	0.0682057	0.0544194	0.060895	0.0949198	0.101466	0.120865	0.0744177	0.028699	0.0898414	0.0866454	0.10179	0.224567	0.0798671	0.0204093	0.1050488	0.1787208	0.0446365	0.380702	0.06297	0.0708259	0.122066	0.3188	18.21917	0.1217935	-2.25333	0.998684	0.999664	1.00034	1.00132	0.642204	0.00740606	0.126291	0.224099	0.3005143	0.4052836
2493	1	8.839447	0	8.839447	15.03939	165212.3	0.0200278	0.0355944	0.00374682	0.0412378	0.0886969	0.0155633	0.0243123	0.0176612	0.00710872	0.00471817	0.00740029	0.013801	0.00826444	0.00018101	0.0285692	0.0167676	0.00898881	0.0450936	0.03035219	-0.004230408	0.0866711	0.157155	0.480355	0.0553358	0.0914924	0.128991	47.80704	0.09559808	-3.494887	0.996874	0.9992	1.0008	1.00313	0.25684	0.173646	0.537473	0.0320408	0.09136767	1.046301
2494	0	0.6873063	0	0.6873063	11.51797	526018	0.00310453	0.0300185	0.0134825	0.0461152	0.0426935	0.0514073	0.0127253	0.0595218	0.0211847	0.0809466	0.0808498	0.0582854	0.0132749	0.0502288	0.0267813	0.0133513	0.0994091	0.00829201	0.05857073	0.266231	0.0899254	0.353373	0.042224	0.0712563	0.160972	0.282249	41.68999	0.07319457	-2.83752	0.998248	0.999552	1.00045	1.00175	0.374412	0.00588795	0.467072	0.152627	0.3394256	0.2156425
2495	1	15.41554	0	15.41554	7.912099	369287.1	0.0173687	0.0392099	0.0140595	0.0483402	0.0140423	0.0296379	0.0250399	0.047508	0.00326202	0.00484125	0.0701727	0.00226992	0.0180648	0.00468889	0.0247777	0.00291599	0.00444909	0.00203981	0.01853412	0.0994713	0.268514	0.093914	0.30611	0.0884765	0.0467363	0.19625	13.66544	0.03962455	-3.988142	0.997909	0.999465	1.00053	1.00209	0.439569	0.224089	0.319092	0.0172496	0.1390958	0.2848723
2496	0	-10.63588	0	-10.63588	7.800394	910684.1	0.00556699	0.0241975	0.0100275	0.0906467	0.083384	0.0342497	0.0118431	0.123731	0.0398563	0.243724	0.034051	0.148852	0.0287654	0.0549555	0.0242673	0.000595668	0.173988	0.014188	0.06321906	0.2688019	0.24845	0.246213	0.030226	0.196037	0.0260367	0.253037	30.67535	0.04253563	-2.761149	0.998668	0.999659	1.00034	1.00133	0.229998	0.00645372	0.659155	0.104394	0.3113375	0.1366222
2497	1	-4.158336	0	-4.158336	6.586513	424469.1	0.0114161	0.0410979	0.00338777	0.0246058	0.0821105	0.0216426	0.0721893	0.0371773	0.0390883	0.0125822	0.023816	0.0150756	0.0605172	0.0151618	0.141213	0.00321167	0.104159	0.016948	0.04308782	0.05683993	0.158299	0.299853	0.193821	0.0774055	0.0614032	0.209219	28.64323	0.06968493	-3.144515	0.99805	0.999501	1.0005	1.00195	0.202092	0.306252	0.488067	0.00358865	0.1265249	0.5507608
2498	0	8.985299	0	8.985299	31.73176	732763.7	0.00241445	0.0487856	0.00879022	0.0147234	0.0152604	0.0290429	0.0103584	0.0607839	0.00583528	0.0318614	0.0131985	0.0640424	0.00227846	0.00183663	0.00685238	0.00566471	0.00633301	0.0128945	0.01957771	0.1802016	0.320666	0.195457	0.0211776	0.267237	0.0159008	0.179561	42.2179	0.0704469	-3.933364	0.998515	0.99962	1.00038	1.00149	0.217907	0.0200734	0.687408	0.0746122	0.2506485	0.2810586
2499	1	-0.5861264	0	-0.5861264	14.77286	628133.1	0.0194176	0.105681	0.00873903	0.148745	0.0371407	0.00211551	0.00808951	0.0153468	0.00268017	0.017261	0.0550677	0.153242	0.00841364	0.0391655	0.105556	0.000545211	0.0211452	0.017653	0.04164701	-0.1251809	0.193363	0.323439	0.134158	0.0732215	0.105764	0.170054	46.86404	0.172112	-3.178526	0.998397	0.99959	1.00041	1.0016	0.461334	0.156017	0.374431	0.00821822	0.04693116	3.66733
2500	0	6.488199	0	6.488199	9.501079	715002	0.00216794	0.0573845	0.030358	0.0108045	0.0403145	0.0440561	0.0119676	0.0509339	0.0078441	0.0347662	0.0287317	0.029055	0.00693042	0.00137621	0.0178659	0.042873	0.015266	0.0346074	0.02266159	0.106994	0.553262	0.102616	0.0113398	0.253977	0.011917	0.0668883	24.46055	0.04112444	-3.787084	0.998497	0.999616	1.00038	1.0015	0.634529	0.0082193	0.285277	0.0719748	0.1481185	0.2776456
2501	1	-3.668678	0	-3.668678	4.194867	315694.9	0.0468366	0.0807132	0.0134485	0.0646636	0.0301188	0.00457101	0.0694218	0.095979	0.00645953	0.158745	0.0592256	0.39331	0.0348665	0.0255765	0.0485315	0.00592623	0.00772091	0.181052	0.06492534	-0.1580364	0.157568	0.266993	0.263717	0.0690638	0.107992	0.134666	5.632274	0.1940867	-2.734517	0.997739	0.999421	1.00058	1.00226	0.66095	0.0629336	0.273618	0.00249859	0.03605031	5.383773
2502	0	15.42181	0	15.42181	14.66138	476602.4	0.00288613	0.0608987	0.026684	0.0103421	0.0254189	0.0145548	0.00842778	0.00455959	0.0094061	0.0137822	0.014329	0.00775234	0.0022747	0.0200965	0.00365163	0.0116052	0.0218853	0.00883168	0.0107917	0.1832981	0.456544	0.152627	0.028391	0.281176	0.0183066	0.0629558	29.50509	0.007191037	-4.528978	0.998159	0.999529	1.00047	1.00184	0.533516	0.00839293	0.41621	0.0418808	0.1904892	0.03775037
2503	1	-19.37415	0	-19.37415	11.00814	757532.2	0.443404	0.105131	0.0824305	0.461857	0.0923007	0.00849731	0.362314	0.0512448	0.00632383	0.0588218	0.0834815	0.10523	0.0401638	0.133365	0.12763	0.0146037	0.00418653	0.143821	0.1360324	-0.05050786	0.0376975	0.414222	0.289588	0.0666167	0.13014	0.0617358	12.90818	0.07144436	-1.994862	0.99854	0.999627	1.00037	1.00146	0.479564	0.278225	0.224345	0.0178658	0.0209365	3.412431
2504	0	11.88677	0	11.88677	21.37072	823874.3	0.0020387	0.0672633	0.039371	0.0254229	0.0671445	0.00914251	0.0154909	0.0125701	0.0133119	0.0103157	0.00215095	0.0282956	0.0083015	0.0118103	0.0056328	0.0053019	0.01469	0.00335632	0.0149617	0.05822115	0.197696	0.215773	0.0235863	0.390248	0.0614438	0.111252	37.16336	0.01339042	-4.202262	0.9986	0.999642	1.00036	1.0014	0.611089	0.0545603	0.221446	0.112905	0.07161157	0.1869868
2505	1	-31.69167	0	-31.69167	3.648187	919124.3	0.54231	0.0453906	0.0627099	0.306687	0.290515	0.0323196	1.11248	0.099467	0.0956028	0.385367	0.0936127	0.337072	0.927924	0.154987	0.485054	0.213812	0.48301	0.0499512	0.274613	-0.007584761	0.0329084	0.436403	0.185104	0.0751713	0.188413	0.0820004	7.132998	0.03517662	-1.292393	0.998674	0.999661	1.00034	1.00133	0.722005	0.0844076	0.187137	0.00645101	0.02759186	1.274891
2506	0	9.45529	0	9.45529	6.296217	693856.8	0.00440574	0.0385193	0.0868755	0.0174358	0.0388683	0.0133407	0.0529399	0.0297308	0.0224444	0.00708311	0.0340098	0.0263649	0.0183301	0.0190513	0.00422528	0.00474103	0.0141276	0.00758576	0.02402537	0.3084578	0.048579	0.265998	0.0394742	0.122137	0.057382	0.46643	20.61805	0.01417868	-3.728645	0.998474	0.99961	1.00039	1.00153	0.154485	0.16461	0.614983	0.0659219	0.3226365	0.0439463
2507	1	-36.33804	0	-36.33804	5.089696	921086.9	0.402566	0.0746855	0.00910627	0.258395	0.360872	0.255492	0.24414	0.291506	0.102708	0.537095	0.523156	0.273237	1.19997	0.131658	0.0479965	1.45402	0.314419	0.0397157	0.3803864	-0.1158806	0.0340458	0.593497	0.0716784	0.0277911	0.140137	0.132851	6.2865	0.1470664	-0.9665676	0.998676	0.999661	1.00034	1.00132	0.535212	0.0909939	0.34984	0.0239543	0.03118583	4.71581
2508	0	9.368415	0	9.368415	4.778773	775013.4	0.0104711	0.0272219	0.056542	0.022478	0.0208746	0.012195	0.150138	0.0433613	0.0736606	0.0130591	0.00957433	0.0299736	0.0107747	0.0251766	0.0182205	0.00840947	0.00127061	0.000612183	0.03135993	0.1317255	0.0216487	0.167294	0.0696522	0.170303	0.16889	0.402212	22.53402	0.03460206	-3.462224	0.998557	0.999631	1.00037	1.00144	0.17126	0.120311	0.681414	0.0270156	0.1663276	0.2080356
2509	1	-32.20992	0	-32.20992	9.390194	950454.3	0.150637	0.284226	0.0556596	0.879194	0.120639	0.315177	0.338633	0.119567	0.192761	0.363601	0.12663	0.0910587	0.00413098	0.00773636	0.728115	0.111447	0.0236452	0.117938	0.2020692	-0.06998562	0.0452935	0.39025	0.352327	0.0343208	0.117996	0.0598125	22.88741	0.08359716	-1.599145	0.998696	0.999667	1.00033	1.0013	0.495388	0.247828	0.244852	0.0119322	0.01361154	6.141638
2510	0	12.19724	0	12.19724	2.907271	895844	0.00949691	0.00351977	0.0330897	0.00715402	0.0174058	0.0440646	0.145401	0.0267543	0.00833675	0.00506391	0.0632518	0.00636274	0.0184627	0.00801761	0.0303162	0.0412834	0.000629336	0.00710598	0.03274612	0.2478328	0.02422	0.225705	0.310169	0.158478	0.0813846	0.200043	23.89272	0.06518383	-3.418971	0.998657	0.999657	1.00034	1.00134	0.160112	0.178578	0.624255	0.0370553	0.3130166	0.208244
2511	1	-38.62759	0	-38.62759	7.105119	395614.9	0.0907482	0.524377	0.239205	0.776265	0.832875	0.441881	0.751591	0.27647	0.183851	1.4784	0.180344	0.0238482	0.261099	0.205585	0.116353	0.361904	0.360616	0.0901285	0.4049252	-0.09245094	0.0419998	0.278983	0.507235	0.0268201	0.0936025	0.0513592	8.344999	0.09765649	-0.9040529	0.99798	0.999483	1.00052	1.00202	0.779601	0.0604788	0.13103	0.0288903	0.005205545	18.76009
2512	0	5.081869	0	5.081869	7.776536	996488.2	0.0171846	0.0110541	0.00857099	0.105468	0.071363	0.0224848	0.0992447	0.0315654	0.0293693	0.00690681	0.042532	0.00626732	0.0722382	0.00245718	0.0367885	0.0128613	0.0101405	0.00827496	0.03013434	0.09138624	0.0495944	0.356008	0.230663	0.0993479	0.182502	0.0818849	13.05938	0.06318634	-3.50209	0.998727	0.999674	1.00032	1.00127	0.198726	0.166139	0.311425	0.32371	0.1545726	0.408781
2513	1	-32.31446	0	-32.31446	5.816797	185404.8	0.0391724	0.217944	0.11414	0.531131	0.735616	0.24538	0.847922	0.135485	0.186051	0.34631	0.0812613	0.468435	0.0320506	0.0654336	0.119824	0.215127	0.772786	0.0325853	0.2210597	-0.08617884	0.043262	0.205404	0.544491	0.0437498	0.111244	0.051849	9.569206	0.08783207	-1.509322	0.99705	0.999244	1.00075	1.00295	0.502946	0.0772768	0.303848	0.115929	0.001653236	53.12735
2514	0	9.191734	0	9.191734	6.736827	940161.5	0.00196965	0.0138207	0.0306172	0.0467629	0.0242521	0.141823	0.0372728	0.0222169	0.0206434	0.00298008	0.0200577	0.0115451	0.0584153	0.0016151	0.0239588	0.0307276	0.00166455	0.00648335	0.03480663	0.2049576	0.0553395	0.186931	0.535328	0.032904	0.115392	0.074106	48.92277	0.02956803	-3.357948	0.998689	0.999665	1.00033	1.00131	0.324306	0.123413	0.294168	0.258113	0.2345257	0.1260759
2515	1	-24.80179	0	-24.80179	7.810325	219339.8	0.0767587	0.140452	0.0227175	0.126786	0.124074	0.0165874	0.0939819	0.0234093	0.0822797	0.147605	0.445295	0.0733131	0.31123	0.526359	0.0178197	0.0456157	0.409688	0.0567213	0.1517688	-0.1170929	0.0592188	0.283182	0.263296	0.0459119	0.258218	0.0901728	23.93715	0.1344493	-1.885397	0.997287	0.999305	1.00069	1.00272	0.508291	0.042871	0.297703	0.151136	0.0173564	7.746381
2516	0	16.64846	0	16.64846	6.620548	987053.2	0.00116248	0.0131684	0.0198784	0.0244739	0.0114693	0.00505163	0.00714376	0.030402	0.0308372	0.0311258	0.00228607	0.0188954	0.00839863	0.0399648	0.0447258	0.027388	0.026632	0.00222294	0.0162734	0.1046438	0.0884529	0.159287	0.602319	0.0301996	0.084674	0.0350668	22.05601	0.04874935	-4.118224	0.998721	0.999673	1.00033	1.00128	0.260265	0.196218	0.162942	0.380576	0.1533931	0.3178065
2517	1	-15.12808	0	-15.12808	7.672997	98917.73	0.0879207	0.163824	0.0264317	0.181334	0.06202	0.0208107	0.139589	0.11275	0.146571	0.0970041	0.237051	0.0245318	0.182811	0.201758	0.0210352	0.148597	0.046908	0.0195156	0.1521545	-0.2288344	0.195797	0.129933	0.193671	0.0651545	0.340442	0.0750024	16.73928	0.2427364	-1.882859	0.995961	0.998965	1.00103	1.00404	0.404623	0.0130187	0.405736	0.176622	0.01390191	17.46064
2518	0	5.831291	0	5.831291	8.170612	800330.7	0.00204386	0.0429768	0.00525214	0.0309794	0.00680204	0.0270546	0.0101392	0.0153463	0.0480049	0.0409646	0.0751782	0.00430071	0.0106424	0.0249349	0.00253994	0.0300145	0.0771722	0.0124401	0.02950652	0.1416537	0.081802	0.31983	0.429411	0.0287543	0.100419	0.0397834	37.74029	0.03678042	-3.523144	0.99858	0.999637	1.00036	1.00142	0.293828	0.41631	0.0846389	0.205223	0.1784341	0.2061288
2519	1	-33.01853	0	-33.01853	15.22294	210618	0.117086	0.247996	0.0697077	0.180242	0.408236	0.254486	0.616865	0.0520272	0.197159	0.261691	0.135584	0.0216405	0.0469821	0.223759	0.132788	0.447516	0.104961	0.0194178	0.1794257	-0.1697405	0.179034	0.259074	0.190193	0.108449	0.208588	0.0546625	31.97014	0.1914506	-1.717994	0.997232	0.999291	1.00071	1.00277	0.460283	0.0176967	0.34166	0.180361	0.02171001	8.81854
2520	0	7.570506	0	7.570506	3.812884	808146.1	0.00786731	0.00512651	0.0569023	0.15053	0.0199951	0.0229011	0.0177949	0.0105259	0.0146088	0.024802	0.0409583	0.0710968	0.0604872	0.00482384	0.0355899	0.00825737	0.0345221	0.00271909	0.03186872	0.05566486	0.18634	0.244698	0.263737	0.015138	0.230938	0.0591479	15.35209	0.0147425	-3.44613	0.998586	0.999638	1.00036	1.00141	0.391033	0.44054	0.0933922	0.0750346	0.07040736	0.2093886
2521	1	-16.45848	0	-16.45848	6.341004	497879.2	0.0896361	0.0630395	0.0462501	0.0458525	0.136575	0.141783	0.202715	0.0381432	0.161923	0.0549404	0.0454651	0.0358276	0.0257479	0.0224475	0.189269	0.00621595	0.0206105	0.453757	0.07819905	-0.1556553	0.100878	0.463348	0.215038	0.0562828	0.0976014	0.066853	13.8437	0.192277	-2.548498	0.998199	0.999539	1.00046	1.0018	0.302329	0.00502933	0.39466	0.297982	0.03662171	5.250355
2522	0	12.21748	0	12.21748	7.54936	714533.1	0.00103476	0.00261632	0.0390065	0.0359026	0.0360777	0.0339168	0.0122143	0.00935215	0.0285255	0.0225645	0.00246227	0.0554168	0.0761554	0.00562416	0.0147304	0.0479403	0.00783347	0.0483201	0.03356945	0.03805281	0.106791	0.237274	0.173884	0.00914838	0.271865	0.201039	9.649846	0.01184559	-3.394139	0.998497	0.999616	1.00038	1.0015	0.304407	0.43248	0.0427484	0.220364	0.0498984	0.2373943
2523	1	-18.29557	0	-18.29557	8.369401	806298	0.0288439	0.0644144	0.0303032	0.0453419	0.130801	0.0253881	0.103297	0.071848	0.172274	0.0628105	0.242938	0.0920522	0.166556	0.18829	0.0388153	0.00958004	0.106009	0.0970888	0.133867	-0.1625244	0.203535	0.474921	0.0706149	0.0271454	0.0809661	0.142817	38.464	0.1946841	-2.010908	0.998585	0.999638	1.00036	1.00142	0.408459	0.00139207	0.111399	0.47875	0.0321597	6.053668
2524	0	9.553755	0	9.553755	10.57073	612764.7	0.000452727	0.00911991	0.0664943	0.0194828	0.00144079	0.0314955	0.029419	0.0162995	0.0117783	0.0155554	0.0313912	0.0494084	0.0182378	0.0584995	0.0522818	0.0415119	0.000481642	0.00490029	0.02262666	0.07329444	0.210339	0.169399	0.245055	0.0174307	0.0223709	0.335405	14.1553	0.01145105	-3.788626	0.998377	0.999585	1.00041	1.00162	0.639559	0.194497	0.0364802	0.129464	0.08474549	0.1351228
2525	1	-18.22295	0	-18.22295	15.93736	651196.2	0.129756	0.0817979	0.0303668	0.0160837	0.130432	0.0662273	0.143395	0.0860631	0.244585	0.180321	0.0274733	0.131404	0.140213	0.07321	0.126719	0.0855273	0.0279223	0.0246088	0.1083831	-0.08704671	0.277522	0.281994	0.0568753	0.056922	0.104525	0.222161	30.52039	0.1196337	-2.222083	0.998425	0.999597	1.0004	1.00158	0.320736	0.00103092	0.0926477	0.585585	0.032587	3.67121
2526	0	17.76956	0	17.76956	7.291209	780697.3	0.000267755	0.00441868	0.00448817	0.00549019	0.00136972	0.0221118	0.0540873	0.00793596	0.00749529	0.0418439	0.0115907	0.0128216	0.0121879	0.026128	0.000381592	0.00526783	0.00315927	0.00224462	0.01777396	0.1379631	0.332312	0.139659	0.225207	0.0150831	0.108579	0.179161	27.49904	0.009841916	-4.030021	0.998562	0.999632	1.00037	1.00144	0.590024	0.265347	0.0612062	0.083423	0.147805	0.06658715
2527	1	-12.61271	0	-12.61271	17.03845	908026.4	0.0554756	0.0109144	0.0494322	0.0073879	0.0976931	0.0820009	0.0747734	0.00905295	0.0803522	0.160905	0.0325945	0.0175054	0.115038	0.114221	0.208343	0.00332696	0.0360192	0.130499	0.1185097	-0.08610643	0.202237	0.273672	0.0948468	0.0476686	0.103294	0.278281	17.92289	0.1519536	-2.132761	0.998666	0.999659	1.00034	1.00133	0.14213	0.000616136	0.0987884	0.758466	0.06584717	2.307671
