Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
209	1	-3786.283	-3708.092	-78.19157	5.614844	0.150016	0.0192932	0.0467163	0.0339563	0.0262014	0.0190325	0.00662081	0.00798772	0.0586782	0.0269427	0.0451099	0.0312952	0.0151132	0.0334045	0.00862123	0.0639617	0.0172434	0.00261067	0.00719078	0.0590425	0.0113248	0.0157301	0.0027426	0.00745437	0.0171405	0.00103164	0.0442079	0.0251348	0.00198988	0.0243159	0.0365912	0.00694787	0.000652874	0.0126872	0.010866	0.0159808	0.0264165	0.0366189	0.037086	0.00396083	0.0301959	0.00984057	0.00867747	0.0238285	0.01661542	0.00944079	0.541201	0.0048432	0.00957389	0.432092	0.00284906	34.03917	0.1639384	6	37.71352	0.3896537	5.31307e-05	0.010768	0.241875	3.7473	0.314531	0.28526	0.12975	0.270459	0.1805538	0.9079752
210	0	-3783.647	-3708.787	-74.85966	6.146747	0.1882122	0.0335274	0.0314364	0.0221132	0.0217315	0.0181723	0.0562609	0.00562894	0.0152299	0.0234663	0.00825412	0.0476591	0.0140299	0.0144908	0.00457132	0.00898884	0.0740197	0.00290874	0.047609	0.0620038	0.0510297	0.000859931	0.000340307	0.000389406	0.0134784	0.0326975	0.00160808	0.00310846	0.000310239	0.0132617	0.00925768	0.0089328	0.0274607	0.000172049	0.000393848	0.0240628	0.0396735	0.00208134	0.0351841	0.000488987	0.00492375	0.00254559	0.0169687	0.01791932	0.02993282	0.0146204	0.619955	0.01291	0.0025109	0.348716	0.00128806	10.0744	0.1443607	6	37.33793	0.4434913	0.000344682	0.0272638	0.352199	3.62019	0.289928	0.304354	0.118323	0.287394	0.1742935	0.828262
211	1	-3781.455	-3710.879	-70.57616	5.614844	0.1500647	0.0074777	0.0359017	0.0239245	0.0219808	0.0194878	0.00634213	0.00400894	0.0367648	0.00512727	0.0368835	0.0537842	0.0012691	0.0204358	0.0435318	0.00109815	0.0223997	0.00395709	0.0187042	0.0150193	0.00755554	0.0229822	0.00259533	0.00341355	0.0165038	0.0151341	0.00100428	0.0554216	0.0549301	0.0473703	0.0278483	0.00447424	0.0195737	0.0112564	0.0330235	0.0149702	0.0377915	0.0109764	0.0173035	0.00309273	0.0108046	0.00960297	0.00193477	0.02111107	0.01209551	0.0101661	0.582781	0.00515808	0.0156267	0.376486	0.00978134	35.16292	0.167272	5	37.71672	0.3898094	5.32901e-05	0.0107841	0.242022	3.74714	0.290134	0.308021	0.128862	0.272984	0.1793675	0.9325658
212	0	-3804.024	-3707.645	-96.37959	6.146747	0.1937726	0.0371259	0.187546	0.000275406	0.0629473	0.0308828	0.0565474	0.0423894	0.0120436	0.0322911	0.0116485	0.0335307	0.0180496	0.0865756	0.0125754	0.017962	0.0748253	0.000563059	0.0550552	0.0618566	0.00674287	0.031002	0.0393451	0.00153197	0.00527888	0.0392014	0.00425322	0.0197129	0.0010132	0.0495561	0.00895861	0.00318246	0.0324454	0.000856449	0.00208512	0.0796224	0.0767595	0.0270303	0.0622245	0.000101007	0.000362251	0.000778415	0.00630087	0.02952166	0.02993282	0.00923989	0.585257	0.00966625	0.00479916	0.381394	0.00964392	10.0744	0.1443607	6	37.33793	0.4434913	0.00042548	0.0302619	0.36721	3.6021	0.305172	0.29456	0.133451	0.266817	0.1742935	0.828262
213	1	-3774.639	-3712.162	-62.47711	5.769669	0.1652826	0.00844766	0.0369194	0.0298475	0.0237704	0.0247085	0.00704994	0.00240729	0.00446895	0.00735401	0.00089662	0.00386691	0.011627	0.0233289	0.00281054	0.00468516	0.0281312	0.00618082	0.00452239	0.00184279	0.0195363	0.000467665	0.00496287	0.0130079	0.00255999	0.0835312	0.000141113	0.025013	0.00199451	0.0160605	0.0426859	0.00181381	0.0743225	0.0176229	0.0185516	0.0130332	0.0232158	0.0229654	0.036516	0.00193144	0.00817363	0.00519012	0.00273419	0.0151362	0.01812226	0.00310355	0.519459	0.00570716	0.0139288	0.448636	0.00916502	34.11678	0.1653865	5	37.78521	0.3933947	0.000124469	0.0164449	0.287295	3.69614	0.294237	0.324325	0.115842	0.265595	0.1835087	0.9012458
214	0	-3795.266	-3709.936	-85.33043	6.146747	0.2038578	0.0288375	0.0543399	0.000313003	0.0247258	0.0344573	0.0556945	0.00843136	0.00965938	0.0230755	0.0103102	0.0435107	0.0172784	0.124914	0.0185705	0.0154937	0.0694543	0.000300874	0.0634792	0.029018	0.0627608	0.0262852	0.00029097	0.00162525	0.0246137	0.0405534	0.000425399	0.0153744	0.00355866	0.0169742	0.00450629	0.0179592	0.0264567	0.000953495	0.00455748	0.00388066	0.0111734	0.00970631	0.0452467	0.00414593	0.000888755	0.0349717	0.0390416	0.02535898	0.02993282	0.0119118	0.480193	0.0156806	0.007108	0.482061	0.00304512	10.0744	0.1443607	6	37.33793	0.4434913	0.000605342	0.0360303	0.393651	3.56971	0.304697	0.294603	0.141931	0.258769	0.1742935	0.828262
215	1	-3769.094	-3712.355	-56.7386	6.564093	0.1991315	0.0107111	0.0386053	0.0266649	0.0319594	0.0255086	0.00650937	0.0113937	0.00918523	0.0131346	0.00330318	0.00606266	0.0223454	0.0254864	0.00639977	0.00152061	0.0149232	0.00691367	0.00268187	0.0144571	0.00109375	0.00038827	0.0109357	0.000641088	0.0138872	0.0217205	0.00303471	0.0284914	0.0025596	0.00367	0.0246185	0.00542559	0.00829635	0.0248296	0.000179476	0.00955192	0.0384367	0.0322712	0.031864	0.00406698	0.00575048	0.0171494	0.00476909	0.01309039	0.01572706	0.00918671	0.575045	0.00316024	0.0171861	0.384279	0.0111433	36.89466	0.1662142	6	37.80907	0.3943778	0.000515441	0.033276	0.381388	3.58482	0.303946	0.307702	0.127727	0.260626	0.1819412	0.9135597
216	0	-3786.381	-3708.565	-77.8154	6.146747	0.2085661	0.0257431	0.059653	0.0030767	0.019662	0.00253776	0.0541463	0.00161114	0.0173936	0.0256852	0.00801733	0.0352332	0.0197968	0.0587056	0.00974363	0.0102648	0.0650464	0.000133555	0.0539676	0.00352541	0.0440283	0.00263171	0.00178882	0.000488777	0.0158143	0.0402444	0.00375643	0.000639677	0.0018786	0.044588	0.0127074	0.0222629	0.0275282	0.00040054	0.00256736	0.0427357	0.0183047	0.022451	0.00393005	0.0504984	0.00057521	0.0194906	0.00603277	0.02168459	0.02993282	0.0106735	0.507645	0.0124219	0.00837051	0.45877	0.00211926	10.0744	0.1443607	6	37.33793	0.4434913	0.000705347	0.0388589	0.405642	3.55479	0.298685	0.32202	0.123433	0.255862	0.1742935	0.828262
217	1	-3782.873	-3712.911	-69.96222	6.564093	0.1665417	0.0196402	0.0495121	0.0370918	0.0306695	0.0206825	0.00721513	0.0135749	0.012357	0.0169164	0.00158025	0.000903566	0.026559	0.0145038	0.0264892	0.00606677	0.0382647	0.00228671	0.00227891	0.0400053	0.00188545	0.00879644	0.00373391	0.0011502	0.0407561	0.059521	0.0113821	0.00820612	0.00255448	0.0220169	0.0178187	0.0215283	0.0486808	0.0276995	0.00968039	0.0105749	0.0256277	0.0277316	0.0340454	0.0105707	0.0105542	0.0139555	0.00110378	0.0208444	0.01712273	0.00856842	0.534653	0.00478977	0.00941139	0.439297	0.00328101	36.89466	0.1662142	6	37.823	0.3901137	0.000132593	0.0169698	0.290973	3.69192	0.275121	0.324121	0.1399	0.260858	0.1833369	0.9066051
218	0	-3787.753	-3708.735	-79.01788	6.146747	0.1717863	0.04085	0.00594238	0.0244407	0.0259927	0.0279918	0.0515164	0.0256238	0.0159468	0.032813	0.0120185	0.0346687	0.0116186	0.0192856	0.00594891	0.0324459	0.0856959	0.00321701	0.0448264	0.00571373	0.0135675	0.00463241	0.0557734	0.000190695	0.016122	0.0288906	0.0023919	0.0704604	0.000190805	0.0279467	0.00909951	0.0110051	0.0276194	0.00113481	0.00536532	0.0122139	0.00175672	0.0057687	0.0112011	0.036034	0.00229049	0.00486093	0.0125058	0.02537833	0.02993282	0.0106014	0.603228	0.0143213	0.00439078	0.366723	0.000735348	10.0744	0.1443607	6	37.33793	0.4434913	0.000170828	0.0192459	0.306162	3.67442	0.293113	0.306965	0.121131	0.278791	0.1742935	0.828262
219	1	-3789.954	-3706.9	-83.05423	6.545817	0.1683161	0.00811164	0.0490338	0.0394892	0.0392613	0.0193163	0.00715483	0.00276748	0.0598558	0.0323711	0.00611345	0.0299382	0.0386761	0.0327166	0.0367685	0.0331126	0.025227	0.00223745	0.0127494	0.0138433	0.0419223	0.0182759	0.0238406	0.00808444	0.00243235	0.00418625	0.000925132	0.00479814	0.00656238	0.0305757	0.0283958	0.0143132	0.0112662	0.023881	0.00440058	0.0180267	0.0124903	0.0261626	0.034513	0.00129141	0.0766008	0.0571643	0.00550366	0.02314688	0.0173781	0.0070699	0.542091	0.00625409	0.00875906	0.434742	0.00108349	35.87196	0.1664455	5	37.76152	0.3971919	0.000144717	0.0177238	0.296136	3.686	0.292772	0.318117	0.118573	0.270538	0.1838236	0.9054632
220	0	-3795.732	-3714.733	-80.99903	6.146747	0.2541745	0.0511936	0.0300872	0.130173	0.0165814	0.00263079	0.0469446	0.00639003	0.0265353	0.0292331	0.00484626	0.0376927	0.0115693	0.0174131	0.0237279	0.0234662	0.0981236	0.00130044	0.0317072	0.0185867	0.0377403	0.000378232	0.0230303	1.11482e-05	0.0270515	0.0233894	0.00186747	0.0115378	0.00139893	0.0154232	0.00960421	0.0123896	0.0296013	0.00402185	0.0034043	0.0423098	0.00419217	0.00381715	0.0174123	0.0107933	0.00192889	0.00929483	0.0274927	0.02052441	0.02993282	0.0103576	0.557111	0.00850814	0.0130033	0.409274	0.00174629	10.0744	0.1443607	6	37.33793	0.4434913	0.00231205	0.0697208	0.510207	3.41776	0.288603	0.301811	0.127387	0.282199	0.1742935	0.828262
221	1	-3793.555	-3709.686	-83.86874	6.545817	0.1879573	0.00588429	0.0410791	0.0319121	0.0269801	0.0328332	0.00995204	0.00394141	0.00329329	0.0302921	0.0334747	0.0253101	0.00889401	0.0358472	0.0188603	0.0165467	0.0227714	0.00115308	0.0747591	0.00159357	0.0296284	0.00142109	0.0534175	0.0260781	0.0145093	0.0108738	0.0013712	0.0383728	0.0248394	0.0419544	0.0570269	0.0118054	0.0155054	0.0383824	0.00840902	0.0129779	0.0399703	0.0373276	0.0169586	0.00490202	0.023806	0.0418672	0.0147187	0.02515625	0.0173781	0.0102767	0.541073	0.00700154	0.0117973	0.427777	0.00207424	17.51915	0.1664455	5	37.76152	0.3972342	0.000341269	0.0271297	0.351504	3.62102	0.287405	0.300067	0.128151	0.284377	0.1838236	0.9054632
222	0	-3820.521	-3709.705	-110.8154	6.146747	0.1820207	0.0337744	0.0104241	0.0756217	0.055179	0.0320686	0.0797686	0.0605352	0.0176335	0.0212276	0.0139636	0.0404873	0.0277951	0.0867519	0.0746154	0.0472585	0.117678	0.00129222	0.0630415	0.0501298	0.0219041	0.161143	0.067816	0.00121788	0.0209861	0.0374617	0.00197218	0.0208721	0.00164924	0.0380932	0.00820557	0.0194525	0.014763	0.00181171	0.00100919	0.02242	0.133712	0.000137841	0.021168	0.00663249	0.00273518	0.176572	0.0877956	0.03071155	0.02993282	0.0110157	0.49967	0.00739691	0.00771673	0.467251	0.00694961	10.0744	0.1443607	6	37.33793	0.4434913	0.000268525	0.0240895	0.335135	3.64051	0.311665	0.293768	0.139872	0.254695	0.1742935	0.828262
223	1	-3804.996	-3707.5	-97.49597	6.457102	0.1962784	0.012019	0.0473658	0.031065	0.0220511	0.0204977	0.00266419	0.0379999	0.0474853	0.0783541	0.0441697	0.0144186	0.0343033	0.0352015	0.0271389	0.000257341	0.0221579	0.00357464	0.0434282	0.0462644	0.0187221	0.118711	0.0886092	0.00693467	0.00692136	0.0360166	0.00603816	0.0413907	0.137255	0.0432917	0.0259286	0.00753579	0.0512301	0.0318783	0.00936365	0.0179113	0.0161286	0.0489831	0.0116754	0.00653599	0.016825	0.0322672	0.0355721	0.03448536	0.0183974	0.00983085	0.508532	0.0116954	0.0119924	0.454319	0.00363044	17.52947	0.1664455	5	37.75414	0.4017073	0.000466012	0.0316564	0.373875	3.594	0.291374	0.306145	0.137323	0.265159	0.1848429	0.9004701
224	0	-3806.836	-3720.876	-85.96	6.146747	0.1825813	0.0198168	0.00634571	0.0306601	0.0224356	0.0194699	0.0683559	0.0116525	0.0167276	0.0324851	0.0207908	0.0365488	0.023276	0.0186339	0.0217934	0.0163533	0.0670761	0.000780183	0.068544	0.0763175	0.0286235	0.0307882	0.0260978	0.00316224	0.0267566	0.0421468	0.000334336	0.00452512	0.000304503	0.0158607	0.0063237	0.00885037	0.0471947	0.00300757	0.00707663	0.00302095	0.0417074	0.000593935	0.112707	0.00639352	0.00532914	0.0320891	0.0114719	0.0261362	0.02993282	0.0135815	0.479707	0.00498958	0.00323125	0.49466	0.00383073	10.0744	0.1443607	6	37.33793	0.4434913	0.000274857	0.0243696	0.336695	3.63866	0.309923	0.297061	0.135599	0.257417	0.1742935	0.828262
225	1	-3791.305	-3704.937	-86.36815	6.428194	0.1893327	0.00471255	0.0578751	0.0285287	0.0243694	0.027071	0.00305595	0.114423	0.0202834	0.0472128	0.103105	0.014349	0.0137191	0.0277265	0.00319432	0.0297329	0.0225931	0.00272948	0.00629762	0.00766176	0.0117776	0.00371953	0.00416803	0.00383975	0.00192786	0.0755535	0.00759739	0.00971438	0.00157128	0.00128864	0.032794	0.0069277	0.00288691	0.0226091	0.0342514	0.0321677	0.0441836	0.0344654	0.0091729	0.00793291	0.00205802	0.002605	0.0114221	0.02206372	0.01602322	0.00691785	0.534976	0.00494084	0.0144432	0.434473	0.00424897	17.40205	0.1667013	4	37.77195	0.4030695	0.000359984	0.0278571	0.355249	3.61653	0.289059	0.307731	0.133498	0.269712	0.1827245	0.9123094
226	0	-3793.327	-3711.247	-82.07986	6.146747	0.2086861	0.0361311	0.0499762	0.0651863	0.042506	0.0484543	0.0741193	0.0102572	0.0157892	0.0252803	0.0121797	0.0341065	0.0158721	0.0329546	0.00220012	0.0123617	0.0711858	0.000682328	0.0750939	0.0118494	0.00803073	0.0459171	0.00367911	1.62887e-05	0.0170313	0.0225433	0.000959655	0.00238266	9.17631e-05	0.00696927	0.00589591	0.0174231	0.0386265	0.0012017	0.00232499	0.0235671	0.0170388	0.0163915	0.0152831	0.000264091	0.00605627	0.012175	0.00840492	0.01606889	0.02993282	0.0215251	0.564319	0.0035013	0.00798944	0.399702	0.00296286	10.0744	0.1443607	6	37.33793	0.4434913	0.000708036	0.038932	0.405945	3.55441	0.298145	0.295364	0.122336	0.284155	0.1742935	0.828262
227	1	-3796.429	-3711.76	-84.66875	6.872897	0.1859514	0.00463072	0.0582491	0.0467541	0.0324039	0.0242096	0.0029461	0.00518712	0.0104789	0.0107168	0.0307129	0.0140962	0.00277149	0.0246012	0.0382829	0.0127543	0.0176212	0.00517546	0.0288596	0.00516584	0.00739167	0.0138499	0.0197317	0.00684719	0.00129757	0.0485617	0.040372	0.0143155	0.0100412	0.00108823	0.0369509	0.000795286	0.0581021	0.00737794	0.0441991	0.0192787	0.0471695	0.00687228	0.0171082	0.00189205	0.00571717	0.0283286	0.00354255	0.01880824	0.01602322	0.00463832	0.555383	0.0084903	0.0140744	0.409758	0.00765536	17.40205	0.1667013	4	37.79573	0.4030695	0.000315257	0.0260843	0.346011	3.62759	0.28762	0.327834	0.109356	0.27519	0.1827245	0.9123094
228	0	-3806.257	-3705.91	-100.3472	6.146747	0.2006723	0.043684	0.0227085	0.0116838	0.144114	0.0335358	0.0757663	0.0453866	0.0123835	0.0314277	0.00840323	0.0373732	0.0150887	0.110839	0.0531249	0.0092445	0.0743728	0.00241998	0.0563282	0.0233359	0.00206804	0.0491614	0.0578579	8.8162e-07	0.0170518	0.0317721	0.00479139	0.0581783	0.00160271	0.0452059	0.00998955	0.0158113	0.0258257	0.00111031	0.00011209	0.0388894	0.0143727	0.0397952	0.0125602	0.00570668	0.00321369	0.135591	0.0799593	0.03763664	0.02993282	0.0123613	0.549017	0.00648868	0.00766606	0.42137	0.003097	10.0744	0.1443607	6	37.33793	0.4434913	0.00054363	0.0341642	0.38541	3.57988	0.283264	0.316557	0.122907	0.277272	0.1742935	0.828262
229	1	-3785.32	-3705.709	-79.61111	6.872897	0.1748151	0.00546744	0.0447546	0.0343194	0.0241954	0.0252931	0.00281756	0.000159353	0.0157613	0.00897454	0.00115314	0.0151045	0.0464536	0.0444668	0.00776621	0.00207658	0.0161396	0.00379978	0.0135875	0.0108061	0.00693852	0.0315517	0.00504181	0.0051536	0.0109002	0.0216023	0.00570843	0.00845488	0.0327102	0.0288403	0.0312293	0.00974134	0.0064588	0.0221371	0.0500063	0.0308507	0.0264443	0.0276213	0.00845704	0.000466017	0.0114446	0.0455564	0.0616402	0.02091537	0.01739208	0.0117344	0.55882	0.00499847	0.0104437	0.410819	0.00318502	17.40205	0.1667013	4	37.79573	0.4030695	0.000196377	0.020625	0.314831	3.66435	0.296375	0.301726	0.11201	0.289889	0.1840934	0.9055258
230	0	-3794.545	-3716.476	-78.06922	6.146747	0.1700326	0.0575759	0.00963993	0.0754146	0.0162692	0.00421047	0.0563238	0.00133472	0.0108932	0.0384561	0.00387454	0.0478558	0.0222283	0.00428033	0.0108874	0.00381966	0.0698199	0.00131082	0.0441337	0.016012	0.00931024	0.0114138	0.0170382	0.00179903	0.0354465	0.0134617	0.000764916	0.0418377	0.00257722	0.00318307	0.00904812	0.00777608	0.0288823	0.000638555	0.00250981	0.0216825	0.0169791	0.00157008	0.0455236	0.0364946	0.00123809	0.00177657	0.0376532	0.02543987	0.02993282	0.0104414	0.54568	0.00370308	0.0109323	0.418808	0.0104354	10.0744	0.1443607	6	37.33793	0.4434913	0.000157225	0.0184689	0.301107	3.68027	0.284912	0.303925	0.121039	0.290124	0.1742935	0.828262
231	1	-3797.995	-3710.173	-87.82272	6.872897	0.1434616	0.00592829	0.0419498	0.0296459	0.0310821	0.0232852	0.00646548	0.0582699	0.0492255	0.020075	0.0229063	0.00881868	0.0234037	0.0278758	0.0086719	0.0152041	0.0296003	0.00322994	0.0101622	0.090453	0.0322551	0.0263812	0.000468784	0.010378	0.0533685	0.0143694	0.0130737	0.00196655	0.0339969	0.00181509	0.0529102	0.019354	0.0154194	0.0173244	0.0549182	0.0325192	0.010668	0.0230134	0.00548498	0.000776286	0.0130029	0.00287442	0.0372303	0.02019995	0.01739208	0.0073914	0.556328	0.00990718	0.00325212	0.42142	0.00170196	17.40205	0.1667013	4	37.79573	0.4030695	3.48673e-05	0.00873083	0.222026	3.76921	0.299506	0.304641	0.12181	0.274042	0.1840934	0.9055258
232	0	-3793.098	-3708.106	-84.99209	6.146747	0.1848995	0.040293	0.0897447	0.0223546	0.00073287	0.0220817	0.0539734	0.0343381	0.0103303	0.0344376	0.00946806	0.034081	0.0176632	0.0141388	0.00755981	0.00626577	0.0814845	0.000110671	0.0445245	0.0385464	0.0340863	0.00769801	0.0937756	0.000135318	0.0531079	0.027916	0.00234626	0.0284462	0.00286773	0.0307379	0.0113871	0.00940913	0.0378661	0.00295714	0.00221662	0.00549961	0.022888	0.00765058	0.000287015	0.00913775	0.000725884	0.0385074	0.0069908	0.02929312	0.02993282	0.0131705	0.528902	0.00253565	0.00696883	0.432503	0.0159198	10.0744	0.1443607	6	37.33793	0.4434913	0.00030221	0.0255434	0.343115	3.63104	0.285414	0.30777	0.137949	0.268867	0.1742935	0.828262
233	1	-3802.924	-3713.536	-89.38787	6.872897	0.1835551	0.00586538	0.0481464	0.0338154	0.0347718	0.0255783	0.00353656	0.0362162	0.0909002	0.0389871	0.0149676	0.015111	0.0166988	0.0109438	0.003069	0.0309922	0.0435803	0.00425733	0.00498569	0.0181059	0.0102773	0.000607331	0.0224773	0.00818855	0.0329296	0.0138468	0.0273961	0.0378483	0.0202594	0.00658541	0.0564462	0.0353249	0.0343356	0.016663	0.0142741	0.0289973	0.0257181	0.018556	0.00860061	0.00758491	0.00100628	0.00964456	0.0315305	0.03431598	0.01739208	0.00504061	0.539696	0.0125458	0.0161472	0.422865	0.00370538	17.40205	0.1667013	4	37.79573	0.4030695	0.000286116	0.0248596	0.339398	3.63546	0.278333	0.326288	0.126938	0.26844	0.1840934	0.9055258
234	0	-3794.612	-3711.687	-82.9243	6.146747	0.2235584	0.0230035	0.01751	0.0279433	0.0192124	0.0907116	0.0633966	0.00156623	0.0299434	0.0293536	0.00611928	0.0410874	0.021254	0.00946144	0.00849735	0.0132711	0.0859566	0.00131297	0.0696759	0.0025807	0.0173217	0.0100417	0.0087172	0.000239297	0.019981	0.0257708	0.00587532	0.0289725	0.000901043	0.0198686	0.00886409	0.0134851	0.0235959	0.000349728	0.000888248	0.00392145	0.0189404	0.0155477	0.00879068	0.00447034	0.00422858	0.033835	0.134798	0.02372224	0.02993282	0.0155389	0.550359	0.00321462	0.00311681	0.413942	0.0138286	10.0744	0.1443607	6	37.33793	0.4434913	0.00109941	0.0483754	0.442315	3.50821	0.271233	0.317348	0.133335	0.278084	0.1742935	0.828262
235	1	-3781.258	-3707.406	-73.85131	6.872897	0.1830704	0.00477789	0.0513704	0.0244042	0.0283865	0.0220333	0.00398915	0.0290692	0.000463355	0.00121074	0.0116787	0.0158154	0.0659943	0.0227198	0.00465837	0.00681253	0.0304609	0.00304126	0.00292669	0.0035476	0.00631852	0.00521019	0.00296612	0.00273794	0.0216029	0.0210413	0.00273731	0.00380921	0.00895822	0.0619724	0.0341287	0.00308802	0.00435101	0.013424	0.0216915	0.0297232	0.0288733	0.0318033	0.00695362	0.00640667	0.00358082	0.0187583	0.0371501	0.01650613	0.01739208	0.00726027	0.542279	0.00968861	0.00753986	0.431908	0.00132426	17.40205	0.1667013	4	37.79573	0.4030695	0.00028047	0.0246151	0.338054	3.63705	0.292925	0.291865	0.131625	0.283586	0.1840934	0.9055258
236	0	-3789.328	-3713.327	-76.00027	6.146747	0.207428	0.0512945	0.0336151	0.0404329	0.0207419	0.00516995	0.0478287	0.012247	0.0226219	0.0359151	0.00536009	0.0411464	0.0108926	0.00789118	0.0136817	0.00967936	0.0877116	0.00150224	0.0501193	0.0494377	0.00523252	0.00237018	0.00830618	0.000356068	0.0234208	0.0195519	0.000791408	0.00219284	0.00255991	0.0147374	0.00815382	0.00695505	0.0225284	0.00885222	0.0010964	0.00230722	0.0111447	0.0156575	0.0434669	0.0518841	0.00188822	0.00476619	0.0118583	0.01699938	0.02993282	0.018322	0.484392	0.00701253	0.00505084	0.477517	0.0077055	10.0744	0.1443607	6	37.33793	0.4434913	0.000680187	0.0381676	0.402765	3.55839	0.277738	0.304658	0.147034	0.270569	0.1742935	0.828262
237	1	-3788.782	-3705.452	-83.32921	6.872897	0.1655693	0.00436014	0.0424862	0.0324258	0.0278579	0.0210886	0.00374757	0.00051005	0.00180052	0.000622218	0.00198007	0.0298054	0.0527012	0.0293602	0.0242199	0.0110072	0.0212677	0.00233471	0.0222946	0.0230035	0.03259	0.00114782	0.0624088	0.0418782	0.0485661	0.0402896	0.0101841	0.0185355	0.0204898	0.0447164	0.028456	0.00121916	0.0253194	0.0127704	0.00679242	0.0442132	0.0205024	0.0349607	0.00804907	0.000620578	0.020317	0.00897235	0.00316957	0.02070678	0.01586714	0.0126516	0.525426	0.0131315	0.00302721	0.440662	0.00510205	17.40205	0.1682263	4	37.79573	0.4067086	0.000126285	0.0165636	0.288133	3.69518	0.302297	0.306115	0.129033	0.262555	0.1840934	0.9138093
238	0	-3808.858	-3720.517	-88.34094	6.146747	0.2147841	0.0340275	0.000284856	0.0375072	0.0141266	0.0129979	0.0561181	0.184323	0.023761	0.0290055	0.0129385	0.0418262	0.0234608	0.0177687	0.0123525	0.0303101	0.07976	0.000272593	0.0533798	0.0293266	0.0151213	0.0524977	0.0199956	0.0024487	0.0326758	0.0136003	7.2804e-05	0.0025087	0.00154269	0.0255371	0.00954406	0.00764298	0.0242024	0.000163688	0.000146998	0.0352335	0.00971678	0.0637838	0.0735304	0.00715707	0.0077501	0.00207157	0.00109177	0.02810644	0.02993282	0.0136659	0.601994	0.00616085	0.00715543	0.356166	0.0148576	10.0744	0.1443607	6	37.33793	0.4434913	0.000854323	0.042716	0.421131	3.5353	0.323441	0.287101	0.138663	0.250794	0.1742935	0.828262
239	1	-3800.422	-3710.538	-89.88379	6.872897	0.2057369	0.00586488	0.0882799	0.0336531	0.023897	0.0269666	0.00190476	0.00659971	0.0176762	0.090267	0.047683	0.0184398	0.0144778	0.0323923	0.000718418	0.00229899	0.0222191	0.00081325	0.00383592	0.0363516	0.0309903	0.00446367	0.0275542	0.0500357	0.0382236	0.037357	0.0492681	0.0133724	0.0350208	0.014146	0.0356622	0.00307397	0.00535404	0.00282442	0.0188898	0.0200651	0.0361967	0.0500385	0.0147267	0.00391777	0.0259717	0.0235613	0.00656359	0.02029793	0.01586714	0.0138034	0.520273	0.00607104	0.00487686	0.43634	0.0186364	17.40205	0.1682263	4	37.79573	0.4067086	0.000643972	0.0371493	0.398464	3.56374	0.308055	0.316303	0.124002	0.25164	0.1840934	0.9138093
240	0	-3801.501	-3710.893	-90.60742	6.146747	0.163922	0.0353699	0.0428768	0.030669	0.0125149	0.00353593	0.0441112	0.00568738	0.0128329	0.0303064	0.00805182	0.0438103	0.0191135	0.03392	0.0156422	0.0129594	0.0860575	0.00119283	0.057545	0.0644477	0.0371742	0.0094709	0.047016	0.00170495	0.0381362	0.027307	0.00567369	0.0202838	0.00182491	0.0172728	0.00659378	0.0128464	0.00931295	0.000910519	0.00011088	0.0849039	0.0714239	0.00484528	0.0444709	0.0133501	0.00032748	0.131175	0.0109436	0.02445414	0.02993282	0.0127495	0.561627	0.00290213	0.00620945	0.404813	0.0116992	10.0744	0.1443607	6	37.33793	0.4434913	0.000116122	0.0158872	0.283307	3.70069	0.322351	0.307167	0.131815	0.238667	0.1742935	0.828262
