Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
18170	-1.18474	0	-1.18474	7.119625	134431.6	0.04168	0.127522	0.00911467	0.0492833	0.069772	0.0849261	0.12465	0.0173936	0.0338308	0.163578	0.0384508	0.0433123	0.0236576	0.0895844	0.0460653	0.0440237	0.0177232	0.0162199	0.0854165	0.09114799	0.0935983	0.119188	0.0390543	0.383328	0.236872	0.127959	9.207639	0.004307528	-2.460216	0.996535	0.999112	1.00088	1.00347	0.307579	0.181278	0.0361699	0.474973	0.09545552	0.04512602
18180	-19.48248	0	-19.48248	5.791833	155010.3	0.0399525	0.0525068	0.0128019	0.0156942	0.0390058	0.616126	0.141091	0.00243393	0.0134325	0.459277	0.0133889	0.108636	0.344655	0.0300949	0.199425	0.794837	0.0017265	0.101912	0.2092232	0.1254088	0.0890813	0.144196	0.0677281	0.317272	0.146222	0.2355	6.281255	0.006255838	-1.564354	0.996773	0.999174	1.00082	1.00323	0.0921009	0.118453	0.0766366	0.71281	0.1316647	0.04751342
18190	-10.87376	0	-10.87376	3.442108	125596.2	0.00605504	0.0547801	0.0200537	0.0201939	0.163827	0.0610601	0.0924734	0.0409121	0.164422	0.324551	0.00375948	0.454121	0.231422	0.142457	0.126319	0.0156867	0.225315	0.208283	0.121312	0.07854807	0.123059	0.0728066	0.0896402	0.438576	0.0950976	0.180821	4.396181	0.00377353	-2.109389	0.996416	0.999082	1.00091	1.00359	0.317594	0.288975	0.128333	0.265098	0.0823216	0.04583888
18200	-15.21851	0	-15.21851	5.242272	211695.1	0.00645575	0.177896	0.094767	0.0781281	0.136244	0.358603	0.0564309	0.0405169	0.140127	0.308099	0.0444101	0.217348	0.147703	0.240348	0.0669825	0.0565314	0.0720061	0.140879	0.1079199	0.2408421	0.0928026	0.0795318	0.138698	0.186217	0.250272	0.252478	9.870344	0.02048662	-2.226366	0.997239	0.999293	1.0007	1.00276	0.488937	0.178017	0.187106	0.145941	0.2613287	0.07839408
18210	-11.4123	0	-11.4123	1.554014	87688.87	0.00246336	0.133374	0.0496906	0.0876067	0.147405	0.218012	0.216834	0.0917559	0.0449782	0.0916656	0.0982007	0.0338349	0.102986	0.0245477	0.205595	0.022662	0.1989	0.0155336	0.1456088	0.2346993	0.0367232	0.0777299	0.0652211	0.247193	0.39691	0.176223	39.17716	0.03316277	-1.926831	0.995711	0.9989	1.00109	1.0043	0.243762	0.135062	0.179322	0.441854	0.2678621	0.1238054
18220	-13.11384	0	-13.11384	18.32545	241551.4	0.00195973	0.0257171	0.290028	0.137553	0.139372	0.119193	0.18372	0.126262	0.0137148	0.020297	0.0739342	0.0135785	0.00851783	0.111859	0.119448	0.0541944	0.0406383	0.0172154	0.1137145	0.07844358	0.0338179	0.152077	0.0310446	0.0982246	0.420019	0.264817	39.4153	0.03617435	-2.174064	0.997415	0.999338	1.00066	1.00259	0.216113	0.160155	0.242501	0.381231	0.1146179	0.3156081
18230	-19.66891	0	-19.66891	16.28851	380046.3	0.00364684	0.0263808	0.120409	0.0510859	0.0537071	0.0833203	0.172707	0.287636	0.00847249	0.0237035	0.220711	0.0648567	0.138793	0.0125237	0.141871	0.3239	0.0366505	0.0181628	0.08569477	0.04089545	0.107057	0.231824	0.0105787	0.299114	0.162147	0.189279	25.74659	0.02874745	-2.456963	0.997939	0.999473	1.00053	1.00206	0.2185	0.484109	0.153659	0.143732	0.0696429	0.4127836
18240	-27.60193	0	-27.60193	20.00005	208657	0.00304555	0.116453	0.066609	0.00911203	0.0720385	0.0808095	0.361056	0.168916	0.0124335	0.033228	0.201467	0.121833	0.477012	0.412361	0.0656939	0.388467	0.0240272	0.0021528	0.1945915	0.07097875	0.0339728	0.0967314	0.00484645	0.479892	0.34782	0.0367374	47.95322	0.04764804	-1.636853	0.997219	0.999288	1.00071	1.00278	0.638281	0.173711	0.0892514	0.0987575	0.1186268	0.4016634
18250	-23.08674	0	-23.08674	14.24	208103.4	0.00188779	0.0721383	0.065102	0.012191	0.171901	0.18576	0.242075	0.0387698	0.0115674	0.102457	0.0873824	0.136654	0.0211513	0.237217	0.622976	0.182168	0.0351983	0.182375	0.1120841	0.1033163	0.0222186	0.0438894	0.00949513	0.38272	0.52328	0.0183968	31.20161	0.04897282	-2.188506	0.997215	0.999287	1.00071	1.00279	0.816706	0.0237986	0.112707	0.0467885	0.1522891	0.321578
18260	-19.13908	0	-19.13908	20.77429	137335.7	0.00494035	0.131729	0.0636563	0.0195478	0.0892575	0.0866754	0.220604	0.0718767	0.0420755	0.0797669	0.0288506	0.267016	0.0591141	0.0813162	0.00995462	0.17655	0.0257433	0.345282	0.1123149	0.02423872	0.0420239	0.0716968	0.0168127	0.402324	0.445532	0.0216106	28.56292	0.06187102	-2.186449	0.996572	0.999122	1.00087	1.00343	0.656767	0.0465451	0.228623	0.0680654	0.08610974	0.7185136
18270	1.063833	0	1.063833	6.815269	115207.2	0.0177968	0.120084	0.0320713	0.0495135	0.097805	0.0621646	0.0746522	0.0501307	0.0314131	0.0687967	0.062779	0.108853	0.0275764	0.0081824	0.0258478	0.0440409	0.0173336	0.085323	0.05950086	-0.01587073	0.0411813	0.0885384	0.0205976	0.188441	0.646241	0.0150003	8.205305	0.09324015	-2.821765	0.996258	0.999041	1.00095	1.00375	0.454713	0.0605064	0.278463	0.206317	0.07736942	1.205129
18280	3.226159	0	3.226159	6.827132	113439.8	0.0128793	0.0154051	0.0114058	0.05938	0.0332718	0.0348322	0.129146	0.0461512	0.0100993	0.0823136	0.0177589	0.00791906	0.0275591	0.0394561	0.109537	0.0265676	0.00747391	0.0826867	0.06179542	0.09814131	0.200208	0.0645419	0.0346877	0.269596	0.401827	0.0291402	9.377041	0.03240866	-2.783926	0.996229	0.999034	1.00096	1.00378	0.3459	0.0507521	0.429687	0.173661	0.13055	0.2482472
18290	1.477837	0	1.477837	16.07551	327800	0.0040314	0.0260058	0.00500394	0.0106781	0.00750907	0.050306	0.0190103	0.0698846	0.00254997	0.0192816	0.0564905	0.07468	0.0441374	0.0124255	0.0474842	0.0304112	0.0292085	0.0163303	0.03732584	0.1110635	0.225432	0.081378	0.0353236	0.498232	0.13042	0.0292142	41.25198	0.0529867	-3.288069	0.997781	0.999432	1.00057	1.00222	0.157894	0.0335994	0.369699	0.438807	0.1640502	0.3229908
18300	1.332293	0	1.332293	9.203165	567897.8	0.0318226	0.0313696	0.00370081	0.0300265	0.0727478	0.0264351	0.0242819	0.0436037	0.00491721	0.0573665	0.03788	0.0765972	0.0850457	0.0859221	0.00848081	0.00578897	0.0219095	0.0572923	0.0414818	0.01245368	0.283929	0.100874	0.0583758	0.241087	0.269493	0.0462412	19.94044	0.09706149	-3.1825	0.998314	0.999569	1.00043	1.00169	0.231793	0.0260448	0.463237	0.278925	0.1095152	0.8862835
18310	-10.02681	0	-10.02681	12.5541	490599.2	0.0405345	0.0665402	0.00382135	0.027651	0.0729754	0.0228566	0.0199565	0.0341892	0.0169568	0.113496	0.072107	0.0835171	0.084432	0.162255	0.0453033	0.100143	0.00523962	0.152764	0.07253187	-0.01167722	0.0991818	0.0660154	0.133196	0.412177	0.236813	0.0526174	42.25536	0.1498511	-2.623729	0.998186	0.999536	1.00046	1.00182	0.416689	0.0898279	0.330984	0.162499	0.1381738	1.084511
18320	-25.03574	0	-25.03574	10.53314	929546.4	0.00941933	0.0191217	0.0102635	0.0629942	0.134754	0.0343091	0.00583229	0.0505968	0.0343869	0.0907634	0.567514	0.0884037	0.368085	0.514768	0.0655794	0.389455	0.123235	0.0119729	0.1149046	-0.1047182	0.231451	0.142927	0.11694	0.222977	0.268805	0.0168998	35.1339	0.1350666	-2.163653	0.998682	0.999663	1.00034	1.00132	0.181672	0.212155	0.152329	0.453844	0.03034838	4.450537
18330	-40.16684	0	-40.16684	16.86341	898627.3	0.429285	0.691857	0.535378	0.233242	0.0160769	0.205488	0.0211601	0.138387	0.271951	0.372074	0.639651	0.00930882	0.290208	0.154294	0.0305191	0.0996952	0.323204	0.313811	0.171712	-0.0346195	0.138191	0.017856	0.240272	0.10769	0.483403	0.0125895	37.6355	0.1078125	-1.761936	0.998659	0.999657	1.00034	1.00134	0.133899	0.198732	0.132007	0.535361	0.07319304	1.472989
18340	-43.61483	0	-43.61483	17.81107	882936.3	0.129251	0.024998	0.10339	0.595749	0.000726954	0.485229	0.0626652	0.0859032	0.238716	0.825817	0.111588	0.284006	0.998111	0.0323297	0.125407	0.271104	0.0344329	0.659971	0.3623913	0.147885	0.0343006	0.00896812	0.169273	0.511807	0.267841	0.00780926	37.56699	0.08933259	-1.015031	0.998648	0.999654	1.00035	1.00135	0.148997	0.164989	0.442221	0.243793	0.2372176	0.376585
18350	-49.08073	0	-49.08073	19.39369	872029.3	0.621937	0.260592	0.142314	0.475334	0.0102894	0.356087	0.583062	0.207534	0.487402	0.816064	0.305919	0.125674	0.12302	0.0608818	0.114728	0.359604	0.466795	0.070428	0.303492	-0.05176281	0.110933	0.0279325	0.154589	0.44166	0.241222	0.0236631	38.17768	0.2869379	-1.1924	0.998639	0.999652	1.00035	1.00136	0.210879	0.102643	0.442376	0.244102	0.2351751	1.220103
18360	-43.75836	0	-43.75836	11.00654	516619.8	0.152857	0.0146842	0.0686956	0.19039	0.0427906	0.47271	0.75707	0.427399	0.325513	0.966086	0.202546	0.210533	0.307481	0.0138024	0.450168	0.0821959	0.634759	0.112618	0.2788931	0.1128844	0.134955	0.0296643	0.132378	0.441345	0.22559	0.0360673	40.49494	0.06750698	-1.276927	0.998232	0.999548	1.00045	1.00177	0.360939	0.104027	0.28778	0.247254	0.1803914	0.3742251
18370	-37.22629	0	-37.22629	11.39197	587988.4	0.122471	0.0798058	0.0308883	0.458674	0.0877639	0.315533	0.907182	0.266227	0.198464	0.460565	0.224649	0.12279	0.257426	0.160703	0.221346	0.088543	0.0798895	0.134205	0.2311186	0.02754309	0.111881	0.0750994	0.175164	0.247913	0.340431	0.0495119	32.41226	0.07950252	-1.464824	0.998343	0.999576	1.00042	1.00166	0.295459	0.35658	0.109162	0.2388	0.1070456	0.7426976
18380	-26.30515	0	-26.30515	12.98822	477559.7	0.0256557	0.123583	0.00178379	0.126008	0.00905827	0.13903	0.360217	0.041567	0.394383	0.367898	0.00385928	0.128098	0.032013	0.0762112	0.2531	0.083032	0.281095	0.123533	0.1427505	-0.05641425	0.140476	0.1499	0.165522	0.21743	0.2118	0.114873	26.88851	0.09349746	-1.946657	0.998161	0.99953	1.00047	1.00184	0.463897	0.267515	0.0400576	0.22853	0.03708322	2.521288
18390	-34.23123	0	-34.23123	8.637295	634496.4	0.0092143	0.130737	0.0184896	0.144558	0.0136321	0.438171	0.584314	0.140986	0.489632	0.152601	0.01728	0.0978722	0.581794	0.0421096	0.00530165	0.619865	0.0467736	0.0884691	0.1864165	-0.02467052	0.149539	0.349738	0.0584924	0.192658	0.170191	0.0793812	32.77013	0.08305109	-1.679772	0.998405	0.999592	1.00041	1.0016	0.520908	0.371414	0.0150203	0.0926573	0.05838057	1.422581
18400	-16.16353	0	-16.16353	10.87674	699268.2	0.0416919	0.169453	0.112652	0.00746494	0.0194014	0.263545	0.155676	0.0433193	0.171381	0.0538241	0.0264903	0.0462148	0.0898827	0.0331398	0.00887479	0.0482005	0.000888218	0.189182	0.0693074	-0.007004195	0.26791	0.207398	0.0539208	0.194045	0.265393	0.0113336	28.4146	0.02839645	-2.669204	0.99848	0.999611	1.00039	1.00152	0.685623	0.247497	0.00659194	0.0602883	0.02139225	1.327417
18410	-22.02355	0	-22.02355	22.08202	695865.6	0.0246852	0.175817	0.0283191	0.0137772	0.00440211	0.174048	0.100641	0.192893	0.263544	0.229628	0.0733201	0.21729	0.150788	0.0476906	0.0369433	0.0894451	0.0641452	0.204751	0.1208073	0.01097131	0.0910752	0.540862	0.198114	0.0321519	0.125127	0.0126704	24.68005	0.01098595	-2.113559	0.998477	0.99961	1.00039	1.00152	0.847534	0.102623	0.00156696	0.0482761	0.02195726	0.5003334
18420	-39.47493	0	-39.47493	29.76834	471307.3	0.282653	0.045495	0.369061	0.0359646	0.0169635	0.181973	0.037823	0.293397	0.757451	0.0853487	0.370636	0.100278	0.0970771	0.248639	0.31178	0.00373499	0.92476	0.128302	0.1829996	0.003955494	0.0175198	0.694493	0.0340803	0.0699229	0.155611	0.0283734	38.81341	0.01533084	-1.698271	0.998149	0.999526	1.00047	1.00185	0.245061	0.435613	0.00915534	0.310171	0.01928634	0.7949069
18430	-59.28972	0	-59.28972	34.98317	479372.9	1.19302	0.613062	0.375912	0.163963	0.922374	0.681695	0.0771566	0.189324	0.222007	1.94899	0.269879	0.0811799	0.253086	0.192327	0.142612	0.140486	0.171114	1.30061	0.7177775	-0.09517166	0.0455261	0.561832	0.0852088	0.121738	0.156772	0.0289232	44.0867	0.1026252	-0.3315957	0.998165	0.99953	1.00047	1.00184	0.18499	0.68109	0.0176398	0.11628	0.007453544	13.76865
18440	-35.53266	0	-35.53266	7.46217	713885.4	0.765368	0.120547	0.157046	0.210542	0.30985	0.368095	0.141121	0.0714218	0.112067	0.408002	0.331667	0.103473	0.308203	0.0781047	0.0606969	0.647195	0.13051	0.120647	0.3451187	-0.1167168	0.0710265	0.294803	0.101855	0.180884	0.302174	0.0492569	34.83565	0.1384788	-1.063867	0.998496	0.999615	1.00038	1.0015	0.32043	0.416939	0.0519782	0.210653	0.02176199	6.363332
18450	-36.12273	0	-36.12273	9.891064	397128.7	1.14783	0.0961213	0.289161	0.171639	0.482683	0.175929	0.0890304	0.070008	0.16584	0.0763014	0.130076	0.326576	0.268887	0.461812	0.103802	0.193683	0.0775555	1.01224	0.2774203	-0.1145851	0.0713629	0.365757	0.0753509	0.176528	0.235332	0.0756691	14.22306	0.1388165	-1.282221	0.997984	0.999484	1.00051	1.00202	0.181075	0.443407	0.0311566	0.344361	0.02423145	5.728775
18460	-30.67645	0	-30.67645	13.77291	896220	0.205556	0.0448936	0.20701	0.175239	0.353346	0.360509	0.250413	0.168	0.218916	0.160876	0.0832514	0.0993844	0.180231	0.0373489	0.193815	0.603468	0.189412	0.0972745	0.2183054	-0.129664	0.0412648	0.180604	0.204213	0.158594	0.305206	0.110117	29.21759	0.1767501	-1.52186	0.998658	0.999657	1.00034	1.00134	0.282379	0.494394	0.023892	0.199335	0.04708602	3.753769
18470	-29.85651	0	-29.85651	9.891082	665664.5	0.413867	0.171975	0.276504	0.166004	0.26763	0.176588	0.417999	0.0882566	0.219865	0.15896	0.169451	0.0230036	0.106724	0.242674	0.085115	0.0671216	0.00469537	0.0224295	0.1669566	-0.07938324	0.0262595	0.341045	0.212447	0.212365	0.117018	0.0908655	35.24751	0.2608171	-1.790022	0.998442	0.999602	1.0004	1.00156	0.470595	0.377568	0.0236895	0.128147	0.1814339	1.437533
18480	-8.053803	0	-8.053803	4.770922	565414.6	0.124864	0.0748497	0.101581	0.0317847	0.0303118	0.220488	0.0822121	0.0407315	0.135914	0.0863184	0.0897938	0.0294699	0.00645649	0.135677	0.0795886	0.0605691	0.0177255	0.115757	0.1020964	-0.1291983	0.106592	0.26567	0.0544086	0.389779	0.117953	0.0655981	7.855193	0.2249934	-2.281838	0.99831	0.999568	1.00043	1.00169	0.571638	0.230797	0.0545439	0.143021	0.09579507	2.348695
18490	-14.42358	0	-14.42358	5.284163	274281.8	0.0947099	0.0459822	0.220994	0.040313	0.0369868	0.0492783	0.085627	0.0312403	0.209352	0.0899328	0.032113	0.159216	0.115765	0.0927418	0.0188449	0.020549	0.00200493	0.0933402	0.09496162	0.1058114	0.228665	0.131142	0.0441482	0.370391	0.176125	0.0495297	30.43473	0.1555535	-2.354283	0.997574	0.999379	1.00062	1.00243	0.509503	0.343618	0.0347498	0.112129	0.2613649	0.5951584
18500	-18.45299	0	-18.45299	5.486991	200303.7	0.197847	0.24364	0.273593	0.0342367	0.0148851	0.0748611	0.0479522	0.0168763	0.167152	0.09659	0.410042	0.107001	0.246467	0.0497916	0.0324712	0.0825669	3.9832e-05	0.150021	0.1453832	-0.09774461	0.144241	0.185642	0.0908967	0.433134	0.129648	0.0164383	19.77892	0.2227893	-1.928382	0.997161	0.999273	1.00072	1.00284	0.297083	0.612072	0.0314824	0.0593624	0.1250447	1.781678
18510	-15.01495	0	-15.01495	5.686304	360745	0.105672	0.0860029	0.115877	0.0796885	0.0186272	0.169414	0.18495	0.0197691	0.0628072	0.026822	0.0960849	0.151297	0.00561162	0.506988	0.0628699	0.165158	0.00042783	0.0530688	0.1391577	0.02013001	0.270117	0.14651	0.0495084	0.444081	0.0777899	0.0119929	12.29737	0.134999	-1.972147	0.997884	0.999459	1.00054	1.00212	0.343997	0.421861	0.0738557	0.160286	0.155129	0.870237
18520	1.353059	0	1.353059	2.325099	764420.9	0.0414246	0.0910048	0.0302373	0.086574	0.0396967	0.0689782	0.129105	0.00833546	0.0820873	0.00872468	0.00672972	0.0614638	0.0255386	0.0683198	0.0921506	0.0226297	0.00676918	0.0218773	0.05348595	0.06646988	0.424146	0.16205	0.0442455	0.269515	0.0684059	0.0316376	14.01091	0.06526588	-2.928336	0.998547	0.999628	1.00037	1.00145	0.491353	0.138692	0.123935	0.24602	0.1317358	0.4954302
18530	14.80953	0	14.80953	8.978345	901632.4	0.00534893	0.0281138	0.0187261	0.0333728	0.017465	0.0149311	0.011405	0.0335454	0.0131415	0.0349707	0.00275901	0.0120607	0.00596257	0.0368114	0.010613	0.0164937	0.00272662	0.00726148	0.02560761	0.08244916	0.323233	0.111428	0.0351985	0.441618	0.0696976	0.0188246	41.25417	0.03182164	-3.664866	0.998662	0.999658	1.00034	1.00134	0.362345	0.225994	0.181348	0.230313	0.1142708	0.2784757
18540	14.9632	0	14.9632	6.073016	654753.6	0.0103989	0.033864	0.00738399	0.0271344	0.00849641	0.0125746	0.00519491	0.00841016	0.0080856	0.0604422	0.00544842	0.00396355	0.00112645	0.0511978	0.0181864	0.00787837	0.0116171	0.0211583	0.01646052	0.08798089	0.393517	0.0364733	0.0422365	0.354117	0.163451	0.0102049	30.56349	0.1081142	-4.10679	0.99843	0.999598	1.0004	1.00157	0.349653	0.382665	0.149598	0.118085	0.1960951	0.5513355
18550	13.98133	0	13.98133	2.008946	794639.4	0.05978	0.00179992	0.00601566	0.0057024	0.00975007	0.00795332	0.00402741	0.0059234	0.0146833	0.15845	0.0115981	0.0128658	0.00531687	0.0226866	0.0110386	0.0213562	0.0383593	0.0283197	0.01904687	-0.01861683	0.283244	0.0544682	0.167884	0.332147	0.134001	0.0282544	12.8638	0.06654172	-3.960852	0.998574	0.999635	1.00036	1.00143	0.2733	0.315806	0.0639896	0.346904	0.04792489	1.388459
18560	22.35486	0	22.35486	25.50656	262739.3	0.00541041	0.00269958	0.0132846	0.00252686	0.00176949	0.00552599	0.0028797	0.00378998	0.00829868	0.040753	0.00116127	0.0101746	0.015171	0.00236089	0.0101721	0.00732634	0.00115056	0.00776542	0.009523636	0.1015169	0.168577	0.02362	0.187335	0.455242	0.141622	0.0236038	43.56443	0.03458853	-4.653979	0.997521	0.999366	1.00063	1.00248	0.140543	0.234259	0.155717	0.46948	0.1361054	0.2541305
18570	16.81202	0	16.81202	12.98437	370249.6	0.00856913	0.00936253	0.0300985	0.00436968	0.00516221	0.00742327	0.00424454	0.0203364	0.00455391	0.0329886	0.0270542	0.00129411	0.0220553	0.0233679	0.0123461	0.0178199	0.00139607	0.00453426	0.01238266	0.07858295	0.153504	0.0296911	0.168193	0.416811	0.168268	0.0635329	32.02857	0.01456859	-4.391459	0.997912	0.999466	1.00053	1.00209	0.0221983	0.275437	0.102367	0.599998	0.09315154	0.1563967
18580	22.39708	0	22.39708	5.570753	894664.1	0.00275319	0.00265524	0.0190601	0.0397462	0.0157947	0.00933054	0.00629392	0.0109322	0.00657823	0.01544	0.0201055	0.000361286	0.0425146	0.00848539	0.00627668	0.0131312	0.0050613	0.00867032	0.01307859	0.1181518	0.160634	0.117541	0.239103	0.0818217	0.247422	0.153478	20.53393	0.0156536	-4.336779	0.998656	0.999656	1.00034	1.00134	0.0368441	0.357027	0.373392	0.232736	0.1338054	0.1169878
18590	20.06653	0	20.06653	5.146623	988755.2	0.0079876	0.00499243	0.015618	0.0271446	0.0138159	0.0146918	0.010513	0.0132264	0.00199083	0.00705314	0.00183624	0.00309716	0.0452387	0.0180193	0.00614319	0.000915419	0.0186399	0.0028036	0.01674559	0.06075997	0.145703	0.243186	0.228312	0.0525138	0.137462	0.192824	31.86088	0.009016432	-4.08962	0.998722	0.999673	1.00033	1.00128	0.0413657	0.536623	0.183018	0.238993	0.0697764	0.1292189
18600	12.01687	0	12.01687	8.836706	920003.3	0.00608721	0.0018473	0.0259617	0.0224306	0.00891972	0.00712697	0.00970062	0.00565739	0.0126238	0.0118748	0.00885539	0.00861367	0.00263148	0.0358338	0.0656762	0.0336219	0.00718521	0.00215564	0.02153077	0.03148441	0.203244	0.131097	0.0904412	0.00927882	0.401608	0.164332	44.99121	0.003920487	-3.838272	0.998675	0.999661	1.00034	1.00133	0.0563783	0.35684	0.0713581	0.515424	0.0354049	0.1107329
18610	-3.023447	0	-3.023447	15.41239	559334	0.0357285	0.00315226	0.0416043	0.100581	0.0686786	0.00328228	0.00927316	0.0104787	0.103061	0.0345073	0.0104757	0.170827	0.0973924	0.0489075	0.0153322	0.00539226	0.00972444	0.0132159	0.03975418	0.03329445	0.240728	0.117041	0.332196	0.00344908	0.218754	0.0878322	24.56539	0.001840241	-3.22504	0.998301	0.999565	1.00043	1.0017	0.0659972	0.18309	0.119526	0.631388	0.03513469	0.05237675
18620	-4.20959	0	-4.20959	8.196497	988010.9	0.0594372	0.00456334	0.111612	0.20358	0.0339734	0.0343685	0.0684003	0.0907895	0.133761	0.0621762	0.0235559	0.12314	0.0273667	0.00918018	0.0371822	0.010529	0.0447695	0.0576455	0.07037122	0.0437187	0.212803	0.0483085	0.240745	0.00580166	0.298408	0.193933	10.70126	0.001490939	-2.653971	0.998721	0.999673	1.00033	1.00128	0.0425699	0.193588	0.317311	0.446531	0.04520964	0.03297834
18630	-17.85974	0	-17.85974	11.97322	438603.9	0.0969451	0.019316	0.167252	0.0922428	0.0291272	0.0248569	0.02731	0.0596778	0.23681	0.00738348	0.12521	0.111875	0.146551	0.0200577	0.0081088	0.519008	0.241986	0.109962	0.126565	0.03343469	0.205246	0.0542624	0.249897	0.0092601	0.414291	0.067044	15.37542	0.0002587884	-2.066999	0.998081	0.999509	1.00049	1.00192	0.0313217	0.0464639	0.163013	0.759202	0.03369348	0.007680667
18640	-42.76828	0	-42.76828	2.304124	579233.5	0.992515	0.138926	0.49655	0.767178	0.0673776	0.147254	0.0366536	0.961404	0.204197	0.195463	0.257815	0.213528	0.510666	0.324022	0.0429819	0.370641	0.0479281	0.332135	0.2647935	0.02967618	0.238558	0.100499	0.114394	0.0096207	0.468703	0.0682257	29.80455	0.001340546	-1.328805	0.99833	0.999573	1.00043	1.00167	0.0152493	0.0201182	0.380799	0.583834	0.03101672	0.0432201
18650	-37.02637	0	-37.02637	14.46221	647275.2	1.53828	0.0193275	0.348614	0.117947	0.0330029	0.191763	0.0396158	0.21289	0.19746	0.189522	0.00996293	0.309806	0.297236	0.169657	0.409378	0.124047	0.0563139	0.0367009	0.290843	0.07239332	0.186827	0.102927	0.19587	0.0447599	0.410041	0.0595745	38.73721	0.001122654	-1.234972	0.998421	0.999596	1.0004	1.00158	0.00981146	0.0105668	0.582684	0.396937	0.07351597	0.01527089
18660	-37.75523	0	-37.75523	18.72318	489964.2	0.209476	0.0337601	0.0895849	0.404489	0.0162956	0.206293	0.0669035	0.185441	0.228518	0.166294	0.025913	0.114722	0.194157	0.253655	0.813801	0.178991	0.24948	0.431519	0.3982419	0.01943561	0.101521	0.210346	0.400659	0.026651	0.177241	0.0835816	23.62385	0.0006728415	-0.9206958	0.998185	0.999536	1.00046	1.00182	0.0118308	0.00566824	0.431593	0.550907	0.02010845	0.03346063
18670	-25.16144	0	-25.16144	20.17344	459632.1	0.309632	0.080872	0.049047	0.156226	0.0230595	0.522947	0.00511367	0.17018	0.0323079	0.0459988	0.102132	0.0485097	0.0374502	0.24642	0.0870282	0.315379	0.0618919	0.0849221	0.1548671	0.02414032	0.107383	0.299238	0.378588	0.0381281	0.104474	0.0721887	27.72299	0.001050896	-1.865188	0.998126	0.99952	1.00048	1.00188	0.00520623	0.00470824	0.680348	0.309737	0.02519122	0.04171678
18680	-24.98242	0	-24.98242	19.19331	807747.2	0.353382	0.26523	0.154893	0.179753	0.0136286	0.198871	0.00935991	0.1733	0.0391303	0.0537462	0.293557	0.0946709	0.0766467	0.0579325	0.126515	0.0332572	0.145386	0.0777184	0.1161096	0.0172626	0.523861	0.26025	0.0748232	0.0479842	0.064246	0.0288362	29.4656	0.001127843	-2.153221	0.998586	0.999638	1.00036	1.00141	0.0208602	0.0161529	0.579083	0.383903	0.01839044	0.06132765
18690	-29.63647	0	-29.63647	23.19639	286112.8	0.413632	0.0990653	0.244814	0.066582	0.0740654	0.602827	0.0235595	0.256233	0.0131712	0.0471783	0.0197422	0.117289	0.225054	0.00848164	0.0267747	0.0709918	0.631784	0.0613694	0.2234963	0.05027027	0.271822	0.180684	0.174974	0.147395	0.141457	0.0836679	27.99167	0.001112253	-1.498361	0.997625	0.999392	1.00061	1.00238	0.0168914	0.0240833	0.749514	0.209511	0.05138253	0.02164652
18700	-31.73223	0	-31.73223	30.35854	340394.6	0.281282	0.0939541	0.214832	0.104034	0.0311387	0.29803	0.30059	0.446801	0.0157065	0.127829	0.092056	0.208006	0.105424	0.00383939	0.00343302	0.166637	0.144325	0.0640541	0.20099	0.05654888	0.174572	0.165593	0.138616	0.334164	0.119003	0.0680524	31.72972	0.002380294	-1.6045	0.997822	0.999443	1.00056	1.00218	0.0057699	0.00911801	0.173611	0.811502	0.05892918	0.04039245
18710	-31.11252	0	-31.11252	33.44553	363435.3	0.24922	0.0999435	0.171422	0.13017	0.158893	0.219689	0.600205	0.0853898	0.0108976	0.300169	0.0110885	0.0887386	0.0494753	0.0115373	0.0163948	0.194963	0.23238	0.146657	0.2284136	0.02827605	0.133964	0.141144	0.134845	0.201908	0.103306	0.284832	34.08806	0.00651398	-1.476597	0.997892	0.999461	1.00054	1.00211	0.0138601	0.0212408	0.482075	0.482824	0.03479003	0.187237
18720	-23.40354	0	-23.40354	32.95842	705610.6	0.225249	0.1091	0.063347	0.0425765	0.0825516	0.37141	0.148658	0.0159444	0.00813434	0.176415	0.00664217	0.0139517	0.110011	0.0290942	0.00332048	0.0294503	0.266245	0.0366385	0.1065354	0.01776553	0.113109	0.210326	0.158024	0.158964	0.186459	0.173119	37.074	0.01439405	-2.239278	0.998487	0.999613	1.00039	1.00151	0.00683554	0.0528631	0.600971	0.339331	0.03215958	0.447582
