Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
1873	1	-3737.83	-3723.69	-14.14029	0.2842283	0.1967893	0.261965	-0.006133777	0.016884	0.438812	0.00971769	0.00597988	0.525795	0.00281075	0.01063598	0.000474604	0.031944	0.375227	3.59235	0.305479	0.292847	0.149221	0.252453	0.004502206	2.362394
1874	0	-3747.629	-3732.092	-15.53649	0.283266	0.1682227	0.2390757	0.008508948	0.013009	0.595737	0.00755384	0.018408	0.362833	0.00245988	0.0995605	0.000144059	0.0176837	0.295865	3.68631	0.305252	0.287141	0.123392	0.284215	0.1080694	0.9212641
1875	1	-3741.679	-3724.619	-17.0607	0.3103163	0.2008305	0.2527335	-0.3136542	0.0163056	0.45479	0.0109717	0.00666778	0.507785	0.00347912	0.3403793	0.000546584	0.0342559	0.385822	3.57938	0.297008	0.299093	0.14591	0.257988	0.02672507	12.73633
1876	0	-3748.474	-3731.389	-17.08497	0.2722002	0.1992217	0.2421944	-0.1547376	0.0165351	0.410458	0.0156965	0.0171114	0.531415	0.00878402	0.2682592	0.000517062	0.0333277	0.381624	3.58453	0.276596	0.307893	0.146895	0.268616	0.1135217	2.363066
1877	1	-3741.374	-3727.142	-14.23164	0.2968931	0.2144062	0.2525974	-0.01393356	0.00486677	0.460192	0.0138945	0.0087953	0.505582	0.00666854	0.02562066	0.000844699	0.0424778	0.420201	3.53648	0.310108	0.301727	0.120545	0.26762	0.0116871	2.192216
1878	0	-3745.354	-3728.442	-16.91148	0.2437341	0.1769817	0.271759	0.09076344	0.00874024	0.573265	0.0132088	0.0164726	0.380709	0.00760458	0.1198974	0.000216331	0.0216399	0.320985	3.65716	0.276107	0.31618	0.148296	0.259417	0.2106608	0.5691489
1879	1	-3744.884	-3730.176	-14.70806	0.2874363	0.1451558	0.242267	-0.0869973	0.00850609	0.45793	0.00860719	0.0087813	0.503097	0.0130786	0.09642487	3.90199e-05	0.00923405	0.227169	3.76356	0.295522	0.326682	0.128309	0.249486	0.009427572	10.22796
1880	0	-3738.219	-3720.594	-17.62455	0.2541849	0.2057089	0.2828538	0.002065407	0.00943354	0.492507	0.0113299	0.00583302	0.473238	0.007659	0.19578	0.000643384	0.0371325	0.398393	3.56383	0.305929	0.288725	0.144767	0.260579	0.1978454	0.9895605
1881	1	-3744.195	-3728.441	-15.75426	0.2852048	0.2518022	0.2458917	-0.1921765	0.0101864	0.541018	0.00861058	0.00959828	0.414338	0.0162488	0.2072088	0.00219681	0.0679945	0.505271	3.42454	0.280661	0.305289	0.122454	0.291596	0.01503234	13.7842
1882	0	-3738.835	-3720.308	-18.52758	0.235416	0.2091694	0.2836333	0.2568054	0.00932651	0.50155	0.0158973	0.00386774	0.467055	0.00230371	0.1293182	0.000718942	0.0392272	0.407163	3.55289	0.280907	0.306506	0.140292	0.272294	0.3861237	0.334914
1883	1	-3739.04	-3723.174	-15.86515	0.2944972	0.1907795	0.2550257	0.1646634	0.0135361	0.520122	0.00707326	0.0109091	0.443541	0.00481858	0.02990835	0.000380462	0.0286313	0.359168	3.61182	0.296852	0.294064	0.117107	0.291977	0.1945718	0.1537137
1884	0	-3741.963	-3724.206	-17.75745	0.228811	0.2089976	0.2979161	-0.3704767	0.0136349	0.621012	0.0139515	0.00550487	0.345306	0.000590164	0.3940022	0.000715051	0.0391221	0.40673	3.55343	0.294766	0.303205	0.13317	0.26886	0.02352558	16.74782
1885	1	-3737.072	-3721.639	-15.43276	0.2997182	0.2352346	0.2476116	0.1333601	0.0150379	0.525893	0.00850356	0.0113083	0.432873	0.00638404	0.02356328	0.00149354	0.0562537	0.469296	3.47296	0.296236	0.301501	0.135584	0.26668	0.1569233	0.1501579
1886	0	-3737.681	-3720.829	-16.8511	0.2377455	0.1737548	0.3138616	-0.279536	0.0105387	0.546034	0.006643	0.00314745	0.433034	0.00060297	0.2805114	0.000187129	0.020137	0.311805	3.66787	0.285745	0.316069	0.133447	0.26474	0.0009754751	287.5639
1887	1	-3738.338	-3722.534	-15.80398	0.2964795	0.2057842	0.2339963	0.06887598	0.0143385	0.550061	0.00679433	0.00960252	0.412738	0.00646561	0.08658094	0.000644966	0.0371776	0.398585	3.56359	0.301587	0.29867	0.135197	0.264547	0.1554569	0.5569449
1888	0	-3744.957	-3726.492	-18.46432	0.2523636	0.2265905	0.2834565	-0.3549507	0.00307292	0.538124	0.0194417	0.00628623	0.432054	0.00102095	0.4282114	0.00119408	0.0503853	0.449454	3.49897	0.308274	0.279898	0.135473	0.276356	0.07326071	5.845034
1889	1	-3741.327	-3725.237	-16.08998	0.2956616	0.2072607	0.2713595	0.1128468	0.012925	0.4906	0.01403	0.00838849	0.46402	0.0100365	0.0597107	0.000676542	0.0380664	0.40234	3.55892	0.264697	0.323997	0.135687	0.275618	0.1725575	0.3460336
1890	0	-3735.501	-3720.319	-15.18242	0.2519551	0.1967026	0.3192427	-0.07254929	0.0107853	0.462584	0.0116814	0.00775486	0.496415	0.0107791	0.07278561	0.000473137	0.0318951	0.374997	3.59263	0.318893	0.300989	0.131241	0.248877	0.0002363157	308.0015
1891	1	-3741.277	-3726.414	-14.86305	0.2774763	0.2338334	0.2721375	0.02035436	0.0193212	0.549749	0.0169518	0.0036765	0.397535	0.012766	0.03445614	0.00144196	0.0552892	0.46613	3.47714	0.274988	0.290634	0.140296	0.294082	0.0548105	0.6286412
1892	0	-3740.363	-3722.388	-17.97501	0.2548771	0.2206424	0.3295214	-0.04034518	0.00853776	0.499277	0.0115511	0.00520461	0.464265	0.0111653	0.2147238	0.00101327	0.046468	0.435362	3.51716	0.3165	0.280105	0.13383	0.269564	0.1743787	1.231365
1893	1	-3740.692	-3725.706	-14.98632	0.2352075	0.2143964	0.2849127	0.0533473	0.0147209	0.542872	0.0171369	0.00381747	0.412778	0.00867453	0.01970484	0.000844451	0.0424716	0.420177	3.53651	0.272466	0.29418	0.136056	0.297298	0.07305214	0.2697367
1894	0	-3739.265	-3723.42	-15.84453	0.2616351	0.1985461	0.2829831	-0.01626145	0.00818693	0.473642	0.00932204	0.0115328	0.492311	0.00500507	0.1058835	0.000505008	0.0329409	0.379853	3.5867	0.309531	0.291819	0.142195	0.256454	0.08962205	1.181445
1895	1	-3735.236	-3719.968	-15.26886	0.2833364	0.1959022	0.2789192	0.1260752	0.0169994	0.486342	0.00967243	0.00382859	0.476666	0.00649218	0.001127591	0.000459758	0.0314454	0.372879	3.59522	0.28701	0.310569	0.139969	0.262452	0.1272027	0.008864515
1896	0	-3734.056	-3719.273	-14.7829	0.2507763	0.2330032	0.2762988	-0.005473177	0.00937534	0.485752	0.0113392	0.00646401	0.482788	0.00428112	0.04091123	0.00141196	0.0547201	0.464246	3.47962	0.300578	0.295348	0.142326	0.261748	0.03543805	1.154443
1897	1	-3741.095	-3725.084	-16.01097	0.2970996	0.2074393	0.2606517	-0.02244572	0.0139776	0.523158	0.00845895	0.00398707	0.441951	0.00846764	0.129693	0.000680434	0.0381745	0.402793	3.55835	0.280905	0.300176	0.15523	0.263689	0.1072473	1.209289
1898	0	-3741.358	-3725.879	-15.479	0.2491824	0.2072333	0.2552304	-0.1319481	0.0105479	0.459469	0.0138873	0.0102916	0.499295	0.00650892	0.1571617	0.000675946	0.0380498	0.402271	3.559	0.303149	0.28318	0.161904	0.251767	0.02521358	6.233214
1899	1	-3738.739	-3724.572	-14.16651	0.2925451	0.1744508	0.2415973	-0.04032737	0.0172444	0.528725	0.0103953	0.002851	0.436553	0.00423115	0.04148239	0.000193163	0.0204567	0.313793	3.66556	0.307661	0.30588	0.125462	0.260997	0.001155022	35.91482
1900	0	-3744.085	-3723.466	-20.61915	0.2441782	0.2370292	0.266828	-0.7730079	0.0108677	0.550343	0.0101426	0.00228977	0.402352	0.0240052	0.7774114	0.00156136	0.057496	0.473322	3.46762	0.284922	0.320639	0.12987	0.264569	0.004403478	176.5449
1901	1	-3737.657	-3723.442	-14.21517	0.3006885	0.220824	0.2248743	0.06379404	0.0151697	0.465113	0.0100485	0.0149212	0.483507	0.0112407	0.001444885	0.00101849	0.046586	0.435798	3.5166	0.311639	0.296366	0.130239	0.261757	0.06523893	0.02214758
1902	0	-3748.247	-3730.759	-17.48814	0.2227457	0.2216346	0.3186139	0.2047714	0.019638	0.557707	0.0133788	0.00391623	0.387732	0.0176283	0.07678255	0.00104204	0.0471141	0.437738	3.51411	0.307505	0.315575	0.117867	0.259052	0.281554	0.2727099
1903	1	-3737.305	-3721.645	-15.65956	0.2340974	0.2098465	0.2831875	0.02987818	0.0134853	0.47686	0.00673446	0.013126	0.482935	0.00685902	0.07288953	0.000734418	0.0396421	0.408864	3.55076	0.293794	0.293098	0.139763	0.273345	0.1027677	0.7092649
1904	0	-3743.854	-3726.376	-17.47811	0.2205824	0.16781	0.2869991	0.005677416	0.0187364	0.561567	0.00522545	0.015659	0.390416	0.0083958	0.1925522	0.000141177	0.017507	0.294666	3.68769	0.297066	0.284191	0.121708	0.297034	0.1982296	0.9713594
1905	1	-3736.719	-3721.935	-14.78354	0.2487451	0.2387171	0.2718208	0.04419085	0.01742	0.517344	0.00479212	0.0154602	0.43566	0.00932422	0.01943312	0.00162696	0.0586714	0.47708	3.46262	0.285897	0.306738	0.132359	0.275006	0.06362397	0.3054371
1906	0	-3739.073	-3720.473	-18.59983	0.2275583	0.1850258	0.3529159	0.4027013	0.0174957	0.547445	0.00724679	0.00481855	0.410332	0.0126612	0.02520045	0.000303754	0.025608	0.343463	3.63063	0.299965	0.295193	0.134245	0.270597	0.4279017	0.05889309
1907	1	-3739.795	-3721.388	-18.40698	0.2519472	0.2289634	0.2794463	0.4353385	0.0136761	0.4988	0.00957021	0.00866865	0.458688	0.0105972	0.03647761	0.00127187	0.0519764	0.454975	3.49178	0.287929	0.306085	0.137147	0.26884	0.4718161	0.07731318
1908	0	-3740.246	-3724.232	-16.01368	0.21855	0.2016168	0.3204893	-0.04095537	0.017049	0.566394	0.00810829	0.00587292	0.391015	0.0115608	0.1084552	0.00056144	0.0347134	0.387864	3.57686	0.264153	0.303626	0.137845	0.294376	0.06749984	1.606748
1909	1	-3738.51	-3723.16	-15.34992	0.2443729	0.217932	0.3139001	0.02278874	0.0100086	0.564536	0.0167896	0.00901215	0.398852	0.000801731	0.03897087	0.000937426	0.0447185	0.428822	3.52552	0.274181	0.326813	0.138524	0.260482	0.06175961	0.631009
1910	0	-3739.79	-3722.397	-17.39368	0.2472926	0.1626304	0.2907064	-0.175021	0.0141383	0.509599	0.00609044	0.00136053	0.459271	0.00954005	0.2744851	0.000108599	0.0153669	0.279509	3.70502	0.293547	0.301322	0.125547	0.279584	0.09946409	2.75964
1911	1	-3740.978	-3726.024	-14.95393	0.2561607	0.2272954	0.2516198	-0.06786235	0.015522	0.507878	0.0112699	0.00726245	0.456353	0.0017145	0.09597615	0.00121685	0.0508564	0.4511	3.49683	0.281633	0.286343	0.158673	0.273352	0.02811381	3.413844
1912	0	-3739.585	-3722.641	-16.94416	0.2252011	0.1851938	0.3126099	0.2968198	0.0131204	0.565947	0.00340794	0.00202139	0.400084	0.015419	0.003326431	0.000305819	0.0256942	0.343926	3.63007	0.288173	0.322664	0.121324	0.267839	0.3001462	0.0110827
1913	1	-3742.241	-3727.984	-14.25728	0.2828895	0.1958395	0.2481253	0.007607118	0.0121316	0.511072	0.00900684	0.00415332	0.447492	0.0161442	0.0186876	0.00045872	0.0314103	0.372712	3.59542	0.264118	0.305214	0.155466	0.275202	0.02629472	0.7106979
1914	0	-3741.911	-3726.048	-15.86326	0.2327059	0.1760337	0.2625288	-0.04938578	0.021287	0.564199	0.00447449	0.00562448	0.398848	0.00556712	0.1372794	0.000207424	0.021193	0.318297	3.6603	0.29525	0.288474	0.123845	0.292432	0.08789359	1.561881
1915	1	-3744.27	-3728.388	-15.88257	0.2731961	0.2208418	0.2826209	-0.1749113	0.021483	0.489914	0.00196159	0.00488879	0.462911	0.0188418	0.1854792	0.00101901	0.0465976	0.43584	3.51654	0.294897	0.295661	0.152374	0.257067	0.01056788	17.55122
1916	0	-3736.412	-3721.154	-15.25736	0.2240129	0.1808685	0.3234483	0.02476469	0.0124473	0.543578	0.00457919	0.010658	0.423926	0.00481142	0.02767543	0.000255849	0.0235185	0.33192	3.64431	0.274314	0.320224	0.127617	0.277845	0.05244012	0.527753
1917	1	-3738.855	-3724.894	-13.96169	0.3188216	0.2191288	0.2133318	0.03741226	0.0230466	0.461386	0.00377112	0.0076009	0.496603	0.00759231	0.006659677	0.00097042	0.0454881	0.431719	3.52182	0.304731	0.279364	0.149043	0.266862	0.04407193	0.1511093
1918	0	-3737.972	-3722.746	-15.22555	0.2273882	0.1996041	0.3007653	-0.05046108	0.0134112	0.524598	0.00823569	0.0130043	0.438037	0.00271402	0.07752098	0.000523974	0.0335474	0.382624	3.5833	0.287041	0.287272	0.152985	0.272703	0.0270599	2.864792
1919	1	-3742.5	-3727.678	-14.82172	0.3011508	0.2052698	0.2428873	0.02692611	0.0306319	0.458365	0.0050918	0.00388574	0.495279	0.00674651	0.04433832	0.000634212	0.0368699	0.397271	3.56522	0.297142	0.294023	0.157019	0.251816	0.07126443	0.6221662
1920	0	-3739.9	-3724.317	-15.583	0.2160535	0.2202673	0.3068436	-0.08744368	0.0154878	0.394385	0.0101749	0.00597402	0.571428	0.00255018	0.1133737	0.00100253	0.0462245	0.434461	3.51831	0.313515	0.294075	0.138529	0.253881	0.02593002	4.372295
1921	1	-3736.797	-3722.136	-14.66147	0.2706067	0.2278519	0.2673861	-0.03494709	0.0282676	0.500116	0.00484117	0.00388501	0.457051	0.00583922	0.05302827	0.00123503	0.0512292	0.452396	3.49514	0.276013	0.300389	0.142516	0.281082	0.01808119	2.932787
1922	0	-3740.002	-3724.578	-15.42419	0.2188148	0.2245206	0.3272302	0.05288242	0.0144149	0.457569	0.0184427	0.00721365	0.498317	0.00404271	0.02137786	0.00112888	0.0490103	0.444591	3.50527	0.272483	0.306223	0.141994	0.2793	0.07426029	0.2878775
1923	1	-3742.647	-3727.915	-14.73204	0.283771	0.2365216	0.2233137	-0.1075619	0.028205	0.499007	0.00735061	0.00408529	0.456038	0.00531359	0.1191956	0.00154198	0.0571438	0.472187	3.46913	0.267177	0.294368	0.136371	0.302084	0.01163361	10.24579
1924	0	-3741.677	-3721.978	-19.69907	0.2326935	0.1984484	0.3161789	0.3797606	0.0116867	0.495118	0.0194527	0.00568682	0.46553	0.00252622	0.1234987	0.000503282	0.0328852	0.379596	3.58702	0.296362	0.305084	0.141692	0.256862	0.5032593	0.2453978
1925	1	-3740.047	-3724.453	-15.59469	0.2643087	0.2054099	0.2788884	0.05757747	0.0259869	0.50193	0.00253579	0.00201377	0.458709	0.00882419	0.05680646	0.000637128	0.0369536	0.397629	3.56478	0.284375	0.281552	0.136402	0.297671	0.1143839	0.4966297
1926	0	-3741.768	-3726.392	-15.37574	0.200688	0.1831208	0.317722	0.07422913	0.00804035	0.490665	0.0196984	0.00641272	0.462733	0.0124508	0.01237069	0.000281052	0.0246404	0.338193	3.63689	0.304063	0.294438	0.142275	0.259225	0.08659983	0.1428489
1927	1	-3747.073	-3730.116	-16.95629	0.2677547	0.2349649	0.2222962	0.07170073	0.0236024	0.492723	0.00300095	0.00594685	0.458032	0.0166944	0.1587727	0.00148352	0.0560677	0.468688	3.47376	0.264699	0.29111	0.157512	0.286679	0.2304734	0.688898
1928	0	-3748.692	-3730.556	-18.13614	0.20187	0.1908778	0.3778291	0.3387876	0.00407931	0.604375	0.0154961	0.00462705	0.364017	0.00740558	0.01648497	0.000381883	0.0286842	0.359433	3.6115	0.338509	0.273891	0.125052	0.262548	0.3552726	0.0464009
1929	1	-3738.371	-3718.638	-19.73304	0.2751803	0.2048434	0.2836775	-0.3190432	0.0148531	0.522272	0.0051752	0.000663886	0.442866	0.0141692	0.4762726	0.000625394	0.0366155	0.39618	3.56658	0.291793	0.299142	0.140913	0.268153	0.1572293	3.029159
1930	0	-3739.94	-3722.984	-16.95634	0.1925879	0.1886651	0.3773801	0.1973241	0.00400913	0.593978	0.012282	0.0128728	0.370488	0.00637037	0.01587334	0.000350809	0.0275029	0.353433	3.61871	0.290918	0.313818	0.122096	0.273168	0.2131975	0.07445371
1931	1	-3740.495	-3725.478	-15.01689	0.2593584	0.1789438	0.2720278	-0.04090922	0.0130477	0.506816	0.0137764	0.00953524	0.433726	0.023099	0.07559554	0.000235667	0.0225791	0.326522	3.65066	0.299707	0.298773	0.125957	0.275563	0.03468632	2.179405
1932	0	-3737.311	-3721.343	-15.96766	0.2010316	0.1875469	0.3124122	-0.005489791	0.0117624	0.561633	0.00863255	0.00397145	0.398342	0.0156585	0.09321972	0.000335823	0.0269143	0.350383	3.62237	0.293858	0.294238	0.12093	0.290974	0.08772993	1.062576
1933	1	-3752.108	-3736.448	-15.66058	0.2784101	0.2083851	0.3173417	-0.1060818	0.0112324	0.453649	0.0148087	0.00893538	0.495391	0.015984	0.1186876	0.000701302	0.0387486	0.405186	3.55536	0.287198	0.313721	0.132259	0.266822	0.01260574	9.415358
1934	0	-3744.696	-3728.396	-16.30019	0.1980626	0.202296	0.3449612	0.1677693	0.00823796	0.439966	0.00907484	0.00078894	0.52831	0.0136229	0.008845572	0.0005745	0.0351105	0.389624	3.57469	0.268504	0.320003	0.145623	0.26587	0.1766149	0.05008395
1935	1	-3741.189	-3724.539	-16.64999	0.2664102	0.2455085	0.2480522	-0.2526554	0.0131257	0.552646	0.0097855	0.0164908	0.407327	0.000624051	0.2884493	0.001909	0.063466	0.491918	3.44271	0.291903	0.288924	0.148844	0.270329	0.03579392	8.058612
1936	0	-3738.332	-3721.663	-16.66832	0.2141176	0.2174497	0.3385054	-0.1720573	0.0139038	0.518068	0.00775712	0.00248865	0.449872	0.00791109	0.2038933	0.000924349	0.0444096	0.42765	3.52702	0.273313	0.328371	0.142123	0.256194	0.03183598	6.404492
1937	1	-3739.878	-3724.383	-15.49464	0.2665284	0.1826705	0.2959667	-0.09143934	0.00758173	0.523558	0.0104698	0.0222302	0.435816	0.000344419	0.1151186	0.000275874	0.0244142	0.336943	3.63837	0.314687	0.28149	0.127109	0.276713	0.02367926	4.861579
1938	0	-3737.626	-3719.36	-18.26623	0.1906325	0.2034003	0.3711274	0.1140235	0.00758425	0.575543	0.00790006	0.00352502	0.398341	0.00710662	0.1403415	0.000596189	0.0357599	0.392474	3.57117	0.289037	0.302906	0.131796	0.276262	0.254365	0.5517327
1939	1	-3738.532	-3724.077	-14.45566	0.2784971	0.2151717	0.2387437	-0.03523976	0.0116048	0.564593	0.0112442	0.0200203	0.392492	4.59863e-05	0.057587	0.000864271	0.0429608	0.422084	3.53409	0.299796	0.320305	0.117106	0.262793	0.02234724	2.576918
1940	0	-3740.18	-3724.651	-15.52875	0.2228215	0.1963383	0.2854076	-0.1078777	0.0081073	0.615235	0.0173958	0.0102172	0.346577	0.0024675	0.133404	0.000467013	0.0316901	0.374034	3.59381	0.297999	0.322637	0.11857	0.260795	0.02552631	5.226138
1941	1	-3739.574	-3723.022	-16.55222	0.2681544	0.191134	0.2428102	0.1883813	0.0105547	0.547748	0.00733148	0.0207475	0.413431	0.000186912	0.06447022	0.000385605	0.0288223	0.360125	3.61067	0.290807	0.286362	0.131497	0.291333	0.2528515	0.2549727
1942	0	-3743.329	-3728.907	-14.42178	0.2251337	0.2365314	0.2845715	0.02059057	0.0107141	0.594513	0.0122124	0.0068461	0.373355	0.00235917	0.001262063	0.00154235	0.0571506	0.472209	3.4691	0.332088	0.273443	0.118943	0.275525	0.02185263	0.05775337
1943	1	-3740.416	-3723.059	-17.35662	0.2463996	0.2307699	0.29464	0.0884877	0.00722114	0.537496	0.00834027	0.0091667	0.436929	0.000846877	0.1368879	0.00133332	0.053198	0.459141	3.48633	0.300339	0.287937	0.132744	0.27898	0.2253756	0.6073767
1944	0	-3739.757	-3725.147	-14.61002	0.251677	0.2029328	0.2738515	0.01388033	0.0082308	0.494467	0.00858411	0.0222994	0.461443	0.00497589	0.02263721	0.000586938	0.0354844	0.391269	3.57266	0.314289	0.316201	0.112568	0.256943	0.03651754	0.6198996
1945	1	-3739.023	-3721.723	-17.29988	0.2124842	0.1987565	0.352392	-0.2592236	0.00837243	0.634721	0.0113556	0.0102721	0.333892	0.00138698	0.2784155	0.00050874	0.0330612	0.380405	3.58603	0.275532	0.322597	0.124645	0.277226	0.01919198	14.50687
1946	0	-3736.889	-3719.742	-17.14635	0.2376002	0.1913704	0.299958	-0.1176718	0.017348	0.49729	0.0072302	0.00951579	0.454202	0.0144147	0.2268844	0.000389063	0.0289501	0.360762	3.6099	0.302176	0.294514	0.130362	0.272947	0.1092126	2.077457
1947	1	-3739.264	-3723.229	-16.03465	0.2248565	0.1629475	0.3229199	0.1492414	0.00728726	0.610239	0.0174623	0.00283717	0.361381	0.000793457	0.01551105	0.00011041	0.0154938	0.280443	3.70395	0.290043	0.313368	0.119341	0.277248	0.1647525	0.0941476
1948	0	-3738.721	-3723.015	-15.7057	0.235422	0.2219307	0.2816703	-0.05675186	0.0175824	0.49062	0.00717165	0.00320855	0.47249	0.00892697	0.1206555	0.00105074	0.0473075	0.438445	3.5132	0.279112	0.289681	0.145733	0.285473	0.0639036	1.888086
1949	1	-3735.87	-3720.306	-15.56375	0.2211756	0.189083	0.2922072	-0.139518	0.00982858	0.47324	0.0142456	0.00335623	0.487407	0.0119231	0.1488001	0.000356531	0.0277244	0.35457	3.61735	0.297445	0.311651	0.137944	0.25296	0.009282089	16.03089
1950	0	-3739.549	-3722.922	-16.62691	0.2294323	0.2092777	0.3483224	-0.003687896	0.0181839	0.492651	0.00827817	0.00172159	0.474446	0.00471961	0.1094467	0.000721401	0.0392934	0.407435	3.55255	0.304571	0.302174	0.129787	0.263467	0.1057588	1.034871
1951	1	-3735.018	-3717.666	-17.35265	0.2142934	0.1773991	0.3293884	-0.2719335	0.015108	0.549703	0.00681182	0.00358106	0.417923	0.00687263	0.2997878	0.000220342	0.0218381	0.322165	3.65578	0.286304	0.311531	0.134416	0.267749	0.02785431	10.76271
1952	0	-3737.521	-3721.191	-16.32959	0.2489662	0.2203779	0.2849039	-0.113673	0.00937453	0.49265	0.00837737	0.00426294	0.480131	0.0052036	0.1847434	0.00100569	0.0462963	0.434727	3.51797	0.29872	0.285656	0.134539	0.281084	0.07107045	2.59944
1953	1	-3736.984	-3720.818	-16.16598	0.2289524	0.1759346	0.3182693	0.1693538	0.0156661	0.495142	0.00596378	0.00293862	0.477195	0.00309425	0.01355212	0.000206509	0.0211466	0.318016	3.66063	0.314354	0.295295	0.123675	0.266676	0.1829059	0.07409337
1954	0	-3743.391	-3724.116	-19.2757	0.2476355	0.2257186	0.292811	-0.5497453	0.0142968	0.545035	0.00926816	0.00169316	0.428586	0.00112004	0.5779217	0.00116632	0.0498047	0.447411	3.50162	0.271062	0.308348	0.134278	0.286312	0.02817637	20.51087
1955	1	-3741.231	-3724.519	-16.71262	0.2111577	0.1628231	0.3378374	0.04195166	0.0100802	0.568275	0.00609074	0.00509385	0.396304	0.0141556	0.09947764	0.000109697	0.015444	0.280077	3.70437	0.267944	0.320375	0.126911	0.28477	0.1414293	0.7033736
1956	0	-3739.987	-3723.945	-16.04272	0.2285772	0.1798068	0.282766	-0.1662084	0.0144527	0.515718	0.00550053	0.00624559	0.45591	0.00217307	0.1937335	0.000244565	0.0229981	0.328946	3.64781	0.298041	0.32069	0.114688	0.26658	0.02752514	7.03842
1957	1	-3735.055	-3719.635	-15.42002	0.2179833	0.1949978	0.2983497	-0.06255789	0.0156877	0.592713	0.00833996	0.00472825	0.370549	0.00798167	0.09574509	0.000444968	0.0309405	0.370477	3.59814	0.286751	0.31229	0.131356	0.269603	0.03318719	2.885001
1958	0	-3736.583	-3720.225	-16.35795	0.2405208	0.1813886	0.2754798	-0.04126081	0.00878512	0.516357	0.0105748	0.0074916	0.454364	0.00242698	0.1517707	0.000261515	0.0237755	0.333373	3.64259	0.297785	0.302304	0.127781	0.272129	0.1105098	1.373368
1959	1	-3737.218	-3720.235	-16.98291	0.2192099	0.1662482	0.2910872	-0.09476499	0.0107512	0.540327	0.00643056	0.00152032	0.423357	0.0176149	0.2115859	0.000130665	0.0168467	0.290117	3.69291	0.281694	0.300365	0.136688	0.281253	0.1168209	1.811199
1960	0	-3734.331	-3719.398	-14.93356	0.2419822	0.1993795	0.291592	-0.03974195	0.00892561	0.52542	0.0107604	0.00465802	0.446656	0.00358002	0.05831806	0.000519907	0.0334183	0.382037	3.58403	0.283422	0.316551	0.136659	0.263368	0.01857611	3.139412
1961	1	-3741.331	-3724.311	-17.02026	0.2114506	0.213836	0.3489855	-0.226393	0.01099	0.535938	0.0105728	0.00272945	0.419918	0.0198518	0.2460501	0.000830321	0.0421193	0.418795	3.53826	0.314029	0.285552	0.127719	0.272699	0.019657	12.51717
